FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8618,V DC,21/10/2022 10:24:34.2,0:00:00.4,21/10/2022 10:24:34.4,4.8619,V DC,4.86185,V DC,21/10/2022 10:24:34.2,4.8618,V DC,Interval,21/10/2022 10:24:34.6
2,4.8619,V DC,21/10/2022 10:24:34.6,0:00:01.0,21/10/2022 10:24:34.6,4.8619,V DC,4.8619,V DC,21/10/2022 10:24:34.6,4.8619,V DC,Interval,21/10/2022 10:24:35.6
3,4.8619,V DC,21/10/2022 10:24:35.6,0:00:01.0,21/10/2022 10:24:35.6,4.8619,V DC,4.86182,V DC,21/10/2022 10:24:35.8,4.8618,V DC,Interval,21/10/2022 10:24:36.6
4,4.8617,V DC,21/10/2022 10:24:36.6,0:00:01.0,21/10/2022 10:24:36.6,4.8617,V DC,4.86154,V DC,21/10/2022 10:24:37.0,4.8615,V DC,Interval,21/10/2022 10:24:37.7
5,4.8615,V DC,21/10/2022 10:24:37.7,0:00:01.0,21/10/2022 10:24:38.2,4.8616,V DC,4.86155,V DC,21/10/2022 10:24:37.7,4.8615,V DC,Interval,21/10/2022 10:24:38.7
6,4.8616,V DC,21/10/2022 10:24:38.7,0:00:01.0,21/10/2022 10:24:39.6,4.8619,V DC,4.86174,V DC,21/10/2022 10:24:38.7,4.8616,V DC,Interval,21/10/2022 10:24:39.7
7,4.8619,V DC,21/10/2022 10:24:39.7,0:00:01.0,21/10/2022 10:24:39.7,4.8619,V DC,4.8619,V DC,21/10/2022 10:24:39.7,4.8619,V DC,Interval,21/10/2022 10:24:40.7
8,4.8619,V DC,21/10/2022 10:24:40.7,0:00:01.0,21/10/2022 10:24:40.7,4.8619,V DC,4.8619,V DC,21/10/2022 10:24:40.7,4.8619,V DC,Interval,21/10/2022 10:24:41.7
9,4.8619,V DC,21/10/2022 10:24:41.7,0:00:01.0,21/10/2022 10:24:41.7,4.8619,V DC,4.8619,V DC,21/10/2022 10:24:41.7,4.8619,V DC,Interval,21/10/2022 10:24:42.7
10,4.8619,V DC,21/10/2022 10:24:42.7,0:00:00.9,21/10/2022 10:24:42.8,4.862,V DC,4.86197777777778,V DC,21/10/2022 10:24:42.7,4.8619,V DC,Interval,21/10/2022 10:24:43.6
11,4.8619,V DC,21/10/2022 10:24:43.6,0:00:01.0,21/10/2022 10:24:44.5,4.862,V DC,4.86191,V DC,21/10/2022 10:24:43.6,4.8619,V DC,Interval,21/10/2022 10:24:44.6
12,4.862,V DC,21/10/2022 10:24:44.6,0:00:01.0,21/10/2022 10:24:44.6,4.862,V DC,4.862,V DC,21/10/2022 10:24:44.6,4.862,V DC,Interval,21/10/2022 10:24:45.6
13,4.862,V DC,21/10/2022 10:24:45.6,0:00:01.2,21/10/2022 10:24:45.6,4.862,V DC,4.861925,V DC,21/10/2022 10:24:45.8,4.8619,V DC,Interval,21/10/2022 10:24:46.8
14,4.8619,V DC,21/10/2022 10:24:46.8,0:00:00.8,21/10/2022 10:24:46.8,4.8619,V DC,4.8618125,V DC,21/10/2022 10:24:46.9,4.8618,V DC,Interval,21/10/2022 10:24:47.6
15,4.8618,V DC,21/10/2022 10:24:47.6,0:00:01.0,21/10/2022 10:24:47.6,4.8618,V DC,4.86172,V DC,21/10/2022 10:24:47.8,4.8617,V DC,Interval,21/10/2022 10:24:48.6
16,4.8617,V DC,21/10/2022 10:24:48.6,0:00:01.0,21/10/2022 10:24:48.7,4.8618,V DC,4.86173,V DC,21/10/2022 10:24:49.4,4.8616,V DC,Interval,21/10/2022 10:24:49.6
17,4.8616,V DC,21/10/2022 10:24:49.6,0:00:01.0,21/10/2022 10:24:49.6,4.8616,V DC,4.86156,V DC,21/10/2022 10:24:49.7,4.8615,V DC,Interval,21/10/2022 10:24:50.6
18,4.8616,V DC,21/10/2022 10:24:50.6,0:00:01.0,21/10/2022 10:24:51.2,4.8618,V DC,4.86166,V DC,21/10/2022 10:24:50.6,4.8616,V DC,Interval,21/10/2022 10:24:51.6
19,4.8616,V DC,21/10/2022 10:24:51.6,0:00:01.0,21/10/2022 10:24:51.8,4.8617,V DC,4.86168,V DC,21/10/2022 10:24:51.6,4.8616,V DC,Interval,21/10/2022 10:24:52.6
20,4.8617,V DC,21/10/2022 10:24:52.6,0:00:01.0,21/10/2022 10:24:53.4,4.8619,V DC,4.86178,V DC,21/10/2022 10:24:52.6,4.8617,V DC,Interval,21/10/2022 10:24:53.7
21,4.862,V DC,21/10/2022 10:24:53.7,0:00:01.0,21/10/2022 10:24:53.7,4.862,V DC,4.862,V DC,21/10/2022 10:24:53.7,4.862,V DC,Interval,21/10/2022 10:24:54.7
22,4.862,V DC,21/10/2022 10:24:54.7,0:00:01.0,21/10/2022 10:24:54.7,4.862,V DC,4.86193,V DC,21/10/2022 10:24:54.9,4.8619,V DC,Interval,21/10/2022 10:24:55.7
23,4.8619,V DC,21/10/2022 10:24:55.7,0:00:01.0,21/10/2022 10:24:56.1,4.862,V DC,4.86196,V DC,21/10/2022 10:24:55.7,4.8619,V DC,Interval,21/10/2022 10:24:56.7
24,4.862,V DC,21/10/2022 10:24:56.7,0:00:01.0,21/10/2022 10:24:56.7,4.862,V DC,4.862,V DC,21/10/2022 10:24:56.7,4.862,V DC,Interval,21/10/2022 10:24:57.7
25,4.862,V DC,21/10/2022 10:24:57.7,0:00:01.0,21/10/2022 10:24:57.7,4.862,V DC,4.862,V DC,21/10/2022 10:24:57.7,4.862,V DC,Interval,21/10/2022 10:24:58.7
26,4.862,V DC,21/10/2022 10:24:58.7,0:00:00.9,21/10/2022 10:24:58.7,4.862,V DC,4.862,V DC,21/10/2022 10:24:58.7,4.862,V DC,Interval,21/10/2022 10:24:59.6
27,4.862,V DC,21/10/2022 10:24:59.6,0:00:01.0,21/10/2022 10:25:00.3,4.8621,V DC,4.86203,V DC,21/10/2022 10:24:59.6,4.862,V DC,Interval,21/10/2022 10:25:00.6
28,4.862,V DC,21/10/2022 10:25:00.6,0:00:01.0,21/10/2022 10:25:01.2,4.8621,V DC,4.86202,V DC,21/10/2022 10:25:00.6,4.862,V DC,Interval,21/10/2022 10:25:01.6
29,4.862,V DC,21/10/2022 10:25:01.6,0:00:01.0,21/10/2022 10:25:01.6,4.862,V DC,4.862,V DC,21/10/2022 10:25:01.6,4.862,V DC,Interval,21/10/2022 10:25:02.6
30,4.862,V DC,21/10/2022 10:25:02.6,0:00:01.0,21/10/2022 10:25:02.6,4.862,V DC,4.862,V DC,21/10/2022 10:25:02.6,4.862,V DC,Interval,21/10/2022 10:25:03.6
31,4.862,V DC,21/10/2022 10:25:03.6,0:00:01.0,21/10/2022 10:25:03.6,4.862,V DC,4.862,V DC,21/10/2022 10:25:03.6,4.862,V DC,Interval,21/10/2022 10:25:04.6
32,4.862,V DC,21/10/2022 10:25:04.6,0:00:01.0,21/10/2022 10:25:04.8,4.8621,V DC,4.86202,V DC,21/10/2022 10:25:04.6,4.862,V DC,Interval,21/10/2022 10:25:05.6
33,4.862,V DC,21/10/2022 10:25:05.6,0:00:01.0,21/10/2022 10:25:05.7,4.8621,V DC,4.86207,V DC,21/10/2022 10:25:05.6,4.862,V DC,Interval,21/10/2022 10:25:06.6
34,4.8621,V DC,21/10/2022 10:25:06.6,0:00:01.0,21/10/2022 10:25:06.6,4.8621,V DC,4.8621,V DC,21/10/2022 10:25:06.6,4.8621,V DC,Interval,21/10/2022 10:25:07.6
35,4.8621,V DC,21/10/2022 10:25:07.6,0:00:01.0,21/10/2022 10:25:07.6,4.8621,V DC,4.86206,V DC,21/10/2022 10:25:07.7,4.862,V DC,Interval,21/10/2022 10:25:08.6
36,4.8621,V DC,21/10/2022 10:25:08.6,0:00:01.0,21/10/2022 10:25:08.6,4.8621,V DC,4.8621,V DC,21/10/2022 10:25:08.6,4.8621,V DC,Interval,21/10/2022 10:25:09.7
37,4.8621,V DC,21/10/2022 10:25:09.7,0:00:01.0,21/10/2022 10:25:10.4,4.8622,V DC,4.86213,V DC,21/10/2022 10:25:09.7,4.8621,V DC,Interval,21/10/2022 10:25:10.7
38,4.8622,V DC,21/10/2022 10:25:10.7,0:00:01.3,21/10/2022 10:25:10.7,4.8622,V DC,4.86214444444444,V DC,21/10/2022 10:25:11.1,4.8621,V DC,Interval,21/10/2022 10:25:12.0
39,4.8621,V DC,21/10/2022 10:25:12.0,0:00:00.7,21/10/2022 10:25:12.0,4.8621,V DC,4.8621,V DC,21/10/2022 10:25:12.0,4.8621,V DC,Interval,21/10/2022 10:25:12.7
40,4.862,V DC,21/10/2022 10:25:12.7,0:00:01.0,21/10/2022 10:25:12.7,4.862,V DC,4.862,V DC,21/10/2022 10:25:12.7,4.862,V DC,Interval,21/10/2022 10:25:13.7
41,4.862,V DC,21/10/2022 10:25:13.7,0:00:01.0,21/10/2022 10:25:13.7,4.862,V DC,4.862,V DC,21/10/2022 10:25:13.7,4.862,V DC,Interval,21/10/2022 10:25:14.7
42,4.862,V DC,21/10/2022 10:25:14.7,0:00:00.9,21/10/2022 10:25:14.7,4.862,V DC,4.86195555555556,V DC,21/10/2022 10:25:15.2,4.8619,V DC,Interval,21/10/2022 10:25:15.6
43,4.8619,V DC,21/10/2022 10:25:15.6,0:00:01.0,21/10/2022 10:25:16.4,4.8621,V DC,4.86201,V DC,21/10/2022 10:25:15.6,4.8619,V DC,Interval,21/10/2022 10:25:16.6
44,4.8621,V DC,21/10/2022 10:25:16.6,0:00:01.0,21/10/2022 10:25:16.6,4.8621,V DC,4.8621,V DC,21/10/2022 10:25:16.6,4.8621,V DC,Interval,21/10/2022 10:25:17.6
45,4.8621,V DC,21/10/2022 10:25:17.6,0:00:01.0,21/10/2022 10:25:17.6,4.8621,V DC,4.86201,V DC,21/10/2022 10:25:18.5,4.8619,V DC,Interval,21/10/2022 10:25:18.6
46,4.8619,V DC,21/10/2022 10:25:18.6,0:00:01.0,21/10/2022 10:25:19.3,4.862,V DC,4.86191,V DC,21/10/2022 10:25:18.6,4.8619,V DC,Interval,21/10/2022 10:25:19.6
47,4.8619,V DC,21/10/2022 10:25:19.6,0:00:01.0,21/10/2022 10:25:20.1,4.862,V DC,4.86195,V DC,21/10/2022 10:25:19.6,4.8619,V DC,Interval,21/10/2022 10:25:20.6
48,4.862,V DC,21/10/2022 10:25:20.6,0:00:01.0,21/10/2022 10:25:20.6,4.862,V DC,4.862,V DC,21/10/2022 10:25:20.6,4.862,V DC,Interval,21/10/2022 10:25:21.6
49,4.862,V DC,21/10/2022 10:25:21.6,0:00:01.0,21/10/2022 10:25:22.2,4.8621,V DC,4.86204,V DC,21/10/2022 10:25:21.6,4.862,V DC,Interval,21/10/2022 10:25:22.6
50,4.8621,V DC,21/10/2022 10:25:22.6,0:00:01.0,21/10/2022 10:25:22.6,4.8621,V DC,4.8621,V DC,21/10/2022 10:25:22.6,4.8621,V DC,Interval,21/10/2022 10:25:23.6
51,4.8621,V DC,21/10/2022 10:25:23.6,0:00:01.0,21/10/2022 10:25:23.6,4.8621,V DC,4.8621,V DC,21/10/2022 10:25:23.6,4.8621,V DC,Interval,21/10/2022 10:25:24.6
52,4.8621,V DC,21/10/2022 10:25:24.6,0:00:01.0,21/10/2022 10:25:24.6,4.8621,V DC,4.8619,V DC,21/10/2022 10:25:25.4,4.8617,V DC,Interval,21/10/2022 10:25:25.6
53,4.8617,V DC,21/10/2022 10:25:25.6,0:00:01.0,21/10/2022 10:25:25.6,4.8617,V DC,4.86163,V DC,21/10/2022 10:25:25.9,4.8616,V DC,Interval,21/10/2022 10:25:26.7
