time; timestamp; t_delta; target; angle
03/16/2022, 10:38:03; 1647423483.7147722; 10.157967329025269; 0.667614; 0.667614
03/16/2022, 10:38:13; 1647423493.8694563; 20.31265139579773; 1.349432; 1.349432
03/16/2022, 10:38:24; 1647423504.0238988; 30.46709394454956; 2.017045; 2.002841
03/16/2022, 10:38:34; 1647423514.1844628; 40.627657890319824; 2.698864; 2.698864
03/16/2022, 10:38:44; 1647423524.3421695; 50.785364627838135; 3.380682; 3.380682
03/16/2022, 10:38:54; 1647423534.502682; 60.94587707519531; 4.0625; 4.0625
03/16/2022, 10:39:04; 1647423544.656838; 71.10003304481506; 4.730114; 4.730113
03/16/2022, 10:39:14; 1647423554.8131087; 81.25630378723145; 5.411932; 5.411932
03/16/2022, 10:39:24; 1647423564.9633777; 91.4065728187561; 6.09375; 6.09375
03/16/2022, 10:39:35; 1647423575.1227307; 101.56592583656311; 6.761364; 6.761363
03/16/2022, 10:39:45; 1647423585.2850626; 111.72825765609741; 7.443182; 7.443182
03/16/2022, 10:39:55; 1647423595.4453876; 121.88858270645142; 8.125; 8.125
03/16/2022, 10:40:05; 1647423605.5992944; 132.042489528656; 8.792614; 8.778409
03/16/2022, 10:40:15; 1647423615.7577457; 142.20094084739685; 9.474432; 9.474432
03/16/2022, 10:40:25; 1647423625.917607; 152.3608021736145; 10.15625; 10.15625
03/16/2022, 10:40:36; 1647423636.0820131; 162.525208234787; 10.823864; 10.823864
03/16/2022, 10:40:46; 1647423646.246278; 172.68947315216064; 11.505682; 11.491477
03/16/2022, 10:40:56; 1647423656.4126818; 182.85587692260742; 12.1875; 12.1875
03/16/2022, 10:41:06; 1647423666.577512; 193.02070713043213; 12.855114; 12.855114
03/16/2022, 10:41:16; 1647423676.7396982; 203.1828932762146; 13.536932; 13.522727
03/16/2022, 10:41:26; 1647423686.9033413; 213.34653639793396; 14.21875; 14.21875
03/16/2022, 10:41:37; 1647423697.0688794; 223.51207447052002; 14.900568; 14.886364
03/16/2022, 10:41:47; 1647423707.2322516; 233.67544674873352; 15.568182; 15.553977
03/16/2022, 10:41:57; 1647423717.3961122; 243.83930730819702; 16.25; 16.25
03/16/2022, 10:42:07; 1647423727.5573907; 254.00058579444885; 16.931818; 16.931818
03/16/2022, 10:42:17; 1647423737.7203248; 264.16351985931396; 17.599432; 17.585227
03/16/2022, 10:42:27; 1647423747.8831775; 274.3263726234436; 18.28125; 18.28125
03/16/2022, 10:42:38; 1647423758.0469098; 284.49010491371155; 18.963068; 18.963068
03/16/2022, 10:42:48; 1647423768.2098334; 294.6530284881592; 19.630682; 19.616477
03/16/2022, 10:42:58; 1647423778.3733354; 304.8165304660797; 20.3125; 20.3125
03/16/2022, 10:43:08; 1647423788.5353873; 314.97858238220215; 20.994318; 20.980113
03/16/2022, 10:43:18; 1647423798.6987648; 325.1419599056244; 21.661932; 21.647727
03/16/2022, 10:43:28; 1647423808.8618045; 335.30499958992004; 22.34375; 22.34375
03/16/2022, 10:43:39; 1647423819.024126; 345.46732115745544; 23.025568; 23.011363
03/16/2022, 10:43:49; 1647423829.1896193; 355.63281440734863; 23.707386; 23.693181
03/16/2022, 10:43:59; 1647423839.3535233; 365.79671835899353; 24.375; 24.375
03/16/2022, 10:44:09; 1647423849.5157726; 375.95896768569946; 25.056818; 25.042613
03/16/2022, 10:44:19; 1647423859.6802247; 386.1234197616577; 25.738636; 25.724431
03/16/2022, 10:44:29; 1647423869.8428864; 396.2860815525055; 26.40625; 26.40625
03/16/2022, 10:44:40; 1647423880.0073488; 406.45054388046265; 27.088068; 27.073863
03/16/2022, 10:44:50; 1647423890.170522; 416.6137170791626; 27.769886; 27.755681
03/16/2022, 10:45:00; 1647423900.33384; 426.77703499794006; 28.451705; 28.451704
03/16/2022, 10:45:10; 1647423910.4963415; 436.9395365715027; 29.119318; 29.105113
03/16/2022, 10:45:20; 1647423920.6605191; 447.1037142276764; 29.801136; 29.786931
03/16/2022, 10:45:30; 1647423930.827367; 457.27056217193604; 30.482955; 30.482954
03/16/2022, 10:45:40; 1647423940.9942982; 467.4374933242798; 31.150568; 31.136363
03/16/2022, 10:45:51; 1647423951.1565545; 477.5997495651245; 31.832386; 31.818181
03/16/2022, 10:46:01; 1647423961.317718; 487.7609131336212; 32.514205; 32.5
03/16/2022, 10:46:11; 1647423971.4800637; 497.9232587814331; 33.181818; 33.167613
03/16/2022, 10:46:21; 1647423981.6421049; 508.0852999687195; 33.863636; 33.863636
03/16/2022, 10:46:31; 1647423991.8064454; 518.2496404647827; 34.545455; 34.53125
03/16/2022, 10:46:41; 1647424001.9708924; 528.4140875339508; 35.227273; 35.213069
03/16/2022, 10:46:52; 1647424012.1327448; 538.5759398937225; 35.894886; 35.894886
03/16/2022, 10:47:02; 1647424022.296967; 548.7401621341705; 36.576705; 36.5625
03/16/2022, 10:47:12; 1647424032.4614387; 558.9046337604523; 37.258523; 37.258522
03/16/2022, 10:47:22; 1647424042.6236975; 569.0668926239014; 37.926136; 37.926136
03/16/2022, 10:47:32; 1647424052.787945; 579.2311401367188; 38.607955; 38.59375
03/16/2022, 10:47:42; 1647424062.9524844; 589.395679473877; 39.289773; 39.275569
03/16/2022, 10:47:53; 1647424073.1166298; 599.5598249435425; 39.957386; 39.94318
03/16/2022, 10:48:03; 1647424083.2806578; 609.7238528728485; 40.639205; 40.625
03/16/2022, 10:48:13; 1647424093.443051; 619.8862462043762; 41.321023; 41.321022
03/16/2022, 10:48:23; 1647424103.6074905; 630.0506856441498; 42.002841; 41.988636
03/16/2022, 10:48:33; 1647424113.771522; 640.2147171497345; 42.670455; 42.670455
03/16/2022, 10:48:43; 1647424123.935586; 650.378781080246; 43.352273; 43.338069
03/16/2022, 10:48:54; 1647424134.0989563; 660.5421514511108; 44.034091; 44.034091
03/16/2022, 10:49:04; 1647424144.2620401; 670.7052352428436; 44.701705; 44.701705
03/16/2022, 10:49:14; 1647424154.4241714; 680.8673665523529; 45.383523; 45.369319
03/16/2022, 10:49:24; 1647424164.5873873; 691.0305824279785; 46.065341; 46.051136
03/16/2022, 10:49:34; 1647424174.7498875; 701.1930825710297; 46.732955; 46.732955
03/16/2022, 10:49:44; 1647424184.9108648; 711.3540599346161; 47.414773; 47.400569
03/16/2022, 10:49:55; 1647424195.0746253; 721.5178203582764; 48.096591; 48.096591
03/16/2022, 10:50:05; 1647424205.237779; 731.6809740066528; 48.778409; 48.778408
03/16/2022, 10:50:15; 1647424215.4000874; 741.8432824611664; 49.446023; 49.431819
03/16/2022, 10:50:25; 1647424225.5625749; 752.0057699680328; 50.127841; 50.113636
03/16/2022, 10:50:35; 1647424235.7253919; 762.1685869693756; 50.809659; 50.809658
03/16/2022, 10:50:45; 1647424245.887276; 772.3304710388184; 51.477273; 51.463069
03/16/2022, 10:50:56; 1647424256.0507185; 782.4939136505127; 52.159091; 52.159091
03/16/2022, 10:51:06; 1647424266.2154417; 792.6586368083954; 52.840909; 52.840908
03/16/2022, 10:51:16; 1647424276.378843; 802.8220381736755; 53.508523; 53.494319
03/16/2022, 10:51:26; 1647424286.5425973; 812.9857923984528; 54.190341; 54.176136
03/16/2022, 10:51:36; 1647424296.7062829; 823.1494779586792; 54.872159; 54.872158
