FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
28,4.8679,V DC,24/10/2022 8:34:16.3,0:00:01.0,24/10/2022 8:34:16.6,4.868,V DC,4.86791,V DC,24/10/2022 8:34:16.3,4.8679,V DC,Interval,24/10/2022 8:34:17.3
29,4.868,V DC,24/10/2022 8:34:17.3,0:00:00.9,24/10/2022 8:34:17.3,4.868,V DC,4.868,V DC,24/10/2022 8:34:17.3,4.868,V DC,Interval,24/10/2022 8:34:18.2
30,4.868,V DC,24/10/2022 8:34:18.2,0:00:01.0,24/10/2022 8:34:18.2,4.868,V DC,4.868,V DC,24/10/2022 8:34:18.2,4.868,V DC,Interval,24/10/2022 8:34:19.2
31,4.868,V DC,24/10/2022 8:34:19.2,0:00:01.0,24/10/2022 8:34:19.5,4.8681,V DC,4.86805,V DC,24/10/2022 8:34:19.2,4.868,V DC,Interval,24/10/2022 8:34:20.2
32,4.8681,V DC,24/10/2022 8:34:20.2,0:00:01.0,24/10/2022 8:34:20.2,4.8681,V DC,4.8681,V DC,24/10/2022 8:34:20.2,4.8681,V DC,Interval,24/10/2022 8:34:21.2
33,4.8681,V DC,24/10/2022 8:34:21.2,0:00:01.0,24/10/2022 8:34:21.2,4.8681,V DC,4.8681,V DC,24/10/2022 8:34:21.2,4.8681,V DC,Interval,24/10/2022 8:34:22.2
34,4.8681,V DC,24/10/2022 8:34:22.2,0:00:01.0,24/10/2022 8:34:22.6,4.8682,V DC,4.86816,V DC,24/10/2022 8:34:22.2,4.8681,V DC,Interval,24/10/2022 8:34:23.2
35,4.8682,V DC,24/10/2022 8:34:23.2,0:00:01.0,24/10/2022 8:34:23.2,4.8682,V DC,4.8682,V DC,24/10/2022 8:34:23.2,4.8682,V DC,Interval,24/10/2022 8:34:24.2
36,4.8682,V DC,24/10/2022 8:34:24.2,0:00:01.0,24/10/2022 8:34:24.2,4.8682,V DC,4.86811,V DC,24/10/2022 8:34:24.3,4.8681,V DC,Interval,24/10/2022 8:34:25.2
37,4.8681,V DC,24/10/2022 8:34:25.2,0:00:01.0,24/10/2022 8:34:25.2,4.8681,V DC,4.8681,V DC,24/10/2022 8:34:25.2,4.8681,V DC,Interval,24/10/2022 8:34:26.3
38,4.8681,V DC,24/10/2022 8:34:26.3,0:00:01.3,24/10/2022 8:34:26.3,4.8681,V DC,4.86804444444445,V DC,24/10/2022 8:34:26.7,4.868,V DC,Interval,24/10/2022 8:34:27.6
39,4.868,V DC,24/10/2022 8:34:27.6,0:00:00.7,24/10/2022 8:34:27.6,4.868,V DC,4.868,V DC,24/10/2022 8:34:27.6,4.868,V DC,Interval,24/10/2022 8:34:28.3
40,4.868,V DC,24/10/2022 8:34:28.3,0:00:01.0,24/10/2022 8:34:28.3,4.868,V DC,4.868,V DC,24/10/2022 8:34:28.3,4.868,V DC,Interval,24/10/2022 8:34:29.3
41,4.868,V DC,24/10/2022 8:34:29.3,0:00:01.0,24/10/2022 8:34:29.3,4.868,V DC,4.868,V DC,24/10/2022 8:34:29.3,4.868,V DC,Interval,24/10/2022 8:34:30.3
42,4.8681,V DC,24/10/2022 8:34:30.3,0:00:01.0,24/10/2022 8:34:30.3,4.8681,V DC,4.86802,V DC,24/10/2022 8:34:30.5,4.868,V DC,Interval,24/10/2022 8:34:31.3
43,4.868,V DC,24/10/2022 8:34:31.3,0:00:01.0,24/10/2022 8:34:31.5,4.8681,V DC,4.86801,V DC,24/10/2022 8:34:31.3,4.868,V DC,Interval,24/10/2022 8:34:32.3
44,4.868,V DC,24/10/2022 8:34:32.3,0:00:01.0,24/10/2022 8:34:32.3,4.868,V DC,4.86793,V DC,24/10/2022 8:34:32.6,4.8679,V DC,Interval,24/10/2022 8:34:33.3
45,4.868,V DC,24/10/2022 8:34:33.3,0:00:01.0,24/10/2022 8:34:33.3,4.868,V DC,4.86794,V DC,24/10/2022 8:34:33.4,4.8679,V DC,Interval,24/10/2022 8:34:34.3
46,4.868,V DC,24/10/2022 8:34:34.3,0:00:00.9,24/10/2022 8:34:34.4,4.8681,V DC,4.86803333333333,V DC,24/10/2022 8:34:34.3,4.868,V DC,Interval,24/10/2022 8:34:35.2
47,4.868,V DC,24/10/2022 8:34:35.2,0:00:01.0,24/10/2022 8:34:35.7,4.8681,V DC,4.86805,V DC,24/10/2022 8:34:35.2,4.868,V DC,Interval,24/10/2022 8:34:36.2
48,4.8681,V DC,24/10/2022 8:34:36.2,0:00:01.0,24/10/2022 8:34:36.2,4.8681,V DC,4.86808,V DC,24/10/2022 8:34:36.4,4.868,V DC,Interval,24/10/2022 8:34:37.2
49,4.8681,V DC,24/10/2022 8:34:37.2,0:00:01.0,24/10/2022 8:34:37.2,4.8681,V DC,4.86802,V DC,24/10/2022 8:34:37.4,4.868,V DC,Interval,24/10/2022 8:34:38.2
50,4.868,V DC,24/10/2022 8:34:38.2,0:00:01.0,24/10/2022 8:34:38.2,4.868,V DC,4.86791,V DC,24/10/2022 8:34:38.3,4.8679,V DC,Interval,24/10/2022 8:34:39.2
51,4.8679,V DC,24/10/2022 8:34:39.2,0:00:01.0,24/10/2022 8:34:39.3,4.868,V DC,4.86798333333333,V DC,24/10/2022 8:34:39.2,4.8679,V DC,Interval,24/10/2022 8:34:40.2
52,4.868,V DC,24/10/2022 8:34:40.2,0:00:01.0,24/10/2022 8:34:40.2,4.868,V DC,4.86799,V DC,24/10/2022 8:34:40.6,4.8679,V DC,Interval,24/10/2022 8:34:41.2
53,4.868,V DC,24/10/2022 8:34:41.2,0:00:01.0,24/10/2022 8:34:41.2,4.868,V DC,4.868,V DC,24/10/2022 8:34:41.2,4.868,V DC,Interval,24/10/2022 8:34:42.2
54,4.868,V DC,24/10/2022 8:34:42.2,0:00:01.0,24/10/2022 8:34:42.2,4.868,V DC,4.868,V DC,24/10/2022 8:34:42.2,4.868,V DC,Interval,24/10/2022 8:34:43.3
55,4.868,V DC,24/10/2022 8:34:43.3,0:00:01.0,24/10/2022 8:34:43.8,4.8681,V DC,4.86802,V DC,24/10/2022 8:34:43.3,4.868,V DC,Interval,24/10/2022 8:34:44.3
56,4.8681,V DC,24/10/2022 8:34:44.3,0:00:01.0,24/10/2022 8:34:44.3,4.8681,V DC,4.8681,V DC,24/10/2022 8:34:44.3,4.8681,V DC,Interval,24/10/2022 8:34:45.3
57,4.8681,V DC,24/10/2022 8:34:45.3,0:00:01.0,24/10/2022 8:34:45.3,4.8681,V DC,4.8681,V DC,24/10/2022 8:34:45.3,4.8681,V DC,Interval,24/10/2022 8:34:46.3
58,4.8681,V DC,24/10/2022 8:34:46.3,0:00:01.0,24/10/2022 8:34:46.3,4.8681,V DC,4.86799,V DC,24/10/2022 8:34:47.1,4.8678,V DC,Interval,24/10/2022 8:34:47.3
59,4.8678,V DC,24/10/2022 8:34:47.3,0:00:01.0,24/10/2022 8:34:47.3,4.8678,V DC,4.8678,V DC,24/10/2022 8:34:47.3,4.8678,V DC,Interval,24/10/2022 8:34:48.3
60,4.8677,V DC,24/10/2022 8:34:48.3,0:00:01.0,24/10/2022 8:34:48.3,4.8677,V DC,4.8677,V DC,24/10/2022 8:34:48.3,4.8677,V DC,Interval,24/10/2022 8:34:49.3
61,4.8677,V DC,24/10/2022 8:34:49.3,0:00:01.0,24/10/2022 8:34:50.1,4.8692,V DC,4.86805,V DC,24/10/2022 8:34:49.3,4.8677,V DC,Interval,24/10/2022 8:34:50.3
62,4.8682,V DC,24/10/2022 8:34:50.3,0:00:01.0,24/10/2022 8:34:50.3,4.8682,V DC,4.86789,V DC,24/10/2022 8:34:50.4,4.8678,V DC,Interval,24/10/2022 8:34:51.3
63,4.8681,V DC,24/10/2022 8:34:51.3,0:00:00.9,24/10/2022 8:34:52.0,4.8688,V DC,4.86838888888889,V DC,24/10/2022 8:34:51.5,4.868,V DC,Interval,24/10/2022 8:34:52.2
64,4.8688,V DC,24/10/2022 8:34:52.2,0:00:01.0,24/10/2022 8:34:52.8,4.8716,V DC,4.86991666666667,V DC,24/10/2022 8:34:52.7,4.8685,V DC,Interval,24/10/2022 8:34:53.2
65,4.8683,V DC,24/10/2022 8:34:53.2,0:00:01.0,24/10/2022 8:34:53.6,4.8705,V DC,4.86463,V DC,24/10/2022 8:34:53.8,4.857,V DC,Interval,24/10/2022 8:34:54.2
66,4.8688,V DC,24/10/2022 8:34:54.2,0:00:01.0,24/10/2022 8:34:54.4,4.8692,V DC,4.86003,V DC,24/10/2022 8:34:55.1,4.8539,V DC,Interval,24/10/2022 8:34:55.2
67,4.8538,V DC,24/10/2022 8:34:55.2,0:00:01.0,24/10/2022 8:34:55.4,4.8573,V DC,4.85658,V DC,24/10/2022 8:34:55.2,4.8538,V DC,Interval,24/10/2022 8:34:56.2
68,4.8563,V DC,24/10/2022 8:34:56.2,0:00:01.0,24/10/2022 8:34:56.8,4.8568,V DC,4.856,V DC,24/10/2022 8:34:56.9,4.8542,V DC,Interval,24/10/2022 8:34:57.2
69,4.8567,V DC,24/10/2022 8:34:57.2,0:00:01.0,24/10/2022 8:34:57.3,4.8568,V DC,4.85634,V DC,24/10/2022 8:34:57.8,4.8551,V DC,Interval,24/10/2022 8:34:58.3
70,4.8563,V DC,24/10/2022 8:34:58.3,0:00:01.0,24/10/2022 8:34:58.8,4.8567,V DC,4.85572,V DC,24/10/2022 8:34:59.2,4.8535,V DC,Interval,24/10/2022 8:34:59.3
71,4.8531,V DC,24/10/2022 8:34:59.3,0:00:01.0,24/10/2022 8:34:59.7,4.8564,V DC,4.85513,V DC,24/10/2022 8:34:59.3,4.8531,V DC,Interval,24/10/2022 8:35:00.3
72,4.8559,V DC,24/10/2022 8:35:00.3,0:00:01.0,24/10/2022 8:35:00.6,4.8566,V DC,4.85639,V DC,24/10/2022 8:35:00.3,4.8559,V DC,Interval,24/10/2022 8:35:01.3
73,4.8567,V DC,24/10/2022 8:35:01.3,0:00:01.0,24/10/2022 8:35:01.7,4.8572,V DC,4.85691,V DC,24/10/2022 8:35:02.2,4.8565,V DC,Interval,24/10/2022 8:35:02.3
74,4.8563,V DC,24/10/2022 8:35:02.3,0:00:01.0,24/10/2022 8:35:02.3,4.8563,V DC,4.85578,V DC,24/10/2022 8:35:02.4,4.8539,V DC,Interval,24/10/2022 8:35:03.3
75,4.8552,V DC,24/10/2022 8:35:03.3,0:00:01.0,24/10/2022 8:35:03.7,4.8562,V DC,4.85584,V DC,24/10/2022 8:35:03.9,4.8547,V DC,Interval,24/10/2022 8:35:04.3
76,4.8559,V DC,24/10/2022 8:35:04.3,0:00:01.0,24/10/2022 8:35:04.5,4.8562,V DC,4.8556,V DC,24/10/2022 8:35:04.8,4.8538,V DC,Interval,24/10/2022 8:35:05.3
77,4.8563,V DC,24/10/2022 8:35:05.3,0:00:01.0,24/10/2022 8:35:05.7,4.857,V DC,4.85627,V DC,24/10/2022 8:35:06.2,4.8553,V DC,Interval,24/10/2022 8:35:06.3
78,4.8562,V DC,24/10/2022 8:35:06.3,0:00:01.0,24/10/2022 8:35:06.3,4.8562,V DC,4.85479,V DC,24/10/2022 8:35:06.6,4.8531,V DC,Interval,24/10/2022 8:35:07.3
79,4.8557,V DC,24/10/2022 8:35:07.3,0:00:00.9,24/10/2022 8:35:07.4,4.8576,V DC,4.85641111111111,V DC,24/10/2022 8:35:07.3,4.8557,V DC,Interval,24/10/2022 8:35:08.2
80,4.857,V DC,24/10/2022 8:35:08.2,0:00:01.0,24/10/2022 8:35:08.2,4.857,V DC,4.85634,V DC,24/10/2022 8:35:09.0,4.8559,V DC,Interval,24/10/2022 8:35:09.2
81,4.8564,V DC,24/10/2022 8:35:09.2,0:00:01.0,24/10/2022 8:35:09.5,4.8567,V DC,4.85635,V DC,24/10/2022 8:35:09.8,4.8561,V DC,Interval,24/10/2022 8:35:10.2
82,4.8562,V DC,24/10/2022 8:35:10.2,0:00:01.0,24/10/2022 8:35:10.7,4.8568,V DC,4.85642,V DC,24/10/2022 8:35:10.9,4.856,V DC,Interval,24/10/2022 8:35:11.2
83,4.8563,V DC,24/10/2022 8:35:11.2,0:00:01.0,24/10/2022 8:35:11.4,4.8567,V DC,4.85627,V DC,24/10/2022 8:35:12.0,4.8553,V DC,Interval,24/10/2022 8:35:12.2
84,4.8547,V DC,24/10/2022 8:35:12.2,0:00:01.0,24/10/2022 8:35:12.9,4.8567,V DC,4.8553,V DC,24/10/2022 8:35:12.5,4.8533,V DC,Interval,24/10/2022 8:35:13.2
85,4.8566,V DC,24/10/2022 8:35:13.2,0:00:01.0,24/10/2022 8:35:13.9,4.8572,V DC,4.85662,V DC,24/10/2022 8:35:13.6,4.856,V DC,Interval,24/10/2022 8:35:14.2
86,4.8562,V DC,24/10/2022 8:35:14.2,0:00:01.0,24/10/2022 8:35:15.1,4.8567,V DC,4.85592,V DC,24/10/2022 8:35:14.5,4.8543,V DC,Interval,24/10/2022 8:35:15.2
87,4.8564,V DC,24/10/2022 8:35:15.2,0:00:01.0,24/10/2022 8:35:16.1,4.857,V DC,4.85598,V DC,24/10/2022 8:35:15.5,4.8531,V DC,Interval,24/10/2022 8:35:16.3
88,4.8563,V DC,24/10/2022 8:35:16.3,0:00:01.0,24/10/2022 8:35:16.4,4.8566,V DC,4.85621,V DC,24/10/2022 8:35:16.9,4.855,V DC,Interval,24/10/2022 8:35:17.3
89,4.8559,V DC,24/10/2022 8:35:17.3,0:00:01.0,24/10/2022 8:35:18.1,4.8569,V DC,4.85565,V DC,24/10/2022 8:35:17.4,4.8535,V DC,Interval,24/10/2022 8:35:18.3
90,4.8563,V DC,24/10/2022 8:35:18.3,0:00:01.0,24/10/2022 8:35:18.8,4.8581,V DC,4.85672,V DC,24/10/2022 8:35:18.3,4.8563,V DC,Interval,24/10/2022 8:35:19.3
91,4.8567,V DC,24/10/2022 8:35:19.3,0:00:01.0,24/10/2022 8:35:19.4,4.8575,V DC,4.85678,V DC,24/10/2022 8:35:20.1,4.8564,V DC,Interval,24/10/2022 8:35:20.3
92,4.8564,V DC,24/10/2022 8:35:20.3,0:00:01.0,24/10/2022 8:35:21.2,4.8566,V DC,4.85565,V DC,24/10/2022 8:35:21.0,4.8532,V DC,Interval,24/10/2022 8:35:21.3
93,4.8568,V DC,24/10/2022 8:35:21.3,0:00:01.0,24/10/2022 8:35:22.0,4.8576,V DC,4.85682,V DC,24/10/2022 8:35:21.4,4.8563,V DC,Interval,24/10/2022 8:35:22.3
94,4.8562,V DC,24/10/2022 8:35:22.3,0:00:01.0,24/10/2022 8:35:22.5,4.8579,V DC,4.85658,V DC,24/10/2022 8:35:23.2,4.8556,V DC,Interval,24/10/2022 8:35:23.3
95,4.8555,V DC,24/10/2022 8:35:23.3,0:00:01.0,24/10/2022 8:35:23.9,4.8567,V DC,4.85557,V DC,24/10/2022 8:35:23.6,4.8532,V DC,Interval,24/10/2022 8:35:24.3
96,4.8567,V DC,24/10/2022 8:35:24.3,0:00:00.9,24/10/2022 8:35:24.3,4.8567,V DC,4.85638888888889,V DC,24/10/2022 8:35:25.0,4.8553,V DC,Interval,24/10/2022 8:35:25.2
97,4.8568,V DC,24/10/2022 8:35:25.2,0:00:01.0,24/10/2022 8:35:25.2,4.8568,V DC,4.85586,V DC,24/10/2022 8:35:25.3,4.8533,V DC,Interval,24/10/2022 8:35:26.2
98,4.8551,V DC,24/10/2022 8:35:26.2,0:00:01.0,24/10/2022 8:35:26.5,4.8575,V DC,4.85663,V DC,24/10/2022 8:35:26.9,4.8549,V DC,Interval,24/10/2022 8:35:27.2
99,4.8574,V DC,24/10/2022 8:35:27.2,0:00:01.0,24/10/2022 8:35:27.2,4.8574,V DC,4.85612,V DC,24/10/2022 8:35:27.6,4.8548,V DC,Interval,24/10/2022 8:35:28.2
100,4.8559,V DC,24/10/2022 8:35:28.2,0:00:01.0,24/10/2022 8:35:28.4,4.857,V DC,4.85594,V DC,24/10/2022 8:35:29.1,4.8544,V DC,Interval,24/10/2022 8:35:29.2
101,4.8539,V DC,24/10/2022 8:35:29.2,0:00:01.2,24/10/2022 8:35:29.9,4.8566,V DC,4.8547625,V DC,24/10/2022 8:35:29.5,4.8529,V DC,Interval,24/10/2022 8:35:30.4
102,4.8566,V DC,24/10/2022 8:35:30.4,0:00:00.8,24/10/2022 8:35:30.5,4.8568,V DC,4.85665,V DC,24/10/2022 8:35:31.1,4.8563,V DC,Interval,24/10/2022 8:35:31.2
103,4.8565,V DC,24/10/2022 8:35:31.2,0:00:01.0,24/10/2022 8:35:31.2,4.8565,V DC,4.85562,V DC,24/10/2022 8:35:32.1,4.853,V DC,Interval,24/10/2022 8:35:32.3
104,4.8564,V DC,24/10/2022 8:35:32.3,0:00:01.0,24/10/2022 8:35:32.9,4.8566,V DC,4.85623,V DC,24/10/2022 8:35:32.5,4.8559,V DC,Interval,24/10/2022 8:35:33.3
105,4.8558,V DC,24/10/2022 8:35:33.3,0:00:01.0,24/10/2022 8:35:33.6,4.857,V DC,4.85576,V DC,24/10/2022 8:35:33.9,4.8537,V DC,Interval,24/10/2022 8:35:34.3
106,4.856,V DC,24/10/2022 8:35:34.3,0:00:01.0,24/10/2022 8:35:34.6,4.8584,V DC,4.8562,V DC,24/10/2022 8:35:35.0,4.854,V DC,Interval,24/10/2022 8:35:35.3
107,4.8586,V DC,24/10/2022 8:35:35.3,0:00:01.0,24/10/2022 8:35:35.4,4.8588,V DC,4.85684,V DC,24/10/2022 8:35:35.9,4.8534,V DC,Interval,24/10/2022 8:35:36.3
108,4.856,V DC,24/10/2022 8:35:36.3,0:00:01.0,24/10/2022 8:35:36.6,4.8584,V DC,4.85686,V DC,24/10/2022 8:35:37.2,4.8558,V DC,Interval,24/10/2022 8:35:37.3
109,4.8566,V DC,24/10/2022 8:35:37.3,0:00:01.0,24/10/2022 8:35:37.3,4.8566,V DC,4.85611,V DC,24/10/2022 8:35:38.2,4.8548,V DC,Interval,24/10/2022 8:35:38.3
110,4.856,V DC,24/10/2022 8:35:38.3,0:00:01.0,24/10/2022 8:35:39.2,4.8565,V DC,4.85566,V DC,24/10/2022 8:35:38.7,4.8537,V DC,Interval,24/10/2022 8:35:39.3
111,4.8569,V DC,24/10/2022 8:35:39.3,0:00:00.9,24/10/2022 8:35:39.3,4.8569,V DC,4.8561,V DC,24/10/2022 8:35:40.0,4.8543,V DC,Interval,24/10/2022 8:35:40.2
112,4.8564,V DC,24/10/2022 8:35:40.2,0:00:01.0,24/10/2022 8:35:41.1,4.8568,V DC,4.85602,V DC,24/10/2022 8:35:40.5,4.854,V DC,Interval,24/10/2022 8:35:41.2
113,4.8566,V DC,24/10/2022 8:35:41.2,0:00:01.0,24/10/2022 8:35:41.2,4.8566,V DC,4.856,V DC,24/10/2022 8:35:41.7,4.8549,V DC,Interval,24/10/2022 8:35:42.2
114,4.8562,V DC,24/10/2022 8:35:42.2,0:00:01.0,24/10/2022 8:35:43.0,4.8572,V DC,4.85651666666667,V DC,24/10/2022 8:35:42.5,4.8559,V DC,Interval,24/10/2022 8:35:43.2
115,4.8581,V DC,24/10/2022 8:35:43.2,0:00:01.0,24/10/2022 8:35:43.2,4.8581,V DC,4.856,V DC,24/10/2022 8:35:43.8,4.8546,V DC,Interval,24/10/2022 8:35:44.2
116,4.8561,V DC,24/10/2022 8:35:44.2,0:00:01.0,24/10/2022 8:35:44.8,4.8565,V DC,4.85562,V DC,24/10/2022 8:35:44.5,4.8535,V DC,Interval,24/10/2022 8:35:45.2
117,4.8561,V DC,24/10/2022 8:35:45.2,0:00:01.0,24/10/2022 8:35:45.9,4.8575,V DC,4.85631,V DC,24/10/2022 8:35:46.0,4.855,V DC,Interval,24/10/2022 8:35:46.2
118,4.8568,V DC,24/10/2022 8:35:46.2,0:00:01.0,24/10/2022 8:35:46.4,4.857,V DC,4.85652,V DC,24/10/2022 8:35:46.5,4.8562,V DC,Interval,24/10/2022 8:35:47.2
119,4.8551,V DC,24/10/2022 8:35:47.2,0:00:01.0,24/10/2022 8:35:47.6,4.8569,V DC,4.85577,V DC,24/10/2022 8:35:47.3,4.8534,V DC,Interval,24/10/2022 8:35:48.3
120,4.8562,V DC,24/10/2022 8:35:48.3,0:00:01.0,24/10/2022 8:35:48.5,4.8566,V DC,4.85612,V DC,24/10/2022 8:35:48.8,4.8549,V DC,Interval,24/10/2022 8:35:49.3
121,4.8566,V DC,24/10/2022 8:35:49.3,0:00:01.0,24/10/2022 8:35:49.3,4.8566,V DC,4.85573,V DC,24/10/2022 8:35:49.4,4.8535,V DC,Interval,24/10/2022 8:35:50.3
122,4.8554,V DC,24/10/2022 8:35:50.3,0:00:01.0,24/10/2022 8:35:50.7,4.8566,V DC,4.85541,V DC,24/10/2022 8:35:51.1,4.854,V DC,Interval,24/10/2022 8:35:51.3
123,4.8567,V DC,24/10/2022 8:35:51.3,0:00:01.0,24/10/2022 8:35:51.7,4.8569,V DC,4.85601,V DC,24/10/2022 8:35:52.1,4.8532,V DC,Interval,24/10/2022 8:35:52.3
124,4.8558,V DC,24/10/2022 8:35:52.3,0:00:01.0,24/10/2022 8:35:53.0,4.8568,V DC,4.85648,V DC,24/10/2022 8:35:52.3,4.8558,V DC,Interval,24/10/2022 8:35:53.3
125,4.8564,V DC,24/10/2022 8:35:53.3,0:00:01.0,24/10/2022 8:35:54.0,4.8567,V DC,4.85608,V DC,24/10/2022 8:35:53.7,4.8538,V DC,Interval,24/10/2022 8:35:54.3
126,4.8564,V DC,24/10/2022 8:35:54.3,0:00:01.3,24/10/2022 8:35:54.6,4.8567,V DC,4.85601111111111,V DC,24/10/2022 8:35:54.4,4.8537,V DC,Interval,24/10/2022 8:35:55.6
