time; timestamp; t_delta; target; angle
06/08/2022, 11:14:53; 1654679693.733921; 10.078362941741943; 0.667614; 0.667614
06/08/2022, 11:15:03; 1654679703.8139362; 20.15837812423706; 1.335227; 1.321023
06/08/2022, 11:15:13; 1654679713.8890586; 30.233500480651855; 2.002841; 1.988636
06/08/2022, 11:15:23; 1654679723.968197; 40.312638998031616; 2.684659; 2.670454
06/08/2022, 11:15:34; 1654679734.0489838; 50.393425703048706; 3.352273; 3.352273
06/08/2022, 11:15:44; 1654679744.125049; 60.46949100494385; 4.019886; 4.005682
06/08/2022, 11:15:54; 1654679754.2058258; 70.55026769638062; 4.701705; 4.701704
06/08/2022, 11:16:04; 1654679764.2850711; 80.62951302528381; 5.369318; 5.355113
06/08/2022, 11:16:14; 1654679774.36506; 90.70950198173523; 6.036932; 6.036932
06/08/2022, 11:16:24; 1654679784.440493; 100.7849349975586; 6.71875; 6.71875
06/08/2022, 11:16:34; 1654679794.5207503; 110.8651921749115; 7.386364; 7.386363
06/08/2022, 11:16:44; 1654679804.5990574; 120.94349932670593; 8.053977; 8.053977
06/08/2022, 11:16:54; 1654679814.6791098; 131.0235517024994; 8.721591; 8.707386
06/08/2022, 11:17:04; 1654679824.757557; 141.10199880599976; 9.403409; 9.403409
06/08/2022, 11:17:14; 1654679834.8426104; 151.18705224990845; 10.071023; 10.071023
06/08/2022, 11:17:24; 1654679844.9232318; 161.26767373085022; 10.738636; 10.724432
06/08/2022, 11:17:35; 1654679855.012219; 171.3566608428955; 11.420455; 11.420455
06/08/2022, 11:17:45; 1654679865.0966425; 181.4410843849182; 12.088068; 12.073864
06/08/2022, 11:17:55; 1654679875.181379; 191.52582097053528; 12.755682; 12.741477
06/08/2022, 11:18:05; 1654679885.2619958; 201.60643768310547; 13.4375; 13.4375
06/08/2022, 11:18:15; 1654679895.3435004; 211.68794226646423; 14.105114; 14.105114
06/08/2022, 11:18:25; 1654679905.4251873; 221.769629240036; 14.772727; 14.772727
06/08/2022, 11:18:35; 1654679915.5076027; 231.85204458236694; 15.454545; 15.440341
06/08/2022, 11:18:45; 1654679925.5891712; 241.9336130619049; 16.122159; 16.107954
06/08/2022, 11:18:55; 1654679935.672394; 252.01683592796326; 16.789773; 16.775568
06/08/2022, 11:19:05; 1654679945.7536445; 262.0980863571167; 17.471591; 17.47159
06/08/2022, 11:19:15; 1654679955.8358016; 272.18024349212646; 18.139205; 18.139204
06/08/2022, 11:19:25; 1654679965.9168658; 282.26130771636963; 18.806818; 18.806818
06/08/2022, 11:19:35; 1654679975.99949; 292.34393191337585; 19.488636; 19.474431
06/08/2022, 11:19:46; 1654679986.0793638; 302.42380571365356; 20.15625; 20.15625
06/08/2022, 11:19:56; 1654679996.1610806; 312.50552248954773; 20.823864; 20.809659
06/08/2022, 11:20:06; 1654680006.243099; 322.58754086494446; 21.505682; 21.491477
06/08/2022, 11:20:16; 1654680016.3232152; 332.6676571369171; 22.173295; 22.173295
06/08/2022, 11:20:26; 1654680026.403084; 342.74752593040466; 22.840909; 22.840909
