FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007543,A AC,24/10/2022 8:42:35.4,0:00:00.3,24/10/2022 8:42:35.6,0.007552,A AC,0.007547,A AC,24/10/2022 8:42:35.4,0.007543,A AC,Interval,24/10/2022 8:42:35.7
2,0.007555,A AC,24/10/2022 8:42:35.7,0:00:00.9,24/10/2022 8:42:35.8,0.007558,A AC,0.00751377777777778,A AC,24/10/2022 8:42:36.5,0.007447,A AC,Interval,24/10/2022 8:42:36.6
3,0.007442,A AC,24/10/2022 8:42:36.6,0:00:01.0,24/10/2022 8:42:36.6,0.007442,A AC,0.0074014,A AC,24/10/2022 8:42:37.1,0.007379,A AC,Interval,24/10/2022 8:42:37.6
4,0.007392,A AC,24/10/2022 8:42:37.6,0:00:01.0,24/10/2022 8:42:38.6,0.007484,A AC,0.0074422,A AC,24/10/2022 8:42:37.6,0.007392,A AC,Interval,24/10/2022 8:42:38.7
5,0.007488,A AC,24/10/2022 8:42:38.7,0:00:01.0,24/10/2022 8:42:39.6,0.007584,A AC,0.0075278,A AC,24/10/2022 8:42:38.7,0.007488,A AC,Interval,24/10/2022 8:42:39.7
6,0.007582,A AC,24/10/2022 8:42:39.7,0:00:01.0,24/10/2022 8:42:39.7,0.007582,A AC,0.0075167,A AC,24/10/2022 8:42:40.6,0.007452,A AC,Interval,24/10/2022 8:42:40.7
7,0.007443,A AC,24/10/2022 8:42:40.7,0:00:01.0,24/10/2022 8:42:41.6,0.007452,A AC,0.0074297,A AC,24/10/2022 8:42:41.2,0.007412,A AC,Interval,24/10/2022 8:42:41.7
8,0.007456,A AC,24/10/2022 8:42:41.7,0:00:01.0,24/10/2022 8:42:42.6,0.007535,A AC,0.0075081,A AC,24/10/2022 8:42:41.7,0.007456,A AC,Interval,24/10/2022 8:42:42.7
9,0.007539,A AC,24/10/2022 8:42:42.7,0:00:01.0,24/10/2022 8:42:43.4,0.007594,A AC,0.007571,A AC,24/10/2022 8:42:42.7,0.007539,A AC,Interval,24/10/2022 8:42:43.7
10,0.007542,A AC,24/10/2022 8:42:43.7,0:00:01.0,24/10/2022 8:42:43.7,0.007542,A AC,0.0074729,A AC,24/10/2022 8:42:44.6,0.007416,A AC,Interval,24/10/2022 8:42:44.7
11,0.007403,A AC,24/10/2022 8:42:44.7,0:00:01.0,24/10/2022 8:42:45.4,0.007444,A AC,0.0074208,A AC,24/10/2022 8:42:44.8,0.007401,A AC,Interval,24/10/2022 8:42:45.7
12,0.007449,A AC,24/10/2022 8:42:45.7,0:00:01.0,24/10/2022 8:42:46.6,0.007504,A AC,0.0074736,A AC,24/10/2022 8:42:45.7,0.007449,A AC,Interval,24/10/2022 8:42:46.7
13,0.007514,A AC,24/10/2022 8:42:46.7,0:00:01.0,24/10/2022 8:42:46.9,0.007546,A AC,0.0075232,A AC,24/10/2022 8:42:47.6,0.007495,A AC,Interval,24/10/2022 8:42:47.7
14,0.007478,A AC,24/10/2022 8:42:47.7,0:00:01.0,24/10/2022 8:42:47.7,0.007478,A AC,0.0074403,A AC,24/10/2022 8:42:48.6,0.007402,A AC,Interval,24/10/2022 8:42:48.7
15,0.007412,A AC,24/10/2022 8:42:48.7,0:00:01.0,24/10/2022 8:42:49.6,0.007522,A AC,0.0074627,A AC,24/10/2022 8:42:48.7,0.007412,A AC,Interval,24/10/2022 8:42:49.7
16,0.00753,A AC,24/10/2022 8:42:49.7,0:00:01.0,24/10/2022 8:42:50.6,0.007593,A AC,0.0075536,A AC,24/10/2022 8:42:49.7,0.00753,A AC,Interval,24/10/2022 8:42:50.7
17,0.007595,A AC,24/10/2022 8:42:50.7,0:00:01.0,24/10/2022 8:42:50.8,0.007597,A AC,0.0075449,A AC,24/10/2022 8:42:51.6,0.007447,A AC,Interval,24/10/2022 8:42:51.7
18,0.007435,A AC,24/10/2022 8:42:51.7,0:00:01.0,24/10/2022 8:42:51.7,0.007435,A AC,0.0074171,A AC,24/10/2022 8:42:52.3,0.007399,A AC,Interval,24/10/2022 8:42:52.7
19,0.007455,A AC,24/10/2022 8:42:52.7,0:00:00.9,24/10/2022 8:42:53.5,0.007541,A AC,0.00748255555555556,A AC,24/10/2022 8:42:52.7,0.007455,A AC,Interval,24/10/2022 8:42:53.6
20,0.007543,A AC,24/10/2022 8:42:53.6,0:00:01.0,24/10/2022 8:42:54.5,0.007614,A AC,0.0075748,A AC,24/10/2022 8:42:53.6,0.007543,A AC,Interval,24/10/2022 8:42:54.6
21,0.007609,A AC,24/10/2022 8:42:54.6,0:00:01.0,24/10/2022 8:42:54.6,0.007609,A AC,0.0075159,A AC,24/10/2022 8:42:55.6,0.007434,A AC,Interval,24/10/2022 8:42:55.7
22,0.007417,A AC,24/10/2022 8:42:55.7,0:00:01.0,24/10/2022 8:42:56.6,0.007422,A AC,0.0073964,A AC,24/10/2022 8:42:56.2,0.007372,A AC,Interval,24/10/2022 8:42:56.7
23,0.007426,A AC,24/10/2022 8:42:56.7,0:00:01.0,24/10/2022 8:42:57.6,0.007533,A AC,0.0074741,A AC,24/10/2022 8:42:56.7,0.007426,A AC,Interval,24/10/2022 8:42:57.7
24,0.00754,A AC,24/10/2022 8:42:57.7,0:00:01.0,24/10/2022 8:42:58.3,0.007585,A AC,0.0075695,A AC,24/10/2022 8:42:57.7,0.00754,A AC,Interval,24/10/2022 8:42:58.7
25,0.007548,A AC,24/10/2022 8:42:58.7,0:00:01.0,24/10/2022 8:42:58.7,0.007548,A AC,0.007478,A AC,24/10/2022 8:42:59.6,0.007417,A AC,Interval,24/10/2022 8:42:59.7
26,0.007404,A AC,24/10/2022 8:42:59.7,0:00:01.0,24/10/2022 8:43:00.6,0.007479,A AC,0.0074286,A AC,24/10/2022 8:42:59.7,0.007404,A AC,Interval,24/10/2022 8:43:00.7
27,0.007487,A AC,24/10/2022 8:43:00.7,0:00:01.0,24/10/2022 8:43:01.5,0.007528,A AC,0.0075093,A AC,24/10/2022 8:43:00.7,0.007487,A AC,Interval,24/10/2022 8:43:01.7
28,0.007524,A AC,24/10/2022 8:43:01.7,0:00:01.0,24/10/2022 8:43:01.9,0.007534,A AC,0.0075118,A AC,24/10/2022 8:43:02.6,0.007466,A AC,Interval,24/10/2022 8:43:02.7
29,0.007449,A AC,24/10/2022 8:43:02.7,0:00:01.0,24/10/2022 8:43:02.7,0.007449,A AC,0.0073992,A AC,24/10/2022 8:43:03.4,0.007364,A AC,Interval,24/10/2022 8:43:03.7
30,0.007368,A AC,24/10/2022 8:43:03.7,0:00:01.0,24/10/2022 8:43:04.6,0.007483,A AC,0.0074231,A AC,24/10/2022 8:43:03.7,0.007368,A AC,Interval,24/10/2022 8:43:04.7
31,0.007488,A AC,24/10/2022 8:43:04.7,0:00:01.0,24/10/2022 8:43:05.5,0.007559,A AC,0.00751,A AC,24/10/2022 8:43:04.7,0.007488,A AC,Interval,24/10/2022 8:43:05.7
