FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8705,V DC,24/10/2022 8:24:05.9,0:00:00.4,24/10/2022 8:24:05.9,4.8705,V DC,4.870475,V DC,24/10/2022 8:24:06.0,4.8704,V DC,Interval,24/10/2022 8:24:06.3
2,4.8704,V DC,24/10/2022 8:24:06.3,0:00:01.0,24/10/2022 8:24:06.5,4.8705,V DC,4.87049,V DC,24/10/2022 8:24:06.3,4.8704,V DC,Interval,24/10/2022 8:24:07.4
3,4.8705,V DC,24/10/2022 8:24:07.4,0:00:01.0,24/10/2022 8:24:08.0,4.8706,V DC,4.87053,V DC,24/10/2022 8:24:07.4,4.8705,V DC,Interval,24/10/2022 8:24:08.4
4,4.8706,V DC,24/10/2022 8:24:08.4,0:00:01.0,24/10/2022 8:24:08.4,4.8706,V DC,4.8706,V DC,24/10/2022 8:24:08.4,4.8706,V DC,Interval,24/10/2022 8:24:09.4
5,4.8706,V DC,24/10/2022 8:24:09.4,0:00:01.0,24/10/2022 8:24:09.4,4.8706,V DC,4.8706,V DC,24/10/2022 8:24:09.4,4.8706,V DC,Interval,24/10/2022 8:24:10.4
6,4.8706,V DC,24/10/2022 8:24:10.4,0:00:01.0,24/10/2022 8:24:11.1,4.8707,V DC,4.87062,V DC,24/10/2022 8:24:10.8,4.8705,V DC,Interval,24/10/2022 8:24:11.4
7,4.8708,V DC,24/10/2022 8:24:11.4,0:00:01.0,24/10/2022 8:24:11.4,4.8708,V DC,4.8708,V DC,24/10/2022 8:24:11.4,4.8708,V DC,Interval,24/10/2022 8:24:12.4
8,4.8708,V DC,24/10/2022 8:24:12.4,0:00:01.0,24/10/2022 8:24:12.4,4.8708,V DC,4.87068,V DC,24/10/2022 8:24:13.0,4.8706,V DC,Interval,24/10/2022 8:24:13.4
9,4.8706,V DC,24/10/2022 8:24:13.4,0:00:01.0,24/10/2022 8:24:13.8,4.8707,V DC,4.87065,V DC,24/10/2022 8:24:13.4,4.8706,V DC,Interval,24/10/2022 8:24:14.4
10,4.8706,V DC,24/10/2022 8:24:14.4,0:00:01.0,24/10/2022 8:24:15.0,4.8707,V DC,4.87064,V DC,24/10/2022 8:24:14.4,4.8706,V DC,Interval,24/10/2022 8:24:15.4
11,4.8707,V DC,24/10/2022 8:24:15.4,0:00:01.0,24/10/2022 8:24:15.4,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:15.4,4.8707,V DC,Interval,24/10/2022 8:24:16.4
12,4.8707,V DC,24/10/2022 8:24:16.4,0:00:01.0,24/10/2022 8:24:16.4,4.8707,V DC,4.87052,V DC,24/10/2022 8:24:17.3,4.8703,V DC,Interval,24/10/2022 8:24:17.4
13,4.8703,V DC,24/10/2022 8:24:17.4,0:00:01.1,24/10/2022 8:24:17.4,4.8703,V DC,4.8703,V DC,24/10/2022 8:24:17.4,4.8703,V DC,Interval,24/10/2022 8:24:18.5
14,4.8703,V DC,24/10/2022 8:24:18.5,0:00:00.9,24/10/2022 8:24:18.5,4.8703,V DC,4.8703,V DC,24/10/2022 8:24:18.5,4.8703,V DC,Interval,24/10/2022 8:24:19.4
15,4.8703,V DC,24/10/2022 8:24:19.4,0:00:01.0,24/10/2022 8:24:20.2,4.8706,V DC,4.87045,V DC,24/10/2022 8:24:19.4,4.8703,V DC,Interval,24/10/2022 8:24:20.4
16,4.8706,V DC,24/10/2022 8:24:20.4,0:00:00.9,24/10/2022 8:24:20.6,4.8707,V DC,4.87067777777778,V DC,24/10/2022 8:24:20.4,4.8706,V DC,Interval,24/10/2022 8:24:21.3
17,4.8707,V DC,24/10/2022 8:24:21.3,0:00:01.0,24/10/2022 8:24:21.3,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:21.3,4.8707,V DC,Interval,24/10/2022 8:24:22.3
18,4.8707,V DC,24/10/2022 8:24:22.3,0:00:01.0,24/10/2022 8:24:22.3,4.8707,V DC,4.87059,V DC,24/10/2022 8:24:23.1,4.8704,V DC,Interval,24/10/2022 8:24:23.3
19,4.8705,V DC,24/10/2022 8:24:23.3,0:00:01.0,24/10/2022 8:24:23.3,4.8705,V DC,4.87039,V DC,24/10/2022 8:24:24.1,4.8703,V DC,Interval,24/10/2022 8:24:24.4
20,4.8704,V DC,24/10/2022 8:24:24.4,0:00:01.0,24/10/2022 8:24:24.8,4.8711,V DC,4.87049,V DC,24/10/2022 8:24:25.1,4.8702,V DC,Interval,24/10/2022 8:24:25.4
21,4.8702,V DC,24/10/2022 8:24:25.4,0:00:01.0,24/10/2022 8:24:25.7,4.8704,V DC,4.87033,V DC,24/10/2022 8:24:25.4,4.8702,V DC,Interval,24/10/2022 8:24:26.4
22,4.8703,V DC,24/10/2022 8:24:26.4,0:00:01.0,24/10/2022 8:24:26.5,4.8705,V DC,4.87041,V DC,24/10/2022 8:24:26.4,4.8703,V DC,Interval,24/10/2022 8:24:27.4
23,4.8704,V DC,24/10/2022 8:24:27.4,0:00:01.0,24/10/2022 8:24:27.6,4.8708,V DC,4.87074,V DC,24/10/2022 8:24:27.4,4.8704,V DC,Interval,24/10/2022 8:24:28.4
24,4.8708,V DC,24/10/2022 8:24:28.4,0:00:01.0,24/10/2022 8:24:28.4,4.8708,V DC,4.87071,V DC,24/10/2022 8:24:28.7,4.8706,V DC,Interval,24/10/2022 8:24:29.4
25,4.8707,V DC,24/10/2022 8:24:29.4,0:00:01.0,24/10/2022 8:24:29.4,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:29.4,4.8707,V DC,Interval,24/10/2022 8:24:30.4
26,4.8707,V DC,24/10/2022 8:24:30.4,0:00:01.0,24/10/2022 8:24:31.2,4.8708,V DC,4.87073333333333,V DC,24/10/2022 8:24:30.4,4.8707,V DC,Interval,24/10/2022 8:24:31.4
27,4.8708,V DC,24/10/2022 8:24:31.4,0:00:01.0,24/10/2022 8:24:31.4,4.8708,V DC,4.87075,V DC,24/10/2022 8:24:31.6,4.8707,V DC,Interval,24/10/2022 8:24:32.4
28,4.8708,V DC,24/10/2022 8:24:32.4,0:00:01.0,24/10/2022 8:24:32.4,4.8708,V DC,4.8708,V DC,24/10/2022 8:24:32.4,4.8708,V DC,Interval,24/10/2022 8:24:33.4
29,4.8708,V DC,24/10/2022 8:24:33.4,0:00:01.0,24/10/2022 8:24:33.4,4.8708,V DC,4.87071,V DC,24/10/2022 8:24:33.5,4.8707,V DC,Interval,24/10/2022 8:24:34.4
30,4.8707,V DC,24/10/2022 8:24:34.4,0:00:01.0,24/10/2022 8:24:34.4,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:34.4,4.8707,V DC,Interval,24/10/2022 8:24:35.4
31,4.8707,V DC,24/10/2022 8:24:35.4,0:00:00.9,24/10/2022 8:24:35.4,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:35.4,4.8707,V DC,Interval,24/10/2022 8:24:36.3
32,4.8707,V DC,24/10/2022 8:24:36.3,0:00:01.0,24/10/2022 8:24:36.3,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:36.3,4.8707,V DC,Interval,24/10/2022 8:24:37.3
33,4.8707,V DC,24/10/2022 8:24:37.3,0:00:01.0,24/10/2022 8:24:37.3,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:37.3,4.8707,V DC,Interval,24/10/2022 8:24:38.3
34,4.8707,V DC,24/10/2022 8:24:38.3,0:00:01.0,24/10/2022 8:24:38.3,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:38.3,4.8707,V DC,Interval,24/10/2022 8:24:39.4
35,4.8707,V DC,24/10/2022 8:24:39.4,0:00:01.0,24/10/2022 8:24:39.4,4.8707,V DC,4.87063,V DC,24/10/2022 8:24:39.5,4.8706,V DC,Interval,24/10/2022 8:24:40.4
36,4.8707,V DC,24/10/2022 8:24:40.4,0:00:01.0,24/10/2022 8:24:40.4,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:40.4,4.8707,V DC,Interval,24/10/2022 8:24:41.4
37,4.8707,V DC,24/10/2022 8:24:41.4,0:00:01.0,24/10/2022 8:24:41.4,4.8707,V DC,4.8707,V DC,24/10/2022 8:24:41.4,4.8707,V DC,Interval,24/10/2022 8:24:42.4
