FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8647,V DC,24/10/2022 9:48:00.1,0:00:00.4,24/10/2022 9:48:00.1,4.8647,V DC,4.8647,V DC,24/10/2022 9:48:00.1,4.8647,V DC,Interval,24/10/2022 9:48:00.5
2,4.8647,V DC,24/10/2022 9:48:00.5,0:00:01.0,24/10/2022 9:48:00.6,4.8648,V DC,4.86479,V DC,24/10/2022 9:48:00.5,4.8647,V DC,Interval,24/10/2022 9:48:01.5
3,4.8648,V DC,24/10/2022 9:48:01.5,0:00:01.0,24/10/2022 9:48:01.5,4.8648,V DC,4.86424,V DC,24/10/2022 9:48:02.4,4.8628,V DC,Interval,24/10/2022 9:48:02.5
4,4.8648,V DC,24/10/2022 9:48:02.5,0:00:01.0,24/10/2022 9:48:03.3,4.8653,V DC,4.86515,V DC,24/10/2022 9:48:02.5,4.8648,V DC,Interval,24/10/2022 9:48:03.5
5,4.8653,V DC,24/10/2022 9:48:03.5,0:00:01.0,24/10/2022 9:48:04.4,4.8654,V DC,4.86525,V DC,24/10/2022 9:48:03.6,4.8652,V DC,Interval,24/10/2022 9:48:04.5
6,4.8652,V DC,24/10/2022 9:48:04.5,0:00:01.0,24/10/2022 9:48:04.6,4.8653,V DC,4.86503,V DC,24/10/2022 9:48:04.8,4.8649,V DC,Interval,24/10/2022 9:48:05.5
7,4.8649,V DC,24/10/2022 9:48:05.5,0:00:01.0,24/10/2022 9:48:06.4,4.8658,V DC,4.86506,V DC,24/10/2022 9:48:05.6,4.8648,V DC,Interval,24/10/2022 9:48:06.5
8,4.8649,V DC,24/10/2022 9:48:06.5,0:00:01.0,24/10/2022 9:48:07.1,4.8658,V DC,4.86497,V DC,24/10/2022 9:48:06.6,4.8648,V DC,Interval,24/10/2022 9:48:07.5
9,4.8649,V DC,24/10/2022 9:48:07.5,0:00:01.0,24/10/2022 9:48:07.8,4.8657,V DC,4.86523,V DC,24/10/2022 9:48:07.5,4.8649,V DC,Interval,24/10/2022 9:48:08.5
10,4.8652,V DC,24/10/2022 9:48:08.5,0:00:01.0,24/10/2022 9:48:08.9,4.8653,V DC,4.86521,V DC,24/10/2022 9:48:08.5,4.8652,V DC,Interval,24/10/2022 9:48:09.6
11,4.8652,V DC,24/10/2022 9:48:09.6,0:00:01.0,24/10/2022 9:48:09.6,4.8652,V DC,4.86489,V DC,24/10/2022 9:48:09.8,4.8648,V DC,Interval,24/10/2022 9:48:10.6
12,4.8649,V DC,24/10/2022 9:48:10.6,0:00:00.9,24/10/2022 9:48:10.6,4.8649,V DC,4.86484444444444,V DC,24/10/2022 9:48:10.9,4.8648,V DC,Interval,24/10/2022 9:48:11.5
13,4.8648,V DC,24/10/2022 9:48:11.5,0:00:01.2,24/10/2022 9:48:11.6,4.8649,V DC,4.8648625,V DC,24/10/2022 9:48:11.5,4.8648,V DC,Interval,24/10/2022 9:48:12.7
14,4.8648,V DC,24/10/2022 9:48:12.7,0:00:00.8,24/10/2022 9:48:13.2,4.8649,V DC,4.8648375,V DC,24/10/2022 9:48:12.7,4.8648,V DC,Interval,24/10/2022 9:48:13.5
15,4.8649,V DC,24/10/2022 9:48:13.5,0:00:01.0,24/10/2022 9:48:13.7,4.865,V DC,4.86497,V DC,24/10/2022 9:48:13.5,4.8649,V DC,Interval,24/10/2022 9:48:14.5
16,4.8651,V DC,24/10/2022 9:48:14.5,0:00:01.0,24/10/2022 9:48:15.0,4.8663,V DC,4.86539,V DC,24/10/2022 9:48:14.7,4.865,V DC,Interval,24/10/2022 9:48:15.5
17,4.8653,V DC,24/10/2022 9:48:15.5,0:00:01.0,24/10/2022 9:48:16.1,4.8654,V DC,4.86531,V DC,24/10/2022 9:48:15.5,4.8653,V DC,Interval,24/10/2022 9:48:16.5
18,4.8653,V DC,24/10/2022 9:48:16.5,0:00:01.0,24/10/2022 9:48:16.7,4.8654,V DC,4.86538,V DC,24/10/2022 9:48:16.5,4.8653,V DC,Interval,24/10/2022 9:48:17.5
19,4.8654,V DC,24/10/2022 9:48:17.5,0:00:01.0,24/10/2022 9:48:18.1,4.8655,V DC,4.86541,V DC,24/10/2022 9:48:17.5,4.8654,V DC,Interval,24/10/2022 9:48:18.5
20,4.8654,V DC,24/10/2022 9:48:18.5,0:00:01.0,24/10/2022 9:48:18.6,4.8655,V DC,4.86547,V DC,24/10/2022 9:48:18.5,4.8654,V DC,Interval,24/10/2022 9:48:19.5
21,4.8654,V DC,24/10/2022 9:48:19.5,0:00:01.0,24/10/2022 9:48:19.6,4.8655,V DC,4.86549,V DC,24/10/2022 9:48:19.5,4.8654,V DC,Interval,24/10/2022 9:48:20.5
22,4.8655,V DC,24/10/2022 9:48:20.5,0:00:01.0,24/10/2022 9:48:20.5,4.8655,V DC,4.86548,V DC,24/10/2022 9:48:21.2,4.8654,V DC,Interval,24/10/2022 9:48:21.5
23,4.8655,V DC,24/10/2022 9:48:21.5,0:00:01.0,24/10/2022 9:48:21.5,4.8655,V DC,4.8655,V DC,24/10/2022 9:48:21.5,4.8655,V DC,Interval,24/10/2022 9:48:22.5
24,4.8655,V DC,24/10/2022 9:48:22.5,0:00:01.0,24/10/2022 9:48:22.5,4.8655,V DC,4.86542,V DC,24/10/2022 9:48:23.3,4.8653,V DC,Interval,24/10/2022 9:48:23.5
25,4.8654,V DC,24/10/2022 9:48:23.5,0:00:01.0,24/10/2022 9:48:23.5,4.8654,V DC,4.86535,V DC,24/10/2022 9:48:23.6,4.8653,V DC,Interval,24/10/2022 9:48:24.5
26,4.8654,V DC,24/10/2022 9:48:24.5,0:00:01.0,24/10/2022 9:48:24.5,4.8654,V DC,4.8654,V DC,24/10/2022 9:48:24.5,4.8654,V DC,Interval,24/10/2022 9:48:25.6
27,4.8654,V DC,24/10/2022 9:48:25.6,0:00:00.9,24/10/2022 9:48:25.7,4.8655,V DC,4.86548888888889,V DC,24/10/2022 9:48:25.6,4.8654,V DC,Interval,24/10/2022 9:48:26.5
28,4.8655,V DC,24/10/2022 9:48:26.5,0:00:01.0,24/10/2022 9:48:26.5,4.8655,V DC,4.8655,V DC,24/10/2022 9:48:26.5,4.8655,V DC,Interval,24/10/2022 9:48:27.5
29,4.8655,V DC,24/10/2022 9:48:27.5,0:00:01.0,24/10/2022 9:48:28.4,4.8656,V DC,4.86551,V DC,24/10/2022 9:48:27.5,4.8655,V DC,Interval,24/10/2022 9:48:28.5
