FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.7791,V DC,24/10/2022 13:19:20.4,0:00:00.4,24/10/2022 13:19:20.4,4.7791,V DC,4.7791,V DC,24/10/2022 13:19:20.4,4.7791,V DC,Interval,24/10/2022 13:19:20.8
2,4.7791,V DC,24/10/2022 13:19:20.8,0:00:01.0,24/10/2022 13:19:21.6,4.7792,V DC,4.77912,V DC,24/10/2022 13:19:20.8,4.7791,V DC,Interval,24/10/2022 13:19:21.8
3,4.7792,V DC,24/10/2022 13:19:21.8,0:00:01.0,24/10/2022 13:19:21.8,4.7792,V DC,4.77913,V DC,24/10/2022 13:19:22.0,4.7791,V DC,Interval,24/10/2022 13:19:22.8
4,4.7791,V DC,24/10/2022 13:19:22.8,0:00:01.0,24/10/2022 13:19:22.8,4.7791,V DC,4.7791,V DC,24/10/2022 13:19:22.8,4.7791,V DC,Interval,24/10/2022 13:19:23.8
5,4.7791,V DC,24/10/2022 13:19:23.8,0:00:01.0,24/10/2022 13:19:24.0,4.7792,V DC,4.77914,V DC,24/10/2022 13:19:23.8,4.7791,V DC,Interval,24/10/2022 13:19:24.8
6,4.7791,V DC,24/10/2022 13:19:24.8,0:00:01.0,24/10/2022 13:19:25.4,4.7792,V DC,4.77914,V DC,24/10/2022 13:19:24.8,4.7791,V DC,Interval,24/10/2022 13:19:25.8
7,4.7792,V DC,24/10/2022 13:19:25.8,0:00:01.0,24/10/2022 13:19:25.8,4.7792,V DC,4.7791,V DC,24/10/2022 13:19:26.7,4.7784,V DC,Interval,24/10/2022 13:19:26.8
8,4.7788,V DC,24/10/2022 13:19:26.8,0:00:01.0,24/10/2022 13:19:27.3,4.779,V DC,4.77879,V DC,24/10/2022 13:19:26.9,4.7787,V DC,Interval,24/10/2022 13:19:27.8
9,4.7787,V DC,24/10/2022 13:19:27.8,0:00:00.9,24/10/2022 13:19:28.3,4.7791,V DC,4.77886666666667,V DC,24/10/2022 13:19:27.8,4.7787,V DC,Interval,24/10/2022 13:19:28.7
10,4.7789,V DC,24/10/2022 13:19:28.7,0:00:01.0,24/10/2022 13:19:28.7,4.7789,V DC,4.77882,V DC,24/10/2022 13:19:28.9,4.7787,V DC,Interval,24/10/2022 13:19:29.7
11,4.7789,V DC,24/10/2022 13:19:29.7,0:00:01.0,24/10/2022 13:19:29.7,4.7789,V DC,4.77878,V DC,24/10/2022 13:19:29.9,4.7787,V DC,Interval,24/10/2022 13:19:30.7
12,4.7787,V DC,24/10/2022 13:19:30.7,0:00:01.0,24/10/2022 13:19:30.7,4.7787,V DC,4.7787,V DC,24/10/2022 13:19:30.7,4.7787,V DC,Interval,24/10/2022 13:19:31.7
13,4.7787,V DC,24/10/2022 13:19:31.7,0:00:01.2,24/10/2022 13:19:31.9,4.7788,V DC,4.778775,V DC,24/10/2022 13:19:31.7,4.7787,V DC,Interval,24/10/2022 13:19:32.9
14,4.7788,V DC,24/10/2022 13:19:32.9,0:00:00.8,24/10/2022 13:19:32.9,4.7788,V DC,4.7787,V DC,24/10/2022 13:19:33.6,4.7786,V DC,Interval,24/10/2022 13:19:33.7
15,4.7786,V DC,24/10/2022 13:19:33.7,0:00:01.0,24/10/2022 13:19:34.5,4.7787,V DC,4.77861,V DC,24/10/2022 13:19:33.7,4.7786,V DC,Interval,24/10/2022 13:19:34.8
16,4.7786,V DC,24/10/2022 13:19:34.8,0:00:01.0,24/10/2022 13:19:35.1,4.7787,V DC,4.77865,V DC,24/10/2022 13:19:34.8,4.7786,V DC,Interval,24/10/2022 13:19:35.8
17,4.7787,V DC,24/10/2022 13:19:35.8,0:00:01.0,24/10/2022 13:19:36.4,4.7789,V DC,4.7788,V DC,24/10/2022 13:19:35.8,4.7787,V DC,Interval,24/10/2022 13:19:36.8
18,4.7788,V DC,24/10/2022 13:19:36.8,0:00:01.0,24/10/2022 13:19:37.5,4.7799,V DC,4.77906,V DC,24/10/2022 13:19:36.8,4.7788,V DC,Interval,24/10/2022 13:19:37.8
19,4.7798,V DC,24/10/2022 13:19:37.8,0:00:01.0,24/10/2022 13:19:38.5,4.7802,V DC,4.77981,V DC,24/10/2022 13:19:38.7,4.7791,V DC,Interval,24/10/2022 13:19:38.8
20,4.7794,V DC,24/10/2022 13:19:38.8,0:00:01.0,24/10/2022 13:19:39.5,4.7805,V DC,4.77958,V DC,24/10/2022 13:19:39.7,4.7789,V DC,Interval,24/10/2022 13:19:39.8
21,4.7792,V DC,24/10/2022 13:19:39.8,0:00:01.0,24/10/2022 13:19:40.7,4.7802,V DC,4.77953,V DC,24/10/2022 13:19:39.9,4.779,V DC,Interval,24/10/2022 13:19:40.8
22,4.7791,V DC,24/10/2022 13:19:40.8,0:00:01.0,24/10/2022 13:19:41.1,4.7804,V DC,4.77974,V DC,24/10/2022 13:19:40.8,4.7791,V DC,Interval,24/10/2022 13:19:41.8
23,4.7814,V DC,24/10/2022 13:19:41.8,0:00:01.0,24/10/2022 13:19:42.1,4.7848,V DC,4.78294,V DC,24/10/2022 13:19:42.7,4.7812,V DC,Interval,24/10/2022 13:19:42.8
24,4.781,V DC,24/10/2022 13:19:42.8,0:00:01.0,24/10/2022 13:19:43.1,4.7811,V DC,4.78009,V DC,24/10/2022 13:19:43.4,4.779,V DC,Interval,24/10/2022 13:19:43.8
25,4.7792,V DC,24/10/2022 13:19:43.8,0:00:00.9,24/10/2022 13:19:43.8,4.7792,V DC,4.77916666666667,V DC,24/10/2022 13:19:43.9,4.7791,V DC,Interval,24/10/2022 13:19:44.7
26,4.7792,V DC,24/10/2022 13:19:44.7,0:00:01.0,24/10/2022 13:19:45.5,4.7793,V DC,4.77921666666667,V DC,24/10/2022 13:19:44.9,4.7791,V DC,Interval,24/10/2022 13:19:45.7
27,4.7793,V DC,24/10/2022 13:19:45.7,0:00:01.0,24/10/2022 13:19:45.7,4.7793,V DC,4.77924,V DC,24/10/2022 13:19:46.3,4.7791,V DC,Interval,24/10/2022 13:19:46.7
28,4.7793,V DC,24/10/2022 13:19:46.7,0:00:01.0,24/10/2022 13:19:46.7,4.7793,V DC,4.77918,V DC,24/10/2022 13:19:47.1,4.7791,V DC,Interval,24/10/2022 13:19:47.7
29,4.7792,V DC,24/10/2022 13:19:47.7,0:00:01.0,24/10/2022 13:19:47.7,4.7792,V DC,4.77918,V DC,24/10/2022 13:19:47.8,4.7791,V DC,Interval,24/10/2022 13:19:48.7
30,4.7792,V DC,24/10/2022 13:19:48.7,0:00:01.0,24/10/2022 13:19:49.5,4.7793,V DC,4.77922,V DC,24/10/2022 13:19:48.7,4.7792,V DC,Interval,24/10/2022 13:19:49.7
31,4.7793,V DC,24/10/2022 13:19:49.7,0:00:01.0,24/10/2022 13:19:49.7,4.7793,V DC,4.7793,V DC,24/10/2022 13:19:49.7,4.7793,V DC,Interval,24/10/2022 13:19:50.8
32,4.7793,V DC,24/10/2022 13:19:50.8,0:00:01.0,24/10/2022 13:19:50.8,4.7793,V DC,4.77927,V DC,24/10/2022 13:19:51.5,4.7792,V DC,Interval,24/10/2022 13:19:51.8
