FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8716,V DC,24/10/2022 8:06:21.8,0:00:00.3,24/10/2022 8:06:21.8,4.8716,V DC,4.8716,V DC,24/10/2022 8:06:21.8,4.8716,V DC,Interval,24/10/2022 8:06:22.1
2,4.8716,V DC,24/10/2022 8:06:22.1,0:00:01.0,24/10/2022 8:06:22.7,4.8718,V DC,4.87172,V DC,24/10/2022 8:06:22.1,4.8716,V DC,Interval,24/10/2022 8:06:23.1
3,4.8718,V DC,24/10/2022 8:06:23.1,0:00:01.0,24/10/2022 8:06:23.3,4.8719,V DC,4.87188,V DC,24/10/2022 8:06:23.1,4.8718,V DC,Interval,24/10/2022 8:06:24.1
4,4.8718,V DC,24/10/2022 8:06:24.1,0:00:01.0,24/10/2022 8:06:24.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:24.1,4.8718,V DC,Interval,24/10/2022 8:06:25.1
5,4.8718,V DC,24/10/2022 8:06:25.1,0:00:01.0,24/10/2022 8:06:25.1,4.8718,V DC,4.87166,V DC,24/10/2022 8:06:25.9,4.8715,V DC,Interval,24/10/2022 8:06:26.1
6,4.8715,V DC,24/10/2022 8:06:26.1,0:00:01.0,24/10/2022 8:06:26.1,4.8715,V DC,4.8715,V DC,24/10/2022 8:06:26.1,4.8715,V DC,Interval,24/10/2022 8:06:27.1
7,4.8715,V DC,24/10/2022 8:06:27.1,0:00:01.0,24/10/2022 8:06:27.7,4.8722,V DC,4.87165,V DC,24/10/2022 8:06:27.1,4.8715,V DC,Interval,24/10/2022 8:06:28.1
8,4.8715,V DC,24/10/2022 8:06:28.1,0:00:01.0,24/10/2022 8:06:28.5,4.872,V DC,4.87181,V DC,24/10/2022 8:06:28.1,4.8715,V DC,Interval,24/10/2022 8:06:29.1
9,4.8719,V DC,24/10/2022 8:06:29.1,0:00:01.0,24/10/2022 8:06:29.3,4.872,V DC,4.87197,V DC,24/10/2022 8:06:29.1,4.8719,V DC,Interval,24/10/2022 8:06:30.1
10,4.8719,V DC,24/10/2022 8:06:30.1,0:00:01.0,24/10/2022 8:06:30.1,4.8719,V DC,4.87185,V DC,24/10/2022 8:06:30.2,4.8718,V DC,Interval,24/10/2022 8:06:31.1
11,4.8718,V DC,24/10/2022 8:06:31.1,0:00:01.0,24/10/2022 8:06:31.3,4.8719,V DC,4.87182,V DC,24/10/2022 8:06:31.1,4.8718,V DC,Interval,24/10/2022 8:06:32.1
12,4.8718,V DC,24/10/2022 8:06:32.1,0:00:00.9,24/10/2022 8:06:32.7,4.8719,V DC,4.87183333333333,V DC,24/10/2022 8:06:32.1,4.8718,V DC,Interval,24/10/2022 8:06:33.0
13,4.8719,V DC,24/10/2022 8:06:33.0,0:00:01.3,24/10/2022 8:06:33.0,4.8719,V DC,4.8719,V DC,24/10/2022 8:06:33.0,4.8719,V DC,Interval,24/10/2022 8:06:34.3
14,4.8719,V DC,24/10/2022 8:06:34.3,0:00:00.7,24/10/2022 8:06:34.3,4.8719,V DC,4.87182857142857,V DC,24/10/2022 8:06:34.5,4.8718,V DC,Interval,24/10/2022 8:06:35.0
15,4.8718,V DC,24/10/2022 8:06:35.0,0:00:01.0,24/10/2022 8:06:35.0,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:35.0,4.8718,V DC,Interval,24/10/2022 8:06:36.0
16,4.8719,V DC,24/10/2022 8:06:36.0,0:00:01.0,24/10/2022 8:06:36.0,4.8719,V DC,4.87179,V DC,24/10/2022 8:06:36.7,4.8717,V DC,Interval,24/10/2022 8:06:37.0
17,4.8717,V DC,24/10/2022 8:06:37.0,0:00:01.0,24/10/2022 8:06:37.0,4.8717,V DC,4.8717,V DC,24/10/2022 8:06:37.0,4.8717,V DC,Interval,24/10/2022 8:06:38.1
18,4.8717,V DC,24/10/2022 8:06:38.1,0:00:01.0,24/10/2022 8:06:38.7,4.8718,V DC,4.87174,V DC,24/10/2022 8:06:38.1,4.8717,V DC,Interval,24/10/2022 8:06:39.1
19,4.8718,V DC,24/10/2022 8:06:39.1,0:00:01.0,24/10/2022 8:06:39.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:39.1,4.8718,V DC,Interval,24/10/2022 8:06:40.1
20,4.8718,V DC,24/10/2022 8:06:40.1,0:00:01.0,24/10/2022 8:06:40.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:40.1,4.8718,V DC,Interval,24/10/2022 8:06:41.1
21,4.8718,V DC,24/10/2022 8:06:41.1,0:00:01.0,24/10/2022 8:06:41.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:41.1,4.8718,V DC,Interval,24/10/2022 8:06:42.1
22,4.8718,V DC,24/10/2022 8:06:42.1,0:00:01.0,24/10/2022 8:06:42.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:42.1,4.8718,V DC,Interval,24/10/2022 8:06:43.1
23,4.8718,V DC,24/10/2022 8:06:43.1,0:00:01.0,24/10/2022 8:06:43.9,4.8719,V DC,4.87182,V DC,24/10/2022 8:06:43.1,4.8718,V DC,Interval,24/10/2022 8:06:44.1
24,4.8719,V DC,24/10/2022 8:06:44.1,0:00:01.0,24/10/2022 8:06:44.1,4.8719,V DC,4.87185,V DC,24/10/2022 8:06:44.4,4.8718,V DC,Interval,24/10/2022 8:06:45.1
25,4.8718,V DC,24/10/2022 8:06:45.1,0:00:01.0,24/10/2022 8:06:45.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:45.1,4.8718,V DC,Interval,24/10/2022 8:06:46.1
26,4.8718,V DC,24/10/2022 8:06:46.1,0:00:01.0,24/10/2022 8:06:46.1,4.8718,V DC,4.87175,V DC,24/10/2022 8:06:46.4,4.8717,V DC,Interval,24/10/2022 8:06:47.1
27,4.8717,V DC,24/10/2022 8:06:47.1,0:00:01.0,24/10/2022 8:06:47.7,4.8718,V DC,4.87174,V DC,24/10/2022 8:06:47.1,4.8717,V DC,Interval,24/10/2022 8:06:48.1
28,4.8718,V DC,24/10/2022 8:06:48.1,0:00:01.0,24/10/2022 8:06:48.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:48.1,4.8718,V DC,Interval,24/10/2022 8:06:49.1
29,4.8718,V DC,24/10/2022 8:06:49.1,0:00:00.9,24/10/2022 8:06:49.1,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:49.1,4.8718,V DC,Interval,24/10/2022 8:06:50.0
30,4.8718,V DC,24/10/2022 8:06:50.0,0:00:01.0,24/10/2022 8:06:50.0,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:50.0,4.8718,V DC,Interval,24/10/2022 8:06:51.0
31,4.8718,V DC,24/10/2022 8:06:51.0,0:00:01.0,24/10/2022 8:06:51.0,4.8718,V DC,4.8718,V DC,24/10/2022 8:06:51.0,4.8718,V DC,Interval,24/10/2022 8:06:52.0
32,4.8718,V DC,24/10/2022 8:06:52.0,0:00:01.0,24/10/2022 8:06:52.3,4.8748,V DC,4.87232,V DC,24/10/2022 8:06:52.6,4.8717,V DC,Interval,24/10/2022 8:06:53.0
33,4.8718,V DC,24/10/2022 8:06:53.0,0:00:01.0,24/10/2022 8:06:53.0,4.8718,V DC,4.87176,V DC,24/10/2022 8:06:53.2,4.8717,V DC,Interval,24/10/2022 8:06:54.1
34,4.8718,V DC,24/10/2022 8:06:54.1,0:00:01.0,24/10/2022 8:06:54.1,4.8718,V DC,4.87178,V DC,24/10/2022 8:06:54.2,4.8717,V DC,Interval,24/10/2022 8:06:55.1
35,4.8717,V DC,24/10/2022 8:06:55.1,0:00:01.0,24/10/2022 8:06:55.4,4.8718,V DC,4.87172,V DC,24/10/2022 8:06:55.1,4.8717,V DC,Interval,24/10/2022 8:06:56.1
36,4.8718,V DC,24/10/2022 8:06:56.1,0:00:01.0,24/10/2022 8:06:56.1,4.8718,V DC,4.87172,V DC,24/10/2022 8:06:56.3,4.8717,V DC,Interval,24/10/2022 8:06:57.1
37,4.8717,V DC,24/10/2022 8:06:57.1,0:00:01.0,24/10/2022 8:06:57.9,4.8718,V DC,4.87172,V DC,24/10/2022 8:06:57.1,4.8717,V DC,Interval,24/10/2022 8:06:58.1
38,4.8718,V DC,24/10/2022 8:06:58.1,0:00:01.4,24/10/2022 8:06:58.1,4.8718,V DC,4.87179,V DC,24/10/2022 8:06:58.3,4.8717,V DC,Interval,24/10/2022 8:06:59.5
39,4.8717,V DC,24/10/2022 8:06:59.5,0:00:00.6,24/10/2022 8:06:59.5,4.8717,V DC,4.8717,V DC,24/10/2022 8:06:59.5,4.8717,V DC,Interval,24/10/2022 8:07:00.1
40,4.8717,V DC,24/10/2022 8:07:00.1,0:00:01.0,24/10/2022 8:07:00.1,4.8717,V DC,4.87164,V DC,24/10/2022 8:07:00.4,4.8716,V DC,Interval,24/10/2022 8:07:01.1
41,4.8717,V DC,24/10/2022 8:07:01.1,0:00:01.0,24/10/2022 8:07:01.1,4.8717,V DC,4.87169,V DC,24/10/2022 8:07:01.2,4.8716,V DC,Interval,24/10/2022 8:07:02.1
42,4.8717,V DC,24/10/2022 8:07:02.1,0:00:01.0,24/10/2022 8:07:02.1,4.8717,V DC,4.8717,V DC,24/10/2022 8:07:02.1,4.8717,V DC,Interval,24/10/2022 8:07:03.1
43,4.8716,V DC,24/10/2022 8:07:03.1,0:00:01.0,24/10/2022 8:07:03.1,4.8716,V DC,4.8716,V DC,24/10/2022 8:07:03.1,4.8716,V DC,Interval,24/10/2022 8:07:04.1
44,4.8716,V DC,24/10/2022 8:07:04.1,0:00:01.0,24/10/2022 8:07:04.1,4.8716,V DC,4.87154,V DC,24/10/2022 8:07:04.5,4.8715,V DC,Interval,24/10/2022 8:07:05.1
45,4.8715,V DC,24/10/2022 8:07:05.1,0:00:01.0,24/10/2022 8:07:05.3,4.8716,V DC,4.87158,V DC,24/10/2022 8:07:05.1,4.8715,V DC,Interval,24/10/2022 8:07:06.1
46,4.8716,V DC,24/10/2022 8:07:06.1,0:00:00.9,24/10/2022 8:07:06.1,4.8716,V DC,4.8716,V DC,24/10/2022 8:07:06.1,4.8716,V DC,Interval,24/10/2022 8:07:07.0
47,4.8716,V DC,24/10/2022 8:07:07.0,0:00:01.0,24/10/2022 8:07:07.0,4.8716,V DC,4.8716,V DC,24/10/2022 8:07:07.0,4.8716,V DC,Interval,24/10/2022 8:07:08.0
48,4.8716,V DC,24/10/2022 8:07:08.0,0:00:01.0,24/10/2022 8:07:08.6,4.8717,V DC,4.87164,V DC,24/10/2022 8:07:08.0,4.8716,V DC,Interval,24/10/2022 8:07:09.0
49,4.8717,V DC,24/10/2022 8:07:09.0,0:00:01.0,24/10/2022 8:07:09.0,4.8717,V DC,4.8717,V DC,24/10/2022 8:07:09.0,4.8717,V DC,Interval,24/10/2022 8:07:10.0
50,4.8716,V DC,24/10/2022 8:07:10.0,0:00:01.0,24/10/2022 8:07:10.0,4.8716,V DC,4.87158,V DC,24/10/2022 8:07:10.9,4.8715,V DC,Interval,24/10/2022 8:07:11.1
51,4.8714,V DC,24/10/2022 8:07:11.1,0:00:01.0,24/10/2022 8:07:11.4,4.8715,V DC,4.87141666666667,V DC,24/10/2022 8:07:11.1,4.8714,V DC,Interval,24/10/2022 8:07:12.1
