;execution_time_recording_timestamp;execution_time
0;1666333748.907966;1.0000000000000002e-06
1;1666333748.912423;1.0000000000000002e-06
2;1666333748.9286697;0.005994
3;1666333748.9384687;0.0029980000000000002
4;1666333748.942698;1.0000000000000002e-06
5;1666333748.946863;0.0
6;1666333748.9674776;0.008988000000000001
7;1666333748.9720788;0.0
8;1666333748.9762282;1.0000000000000002e-06
9;1666333748.9804242;1.0000000000000002e-06
10;1666333748.98465;1.0000000000000002e-06
11;1666333749.016389;0.014975
12;1666333749.020818;1.0000000000000002e-06
13;1666333749.0357196;0.005988
14;1666333749.045866;0.0029990000000000004
15;1666333749.0500798;1.0000000000000002e-06
16;1666333749.0545173;1.0000000000000002e-06
17;1666333749.0589786;0.0
18;1666333749.0632904;1.0000000000000002e-06
19;1666333749.0677707;1.0000000000000002e-06
20;1666333749.072038;1.0000000000000002e-06
21;1666333749.075967;0.0
22;1666333749.0800278;1.0000000000000002e-06
23;1666333749.0843523;1.0000000000000002e-06
24;1666333749.0885942;0.0
25;1666333749.0927186;1.0000000000000002e-06
26;1666333749.164699;0.035932000000000006
27;1666333749.1691942;1.0000000000000002e-06
28;1666333749.173419;1.0000000000000002e-06
29;1666333749.1777594;0.0
30;1666333749.182253;1.0000000000000002e-06
31;1666333749.186392;1.0000000000000002e-06
32;1666333749.2230659;0.017952000000000003
33;1666333749.2273479;0.0
34;1666333749.2319078;1.0000000000000002e-06
35;1666333749.2363362;1.0000000000000002e-06
36;1666333749.2403758;1.0000000000000002e-06
37;1666333749.2444682;0.0
38;1666333749.2491915;1.0000000000000002e-06
39;1666333749.2536914;1.0000000000000002e-06
40;1666333749.2579782;0.0
41;1666333749.2621388;1.0000000000000002e-06
42;1666333749.2666297;1.0000000000000002e-06
43;1666333749.2705867;1.0000000000000002e-06
44;1666333749.274476;0.0
45;1666333749.2785096;1.0000000000000002e-06
46;1666333749.2829158;1.0000000000000002e-06
47;1666333749.286942;1.0000000000000002e-06
48;1666333749.2910695;0.0
49;1666333749.295595;1.0000000000000002e-06
50;1666333749.300177;1.0000000000000002e-06
51;1666333749.3048828;0.0
52;1666333749.3090243;1.0000000000000002e-06
