FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007442,A AC,21/10/2022 8:28:05.1,0:00:00.2,21/10/2022 8:28:05.1,0.007442,A AC,0.007437,A AC,21/10/2022 8:28:05.2,0.007432,A AC,Interval,21/10/2022 8:28:05.3
2,0.007418,A AC,21/10/2022 8:28:05.3,0:00:01.0,21/10/2022 8:28:05.3,0.007418,A AC,0.0073751,A AC,21/10/2022 8:28:06.0,0.007341,A AC,Interval,21/10/2022 8:28:06.3
3,0.007347,A AC,21/10/2022 8:28:06.3,0:00:01.0,21/10/2022 8:28:07.2,0.007438,A AC,0.0073946,A AC,21/10/2022 8:28:06.3,0.007347,A AC,Interval,21/10/2022 8:28:07.3
4,0.007438,A AC,21/10/2022 8:28:07.3,0:00:01.0,21/10/2022 8:28:08.3,0.007518,A AC,0.0074746,A AC,21/10/2022 8:28:07.3,0.007438,A AC,Interval,21/10/2022 8:28:08.4
5,0.007518,A AC,21/10/2022 8:28:08.4,0:00:01.0,21/10/2022 8:28:08.4,0.007518,A AC,0.007454,A AC,21/10/2022 8:28:09.3,0.007387,A AC,Interval,21/10/2022 8:28:09.4
6,0.007373,A AC,21/10/2022 8:28:09.4,0:00:01.0,21/10/2022 8:28:10.3,0.007416,A AC,0.0073678,A AC,21/10/2022 8:28:09.8,0.007331,A AC,Interval,21/10/2022 8:28:10.4
7,0.007427,A AC,21/10/2022 8:28:10.4,0:00:01.0,21/10/2022 8:28:11.3,0.007501,A AC,0.0074778,A AC,21/10/2022 8:28:10.4,0.007427,A AC,Interval,21/10/2022 8:28:11.4
8,0.007509,A AC,21/10/2022 8:28:11.4,0:00:01.0,21/10/2022 8:28:11.8,0.007543,A AC,0.0075243,A AC,21/10/2022 8:28:12.3,0.007508,A AC,Interval,21/10/2022 8:28:12.4
9,0.007483,A AC,21/10/2022 8:28:12.4,0:00:01.0,21/10/2022 8:28:12.4,0.007483,A AC,0.0074118,A AC,21/10/2022 8:28:13.3,0.007358,A AC,Interval,21/10/2022 8:28:13.4
10,0.007359,A AC,21/10/2022 8:28:13.4,0:00:01.0,21/10/2022 8:28:14.3,0.007455,A AC,0.0073934,A AC,21/10/2022 8:28:13.5,0.007353,A AC,Interval,21/10/2022 8:28:14.4
11,0.007469,A AC,21/10/2022 8:28:14.4,0:00:01.0,21/10/2022 8:28:15.3,0.007557,A AC,0.0075194,A AC,21/10/2022 8:28:14.4,0.007469,A AC,Interval,21/10/2022 8:28:15.4
12,0.00757,A AC,21/10/2022 8:28:15.4,0:00:01.0,21/10/2022 8:28:15.8,0.007594,A AC,0.0075575,A AC,21/10/2022 8:28:16.3,0.007491,A AC,Interval,21/10/2022 8:28:16.4
13,0.007477,A AC,21/10/2022 8:28:16.4,0:00:01.0,21/10/2022 8:28:16.4,0.007477,A AC,0.0074298,A AC,21/10/2022 8:28:17.3,0.007396,A AC,Interval,21/10/2022 8:28:17.4
14,0.007399,A AC,21/10/2022 8:28:17.4,0:00:01.0,21/10/2022 8:28:18.3,0.007504,A AC,0.0074561,A AC,21/10/2022 8:28:17.4,0.007399,A AC,Interval,21/10/2022 8:28:18.4
15,0.00751,A AC,21/10/2022 8:28:18.4,0:00:00.9,21/10/2022 8:28:19.2,0.007556,A AC,0.00752922222222222,A AC,21/10/2022 8:28:18.4,0.00751,A AC,Interval,21/10/2022 8:28:19.3
16,0.007566,A AC,21/10/2022 8:28:19.3,0:00:01.0,21/10/2022 8:28:19.7,0.00762,A AC,0.0075873,A AC,21/10/2022 8:28:20.2,0.007543,A AC,Interval,21/10/2022 8:28:20.3
17,0.007522,A AC,21/10/2022 8:28:20.3,0:00:01.0,21/10/2022 8:28:20.3,0.007522,A AC,0.007462,A AC,21/10/2022 8:28:21.2,0.007415,A AC,Interval,21/10/2022 8:28:21.3
18,0.007419,A AC,21/10/2022 8:28:21.3,0:00:01.0,21/10/2022 8:28:22.2,0.00751,A AC,0.0074689,A AC,21/10/2022 8:28:21.3,0.007419,A AC,Interval,21/10/2022 8:28:22.3
19,0.007513,A AC,21/10/2022 8:28:22.3,0:00:01.0,21/10/2022 8:28:23.2,0.007591,A AC,0.0075442,A AC,21/10/2022 8:28:22.3,0.007513,A AC,Interval,21/10/2022 8:28:23.3
20,0.007586,A AC,21/10/2022 8:28:23.3,0:00:01.0,21/10/2022 8:28:23.3,0.007586,A AC,0.0075112,A AC,21/10/2022 8:28:24.2,0.00743,A AC,Interval,21/10/2022 8:28:24.3
21,0.007419,A AC,21/10/2022 8:28:24.3,0:00:01.0,21/10/2022 8:28:24.3,0.007419,A AC,0.0073893,A AC,21/10/2022 8:28:25.1,0.007371,A AC,Interval,21/10/2022 8:28:25.4
