FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8363,V DC,21/10/2022 9:45:36.6,0:00:00.4,21/10/2022 9:45:36.6,4.8363,V DC,4.8363,V DC,21/10/2022 9:45:36.6,4.8363,V DC,Interval,21/10/2022 9:45:37.0
2,4.8363,V DC,21/10/2022 9:45:37.0,0:00:01.0,21/10/2022 9:45:37.6,4.8364,V DC,4.83634,V DC,21/10/2022 9:45:37.0,4.8363,V DC,Interval,21/10/2022 9:45:38.0
3,4.8364,V DC,21/10/2022 9:45:38.0,0:00:01.0,21/10/2022 9:45:38.7,4.8365,V DC,4.83643,V DC,21/10/2022 9:45:38.0,4.8364,V DC,Interval,21/10/2022 9:45:39.0
4,4.8365,V DC,21/10/2022 9:45:39.0,0:00:01.0,21/10/2022 9:45:39.0,4.8365,V DC,4.83642,V DC,21/10/2022 9:45:40.0,4.8363,V DC,Interval,21/10/2022 9:45:40.1
5,4.8363,V DC,21/10/2022 9:45:40.1,0:00:01.0,21/10/2022 9:45:40.3,4.8364,V DC,4.83635,V DC,21/10/2022 9:45:40.1,4.8363,V DC,Interval,21/10/2022 9:45:41.1
6,4.8364,V DC,21/10/2022 9:45:41.1,0:00:01.0,21/10/2022 9:45:41.1,4.8364,V DC,4.8362,V DC,21/10/2022 9:45:41.9,4.836,V DC,Interval,21/10/2022 9:45:42.1
7,4.8361,V DC,21/10/2022 9:45:42.1,0:00:01.0,21/10/2022 9:45:42.9,4.8363,V DC,4.83617,V DC,21/10/2022 9:45:42.2,4.836,V DC,Interval,21/10/2022 9:45:43.1
8,4.8363,V DC,21/10/2022 9:45:43.1,0:00:01.0,21/10/2022 9:45:43.1,4.8363,V DC,4.83629,V DC,21/10/2022 9:45:44.0,4.8362,V DC,Interval,21/10/2022 9:45:44.1
9,4.8362,V DC,21/10/2022 9:45:44.1,0:00:01.0,21/10/2022 9:45:44.3,4.8363,V DC,4.83625,V DC,21/10/2022 9:45:44.1,4.8362,V DC,Interval,21/10/2022 9:45:45.1
10,4.8363,V DC,21/10/2022 9:45:45.1,0:00:01.0,21/10/2022 9:45:45.1,4.8363,V DC,4.83622,V DC,21/10/2022 9:45:45.3,4.8362,V DC,Interval,21/10/2022 9:45:46.1
