;execution_time_recording_timestamp;execution_time
0;1666338409.353232;2.0000000000000003e-06
1;1666338409.357224;2.0000000000000003e-06
2;1666338409.3615656;1.0000000000000002e-06
3;1666338409.3653824;2.0000000000000003e-06
4;1666338409.3698509;1.0000000000000002e-06
5;1666338409.3740857;1.0000000000000002e-06
6;1666338409.3782125;2.0000000000000003e-06
7;1666338409.382441;1.0000000000000002e-06
8;1666338409.3865292;2.0000000000000003e-06
9;1666338409.3907893;1.0000000000000002e-06
10;1666338409.3947637;2.0000000000000003e-06
11;1666338409.398532;1.0000000000000002e-06
12;1666338409.4025302;1.0000000000000002e-06
13;1666338409.4063952;2.0000000000000003e-06
14;1666338409.4106555;1.0000000000000002e-06
15;1666338409.546958;0.09073300000000001
16;1666338409.5601063;0.006052
17;1666338409.573642;0.006050000000000001
18;1666338409.5787365;1.0000000000000002e-06
19;1666338409.583206;2.0000000000000003e-06
20;1666338409.5874667;1.0000000000000002e-06
21;1666338409.5917869;2.0000000000000003e-06
22;1666338409.5961983;1.0000000000000002e-06
23;1666338409.6005795;1.0000000000000002e-06
24;1666338409.6049678;2.0000000000000003e-06
25;1666338409.6092157;1.0000000000000002e-06
26;1666338409.6937683;0.054427
27;1666338409.6980727;2.0000000000000003e-06
28;1666338409.7201712;0.012096
29;1666338409.734094;0.006056000000000001
30;1666338409.7391872;1.0000000000000002e-06
31;1666338409.7466898;2.0000000000000003e-06
32;1666338409.7522848;1.0000000000000002e-06
33;1666338409.7571023;1.0000000000000002e-06
34;1666338409.7619138;2.0000000000000003e-06
35;1666338409.7667964;1.0000000000000002e-06
36;1666338409.837632;0.042318
37;1666338409.843271;2.0000000000000003e-06
38;1666338409.848245;1.0000000000000002e-06
39;1666338409.8530285;2.0000000000000003e-06
40;1666338409.8576415;1.0000000000000002e-06
41;1666338409.8623178;1.0000000000000002e-06
42;1666338409.8664193;2.0000000000000003e-06
43;1666338409.870592;1.0000000000000002e-06
44;1666338409.8747714;2.0000000000000003e-06
45;1666338409.8790145;1.0000000000000002e-06
46;1666338409.88303;2.0000000000000003e-06
47;1666338409.8871644;1.0000000000000002e-06
48;1666338409.891287;1.0000000000000002e-06
