time; timestamp; t_delta; target; angle
03/23/2022, 08:49:15; 1648021755.2009296; 10.159664392471313; 0.667614; 0.667614
03/23/2022, 08:49:25; 1648021765.3639655; 20.322700262069702; 1.349432; 1.349432
03/23/2022, 08:49:35; 1648021775.5228958; 30.481630563735962; 2.03125; 2.03125
03/23/2022, 08:49:45; 1648021785.6822486; 40.64098334312439; 2.698864; 2.713068
03/23/2022, 08:49:55; 1648021795.8433337; 50.80206847190857; 3.380682; 3.366477
03/23/2022, 08:50:06; 1648021806.0028427; 60.96157741546631; 4.0625; 4.0625
03/23/2022, 08:50:16; 1648021816.161737; 71.12047171592712; 4.730114; 4.730113
03/23/2022, 08:50:26; 1648021826.3172312; 81.27596592903137; 5.411932; 5.411932
03/23/2022, 08:50:36; 1648021836.4767616; 91.43549633026123; 6.09375; 6.09375
03/23/2022, 08:50:46; 1648021846.6361902; 101.59492492675781; 6.761364; 6.761363
03/23/2022, 08:50:56; 1648021856.7947447; 111.75347948074341; 7.443182; 7.457386
03/23/2022, 08:51:06; 1648021866.9549367; 121.91367149353027; 8.125; 8.110795
03/23/2022, 08:51:17; 1648021877.1147988; 132.07353353500366; 8.792614; 8.778409
03/23/2022, 08:51:27; 1648021887.2724583; 142.2311930656433; 9.474432; 9.474432
03/23/2022, 08:51:37; 1648021897.4326565; 152.39139127731323; 10.15625; 10.15625
03/23/2022, 08:51:47; 1648021907.5967748; 162.55550956726074; 10.823864; 10.823864
03/23/2022, 08:51:57; 1648021917.762966; 172.72170066833496; 11.505682; 11.491477
03/23/2022, 08:52:07; 1648021927.9262075; 182.88494229316711; 12.1875; 12.201705
03/23/2022, 08:52:18; 1648021938.0900521; 193.04878687858582; 12.869318; 12.855114
03/23/2022, 08:52:28; 1648021948.2523644; 203.21109914779663; 13.536932; 13.522727
03/23/2022, 08:52:38; 1648021958.4152372; 213.3739719390869; 14.21875; 14.21875
03/23/2022, 08:52:48; 1648021968.5812128; 223.53994750976562; 14.900568; 14.886364
03/23/2022, 08:52:58; 1648021978.7473683; 233.70610308647156; 15.568182; 15.553977
03/23/2022, 08:53:08; 1648021988.910919; 243.86965370178223; 16.25; 16.25
03/23/2022, 08:53:19; 1648021999.07512; 254.03385472297668; 16.931818; 16.917613
