FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8364,V DC,24/10/2022 12:46:58.0,0:00:00.4,24/10/2022 12:46:58.1,4.8365,V DC,4.836425,V DC,24/10/2022 12:46:58.0,4.8364,V DC,Interval,24/10/2022 12:46:58.4
2,4.8365,V DC,24/10/2022 12:46:58.4,0:00:01.0,24/10/2022 12:46:58.4,4.8365,V DC,4.83642,V DC,24/10/2022 12:46:58.6,4.8364,V DC,Interval,24/10/2022 12:46:59.4
3,4.8364,V DC,24/10/2022 12:46:59.4,0:00:01.0,24/10/2022 12:46:59.4,4.8364,V DC,4.83618,V DC,24/10/2022 12:46:59.9,4.8361,V DC,Interval,24/10/2022 12:47:00.4
4,4.8361,V DC,24/10/2022 12:47:00.4,0:00:01.0,24/10/2022 12:47:00.4,4.8361,V DC,4.8361,V DC,24/10/2022 12:47:00.4,4.8361,V DC,Interval,24/10/2022 12:47:01.4
5,4.8361,V DC,24/10/2022 12:47:01.4,0:00:01.0,24/10/2022 12:47:02.2,4.8362,V DC,4.8361,V DC,24/10/2022 12:47:01.9,4.836,V DC,Interval,24/10/2022 12:47:02.4
6,4.836,V DC,24/10/2022 12:47:02.4,0:00:01.0,24/10/2022 12:47:02.4,4.836,V DC,4.8359,V DC,24/10/2022 12:47:02.9,4.8358,V DC,Interval,24/10/2022 12:47:03.4
7,4.8359,V DC,24/10/2022 12:47:03.4,0:00:01.0,24/10/2022 12:47:03.5,4.836,V DC,4.8359,V DC,24/10/2022 12:47:04.0,4.8358,V DC,Interval,24/10/2022 12:47:04.4
8,4.8359,V DC,24/10/2022 12:47:04.4,0:00:01.0,24/10/2022 12:47:04.4,4.8359,V DC,4.83588,V DC,24/10/2022 12:47:04.5,4.8358,V DC,Interval,24/10/2022 12:47:05.4
9,4.8359,V DC,24/10/2022 12:47:05.4,0:00:01.0,24/10/2022 12:47:05.4,4.8359,V DC,4.8359,V DC,24/10/2022 12:47:05.4,4.8359,V DC,Interval,24/10/2022 12:47:06.4
10,4.8359,V DC,24/10/2022 12:47:06.4,0:00:01.0,24/10/2022 12:47:06.4,4.8359,V DC,4.8359,V DC,24/10/2022 12:47:06.4,4.8359,V DC,Interval,24/10/2022 12:47:07.4
11,4.8359,V DC,24/10/2022 12:47:07.4,0:00:01.0,24/10/2022 12:47:08.2,4.836,V DC,4.83592,V DC,24/10/2022 12:47:07.4,4.8359,V DC,Interval,24/10/2022 12:47:08.4
12,4.836,V DC,24/10/2022 12:47:08.4,0:00:01.0,24/10/2022 12:47:08.4,4.836,V DC,4.836,V DC,24/10/2022 12:47:08.4,4.836,V DC,Interval,24/10/2022 12:47:09.4
13,4.836,V DC,24/10/2022 12:47:09.4,0:00:01.1,24/10/2022 12:47:09.7,4.8371,V DC,4.83634285714286,V DC,24/10/2022 12:47:09.4,4.836,V DC,Interval,24/10/2022 12:47:10.5
14,4.8367,V DC,24/10/2022 12:47:10.5,0:00:00.9,24/10/2022 12:47:11.4,4.8373,V DC,4.83677777777778,V DC,24/10/2022 12:47:11.0,4.8362,V DC,Interval,24/10/2022 12:47:11.5
15,4.837,V DC,24/10/2022 12:47:11.5,0:00:01.0,24/10/2022 12:47:11.9,4.8379,V DC,4.83667,V DC,24/10/2022 12:47:12.0,4.8354,V DC,Interval,24/10/2022 12:47:12.5
16,4.8355,V DC,24/10/2022 12:47:12.5,0:00:01.0,24/10/2022 12:47:13.2,4.8376,V DC,4.83692,V DC,24/10/2022 12:47:12.5,4.8355,V DC,Interval,24/10/2022 12:47:13.5
17,4.8367,V DC,24/10/2022 12:47:13.5,0:00:00.9,24/10/2022 12:47:14.3,4.8422,V DC,4.83846666666667,V DC,24/10/2022 12:47:13.5,4.8367,V DC,Interval,24/10/2022 12:47:14.4
18,4.8425,V DC,24/10/2022 12:47:14.4,0:00:01.0,24/10/2022 12:47:14.4,4.8425,V DC,4.84006,V DC,24/10/2022 12:47:15.2,4.8381,V DC,Interval,24/10/2022 12:47:15.4
19,4.8385,V DC,24/10/2022 12:47:15.4,0:00:01.0,24/10/2022 12:47:15.4,4.8385,V DC,4.83666,V DC,24/10/2022 12:47:15.8,4.8363,V DC,Interval,24/10/2022 12:47:16.4
20,4.8365,V DC,24/10/2022 12:47:16.4,0:00:01.0,24/10/2022 12:47:16.4,4.8365,V DC,4.83642,V DC,24/10/2022 12:47:16.7,4.8363,V DC,Interval,24/10/2022 12:47:17.4
21,4.8364,V DC,24/10/2022 12:47:17.4,0:00:01.0,24/10/2022 12:47:17.6,4.8365,V DC,4.83643,V DC,24/10/2022 12:47:18.2,4.8363,V DC,Interval,24/10/2022 12:47:18.4
22,4.8364,V DC,24/10/2022 12:47:18.4,0:00:01.0,24/10/2022 12:47:19.1,4.8377,V DC,4.83701,V DC,24/10/2022 12:47:18.5,4.8363,V DC,Interval,24/10/2022 12:47:19.4
23,4.8364,V DC,24/10/2022 12:47:19.4,0:00:01.0,24/10/2022 12:47:19.8,4.8366,V DC,4.83643,V DC,24/10/2022 12:47:20.2,4.8363,V DC,Interval,24/10/2022 12:47:20.4
24,4.8365,V DC,24/10/2022 12:47:20.4,0:00:01.0,24/10/2022 12:47:20.4,4.8365,V DC,4.8365,V DC,24/10/2022 12:47:20.4,4.8365,V DC,Interval,24/10/2022 12:47:21.4
25,4.8365,V DC,24/10/2022 12:47:21.4,0:00:01.0,24/10/2022 12:47:21.4,4.8365,V DC,4.83644,V DC,24/10/2022 12:47:21.5,4.8364,V DC,Interval,24/10/2022 12:47:22.4
26,4.837,V DC,24/10/2022 12:47:22.4,0:00:01.0,24/10/2022 12:47:22.4,4.837,V DC,4.83653333333333,V DC,24/10/2022 12:47:22.5,4.8364,V DC,Interval,24/10/2022 12:47:23.4
27,4.8364,V DC,24/10/2022 12:47:23.4,0:00:01.0,24/10/2022 12:47:23.5,4.8365,V DC,4.83645,V DC,24/10/2022 12:47:23.4,4.8364,V DC,Interval,24/10/2022 12:47:24.4
28,4.8365,V DC,24/10/2022 12:47:24.4,0:00:01.0,24/10/2022 12:47:24.4,4.8365,V DC,4.83648,V DC,24/10/2022 12:47:25.2,4.8364,V DC,Interval,24/10/2022 12:47:25.4
29,4.8365,V DC,24/10/2022 12:47:25.4,0:00:01.0,24/10/2022 12:47:25.4,4.8365,V DC,4.83643,V DC,24/10/2022 12:47:25.6,4.8364,V DC,Interval,24/10/2022 12:47:26.4
30,4.8364,V DC,24/10/2022 12:47:26.4,0:00:01.0,24/10/2022 12:47:26.5,4.8365,V DC,4.83641,V DC,24/10/2022 12:47:26.4,4.8364,V DC,Interval,24/10/2022 12:47:27.5
31,4.8364,V DC,24/10/2022 12:47:27.5,0:00:01.0,24/10/2022 12:47:28.1,4.8365,V DC,4.83644,V DC,24/10/2022 12:47:27.5,4.8364,V DC,Interval,24/10/2022 12:47:28.5
32,4.8364,V DC,24/10/2022 12:47:28.5,0:00:00.9,24/10/2022 12:47:28.6,4.8365,V DC,4.83644444444444,V DC,24/10/2022 12:47:28.5,4.8364,V DC,Interval,24/10/2022 12:47:29.4
33,4.8364,V DC,24/10/2022 12:47:29.4,0:00:01.0,24/10/2022 12:47:29.4,4.8364,V DC,4.8364,V DC,24/10/2022 12:47:29.4,4.8364,V DC,Interval,24/10/2022 12:47:30.4
34,4.8364,V DC,24/10/2022 12:47:30.4,0:00:01.0,24/10/2022 12:47:30.4,4.8364,V DC,4.83632,V DC,24/10/2022 12:47:31.1,4.8362,V DC,Interval,24/10/2022 12:47:31.4
