timestamp,uptimeInS,bootCount,lastResetCause,powerAmplifierTemperature,quartzTemperature,isTxOn,lastSyncRssi,averageSyncRssi,lastPacketRssi,averagePacketRssi,environmentRssi,txPacketCounter,txByteCounter,rxPacketCounter,rxByteCounter,badCrcCounter,beaconTxCounter,gsWdtTimeLeftInS,
978912997,2398,484,201326592,31,32,1,32768,32768,32768,32768,-131,222,20720,0,0,0,74,70652,
978913002,2403,484,201326592,31,32,1,32768,32768,32768,32768,-131,222,20720,0,0,0,74,70647,
978913007,2408,484,201326592,31,32,1,32768,32768,32768,32768,-132,222,20720,0,0,0,74,70642,
978913012,2413,484,201326592,31,32,1,32768,32768,32768,32768,-130,222,20720,0,0,0,74,70637,
978913017,2419,484,201326592,31,32,1,32768,32768,32768,32768,-131,222,20720,0,0,0,74,70632,
978913022,2424,484,201326592,31,32,1,32768,32768,32768,32768,-131,222,20720,0,0,0,74,70626,
978913027,2429,484,201326592,31,32,1,32768,32768,32768,32768,-129,225,21000,0,0,0,75,70621,
978913033,2434,484,201326592,31,32,1,32768,32768,32768,32768,-132,225,21000,0,0,0,75,70616,
978913038,2439,484,201326592,31,32,1,32768,32768,32768,32768,-130,225,21000,0,0,0,75,70611,
978913043,2444,484,201326592,31,32,1,32768,32768,32768,32768,-129,225,21000,0,0,0,75,70606,
978913048,2449,484,201326592,31,32,1,32768,32768,32768,32768,-129,225,21000,0,0,0,75,70601,
978913053,2454,484,201326592,31,32,1,32768,32768,32768,32768,-130,225,21000,0,0,0,75,70596,
978913058,2459,484,201326592,32,32,1,32768,32768,32768,32768,-132,228,21280,0,0,0,76,70591,
978913063,2464,484,201326592,31,32,1,32768,32768,32768,32768,-132,228,21280,0,0,0,76,70586,
978913068,2470,484,201326592,31,32,1,32768,32768,32768,32768,-133,228,21280,0,0,0,76,70581,
978913073,2475,484,201326592,31,32,1,32768,32768,32768,32768,-131,228,21280,0,0,0,76,70575,
978913078,2480,484,201326592,31,32,1,32768,32768,32768,32768,-130,228,21280,0,0,0,76,70570,
978913084,2485,484,201326592,31,32,1,32768,32768,32768,32768,-131,228,21280,0,0,0,76,70565,
978913089,2490,484,201326592,32,32,1,32768,32768,32768,32768,-130,231,21560,0,0,0,77,70560,
978913094,2495,484,201326592,31,32,1,32768,32768,32768,32768,-130,231,21560,0,0,0,77,70555,
978913099,2500,484,201326592,31,32,1,32768,32768,32768,32768,-131,231,21560,0,0,0,77,70550,
978913104,2505,484,201326592,31,32,1,32768,32768,32768,32768,-131,231,21560,0,0,0,77,70545,
978913109,2510,484,201326592,31,32,1,32768,32768,32768,32768,-130,231,21560,0,0,0,77,70540,
978913114,2515,484,201326592,31,32,1,32768,32768,32768,32768,-132,231,21560,0,0,0,77,70535,
978913119,2521,484,201326592,32,32,1,32768,32768,32768,32768,-130,234,21840,0,0,0,78,70530,
978913124,2526,484,201326592,31,32,1,32768,32768,32768,32768,-132,234,21840,0,0,0,78,70524,
978913129,2531,484,201326592,31,32,1,32768,32768,32768,32768,-130,234,21840,0,0,0,78,70519,
978913135,2536,484,201326592,31,32,1,32768,32768,32768,32768,-132,234,21840,0,0,0,78,70514,
978913140,2541,484,201326592,31,32,1,32768,32768,32768,32768,-132,234,21840,0,0,0,78,70509,
978913145,2546,484,201326592,31,32,1,32768,32768,32768,32768,-129,234,21840,0,0,0,78,70504,
978913150,2551,484,201326592,32,32,1,32768,32768,32768,32768,-133,237,22120,0,0,0,79,70499,
978913155,2556,484,201326592,31,32,1,32768,32768,32768,32768,-132,237,22120,0,0,0,79,70494,
978913160,2561,484,201326592,31,32,1,32768,32768,32768,32768,-131,237,22120,0,0,0,79,70489,
978913165,2566,484,201326592,31,32,1,32768,32768,32768,32768,-132,237,22120,0,0,0,79,70484,
978913170,2572,484,201326592,31,32,1,32768,32768,32768,32768,-131,237,22120,0,0,0,79,70479,
978913175,2577,484,201326592,31,32,1,32768,32768,32768,32768,-131,237,22120,0,0,0,79,70473,
978913180,2582,484,201326592,32,32,1,32768,32768,32768,32768,-131,240,22400,0,0,0,80,70468,
978913186,2587,484,201326592,32,32,1,32768,32768,32768,32768,-130,240,22400,0,0,0,80,70463,
978913191,2592,484,201326592,31,32,1,32768,32768,32768,32768,-131,240,22400,0,0,0,80,70458,
978913196,2597,484,201326592,31,32,1,32768,32768,32768,32768,-130,240,22400,0,0,0,80,70453,
978913201,2602,484,201326592,31,32,1,32768,32768,32768,32768,-130,240,22400,0,0,0,80,70448,
978913206,2607,484,201326592,31,32,1,32768,32768,32768,32768,-130,240,22400,0,0,0,80,70443,
978913211,2612,484,201326592,32,32,1,32768,32768,32768,32768,-130,243,22680,0,0,0,81,70438,
978913216,2617,484,201326592,32,32,1,32768,32768,32768,32768,-130,243,22680,0,0,0,81,70433,
978913221,2623,484,201326592,31,32,1,32768,32768,32768,32768,-131,243,22680,0,0,0,81,70427,
978913226,2628,484,201326592,31,32,1,32768,32768,32768,32768,-130,243,22680,0,0,0,81,70422,
978913231,2633,484,201326592,31,32,1,32768,32768,32768,32768,-130,243,22680,0,0,0,81,70417,
978913237,2638,484,201326592,31,32,1,32768,32768,32768,32768,-130,243,22680,0,0,0,81,70412,
978913242,2643,484,201326592,32,32,1,32768,32768,32768,32768,-126,245,22868,0,0,0,82,70407,
978913247,2649,484,201326592,32,32,1,32768,32768,32768,32768,-132,246,22960,0,0,0,82,70401,
978913252,2654,484,201326592,32,32,1,32768,32768,32768,32768,-129,246,22960,0,0,0,82,70396,
978913257,2659,484,201326592,32,32,1,32768,32768,32768,32768,-128,246,22960,0,0,0,82,70391,
978913263,2664,484,201326592,31,32,1,32768,32768,32768,32768,-128,246,22960,0,0,0,82,70386,
978913268,2669,484,201326592,31,32,1,32768,32768,32768,32768,-131,246,22960,0,0,0,82,70381,
978913273,2674,484,201326592,32,32,1,32768,32768,32768,32768,-132,247,23054,0,0,0,83,70376,
978913278,2679,484,201326592,32,32,1,32768,32768,32768,32768,-132,249,23240,0,0,0,83,70371,
978913283,2684,484,201326592,32,32,1,32768,32768,32768,32768,-130,249,23240,0,0,0,83,70366,
978913288,2689,484,201326592,32,32,1,32768,32768,32768,32768,-134,249,23240,0,0,0,83,70361,
978913293,2694,484,201326592,32,32,1,32768,32768,32768,32768,-131,249,23240,0,0,0,83,70356,
978913298,2700,484,201326592,32,32,1,32768,32768,32768,32768,-130,249,23240,0,0,0,83,70350,
978913303,2705,484,201326592,32,32,1,32768,32768,32768,32768,-131,249,23240,0,0,0,83,70345,
978913308,2710,484,201326592,32,32,1,32768,32768,32768,32768,-130,252,23520,0,0,0,84,70340,
978913314,2715,484,201326592,32,32,1,32768,32768,32768,32768,-133,252,23520,0,0,0,84,70335,
978913319,2720,484,201326592,32,32,1,32768,32768,32768,32768,-131,252,23520,0,0,0,84,70330,
978913324,2725,484,201326592,32,32,1,32768,32768,32768,32768,-130,252,23520,0,0,0,84,70325,
978913329,2730,484,201326592,32,32,1,32768,32768,32768,32768,-131,252,23520,0,0,0,84,70320,
978913334,2735,484,201326592,32,32,1,32768,32768,32768,32768,-132,252,23520,0,0,0,84,70315,
978913339,2740,484,201326592,32,32,1,32768,32768,32768,32768,-130,255,23800,0,0,0,85,70310,
978913344,2745,484,201326592,32,32,1,32768,32768,32768,32768,-131,255,23800,0,0,0,85,70305,
978913349,2751,484,201326592,32,32,1,32768,32768,32768,32768,-131,255,23800,0,0,0,85,70299,
978913354,2756,484,201326592,32,32,1,32768,32768,32768,32768,-131,255,23800,0,0,0,85,70294,
978913359,2761,484,201326592,32,32,1,32768,32768,32768,32768,-129,255,23800,0,0,0,85,70289,
978913365,2766,484,201326592,32,32,1,32768,32768,32768,32768,-131,255,23800,0,0,0,85,70284,
978913370,2771,484,201326592,32,32,1,32768,32768,32768,32768,-131,258,24080,0,0,0,86,70279,
978913375,2776,484,201326592,32,32,1,32768,32768,32768,32768,-131,258,24080,0,0,0,86,70274,
978913380,2781,484,201326592,32,32,1,32768,32768,32768,32768,-133,258,24080,0,0,0,86,70269,
978913385,2786,484,201326592,32,32,1,32768,32768,32768,32768,-132,258,24080,0,0,0,86,70264,
978913390,2791,484,201326592,32,32,1,32768,32768,32768,32768,-131,258,24080,0,0,0,86,70259,
978913395,2796,484,201326592,32,32,1,32768,32768,32768,32768,-133,258,24080,0,0,0,86,70254,
978913400,2802,484,201326592,32,32,1,32768,32768,32768,32768,-131,261,24360,0,0,0,87,70248,
978913405,2807,484,201326592,32,32,1,32768,32768,32768,32768,-130,261,24360,0,0,0,87,70243,
978913410,2812,484,201326592,32,32,1,32768,32768,32768,32768,-133,261,24360,0,0,0,87,70238,
978913416,2817,484,201326592,32,32,1,32768,32768,32768,32768,-130,261,24360,0,0,0,87,70233,
978913421,2822,484,201326592,32,32,1,32768,32768,32768,32768,-129,261,24360,0,0,0,87,70228,
978913426,2827,484,201326592,32,32,1,32768,32768,32768,32768,-131,261,24360,0,0,0,87,70223,
978913431,2832,484,201326592,32,32,1,32768,32768,32768,32768,-132,264,24640,0,0,0,88,70218,
978913436,2837,484,201326592,32,32,1,32768,32768,32768,32768,-132,264,24640,0,0,0,88,70213,
978913441,2842,484,201326592,32,32,1,32768,32768,32768,32768,-130,264,24640,0,0,0,88,70208,
978913446,2847,484,201326592,32,32,1,32768,32768,32768,32768,-131,264,24640,0,0,0,88,70203,
978913451,2853,484,201326592,32,32,1,32768,32768,32768,32768,-131,264,24640,0,0,0,88,70197,
978913456,2858,484,201326592,32,32,1,32768,32768,32768,32768,-131,264,24640,0,0,0,88,70192,
978913461,2863,484,201326592,32,32,1,32768,32768,32768,32768,-133,267,24920,0,0,0,89,70187,
978913467,2868,484,201326592,32,32,1,32768,32768,32768,32768,-132,267,24920,0,0,0,89,70182,
978913472,2873,484,201326592,32,32,1,32768,32768,32768,32768,-131,267,24920,0,0,0,89,70177,
978913477,2878,484,201326592,32,32,1,32768,32768,32768,32768,-131,267,24920,0,0,0,89,70172,
978913482,2883,484,201326592,32,32,1,32768,32768,32768,32768,-131,267,24920,0,0,0,89,70167,
978913487,2888,484,201326592,32,32,1,32768,32768,32768,32768,-133,267,24920,0,0,0,89,70162,
978913492,2893,484,201326592,33,32,1,32768,32768,32768,32768,-131,270,25200,0,0,0,90,70157,
978913497,2898,484,201326592,32,32,1,32768,32768,32768,32768,-132,270,25200,0,0,0,90,70152,
978913503,2904,484,201326592,32,32,1,32768,32768,32768,32768,-130,270,25200,0,0,0,90,70146,
978913508,2909,484,201326592,32,32,1,32768,32768,32768,32768,-130,270,25200,0,0,0,90,70141,
978913513,2914,484,201326592,32,32,1,32768,32768,32768,32768,-131,270,25200,0,0,0,90,70136,
978913518,2919,484,201326592,32,32,1,32768,32768,32768,32768,-131,270,25200,0,0,0,90,70131,
978913523,2924,484,201326592,33,32,1,32768,32768,32768,32768,-134,273,25480,0,0,0,91,70126,
978913528,2930,484,201326592,32,32,1,32768,32768,32768,32768,-131,273,25480,0,0,0,91,70120,
978913533,2935,484,201326592,32,32,1,32768,32768,32768,32768,-131,273,25480,0,0,0,91,70115,
978913538,2940,484,201326592,32,32,1,32768,32768,32768,32768,-131,273,25480,0,0,0,91,70110,
978913544,2945,484,201326592,32,32,1,32768,32768,32768,32768,-131,273,25480,0,0,0,91,70105,
978913549,2950,484,201326592,32,32,1,32768,32768,32768,32768,-131,273,25480,0,0,0,91,70100,
978913554,2955,484,201326592,33,32,1,32768,32768,32768,32768,-132,276,25760,0,0,0,92,70095,
978913559,2960,484,201326592,32,32,1,32768,32768,32768,32768,-132,276,25760,0,0,0,92,70090,
978913564,2965,484,201326592,32,32,1,32768,32768,32768,32768,-131,276,25760,0,0,0,92,70085,
978913569,2970,484,201326592,32,32,1,32768,32768,32768,32768,-131,276,25760,0,0,0,92,70080,
978913574,2975,484,201326592,32,32,1,32768,32768,32768,32768,-132,276,25760,0,0,0,92,70075,
978913579,2981,484,201326592,32,32,1,32768,32768,32768,32768,-131,276,25760,0,0,0,92,70069,
978913584,2986,484,201326592,32,32,1,32768,32768,32768,32768,-128,278,25948,0,0,0,93,70064,
978913589,2991,484,201326592,32,32,1,32768,32768,32768,32768,-131,279,26040,0,0,0,93,70059,
978913595,2996,484,201326592,32,32,1,32768,32768,32768,32768,-131,279,26040,0,0,0,93,70054,
978913600,3001,484,201326592,32,32,1,32768,32768,32768,32768,-129,279,26040,0,0,0,93,70049,
978913605,3006,484,201326592,32,32,1,32768,32768,32768,32768,-130,279,26040,0,0,0,93,70044,
978913610,3011,484,201326592,32,32,1,32768,32768,32768,32768,-132,279,26040,0,0,0,93,70039,
978913615,3016,484,201326592,32,32,1,32768,32768,32768,32768,-128,280,26134,0,0,0,94,70034,
978913620,3021,484,201326592,32,32,1,32768,32768,32768,32768,-130,282,26320,0,0,0,94,70029,
978913625,3026,484,201326592,32,33,1,32768,32768,32768,32768,-131,282,26320,0,0,0,94,70024,
978913630,3032,484,201326592,32,32,1,32768,32768,32768,32768,-131,282,26320,0,0,0,94,70018,
978913635,3037,484,201326592,32,33,1,32768,32768,32768,32768,-132,282,26320,0,0,0,94,70013,
978913640,3042,484,201326592,32,32,1,32768,32768,32768,32768,-132,282,26320,0,0,0,94,70008,
978913646,3047,484,201326592,32,32,1,32768,32768,32768,32768,-131,282,26320,0,0,0,94,70003,
978913651,3052,484,201326592,32,33,1,32768,32768,32768,32768,-131,285,26600,0,0,0,95,69998,
978913656,3057,484,201326592,32,33,1,32768,32768,32768,32768,-129,285,26600,0,0,0,95,69993,
978913661,3062,484,201326592,32,33,1,32768,32768,32768,32768,-133,285,26600,0,0,0,95,69988,
978913666,3067,484,201326592,32,33,1,32768,32768,32768,32768,-132,285,26600,0,0,0,95,69983,
978913671,3072,484,201326592,32,33,1,32768,32768,32768,32768,-133,285,26600,0,0,0,95,69978,
978913676,3077,484,201326592,32,33,1,32768,32768,32768,32768,-130,285,26600,0,0,0,95,69973,
978913681,3083,484,201326592,33,33,1,32768,32768,32768,32768,-132,288,26880,0,0,0,96,69967,
978913686,3088,484,201326592,32,33,1,32768,32768,32768,32768,-131,288,26880,0,0,0,96,69962,
978913691,3093,484,201326592,32,33,1,32768,32768,32768,32768,-132,288,26880,0,0,0,96,69957,
978913697,3098,484,201326592,32,33,1,32768,32768,32768,32768,-131,288,26880,0,0,0,96,69952,
978913702,3103,484,201326592,32,33,1,32768,32768,32768,32768,-131,288,26880,0,0,0,96,69947,
978913707,3108,484,201326592,32,33,1,32768,32768,32768,32768,-133,288,26880,0,0,0,96,69942,
978913712,3113,484,201326592,33,33,1,32768,32768,32768,32768,-132,291,27160,0,0,0,97,69937,
978913717,3118,484,201326592,32,33,1,32768,32768,32768,32768,-132,291,27160,0,0,0,97,69932,
978913722,3123,484,201326592,32,33,1,32768,32768,32768,32768,-133,291,27160,0,0,0,97,69927,
978913727,3128,484,201326592,32,33,1,32768,32768,32768,32768,-132,291,27160,0,0,0,97,69922,
978913732,3134,484,201326592,32,33,1,32768,32768,32768,32768,-134,291,27160,0,0,0,97,69916,
978913737,3139,484,201326592,32,33,1,32768,32768,32768,32768,-132,291,27160,0,0,0,97,69911,
978913742,3144,484,201326592,33,33,1,32768,32768,32768,32768,-132,294,27440,0,0,0,98,69906,
978913748,3149,484,201326592,33,33,1,32768,32768,32768,32768,-133,294,27440,0,0,0,98,69901,
978913753,3154,484,201326592,32,33,1,32768,32768,32768,32768,-133,294,27440,0,0,0,98,69896,
978913758,3160,484,201326592,32,33,1,32768,32768,32768,32768,-132,294,27440,0,0,0,98,69890,
978913763,3165,484,201326592,32,33,1,32768,32768,32768,32768,-130,294,27440,0,0,0,98,69885,
978913768,3170,484,201326592,32,33,1,32768,32768,32768,32768,-132,294,27440,0,0,0,98,69880,
978913774,3175,484,201326592,33,33,1,32768,32768,32768,32768,-135,297,27720,0,0,0,99,69875,
978913779,3180,484,201326592,33,33,1,32768,32768,32768,32768,-132,297,27720,0,0,0,99,69870,
978913784,3185,484,201326592,33,33,1,32768,32768,32768,32768,-131,297,27720,0,0,0,99,69865,
978913789,3190,484,201326592,33,33,1,32768,32768,32768,32768,-130,297,27720,0,0,0,99,69860,
978913794,3195,484,201326592,33,33,1,32768,32768,32768,32768,-131,297,27720,0,0,0,99,69855,
978913799,3200,484,201326592,33,33,1,32768,32768,32768,32768,-130,297,27720,0,0,0,99,69850,
978913804,3205,484,201326592,33,33,1,32768,32768,32768,32768,-130,300,28000,0,0,0,100,69845,
978913809,3211,484,201326592,33,33,1,32768,32768,32768,32768,-132,300,28000,0,0,0,100,69839,
978913814,3216,484,201326592,33,33,1,32768,32768,32768,32768,-131,300,28000,0,0,0,100,69834,
978913819,3221,484,201326592,33,33,1,32768,32768,32768,32768,-130,300,28000,0,0,0,100,69829,
978913825,3226,484,201326592,33,33,1,32768,32768,32768,32768,-133,300,28000,0,0,0,100,69824,
978913830,3231,484,201326592,33,33,1,32768,32768,32768,32768,-132,300,28000,0,0,0,100,69819,
978913835,3236,484,201326592,33,33,1,32768,32768,32768,32768,-131,303,28280,0,0,0,101,69814,
978913840,3241,484,201326592,33,33,1,32768,32768,32768,32768,-131,303,28280,0,0,0,101,69809,
978913845,3246,484,201326592,33,33,1,32768,32768,32768,32768,-133,303,28280,0,0,0,101,69804,
978913850,3251,484,201326592,33,33,1,32768,32768,32768,32768,-130,303,28280,0,0,0,101,69799,
978913855,3256,484,201326592,33,33,1,32768,32768,32768,32768,-132,303,28280,0,0,0,101,69794,
978913860,3262,484,201326592,33,33,1,32768,32768,32768,32768,-134,303,28280,0,0,0,101,69788,
978913865,3267,484,201326592,33,33,1,32768,32768,32768,32768,-131,306,28560,0,0,0,102,69783,
978913870,3272,484,201326592,33,33,1,32768,32768,32768,32768,-132,306,28560,0,0,0,102,69778,
978913876,3277,484,201326592,33,33,1,32768,32768,32768,32768,-130,306,28560,0,0,0,102,69773,
978913881,3282,484,201326592,33,33,1,32768,32768,32768,32768,-131,306,28560,0,0,0,102,69768,
978913886,3287,484,201326592,33,33,1,32768,32768,32768,32768,-131,306,28560,0,0,0,102,69763,
978913891,3292,484,201326592,33,33,1,32768,32768,32768,32768,-131,306,28560,0,0,0,102,69758,
978913896,3297,484,201326592,33,33,1,32768,32768,32768,32768,-130,308,28748,0,0,0,103,69753,
978913901,3302,484,201326592,33,33,1,32768,32768,32768,32768,-132,309,28840,0,0,0,103,69748,
978913906,3307,484,201326592,33,33,1,32768,32768,32768,32768,-133,309,28840,0,0,0,103,69743,
978913911,3313,484,201326592,33,33,1,32768,32768,32768,32768,-132,309,28840,0,0,0,103,69738,
978913916,3318,484,201326592,33,33,1,32768,32768,32768,32768,-131,309,28840,0,0,0,103,69732,
978913921,3323,484,201326592,33,33,1,32768,32768,32768,32768,-132,309,28840,0,0,0,103,69727,
978913927,3328,484,201326592,33,33,1,32768,32768,32768,32768,-126,310,28934,0,0,0,104,69722,
978913932,3333,484,201326592,33,33,1,32768,32768,32768,32768,-131,312,29120,0,0,0,104,69717,
978913937,3338,484,201326592,33,33,1,32768,32768,32768,32768,-131,312,29120,0,0,0,104,69712,
978913942,3343,484,201326592,33,33,1,32768,32768,32768,32768,-133,312,29120,0,0,0,104,69707,
978913947,3348,484,201326592,33,33,1,32768,32768,32768,32768,-132,312,29120,0,0,0,104,69702,
978913952,3353,484,201326592,33,33,1,32768,32768,32768,32768,-132,312,29120,0,0,0,104,69697,
978913957,3358,484,201326592,33,33,1,32768,32768,32768,32768,-131,312,29120,0,0,0,104,69692,
978913962,3364,484,201326592,33,33,1,32768,32768,32768,32768,-133,315,29400,0,0,0,105,69687,
978913967,3369,484,201326592,33,33,1,32768,32768,32768,32768,-129,315,29400,0,0,0,105,69681,
978913972,3374,484,201326592,33,33,1,32768,32768,32768,32768,-131,315,29400,0,0,0,105,69676,
978913978,3379,484,201326592,33,33,1,32768,32768,32768,32768,-133,315,29400,0,0,0,105,69671,
978913983,3384,484,201326592,33,33,1,32768,32768,32768,32768,-131,315,29400,0,0,0,105,69666,
978913988,3389,484,201326592,33,33,1,32768,32768,32768,32768,-131,315,29400,0,0,0,105,69661,
978913993,3394,484,201326592,33,33,1,32768,32768,32768,32768,-132,318,29680,0,0,0,106,69656,
978913998,3399,484,201326592,33,33,1,32768,32768,32768,32768,-134,318,29680,0,0,0,106,69651,
978914003,3404,484,201326592,33,33,1,32768,32768,32768,32768,-130,318,29680,0,0,0,106,69646,
978914008,3409,484,201326592,33,33,1,32768,32768,32768,32768,-130,318,29680,0,0,0,106,69641,
978914014,3415,484,201326592,33,33,1,32768,32768,32768,32768,-130,318,29680,0,0,0,106,69635,
978914019,3420,484,201326592,33,33,1,32768,32768,32768,32768,-132,318,29680,0,0,0,106,69630,
978914024,3425,484,201326592,33,33,1,32768,32768,32768,32768,-131,321,29960,0,0,0,107,69625,
978914029,3430,484,201326592,33,33,1,32768,32768,32768,32768,-130,321,29960,0,0,0,107,69620,
978914034,3435,484,201326592,33,33,1,32768,32768,32768,32768,-133,321,29960,0,0,0,107,69615,
978914039,3441,484,201326592,33,33,1,32768,32768,32768,32768,-132,321,29960,0,0,0,107,69610,
978914044,3446,484,201326592,33,33,1,32768,32768,32768,32768,-130,321,29960,0,0,0,107,69604,
978914049,3451,484,201326592,33,33,1,32768,32768,32768,32768,-132,321,29960,0,0,0,107,69599,
978914055,3456,484,201326592,33,33,1,32768,32768,32768,32768,-132,324,30240,0,0,0,108,69594,
978914060,3461,484,201326592,33,33,1,32768,32768,32768,32768,-137,324,30240,0,0,0,108,69589,
978914065,3466,484,201326592,33,33,1,32768,32768,32768,32768,-132,324,30240,0,0,0,108,69584,
978914070,3471,484,201326592,33,33,1,32768,32768,32768,32768,-131,324,30240,0,0,0,108,69579,
978914075,3476,484,201326592,33,33,1,32768,32768,32768,32768,-131,324,30240,0,0,0,108,69574,
978914080,3482,484,201326592,33,33,1,32768,32768,32768,32768,-131,324,30240,0,0,0,108,69569,
978914085,3487,484,201326592,33,33,1,32768,32768,32768,32768,-131,327,30520,0,0,0,109,69563,
978914090,3492,484,201326592,33,33,1,32768,32768,32768,32768,-133,327,30520,0,0,0,109,69558,
978914096,3497,484,201326592,33,33,1,32768,32768,32768,32768,-133,327,30520,0,0,0,109,69553,
978914101,3502,484,201326592,33,33,1,32768,32768,32768,32768,-129,327,30520,0,0,0,109,69548,
978914106,3507,484,201326592,33,33,1,32768,32768,32768,32768,-132,327,30520,0,0,0,109,69543,
978914111,3512,484,201326592,33,33,1,32768,32768,32768,32768,-132,327,30520,0,0,0,109,69538,
978914116,3517,484,201326592,34,33,1,32768,32768,32768,32768,-131,330,30800,0,0,0,110,69533,
978914121,3522,484,201326592,33,33,1,32768,32768,32768,32768,-131,330,30800,0,0,0,110,69528,
978914126,3527,484,201326592,33,33,1,32768,32768,32768,32768,-131,330,30800,0,0,0,110,69523,
978914131,3533,484,201326592,33,33,1,32768,32768,32768,32768,-130,330,30800,0,0,0,110,69518,
978914136,3538,484,201326592,33,33,1,32768,32768,32768,32768,-132,330,30800,0,0,0,110,69512,
978914141,3543,484,201326592,33,33,1,32768,32768,32768,32768,-135,330,30800,0,0,0,110,69507,
978914147,3548,484,201326592,34,33,1,32768,32768,32768,32768,-131,333,31080,0,0,0,111,69502,
978914152,3553,484,201326592,33,33,1,32768,32768,32768,32768,-131,333,31080,0,0,0,111,69497,
978914157,3558,484,201326592,33,33,1,32768,32768,32768,32768,-131,333,31080,0,0,0,111,69492,
978914162,3563,484,201326592,33,33,1,32768,32768,32768,32768,-130,333,31080,0,0,0,111,69487,
978914167,3568,484,201326592,33,33,1,32768,32768,32768,32768,-133,333,31080,0,0,0,111,69482,
978914172,3573,484,201326592,33,33,1,32768,32768,32768,32768,-131,333,31080,0,0,0,111,69477,
978914177,3578,484,201326592,34,33,1,32768,32768,32768,32768,-133,336,31360,0,0,0,112,69472,
978914182,3584,484,201326592,33,33,1,32768,32768,32768,32768,-133,336,31360,0,0,0,112,69466,
978914187,3589,484,201326592,33,33,1,32768,32768,32768,32768,-132,336,31360,0,0,0,112,69461,
978914192,3594,484,201326592,33,33,1,32768,32768,32768,32768,-131,336,31360,0,0,0,112,69456,
978914198,3599,484,201326592,33,33,1,32768,32768,32768,32768,-134,336,31360,0,0,0,112,69451,
978914204,3604,484,201326592,33,33,1,32768,32768,32768,32768,-132,336,31360,0,0,0,112,69446,
978914209,3609,484,201326592,34,33,1,32768,32768,32768,32768,-135,339,31640,0,0,0,113,69441,
978914214,3614,484,201326592,34,33,1,32768,32768,32768,32768,-131,339,31640,0,0,0,113,69436,
978914219,3619,484,201326592,33,33,1,32768,32768,32768,32768,-133,339,31640,0,0,0,113,69431,
978914224,3624,484,201326592,33,33,1,32768,32768,32768,32768,-133,339,31640,0,0,0,113,69426,
978914229,3629,484,201326592,33,33,1,32768,32768,32768,32768,-130,339,31640,0,0,0,113,69421,
978914234,3635,484,201326592,33,33,1,32768,32768,32768,32768,-132,339,31640,0,0,0,113,69415,
978914239,3640,484,201326592,34,33,1,32768,32768,32768,32768,-126,341,31828,0,0,0,114,69410,
978914244,3645,484,201326592,34,34,1,32768,32768,32768,32768,-130,342,31920,0,0,0,114,69405,
978914249,3650,484,201326592,34,34,1,32768,32768,32768,32768,-130,342,31920,0,0,0,114,69400,
978914255,3655,484,201326592,33,34,1,32768,32768,32768,32768,-129,342,31920,0,0,0,114,69395,
978914260,3660,484,201326592,33,34,1,32768,32768,32768,32768,-130,342,31920,0,0,0,114,69390,
978914265,3665,484,201326592,33,34,1,32768,32768,32768,32768,-133,342,31920,0,0,0,114,69385,
978914270,3671,484,201326592,34,34,1,32768,32768,32768,32768,-128,344,32108,0,0,0,115,69379,
978914275,3676,484,201326592,34,34,1,32768,32768,32768,32768,-129,345,32200,0,0,0,115,69374,
978914281,3681,484,201326592,34,34,1,32768,32768,32768,32768,-131,345,32200,0,0,0,115,69369,
978914286,3686,484,201326592,34,34,1,32768,32768,32768,32768,-131,345,32200,0,0,0,115,69364,
978914291,3691,484,201326592,34,34,1,32768,32768,32768,32768,-132,345,32200,0,0,0,115,69359,
978914296,3696,484,201326592,34,34,1,32768,32768,32768,32768,-132,345,32200,0,0,0,115,69354,
978914301,3701,484,201326592,34,34,1,32768,32768,32768,32768,-129,346,32294,0,0,0,116,69349,
978914306,3706,484,201326592,34,34,1,32768,32768,32768,32768,-134,348,32480,0,0,0,116,69344,
978914311,3712,484,201326592,34,34,1,32768,32768,32768,32768,-131,348,32480,0,0,0,116,69338,
978914316,3717,484,201326592,34,34,1,32768,32768,32768,32768,-133,348,32480,0,0,0,116,69333,
978914321,3722,484,201326592,34,34,1,32768,32768,32768,32768,-132,348,32480,0,0,0,116,69328,
978914326,3727,484,201326592,34,34,1,32768,32768,32768,32768,-132,348,32480,0,0,0,116,69323,
978914332,3732,484,201326592,34,34,1,32768,32768,32768,32768,-132,348,32480,0,0,0,116,69318,
978914337,3737,484,201326592,34,34,1,32768,32768,32768,32768,-132,351,32760,0,0,0,117,69313,
978914342,3742,484,201326592,34,34,1,32768,32768,32768,32768,-134,351,32760,0,0,0,117,69308,
978914347,3747,484,201326592,34,34,1,32768,32768,32768,32768,-132,351,32760,0,0,0,117,69303,
978914352,3752,484,201326592,34,34,1,32768,32768,32768,32768,-133,351,32760,0,0,0,117,69298,
978914357,3757,484,201326592,34,34,1,32768,32768,32768,32768,-130,351,32760,0,0,0,117,69293,
978914362,3763,484,201326592,34,34,1,32768,32768,32768,32768,-131,351,32760,0,0,0,117,69287,
978914367,3768,484,201326592,34,34,1,32768,32768,32768,32768,-130,354,33040,0,0,0,118,69282,
978914372,3773,484,201326592,34,34,1,32768,32768,32768,32768,-130,354,33040,0,0,0,118,69277,
978914377,3778,484,201326592,34,34,1,32768,32768,32768,32768,-132,354,33040,0,0,0,118,69272,
