time; timestamp; t_delta; target; angle
07/20/2022, 10:17:59; 1658305079.8341935; 10.077080011367798; 0.667614; 0.667614
07/20/2022, 10:18:09; 1658305089.9159381; 20.158824682235718; 1.335227; 1.321023
07/20/2022, 10:18:19; 1658305099.9948459; 30.237732410430908; 2.002841; 1.988636
07/20/2022, 10:18:30; 1658305110.074702; 40.317588567733765; 2.684659; 2.670454
07/20/2022, 10:18:40; 1658305120.1525865; 50.39547300338745; 3.352273; 3.352273
07/20/2022, 10:18:50; 1658305130.2318447; 60.47473120689392; 4.019886; 4.005682
07/20/2022, 10:19:00; 1658305140.3107753; 70.5536618232727; 4.701705; 4.6875
07/20/2022, 10:19:10; 1658305150.388081; 80.63096761703491; 5.369318; 5.355113
07/20/2022, 10:19:20; 1658305160.4683285; 90.71121501922607; 6.036932; 6.036932
07/20/2022, 10:19:30; 1658305170.5478268; 100.7907133102417; 6.71875; 6.71875
07/20/2022, 10:19:40; 1658305180.6275778; 110.87046432495117; 7.386364; 7.386363
07/20/2022, 10:19:50; 1658305190.705799; 120.94868564605713; 8.053977; 8.053977
07/20/2022, 10:20:00; 1658305200.7862222; 131.0291087627411; 8.721591; 8.707386
07/20/2022, 10:20:10; 1658305210.865894; 141.1087806224823; 9.403409; 9.403409
07/20/2022, 10:20:20; 1658305220.9457054; 151.18859195709229; 10.071023; 10.071023
07/20/2022, 10:20:31; 1658305231.0308115; 161.27369809150696; 10.738636; 10.724432
07/20/2022, 10:20:41; 1658305241.1131015; 171.35598802566528; 11.420455; 11.420455
07/20/2022, 10:20:51; 1658305251.1973655; 181.44025206565857; 12.088068; 12.073864
07/20/2022, 10:21:01; 1658305261.2831438; 191.52603030204773; 12.755682; 12.741477
07/20/2022, 10:21:11; 1658305271.3678927; 201.6107792854309; 13.4375; 13.4375
07/20/2022, 10:21:21; 1658305281.4535248; 211.69641137123108; 14.105114; 14.119318
07/20/2022, 10:21:31; 1658305291.5401034; 221.78298997879028; 14.772727; 14.772727
07/20/2022, 10:21:41; 1658305301.6225324; 231.86541891098022; 15.454545; 15.454545
07/20/2022, 10:21:51; 1658305311.7042077; 241.94709420204163; 16.122159; 16.107954
07/20/2022, 10:22:01; 1658305321.787098; 252.02998447418213; 16.789773; 16.789772
07/20/2022, 10:22:11; 1658305331.8718114; 262.114697933197; 17.471591; 17.47159
07/20/2022, 10:22:21; 1658305341.9561887; 272.1990752220154; 18.139205; 18.139204
07/20/2022, 10:22:32; 1658305352.0387053; 282.28159189224243; 18.806818; 18.806818
