;detection_recording_timestamp;distance;detection
0;1666607359.2043676;223.3059844970703;1.0
1;1666607359.212856;19.76474380493164;0.0
2;1666607359.221425;14.997846603393555;0.0
3;1666607359.2297752;13.251605033874512;0.0
4;1666607359.2383692;49.76952362060547;0.0
5;1666607359.2469668;24.21550178527832;0.0
6;1666607359.2556612;18.807525634765625;0.0
7;1666607359.2644138;14.826510429382324;0.0
8;1666607359.2731512;13.989770889282227;0.0
9;1666607359.4102492;15.491823196411133;0.0
10;1666607359.4190292;15.923510551452637;0.0
11;1666607359.4283783;17.06739616394043;0.0
12;1666607359.437803;15.381265640258789;0.0
13;1666607359.4472272;16.13465690612793;0.0
14;1666607359.456681;13.01233959197998;0.0
15;1666607359.466112;16.43583106994629;0.0
16;1666607359.475252;17.583728790283203;0.0
17;1666607359.4838295;17.993261337280273;0.0
18;1666607359.4924757;14.197595596313477;0.0
19;1666607359.501778;19.924510955810547;0.0
20;1666607359.5110178;14.316960334777832;0.0
21;1666607359.52041;13.222236633300781;0.0
22;1666607359.5296192;11.519621849060059;0.0
23;1666607359.5388942;23.42210578918457;0.0
24;1666607359.5482395;12.334065437316895;0.0
25;1666607359.5574489;15.688224792480469;0.0
26;1666607359.5663645;11.756324768066406;0.0
27;1666607359.5756218;16.62165069580078;0.0
28;1666607359.5848613;12.535770416259766;0.0
29;1666607359.594277;11.914219856262207;0.0
30;1666607359.6037078;13.180505752563477;0.0
31;1666607359.6131535;14.428032875061035;0.0
32;1666607359.6225731;10.557767868041992;0.0
33;1666607359.6320536;15.205909729003906;0.0
34;1666607359.6414063;10.883256912231445;0.0
35;1666607359.6509516;16.12140464782715;0.0
36;1666607359.6601787;10.89669418334961;0.0
37;1666607359.6697357;19.81656265258789;0.0
38;1666607359.6791806;14.429855346679688;0.0
39;1666607359.6879704;8.271739959716797;0.0
40;1666607359.7051349;15.06635570526123;0.0
41;1666607359.713716;15.178326606750488;0.0
42;1666607359.7353387;12.094186782836914;0.0
43;1666607359.744171;20.718826293945312;0.0
44;1666607359.7534318;12.063374519348145;0.0
45;1666607359.777594;11.970702171325684;0.0
46;1666607359.786679;10.428526878356934;0.0
47;1666607359.7958894;6.9368462562561035;0.0
48;1666607359.8106396;12.693803787231445;0.0
49;1666607359.8452127;9.665637969970703;0.0
50;1666607359.8545496;8.234482765197754;0.0
51;1666607359.8637528;9.369780540466309;0.0
52;1666607359.8729208;12.5294189453125;0.0
53;1666607359.881914;12.701603889465332;0.0
54;1666607359.8953135;14.042407989501953;0.0
55;1666607359.923165;12.982307434082031;0.0
56;1666607359.9326808;10.611638069152832;0.0
57;1666607359.9421024;9.980230331420898;0.0
58;1666607359.9515362;9.148690223693848;0.0
59;1666607359.9662664;14.404598236083984;0.0
60;1666607359.9800904;12.605314254760742;0.0
61;1666607359.9939027;11.664779663085938;0.0
62;1666607360.0078418;10.076992988586426;0.0
63;1666607360.0594754;6.486054420471191;0.0
64;1666607360.0688999;21.925710678100586;0.0
65;1666607360.0781653;11.328770637512207;0.0
66;1666607360.0875041;8.605670928955078;0.0
67;1666607360.0965824;15.107463836669922;0.0
68;1666607360.1055875;11.302238464355469;0.0
69;1666607360.1146228;12.696612358093262;0.0
70;1666607360.1232722;10.996475219726562;0.0
71;1666607360.131754;7.992798805236816;0.0
72;1666607360.3200207;13.54775333404541;0.0
73;1666607360.3286953;20.5483455657959;0.0
74;1666607360.3371427;12.138586044311523;0.0
75;1666607360.3456457;17.0777645111084;0.0
76;1666607360.3548567;14.83282470703125;0.0
77;1666607360.3641322;15.484095573425293;0.0
78;1666607360.373592;9.528407096862793;0.0
79;1666607360.3830166;12.44378662109375;0.0
80;1666607360.3924618;12.675728797912598;0.0
81;1666607360.401891;13.012398719787598;0.0
82;1666607360.4112484;11.472898483276367;0.0
83;1666607360.420656;13.889656066894531;0.0
84;1666607360.4298909;9.845236778259277;0.0
85;1666607360.4392128;13.899740219116211;0.0
86;1666607360.4485626;15.122451782226562;0.0
87;1666607360.4579217;8.99003791809082;0.0
88;1666607360.4674015;15.612801551818848;0.0
89;1666607360.476629;18.706953048706055;0.0
90;1666607360.4859343;17.74901580810547;0.0
91;1666607360.4951887;13.619977951049805;0.0
92;1666607360.5050325;11.421699523925781;0.0
