time; timestamp; t_delta; target; angle
05/20/2022, 09:57:47; 1653033467.2946033; 10.077585458755493; 0.667614; 0.653409
05/20/2022, 09:57:57; 1653033477.3734906; 20.15647268295288; 1.335227; 1.321023
05/20/2022, 09:58:07; 1653033487.4519129; 30.23489499092102; 2.002841; 1.988636
05/20/2022, 09:58:17; 1653033497.5278866; 40.31086874008179; 2.684659; 2.670454
05/20/2022, 09:58:27; 1653033507.6074178; 50.39039993286133; 3.352273; 3.352273
05/20/2022, 09:58:37; 1653033517.6839147; 60.466896772384644; 4.019886; 4.005682
05/20/2022, 09:58:47; 1653033527.763495; 70.54647707939148; 4.701705; 4.701704
05/20/2022, 09:58:57; 1653033537.8439593; 80.62694144248962; 5.369318; 5.355113
05/20/2022, 09:59:07; 1653033547.9229076; 90.70588970184326; 6.036932; 6.036932
05/20/2022, 09:59:18; 1653033558.0036411; 100.78662323951721; 6.71875; 6.71875
05/20/2022, 09:59:28; 1653033568.0833127; 110.86629486083984; 7.386364; 7.386363
05/20/2022, 09:59:38; 1653033578.1642025; 120.9471845626831; 8.053977; 8.053977
05/20/2022, 09:59:48; 1653033588.4841464; 131.26712846755981; 8.75; 8.75
05/20/2022, 09:59:58; 1653033598.562137; 141.3451189994812; 9.417614; 9.403409
05/20/2022, 10:00:08; 1653033608.6410754; 151.4240574836731; 10.085227; 10.071023
05/20/2022, 10:00:18; 1653033618.7230163; 161.50599837303162; 10.767045; 10.738636
05/20/2022, 10:00:28; 1653033628.8072798; 171.59026193618774; 11.434659; 11.420455
05/20/2022, 10:00:38; 1653033638.8889763; 181.67195844650269; 12.102273; 12.102273
05/20/2022, 10:00:48; 1653033648.9713244; 191.7543065547943; 12.769886; 12.755682
05/20/2022, 10:00:59; 1653033659.0525055; 201.83548760414124; 13.451705; 13.451705
05/20/2022, 10:01:09; 1653033669.1334891; 211.91647124290466; 14.119318; 14.105114
05/20/2022, 10:01:19; 1653033679.2146878; 221.99766993522644; 14.786932; 14.772727
