FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8608,V DC,24/10/2022 12:20:39.7,0:00:00.5,24/10/2022 12:20:40.0,4.861,V DC,4.86086,V DC,24/10/2022 12:20:39.7,4.8608,V DC,Interval,24/10/2022 12:20:40.2
2,4.8609,V DC,24/10/2022 12:20:40.2,0:00:01.0,24/10/2022 12:20:41.0,4.8612,V DC,4.86104,V DC,24/10/2022 12:20:40.2,4.8609,V DC,Interval,24/10/2022 12:20:41.2
3,4.8613,V DC,24/10/2022 12:20:41.2,0:00:01.0,24/10/2022 12:20:41.2,4.8613,V DC,4.8613,V DC,24/10/2022 12:20:41.2,4.8613,V DC,Interval,24/10/2022 12:20:42.2
4,4.8613,V DC,24/10/2022 12:20:42.2,0:00:00.9,24/10/2022 12:20:42.3,4.8614,V DC,4.86131111111111,V DC,24/10/2022 12:20:42.2,4.8613,V DC,Interval,24/10/2022 12:20:43.1
5,4.8613,V DC,24/10/2022 12:20:43.1,0:00:01.0,24/10/2022 12:20:43.3,4.8614,V DC,4.86133,V DC,24/10/2022 12:20:43.1,4.8613,V DC,Interval,24/10/2022 12:20:44.1
6,4.8613,V DC,24/10/2022 12:20:44.1,0:00:01.0,24/10/2022 12:20:44.1,4.8613,V DC,4.8613,V DC,24/10/2022 12:20:44.1,4.8613,V DC,Interval,24/10/2022 12:20:45.1
7,4.8613,V DC,24/10/2022 12:20:45.1,0:00:01.0,24/10/2022 12:20:45.5,4.8615,V DC,4.86138,V DC,24/10/2022 12:20:45.1,4.8613,V DC,Interval,24/10/2022 12:20:46.1
8,4.8607,V DC,24/10/2022 12:20:46.1,0:00:01.0,24/10/2022 12:20:46.6,4.861,V DC,4.86084,V DC,24/10/2022 12:20:46.1,4.8607,V DC,Interval,24/10/2022 12:20:47.1
9,4.861,V DC,24/10/2022 12:20:47.1,0:00:01.0,24/10/2022 12:20:47.4,4.8613,V DC,4.86107,V DC,24/10/2022 12:20:47.2,4.8609,V DC,Interval,24/10/2022 12:20:48.1
10,4.8611,V DC,24/10/2022 12:20:48.1,0:00:01.0,24/10/2022 12:20:48.3,4.8614,V DC,4.86134,V DC,24/10/2022 12:20:48.1,4.8611,V DC,Interval,24/10/2022 12:20:49.1
11,4.8615,V DC,24/10/2022 12:20:49.1,0:00:01.0,24/10/2022 12:20:49.1,4.8615,V DC,4.86139,V DC,24/10/2022 12:20:49.4,4.8613,V DC,Interval,24/10/2022 12:20:50.1
12,4.8615,V DC,24/10/2022 12:20:50.1,0:00:01.0,24/10/2022 12:20:50.6,4.8616,V DC,4.86152,V DC,24/10/2022 12:20:50.1,4.8615,V DC,Interval,24/10/2022 12:20:51.1
13,4.8615,V DC,24/10/2022 12:20:51.1,0:00:01.1,24/10/2022 12:20:51.3,4.8616,V DC,4.86151428571429,V DC,24/10/2022 12:20:51.1,4.8615,V DC,Interval,24/10/2022 12:20:52.2
14,4.8615,V DC,24/10/2022 12:20:52.2,0:00:00.9,24/10/2022 12:20:52.2,4.8615,V DC,4.8615,V DC,24/10/2022 12:20:52.2,4.8615,V DC,Interval,24/10/2022 12:20:53.1
15,4.8614,V DC,24/10/2022 12:20:53.1,0:00:01.0,24/10/2022 12:20:54.1,4.8616,V DC,4.8615,V DC,24/10/2022 12:20:53.1,4.8614,V DC,Interval,24/10/2022 12:20:54.2
16,4.8616,V DC,24/10/2022 12:20:54.2,0:00:01.0,24/10/2022 12:20:55.1,4.8617,V DC,4.86161,V DC,24/10/2022 12:20:54.2,4.8616,V DC,Interval,24/10/2022 12:20:55.2
17,4.8616,V DC,24/10/2022 12:20:55.2,0:00:01.0,24/10/2022 12:20:55.2,4.8616,V DC,4.86148,V DC,24/10/2022 12:20:55.7,4.8614,V DC,Interval,24/10/2022 12:20:56.2
18,4.8614,V DC,24/10/2022 12:20:56.2,0:00:01.0,24/10/2022 12:20:56.8,4.8615,V DC,4.86144,V DC,24/10/2022 12:20:56.2,4.8614,V DC,Interval,24/10/2022 12:20:57.2
19,4.8615,V DC,24/10/2022 12:20:57.2,0:00:01.0,24/10/2022 12:20:57.4,4.8616,V DC,4.86158,V DC,24/10/2022 12:20:57.2,4.8615,V DC,Interval,24/10/2022 12:20:58.2
20,4.8616,V DC,24/10/2022 12:20:58.2,0:00:00.9,24/10/2022 12:20:59.0,4.8617,V DC,4.86161111111111,V DC,24/10/2022 12:20:58.2,4.8616,V DC,Interval,24/10/2022 12:20:59.1
21,4.8617,V DC,24/10/2022 12:20:59.1,0:00:01.0,24/10/2022 12:20:59.1,4.8617,V DC,4.86139,V DC,24/10/2022 12:20:59.7,4.8612,V DC,Interval,24/10/2022 12:21:00.1
22,4.8613,V DC,24/10/2022 12:21:00.1,0:00:01.0,24/10/2022 12:21:01.0,4.8616,V DC,4.86139,V DC,24/10/2022 12:21:00.1,4.8613,V DC,Interval,24/10/2022 12:21:01.1
23,4.8616,V DC,24/10/2022 12:21:01.1,0:00:01.0,24/10/2022 12:21:01.1,4.8616,V DC,4.86143,V DC,24/10/2022 12:21:01.3,4.8614,V DC,Interval,24/10/2022 12:21:02.1
24,4.8614,V DC,24/10/2022 12:21:02.1,0:00:01.0,24/10/2022 12:21:02.2,4.8615,V DC,4.86149,V DC,24/10/2022 12:21:02.1,4.8614,V DC,Interval,24/10/2022 12:21:03.1
25,4.8615,V DC,24/10/2022 12:21:03.1,0:00:01.0,24/10/2022 12:21:03.1,4.8615,V DC,4.8615,V DC,24/10/2022 12:21:03.1,4.8615,V DC,Interval,24/10/2022 12:21:04.1
26,4.8614,V DC,24/10/2022 12:21:04.1,0:00:01.0,24/10/2022 12:21:04.8,4.8615,V DC,4.86145,V DC,24/10/2022 12:21:04.1,4.8614,V DC,Interval,24/10/2022 12:21:05.1
27,4.8615,V DC,24/10/2022 12:21:05.1,0:00:01.0,24/10/2022 12:21:06.0,4.8617,V DC,4.86155,V DC,24/10/2022 12:21:05.1,4.8615,V DC,Interval,24/10/2022 12:21:06.1
28,4.8617,V DC,24/10/2022 12:21:06.1,0:00:01.0,24/10/2022 12:21:06.4,4.8618,V DC,4.86177,V DC,24/10/2022 12:21:06.1,4.8617,V DC,Interval,24/10/2022 12:21:07.1
29,4.8618,V DC,24/10/2022 12:21:07.1,0:00:01.0,24/10/2022 12:21:07.1,4.8618,V DC,4.8616,V DC,24/10/2022 12:21:07.6,4.8615,V DC,Interval,24/10/2022 12:21:08.1
30,4.8615,V DC,24/10/2022 12:21:08.1,0:00:01.0,24/10/2022 12:21:08.1,4.8615,V DC,4.86144,V DC,24/10/2022 12:21:08.4,4.8614,V DC,Interval,24/10/2022 12:21:09.2
31,4.8615,V DC,24/10/2022 12:21:09.2,0:00:01.0,24/10/2022 12:21:09.6,4.8616,V DC,4.86141,V DC,24/10/2022 12:21:09.7,4.861,V DC,Interval,24/10/2022 12:21:10.2
32,4.8614,V DC,24/10/2022 12:21:10.2,0:00:01.0,24/10/2022 12:21:11.0,4.8617,V DC,4.86146,V DC,24/10/2022 12:21:10.3,4.8613,V DC,Interval,24/10/2022 12:21:11.2
33,4.8618,V DC,24/10/2022 12:21:11.2,0:00:01.0,24/10/2022 12:21:11.2,4.8618,V DC,4.86156,V DC,24/10/2022 12:21:11.6,4.8614,V DC,Interval,24/10/2022 12:21:12.2
34,4.8615,V DC,24/10/2022 12:21:12.2,0:00:01.0,24/10/2022 12:21:12.4,4.8616,V DC,4.86155,V DC,24/10/2022 12:21:12.2,4.8615,V DC,Interval,24/10/2022 12:21:13.2
35,4.8616,V DC,24/10/2022 12:21:13.2,0:00:01.0,24/10/2022 12:21:14.1,4.8618,V DC,4.86157,V DC,24/10/2022 12:21:13.3,4.8615,V DC,Interval,24/10/2022 12:21:14.2
36,4.8618,V DC,24/10/2022 12:21:14.2,0:00:00.9,24/10/2022 12:21:14.9,4.8619,V DC,4.86182222222222,V DC,24/10/2022 12:21:14.2,4.8618,V DC,Interval,24/10/2022 12:21:15.1
37,4.8619,V DC,24/10/2022 12:21:15.1,0:00:01.0,24/10/2022 12:21:15.1,4.8619,V DC,4.86186,V DC,24/10/2022 12:21:15.3,4.8618,V DC,Interval,24/10/2022 12:21:16.1
38,4.8618,V DC,24/10/2022 12:21:16.1,0:00:01.3,24/10/2022 12:21:16.1,4.8618,V DC,4.8618,V DC,24/10/2022 12:21:16.1,4.8618,V DC,Interval,24/10/2022 12:21:17.4
39,4.8617,V DC,24/10/2022 12:21:17.4,0:00:00.7,24/10/2022 12:21:17.4,4.8617,V DC,4.86152857142857,V DC,24/10/2022 12:21:18.0,4.8614,V DC,Interval,24/10/2022 12:21:18.1
