FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8607,V DC,21/10/2022 9:58:11.0,0:00:00.4,21/10/2022 9:58:11.0,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:11.0,4.8607,V DC,Interval,21/10/2022 9:58:11.4
2,4.8607,V DC,21/10/2022 9:58:11.4,0:00:01.0,21/10/2022 9:58:11.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:11.4,4.8607,V DC,Interval,21/10/2022 9:58:12.4
3,4.8607,V DC,21/10/2022 9:58:12.4,0:00:01.0,21/10/2022 9:58:12.4,4.8607,V DC,4.86066,V DC,21/10/2022 9:58:13.3,4.8605,V DC,Interval,21/10/2022 9:58:13.4
4,4.8605,V DC,21/10/2022 9:58:13.4,0:00:01.0,21/10/2022 9:58:13.4,4.8605,V DC,4.86042,V DC,21/10/2022 9:58:13.6,4.8604,V DC,Interval,21/10/2022 9:58:14.4
5,4.8604,V DC,21/10/2022 9:58:14.4,0:00:01.0,21/10/2022 9:58:15.2,4.8606,V DC,4.86045,V DC,21/10/2022 9:58:14.4,4.8604,V DC,Interval,21/10/2022 9:58:15.4
6,4.8607,V DC,21/10/2022 9:58:15.4,0:00:01.0,21/10/2022 9:58:15.7,4.8618,V DC,4.86056,V DC,21/10/2022 9:58:15.8,4.8602,V DC,Interval,21/10/2022 9:58:16.4
7,4.8603,V DC,21/10/2022 9:58:16.4,0:00:01.0,21/10/2022 9:58:17.2,4.8607,V DC,4.86039,V DC,21/10/2022 9:58:16.8,4.8602,V DC,Interval,21/10/2022 9:58:17.4
8,4.8603,V DC,21/10/2022 9:58:17.4,0:00:00.9,21/10/2022 9:58:18.2,4.8605,V DC,4.86028888888889,V DC,21/10/2022 9:58:17.5,4.8602,V DC,Interval,21/10/2022 9:58:18.3
9,4.8605,V DC,21/10/2022 9:58:18.3,0:00:01.0,21/10/2022 9:58:18.3,4.8605,V DC,4.86037,V DC,21/10/2022 9:58:18.6,4.8602,V DC,Interval,21/10/2022 9:58:19.3
10,4.8606,V DC,21/10/2022 9:58:19.3,0:00:01.0,21/10/2022 9:58:19.7,4.8607,V DC,4.86066,V DC,21/10/2022 9:58:19.3,4.8606,V DC,Interval,21/10/2022 9:58:20.4
11,4.8607,V DC,21/10/2022 9:58:20.4,0:00:01.0,21/10/2022 9:58:20.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:20.4,4.8607,V DC,Interval,21/10/2022 9:58:21.4
12,4.8607,V DC,21/10/2022 9:58:21.4,0:00:01.0,21/10/2022 9:58:21.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:21.4,4.8607,V DC,Interval,21/10/2022 9:58:22.4
13,4.8607,V DC,21/10/2022 9:58:22.4,0:00:01.2,21/10/2022 9:58:22.6,4.8608,V DC,4.860775,V DC,21/10/2022 9:58:22.4,4.8607,V DC,Interval,21/10/2022 9:58:23.6
14,4.8608,V DC,21/10/2022 9:58:23.6,0:00:00.8,21/10/2022 9:58:23.6,4.8608,V DC,4.8608,V DC,21/10/2022 9:58:23.6,4.8608,V DC,Interval,21/10/2022 9:58:24.4
15,4.8608,V DC,21/10/2022 9:58:24.4,0:00:01.0,21/10/2022 9:58:24.4,4.8608,V DC,4.86068,V DC,21/10/2022 9:58:24.9,4.8606,V DC,Interval,21/10/2022 9:58:25.4
16,4.8606,V DC,21/10/2022 9:58:25.4,0:00:01.0,21/10/2022 9:58:25.7,4.8607,V DC,4.86067,V DC,21/10/2022 9:58:25.4,4.8606,V DC,Interval,21/10/2022 9:58:26.4
17,4.8607,V DC,21/10/2022 9:58:26.4,0:00:01.0,21/10/2022 9:58:26.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:26.4,4.8607,V DC,Interval,21/10/2022 9:58:27.4
18,4.8607,V DC,21/10/2022 9:58:27.4,0:00:01.0,21/10/2022 9:58:27.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:27.4,4.8607,V DC,Interval,21/10/2022 9:58:28.4
19,4.8607,V DC,21/10/2022 9:58:28.4,0:00:01.0,21/10/2022 9:58:28.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:28.4,4.8607,V DC,Interval,21/10/2022 9:58:29.4
20,4.8607,V DC,21/10/2022 9:58:29.4,0:00:01.0,21/10/2022 9:58:29.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:29.4,4.8607,V DC,Interval,21/10/2022 9:58:30.4
21,4.8607,V DC,21/10/2022 9:58:30.4,0:00:01.0,21/10/2022 9:58:30.5,4.8608,V DC,4.86074,V DC,21/10/2022 9:58:30.4,4.8607,V DC,Interval,21/10/2022 9:58:31.4
22,4.8607,V DC,21/10/2022 9:58:31.4,0:00:01.0,21/10/2022 9:58:32.1,4.8608,V DC,4.86071,V DC,21/10/2022 9:58:31.4,4.8607,V DC,Interval,21/10/2022 9:58:32.4
23,4.8608,V DC,21/10/2022 9:58:32.4,0:00:01.0,21/10/2022 9:58:32.4,4.8608,V DC,4.86077,V DC,21/10/2022 9:58:32.5,4.8607,V DC,Interval,21/10/2022 9:58:33.4
24,4.8608,V DC,21/10/2022 9:58:33.4,0:00:01.0,21/10/2022 9:58:33.4,4.8608,V DC,4.86075,V DC,21/10/2022 9:58:33.8,4.8607,V DC,Interval,21/10/2022 9:58:34.4
25,4.8607,V DC,21/10/2022 9:58:34.4,0:00:00.9,21/10/2022 9:58:34.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:34.4,4.8607,V DC,Interval,21/10/2022 9:58:35.3
26,4.8607,V DC,21/10/2022 9:58:35.3,0:00:01.0,21/10/2022 9:58:35.4,4.8608,V DC,4.86075,V DC,21/10/2022 9:58:35.3,4.8607,V DC,Interval,21/10/2022 9:58:36.4
27,4.8607,V DC,21/10/2022 9:58:36.4,0:00:01.0,21/10/2022 9:58:36.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:36.4,4.8607,V DC,Interval,21/10/2022 9:58:37.4
28,4.8607,V DC,21/10/2022 9:58:37.4,0:00:01.0,21/10/2022 9:58:37.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:37.4,4.8607,V DC,Interval,21/10/2022 9:58:38.4
29,4.8607,V DC,21/10/2022 9:58:38.4,0:00:01.0,21/10/2022 9:58:38.9,4.8608,V DC,4.86074,V DC,21/10/2022 9:58:38.4,4.8607,V DC,Interval,21/10/2022 9:58:39.4
30,4.8608,V DC,21/10/2022 9:58:39.4,0:00:01.0,21/10/2022 9:58:39.4,4.8608,V DC,4.86073,V DC,21/10/2022 9:58:39.6,4.8607,V DC,Interval,21/10/2022 9:58:40.4
31,4.8607,V DC,21/10/2022 9:58:40.4,0:00:01.0,21/10/2022 9:58:41.1,4.8608,V DC,4.86073,V DC,21/10/2022 9:58:40.4,4.8607,V DC,Interval,21/10/2022 9:58:41.4
32,4.8608,V DC,21/10/2022 9:58:41.4,0:00:01.0,21/10/2022 9:58:41.7,4.8609,V DC,4.86081,V DC,21/10/2022 9:58:41.4,4.8608,V DC,Interval,21/10/2022 9:58:42.4
33,4.8608,V DC,21/10/2022 9:58:42.4,0:00:01.0,21/10/2022 9:58:42.4,4.8608,V DC,4.86077,V DC,21/10/2022 9:58:43.1,4.8607,V DC,Interval,21/10/2022 9:58:43.4
34,4.8607,V DC,21/10/2022 9:58:43.4,0:00:01.0,21/10/2022 9:58:43.4,4.8607,V DC,4.8607,V DC,21/10/2022 9:58:43.4,4.8607,V DC,Interval,21/10/2022 9:58:44.4
35,4.8608,V DC,21/10/2022 9:58:44.4,0:00:01.0,21/10/2022 9:58:45.2,4.8609,V DC,4.86082,V DC,21/10/2022 9:58:44.4,4.8608,V DC,Interval,21/10/2022 9:58:45.4
36,4.8609,V DC,21/10/2022 9:58:45.4,0:00:01.0,21/10/2022 9:58:45.4,4.8609,V DC,4.86089,V DC,21/10/2022 9:58:46.3,4.8608,V DC,Interval,21/10/2022 9:58:46.4
37,4.8609,V DC,21/10/2022 9:58:46.4,0:00:01.0,21/10/2022 9:58:46.4,4.8609,V DC,4.86086,V DC,21/10/2022 9:58:46.8,4.8608,V DC,Interval,21/10/2022 9:58:47.4
38,4.8609,V DC,21/10/2022 9:58:47.4,0:00:01.3,21/10/2022 9:58:47.4,4.8609,V DC,4.86084444444445,V DC,21/10/2022 9:58:47.7,4.8608,V DC,Interval,21/10/2022 9:58:48.7
39,4.8608,V DC,21/10/2022 9:58:48.7,0:00:00.7,21/10/2022 9:58:48.7,4.8608,V DC,4.8608,V DC,21/10/2022 9:58:48.7,4.8608,V DC,Interval,21/10/2022 9:58:49.4
40,4.8608,V DC,21/10/2022 9:58:49.4,0:00:00.9,21/10/2022 9:58:49.5,4.8609,V DC,4.86087777777778,V DC,21/10/2022 9:58:49.4,4.8608,V DC,Interval,21/10/2022 9:58:50.3
41,4.8609,V DC,21/10/2022 9:58:50.3,0:00:01.0,21/10/2022 9:58:50.3,4.8609,V DC,4.86089,V DC,21/10/2022 9:58:51.2,4.8608,V DC,Interval,21/10/2022 9:58:51.3
42,4.8608,V DC,21/10/2022 9:58:51.3,0:00:01.0,21/10/2022 9:58:51.3,4.8608,V DC,4.8608,V DC,21/10/2022 9:58:51.3,4.8608,V DC,Interval,21/10/2022 9:58:52.3
43,4.8608,V DC,21/10/2022 9:58:52.3,0:00:01.0,21/10/2022 9:58:53.2,4.8609,V DC,4.86081,V DC,21/10/2022 9:58:52.3,4.8608,V DC,Interval,21/10/2022 9:58:53.3
44,4.8609,V DC,21/10/2022 9:58:53.3,0:00:01.0,21/10/2022 9:58:53.3,4.8609,V DC,4.8609,V DC,21/10/2022 9:58:53.3,4.8609,V DC,Interval,21/10/2022 9:58:54.4
45,4.8609,V DC,21/10/2022 9:58:54.4,0:00:01.0,21/10/2022 9:58:55.2,4.861,V DC,4.86091,V DC,21/10/2022 9:58:54.4,4.8609,V DC,Interval,21/10/2022 9:58:55.4
46,4.8609,V DC,21/10/2022 9:58:55.4,0:00:01.0,21/10/2022 9:58:55.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:58:55.4,4.8609,V DC,Interval,21/10/2022 9:58:56.4
47,4.8609,V DC,21/10/2022 9:58:56.4,0:00:01.0,21/10/2022 9:58:56.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:58:56.4,4.8609,V DC,Interval,21/10/2022 9:58:57.4
48,4.8609,V DC,21/10/2022 9:58:57.4,0:00:01.0,21/10/2022 9:58:57.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:58:57.4,4.8609,V DC,Interval,21/10/2022 9:58:58.4
49,4.8609,V DC,21/10/2022 9:58:58.4,0:00:01.0,21/10/2022 9:58:58.4,4.8609,V DC,4.86086,V DC,21/10/2022 9:58:58.6,4.8608,V DC,Interval,21/10/2022 9:58:59.4
50,4.8609,V DC,21/10/2022 9:58:59.4,0:00:01.0,21/10/2022 9:58:59.4,4.8609,V DC,4.86087,V DC,21/10/2022 9:58:59.7,4.8608,V DC,Interval,21/10/2022 9:59:00.4
51,4.8609,V DC,21/10/2022 9:59:00.4,0:00:01.0,21/10/2022 9:59:00.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:59:00.4,4.8609,V DC,Interval,21/10/2022 9:59:01.4
52,4.8609,V DC,21/10/2022 9:59:01.4,0:00:01.0,21/10/2022 9:59:01.4,4.8609,V DC,4.86089,V DC,21/10/2022 9:59:02.3,4.8608,V DC,Interval,21/10/2022 9:59:02.4
53,4.8609,V DC,21/10/2022 9:59:02.4,0:00:01.0,21/10/2022 9:59:02.4,4.8609,V DC,4.86081,V DC,21/10/2022 9:59:02.5,4.8608,V DC,Interval,21/10/2022 9:59:03.4
54,4.8608,V DC,21/10/2022 9:59:03.4,0:00:01.0,21/10/2022 9:59:03.9,4.8609,V DC,4.86082,V DC,21/10/2022 9:59:03.4,4.8608,V DC,Interval,21/10/2022 9:59:04.4
55,4.8609,V DC,21/10/2022 9:59:04.4,0:00:01.0,21/10/2022 9:59:04.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:59:04.4,4.8609,V DC,Interval,21/10/2022 9:59:05.4
56,4.8609,V DC,21/10/2022 9:59:05.4,0:00:01.0,21/10/2022 9:59:05.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:59:05.4,4.8609,V DC,Interval,21/10/2022 9:59:06.4
57,4.8609,V DC,21/10/2022 9:59:06.4,0:00:00.9,21/10/2022 9:59:07.2,4.861,V DC,4.86091111111111,V DC,21/10/2022 9:59:06.4,4.8609,V DC,Interval,21/10/2022 9:59:07.3
58,4.861,V DC,21/10/2022 9:59:07.3,0:00:01.0,21/10/2022 9:59:07.3,4.861,V DC,4.861,V DC,21/10/2022 9:59:07.3,4.861,V DC,Interval,21/10/2022 9:59:08.3
59,4.861,V DC,21/10/2022 9:59:08.3,0:00:01.0,21/10/2022 9:59:08.3,4.861,V DC,4.861,V DC,21/10/2022 9:59:08.3,4.861,V DC,Interval,21/10/2022 9:59:09.3
60,4.861,V DC,21/10/2022 9:59:09.3,0:00:01.0,21/10/2022 9:59:09.3,4.861,V DC,4.86092,V DC,21/10/2022 9:59:09.5,4.8609,V DC,Interval,21/10/2022 9:59:10.4
61,4.8609,V DC,21/10/2022 9:59:10.4,0:00:01.0,21/10/2022 9:59:10.4,4.8609,V DC,4.86089,V DC,21/10/2022 9:59:11.3,4.8608,V DC,Interval,21/10/2022 9:59:11.4
62,4.8609,V DC,21/10/2022 9:59:11.4,0:00:01.0,21/10/2022 9:59:11.4,4.8609,V DC,4.86088,V DC,21/10/2022 9:59:12.0,4.8608,V DC,Interval,21/10/2022 9:59:12.4
63,4.8609,V DC,21/10/2022 9:59:12.4,0:00:01.0,21/10/2022 9:59:12.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:59:12.4,4.8609,V DC,Interval,21/10/2022 9:59:13.4
64,4.8609,V DC,21/10/2022 9:59:13.4,0:00:01.0,21/10/2022 9:59:13.4,4.8609,V DC,4.8609,V DC,21/10/2022 9:59:13.4,4.8609,V DC,Interval,21/10/2022 9:59:14.4
65,4.8609,V DC,21/10/2022 9:59:14.4,0:00:01.0,21/10/2022 9:59:15.3,4.861,V DC,4.86091,V DC,21/10/2022 9:59:14.4,4.8609,V DC,Interval,21/10/2022 9:59:15.4
66,4.861,V DC,21/10/2022 9:59:15.4,0:00:01.0,21/10/2022 9:59:15.4,4.861,V DC,4.86096,V DC,21/10/2022 9:59:15.8,4.8609,V DC,Interval,21/10/2022 9:59:16.4
67,4.861,V DC,21/10/2022 9:59:16.4,0:00:01.0,21/10/2022 9:59:17.0,4.8611,V DC,4.86104,V DC,21/10/2022 9:59:16.4,4.861,V DC,Interval,21/10/2022 9:59:17.4
68,4.8611,V DC,21/10/2022 9:59:17.4,0:00:01.0,21/10/2022 9:59:17.4,4.8611,V DC,4.86103,V DC,21/10/2022 9:59:18.3,4.8608,V DC,Interval,21/10/2022 9:59:18.4
69,4.8608,V DC,21/10/2022 9:59:18.4,0:00:01.0,21/10/2022 9:59:18.4,4.8608,V DC,4.86073,V DC,21/10/2022 9:59:18.5,4.8607,V DC,Interval,21/10/2022 9:59:19.4
70,4.8606,V DC,21/10/2022 9:59:19.4,0:00:01.0,21/10/2022 9:59:20.3,4.8607,V DC,4.8606,V DC,21/10/2022 9:59:19.9,4.8605,V DC,Interval,21/10/2022 9:59:20.4
71,4.8606,V DC,21/10/2022 9:59:20.4,0:00:01.0,21/10/2022 9:59:21.3,4.8616,V DC,4.86091,V DC,21/10/2022 9:59:20.4,4.8606,V DC,Interval,21/10/2022 9:59:21.4
