Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
1;19,1;°C;30.05.22 8:40:05,8;0:01:00,1;30.05.22 8:40:56,5;19,2;°C;19,060248447205;°C;30.05.22 8:40:06,1;19;°C;Interval;30.05.22 8:41:05,9
2;19,1;°C;30.05.22 8:41:05,9;0:01:00,0;30.05.22 8:41:07,7;19,2;°C;19,1037267080745;°C;30.05.22 8:41:49,9;19;°C;Interval;30.05.22 8:42:05,9
3;19,1;°C;30.05.22 8:42:05,9;0:01:00,1;30.05.22 8:42:05,9;19,1;°C;19,0944099378882;°C;30.05.22 8:42:09,0;19;°C;Interval;30.05.22 8:43:06,0
4;19,1;°C;30.05.22 8:43:06,0;0:01:00,1;30.05.22 8:43:06,0;19,1;°C;19,0689440993789;°C;30.05.22 8:43:23,9;19;°C;Interval;30.05.22 8:44:06,2
5;19,1;°C;30.05.22 8:44:06,2;0:00:59,6;30.05.22 8:44:06,2;19,1;°C;19,0475;°C;30.05.22 8:44:06,5;19;°C;Interval;30.05.22 8:45:05,8
6;19,1;°C;30.05.22 8:45:05,8;0:01:00,4;30.05.22 8:45:05,8;19,1;°C;19,0546583850932;°C;30.05.22 8:45:06,9;19;°C;Interval;30.05.22 8:46:06,2
7;19,1;°C;30.05.22 8:46:06,2;0:00:59,7;30.05.22 8:46:06,2;19,1;°C;19,0974842767296;°C;30.05.22 8:46:23,4;19;°C;Interval;30.05.22 8:47:05,9
8;19,1;°C;30.05.22 8:47:05,9;0:01:00,1;30.05.22 8:47:24,5;19,2;°C;19,1447204968944;°C;30.05.22 8:47:05,9;19,1;°C;Interval;30.05.22 8:48:06,0
9;19,2;°C;30.05.22 8:48:06,0;0:01:00,1;30.05.22 8:48:06,0;19,2;°C;19,1913043478261;°C;30.05.22 8:48:25,8;19,1;°C;Interval;30.05.22 8:49:06,1
10;19,2;°C;30.05.22 8:49:06,1;0:01:00,1;30.05.22 8:49:06,1;19,2;°C;19,144099378882;°C;30.05.22 8:49:07,2;19,1;°C;Interval;30.05.22 8:50:06,2
11;19,1;°C;30.05.22 8:50:06,2;0:00:59,7;30.05.22 8:50:07,3;19,2;°C;19,135625;°C;30.05.22 8:50:06,2;19,1;°C;Interval;30.05.22 8:51:05,8
12;19,2;°C;30.05.22 8:51:05,8;0:01:00,1;30.05.22 8:51:05,8;19,2;°C;19,1689440993789;°C;30.05.22 8:51:06,2;19,1;°C;Interval;30.05.22 8:52:05,9
