timestamp,uptimeInS,bootCount,lastResetCause,templ4cuInDeciC,sunSensorsIsPowerOn,sunSensorsNum0fOvercurrentChecks,sunSensorsNum0fOvercurrentsDetected,gpsIsPowerOn,gpsNum0fOvercurrentChecks,gpsNum0fOvercurrentsDetected,extTempAndMagneticSensorsIsPowerOn,extTempAndMagneticSensorsNum0fOvercurrentChecks,extTempAndMagneticSensorsNum0fOvercurrentsDetected,mtqVoltageMV,mtqCurrentMA,sunSensorsCurrenthiA,gpsCurrentMA,extTempAndMagneticSensorsTempMA,solarPanelTempl,solarPanelTemp2,solarPanelTemp3,solarPanelTemp4,solarPanelTemp5,solarPanelTemp6,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,
978312296,2127,954,71434240,322,1,42555,0,1,42555,0,1,42555,0,0.100708,0.060425,4.229736,0.241699,0.216522,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312301,2132,954,71434240,321,1,42657,0,1,42657,0,1,42657,0,0.604248,0.161133,4.219666,0.271912,0.146027,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312306,2137,954,71434240,321,1,42759,0,1,42759,0,1,42759,0,0.000000,0.201416,4.219666,0.251770,0.140991,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312311,2143,954,71434240,321,1,42861,0,1,42861,0,1,42861,0,0.000000,0.181274,4.209595,0.271912,0.176239,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312317,2148,954,71434240,320,1,42963,0,1,42963,0,1,42963,0,0.402832,0.201416,7.754517,0.241699,0.191345,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312322,2153,954,71434240,319,1,43065,0,1,43065,0,1,43065,0,0.100708,0.181274,4.108887,0.261841,0.135956,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312327,2158,954,71434240,322,1,43167,0,1,43167,0,1,43167,0,0.000000,0.161133,4.229736,0.241699,0.140991,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312332,2163,954,71434240,342,1,43269,0,1,43269,0,1,43269,0,0.100708,0.342407,4.179382,0.241699,0.186310,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312337,2168,954,71434240,322,1,43371,0,1,43371,0,1,43371,0,0.100708,0.221558,4.088745,0.261841,0.201416,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312342,2173,954,71434240,322,1,43473,0,1,43473,0,1,43473,0,0.000000,0.161133,4.249878,0.261841,0.135956,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312347,2178,954,71434240,321,1,43575,0,1,43575,0,1,43575,0,0.000000,0.181274,4.118958,0.231628,0.186310,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312352,2183,954,71434240,322,1,43677,0,1,43677,0,1,43677,0,0.402832,0.161133,4.149170,0.251770,0.186310,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312357,2188,954,71434240,321,1,43779,0,1,43779,0,1,43779,0,0.503540,0.201416,4.118958,0.241699,0.211487,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312362,2194,954,71434240,344,1,43881,0,1,43881,0,1,43881,0,0.402832,0.221558,4.219666,0.211487,0.206451,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312368,2199,954,71434240,321,1,43983,0,1,43983,0,1,43983,0,0.503540,0.161133,4.662781,0.271912,0.216522,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312373,2204,954,71434240,321,1,44085,0,1,44085,0,1,44085,0,0.604248,0.120850,4.149170,0.241699,0.196381,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312378,2209,954,71434240,321,1,44187,0,1,44187,0,1,44187,0,0.302124,0.161133,4.159241,0.261841,0.186310,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312383,2214,954,71434240,320,1,44289,0,1,44289,0,1,44289,0,0.604248,0.060425,4.249878,0.241699,0.206451,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312388,2219,954,71434240,322,1,44391,0,1,44391,0,1,44391,0,0.402832,0.161133,4.189453,0.231628,0.206451,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312393,2224,954,71434240,323,1,44493,0,1,44493,0,1,44493,0,0.402832,0.161133,4.229736,0.241699,0.130920,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312398,2229,954,71434240,321,1,44595,0,1,44595,0,1,44595,0,0.503540,0.080566,4.249878,0.251770,0.176239,27.500000,26.000000,nan,26.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312403,2234,954,71434240,320,1,44697,0,1,44697,0,1,44697,0,0.503540,0.080566,4.199524,0.261841,0.196381,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312408,2239,954,71434240,321,1,44799,0,1,44799,0,1,44799,0,0.402832,0.161133,4.179382,0.261841,0.130920,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312413,2245,954,71434240,322,1,44901,0,1,44901,0,1,44901,0,0.201416,0.100708,4.239807,0.261841,0.140991,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312419,2250,954,71434240,321,1,45003,0,1,45003,0,1,45003,0,0.402832,0.120850,4.330444,0.241699,0.171204,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312424,2255,954,71434240,322,1,45105,0,1,45105,0,1,45105,0,0.402832,0.120850,4.270020,0.241699,0.221558,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312429,2260,954,71434240,321,1,45207,0,1,45207,0,1,45207,0,0.402832,0.060425,4.239807,0.251770,0.130920,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312434,2265,954,71434240,320,1,45309,0,1,45309,0,1,45309,0,0.503540,0.100708,4.259949,0.221558,0.135956,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312439,2270,954,71434240,321,1,45411,0,1,45411,0,1,45411,0,0.402832,0.140991,4.118958,0.261841,0.186310,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312444,2275,954,71434240,322,1,45513,0,1,45513,0,1,45513,0,0.000000,0.100708,7.764587,0.261841,0.146027,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312449,2280,954,71434240,320,1,45615,0,1,45615,0,1,45615,0,0.000000,0.140991,4.239807,0.281982,0.125885,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312454,2285,954,71434240,321,1,45717,0,1,45717,0,1,45717,0,0.402832,0.080566,4.118958,0.241699,0.130920,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312459,2290,954,71434240,321,1,45819,0,1,45819,0,1,45819,0,0.302124,0.100708,4.139099,0.251770,0.181274,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312464,2296,954,71434240,322,1,45921,0,1,45921,0,1,45921,0,0.100708,0.120850,4.219666,0.231628,0.146027,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312470,2301,954,71434240,322,1,46023,0,1,46023,0,1,46023,0,0.000000,0.161133,4.290161,0.251770,0.120850,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312475,2306,954,71434240,321,1,46125,0,1,46125,0,1,46125,0,0.402832,0.140991,4.129028,0.271912,0.166168,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312480,2311,954,71434240,321,1,46227,0,1,46227,0,1,46227,0,0.000000,0.120850,4.149170,0.251770,0.196381,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312485,2316,954,71434240,321,1,46329,0,1,46329,0,1,46329,0,0.000000,0.201416,4.249878,0.231628,0.140991,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312490,2321,954,71434240,321,1,46431,0,1,46431,0,1,46431,0,0.000000,0.181274,4.259949,0.241699,0.171204,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312495,2326,954,71434240,322,1,46533,0,1,46533,0,1,46533,0,0.503540,0.161133,6.223755,0.221558,0.191345,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312500,2331,954,71434240,321,1,46635,0,1,46635,0,1,46635,0,0.000000,0.120850,4.118958,0.211487,0.176239,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312505,2336,954,71434240,322,1,46737,0,1,46737,0,1,46737,0,0.000000,0.181274,4.249878,0.261841,0.206451,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312510,2341,954,71434240,322,1,46839,0,1,46839,0,1,46839,0,0.000000,0.140991,4.169312,0.261841,0.211487,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312515,2347,954,71434240,321,1,46941,0,1,46941,0,1,46941,0,0.604248,0.221558,4.169312,0.231628,0.196381,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312521,2352,954,71434240,321,1,47043,0,1,47043,0,1,47043,0,0.100708,0.201416,4.159241,0.241699,0.196381,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312526,2357,954,71434240,321,1,47145,0,1,47145,0,1,47145,0,0.000000,0.080566,4.300232,0.241699,0.211487,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312531,2362,954,71434240,323,1,47247,0,1,47247,0,1,47247,0,0.201416,0.181274,4.159241,0.231628,0.206451,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312536,2367,954,71434240,322,1,47349,0,1,47349,0,1,47349,0,0.201416,0.201416,4.149170,0.251770,0.201416,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312541,2372,954,71434240,320,1,47451,0,1,47451,0,1,47451,0,0.100708,0.080566,4.300232,0.261841,0.186310,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312546,2377,954,71434240,322,1,47553,0,1,47553,0,1,47553,0,0.402832,0.100708,4.310303,0.251770,0.206451,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312551,2382,954,71434240,322,1,47655,0,1,47655,0,1,47655,0,0.503540,0.161133,4.129028,0.281982,0.196381,27.500000,26.000000,nan,26.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312556,2387,954,71434240,322,1,47757,0,1,47757,0,1,47757,0,0.503540,0.181274,4.280090,0.251770,0.140991,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312561,2392,954,71434240,322,1,47859,0,1,47859,0,1,47859,0,0.503540,0.080566,4.239807,0.241699,0.176239,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312566,2398,954,71434240,322,1,47961,0,1,47961,0,1,47961,0,0.503540,0.100708,4.209595,0.241699,0.196381,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312572,2403,954,71434240,320,1,48063,0,1,48063,0,1,48063,0,0.000000,0.140991,7.855225,0.271912,0.140991,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312577,2408,954,71434240,320,1,48165,0,1,48165,0,1,48165,0,0.402832,0.120850,4.270020,0.241699,0.140991,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312582,2413,954,71434240,321,1,48267,0,1,48267,0,1,48267,0,0.402832,0.060425,4.300232,0.271912,0.201416,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312587,2418,954,71434240,321,1,48369,0,1,48369,0,1,48369,0,0.503540,0.100708,4.249878,0.251770,0.151062,28.000000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312592,2423,954,71434240,322,1,48471,0,1,48471,0,1,48471,0,0.000000,0.100708,4.098816,0.251770,0.130920,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978312597,2428,954,71434240,323,1,48573,0,1,48573,0,1,48573,0,0.402832,0.100708,4.129028,0.251770,0.130920,27.500000,26.000000,nan,26.000000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
