FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.00764,A AC,24/10/2022 12:59:20.0,0:00:00.2,24/10/2022 12:59:20.1,0.007651,A AC,0.0076455,A AC,24/10/2022 12:59:20.0,0.00764,A AC,Interval,24/10/2022 12:59:20.2
2,0.007655,A AC,24/10/2022 12:59:20.2,0:00:01.0,24/10/2022 12:59:20.2,0.007655,A AC,0.0075963,A AC,24/10/2022 12:59:21.1,0.007531,A AC,Interval,24/10/2022 12:59:21.2
3,0.007512,A AC,24/10/2022 12:59:21.2,0:00:01.0,24/10/2022 12:59:21.2,0.007512,A AC,0.0074874,A AC,24/10/2022 12:59:22.1,0.007472,A AC,Interval,24/10/2022 12:59:22.2
4,0.007474,A AC,24/10/2022 12:59:22.2,0:00:01.0,24/10/2022 12:59:23.1,0.007561,A AC,0.007528,A AC,24/10/2022 12:59:22.2,0.007474,A AC,Interval,24/10/2022 12:59:23.2
5,0.007563,A AC,24/10/2022 12:59:23.2,0:00:01.0,24/10/2022 12:59:24.1,0.00762,A AC,0.0075946,A AC,24/10/2022 12:59:23.2,0.007563,A AC,Interval,24/10/2022 12:59:24.3
6,0.007591,A AC,24/10/2022 12:59:24.3,0:00:01.0,24/10/2022 12:59:24.3,0.007591,A AC,0.0075203,A AC,24/10/2022 12:59:25.2,0.007465,A AC,Interval,24/10/2022 12:59:25.3
7,0.007461,A AC,24/10/2022 12:59:25.3,0:00:01.0,24/10/2022 12:59:26.2,0.0075,A AC,0.0074591,A AC,24/10/2022 12:59:25.6,0.007435,A AC,Interval,24/10/2022 12:59:26.3
8,0.007526,A AC,24/10/2022 12:59:26.3,0:00:00.9,24/10/2022 12:59:27.1,0.007575,A AC,0.00755688888888889,A AC,24/10/2022 12:59:26.3,0.007526,A AC,Interval,24/10/2022 12:59:27.2
9,0.007583,A AC,24/10/2022 12:59:27.2,0:00:01.0,24/10/2022 12:59:27.7,0.007633,A AC,0.0076106,A AC,24/10/2022 12:59:27.2,0.007583,A AC,Interval,24/10/2022 12:59:28.2
10,0.0076,A AC,24/10/2022 12:59:28.2,0:00:01.0,24/10/2022 12:59:28.2,0.0076,A AC,0.0075458,A AC,24/10/2022 12:59:29.1,0.007487,A AC,Interval,24/10/2022 12:59:29.2
11,0.007478,A AC,24/10/2022 12:59:29.2,0:00:01.0,24/10/2022 12:59:30.1,0.007581,A AC,0.0075113,A AC,24/10/2022 12:59:29.4,0.007477,A AC,Interval,24/10/2022 12:59:30.2
12,0.007589,A AC,24/10/2022 12:59:30.2,0:00:01.0,24/10/2022 12:59:31.1,0.007624,A AC,0.0076021,A AC,24/10/2022 12:59:30.3,0.007588,A AC,Interval,24/10/2022 12:59:31.2
13,0.007634,A AC,24/10/2022 12:59:31.2,0:00:01.0,24/10/2022 12:59:31.5,0.007659,A AC,0.0076374,A AC,24/10/2022 12:59:32.1,0.007598,A AC,Interval,24/10/2022 12:59:32.2
14,0.007574,A AC,24/10/2022 12:59:32.2,0:00:01.0,24/10/2022 12:59:32.2,0.007574,A AC,0.007533,A AC,24/10/2022 12:59:33.0,0.007504,A AC,Interval,24/10/2022 12:59:33.2
15,0.007512,A AC,24/10/2022 12:59:33.2,0:00:01.0,24/10/2022 12:59:34.1,0.007635,A AC,0.0075736,A AC,24/10/2022 12:59:33.2,0.007512,A AC,Interval,24/10/2022 12:59:34.2
16,0.007613,A AC,24/10/2022 12:59:34.2,0:00:01.0,24/10/2022 12:59:35.1,0.00767,A AC,0.0076312,A AC,24/10/2022 12:59:34.3,0.007608,A AC,Interval,24/10/2022 12:59:35.2
17,0.00767,A AC,24/10/2022 12:59:35.2,0:00:01.0,24/10/2022 12:59:35.2,0.00767,A AC,0.0075889,A AC,24/10/2022 12:59:36.0,0.007524,A AC,Interval,24/10/2022 12:59:36.2
18,0.007538,A AC,24/10/2022 12:59:36.2,0:00:01.0,24/10/2022 12:59:36.2,0.007538,A AC,0.0075017,A AC,24/10/2022 12:59:36.9,0.007484,A AC,Interval,24/10/2022 12:59:37.2
19,0.007511,A AC,24/10/2022 12:59:37.2,0:00:01.0,24/10/2022 12:59:38.1,0.007599,A AC,0.0075538,A AC,24/10/2022 12:59:37.2,0.007511,A AC,Interval,24/10/2022 12:59:38.2
20,0.0076,A AC,24/10/2022 12:59:38.2,0:00:01.0,24/10/2022 12:59:39.0,0.007642,A AC,0.0076179,A AC,24/10/2022 12:59:38.3,0.007598,A AC,Interval,24/10/2022 12:59:39.2
21,0.007633,A AC,24/10/2022 12:59:39.2,0:00:01.0,24/10/2022 12:59:39.2,0.007633,A AC,0.0075556,A AC,24/10/2022 12:59:40.0,0.007496,A AC,Interval,24/10/2022 12:59:40.2
22,0.007499,A AC,24/10/2022 12:59:40.2,0:00:01.0,24/10/2022 12:59:41.2,0.007522,A AC,0.0074861,A AC,24/10/2022 12:59:40.8,0.007471,A AC,Interval,24/10/2022 12:59:41.3
23,0.007536,A AC,24/10/2022 12:59:41.3,0:00:01.0,24/10/2022 12:59:42.2,0.007605,A AC,0.007573,A AC,24/10/2022 12:59:41.3,0.007536,A AC,Interval,24/10/2022 12:59:42.3
24,0.007612,A AC,24/10/2022 12:59:42.3,0:00:01.0,24/10/2022 12:59:42.8,0.007666,A AC,0.0076452,A AC,24/10/2022 12:59:42.3,0.007612,A AC,Interval,24/10/2022 12:59:43.3
25,0.007619,A AC,24/10/2022 12:59:43.3,0:00:01.0,24/10/2022 12:59:43.3,0.007619,A AC,0.0075471,A AC,24/10/2022 12:59:44.2,0.007497,A AC,Interval,24/10/2022 12:59:44.3
26,0.007469,A AC,24/10/2022 12:59:44.3,0:00:00.9,24/10/2022 12:59:45.1,0.007493,A AC,0.00745922222222222,A AC,24/10/2022 12:59:44.6,0.007438,A AC,Interval,24/10/2022 12:59:45.2
27,0.007501,A AC,24/10/2022 12:59:45.2,0:00:01.0,24/10/2022 12:59:46.1,0.00756,A AC,0.0075389,A AC,24/10/2022 12:59:45.2,0.007501,A AC,Interval,24/10/2022 12:59:46.2
28,0.007589,A AC,24/10/2022 12:59:46.2,0:00:01.0,24/10/2022 12:59:46.7,0.007627,A AC,0.0076013,A AC,24/10/2022 12:59:47.1,0.007566,A AC,Interval,24/10/2022 12:59:47.2
29,0.007549,A AC,24/10/2022 12:59:47.2,0:00:01.0,24/10/2022 12:59:47.2,0.007549,A AC,0.0074909,A AC,24/10/2022 12:59:48.1,0.007438,A AC,Interval,24/10/2022 12:59:48.2
30,0.007446,A AC,24/10/2022 12:59:48.2,0:00:01.0,24/10/2022 12:59:49.1,0.007541,A AC,0.0074818,A AC,24/10/2022 12:59:48.3,0.007443,A AC,Interval,24/10/2022 12:59:49.2
31,0.007554,A AC,24/10/2022 12:59:49.2,0:00:01.0,24/10/2022 12:59:50.1,0.007606,A AC,0.0075761,A AC,24/10/2022 12:59:49.2,0.007554,A AC,Interval,24/10/2022 12:59:50.2
32,0.007634,A AC,24/10/2022 12:59:50.2,0:00:01.0,24/10/2022 12:59:50.4,0.007669,A AC,0.0076234,A AC,24/10/2022 12:59:51.1,0.007552,A AC,Interval,24/10/2022 12:59:51.2
33,0.007548,A AC,24/10/2022 12:59:51.2,0:00:01.0,24/10/2022 12:59:51.2,0.007548,A AC,0.0075036,A AC,24/10/2022 12:59:51.9,0.00748,A AC,Interval,24/10/2022 12:59:52.2
34,0.0075,A AC,24/10/2022 12:59:52.2,0:00:01.0,24/10/2022 12:59:53.1,0.00756,A AC,0.0075177,A AC,24/10/2022 12:59:52.3,0.007479,A AC,Interval,24/10/2022 12:59:53.2
35,0.007566,A AC,24/10/2022 12:59:53.2,0:00:01.0,24/10/2022 12:59:54.0,0.007634,A AC,0.0075977,A AC,24/10/2022 12:59:53.2,0.007566,A AC,Interval,24/10/2022 12:59:54.2
36,0.007644,A AC,24/10/2022 12:59:54.2,0:00:01.0,24/10/2022 12:59:54.3,0.007662,A AC,0.0076101,A AC,24/10/2022 12:59:55.1,0.007553,A AC,Interval,24/10/2022 12:59:55.2
37,0.007542,A AC,24/10/2022 12:59:55.2,0:00:01.0,24/10/2022 12:59:55.2,0.007542,A AC,0.0075205,A AC,24/10/2022 12:59:55.7,0.007498,A AC,Interval,24/10/2022 12:59:56.2
38,0.007562,A AC,24/10/2022 12:59:56.2,0:00:01.0,24/10/2022 12:59:56.7,0.007629,A AC,0.0075908,A AC,24/10/2022 12:59:56.2,0.007562,A AC,Interval,24/10/2022 12:59:57.2
39,0.007583,A AC,24/10/2022 12:59:57.2,0:00:01.0,24/10/2022 12:59:57.7,0.007631,A AC,0.0076127,A AC,24/10/2022 12:59:57.2,0.007583,A AC,Interval,24/10/2022 12:59:58.3
40,0.007624,A AC,24/10/2022 12:59:58.3,0:00:01.0,24/10/2022 12:59:58.4,0.007647,A AC,0.0075905,A AC,24/10/2022 12:59:59.2,0.007527,A AC,Interval,24/10/2022 12:59:59.3
41,0.007515,A AC,24/10/2022 12:59:59.3,0:00:01.0,24/10/2022 13:00:00.2,0.007541,A AC,0.0075096,A AC,24/10/2022 12:59:59.6,0.007488,A AC,Interval,24/10/2022 13:00:00.3
42,0.007552,A AC,24/10/2022 13:00:00.3,0:00:00.9,24/10/2022 13:00:01.1,0.007626,A AC,0.00760544444444444,A AC,24/10/2022 13:00:00.3,0.007552,A AC,Interval,24/10/2022 13:00:01.2
43,0.007631,A AC,24/10/2022 13:00:01.2,0:00:01.0,24/10/2022 13:00:01.7,0.007678,A AC,0.00766,A AC,24/10/2022 13:00:01.2,0.007631,A AC,Interval,24/10/2022 13:00:02.2
44,0.00763,A AC,24/10/2022 13:00:02.2,0:00:01.0,24/10/2022 13:00:02.2,0.00763,A AC,0.0075646,A AC,24/10/2022 13:00:03.1,0.007512,A AC,Interval,24/10/2022 13:00:03.2
45,0.007508,A AC,24/10/2022 13:00:03.2,0:00:01.0,24/10/2022 13:00:04.1,0.007575,A AC,0.0075252,A AC,24/10/2022 13:00:03.4,0.007495,A AC,Interval,24/10/2022 13:00:04.2
46,0.007581,A AC,24/10/2022 13:00:04.2,0:00:01.0,24/10/2022 13:00:05.1,0.007636,A AC,0.0076129,A AC,24/10/2022 13:00:04.2,0.007581,A AC,Interval,24/10/2022 13:00:05.2
47,0.007651,A AC,24/10/2022 13:00:05.2,0:00:01.0,24/10/2022 13:00:05.5,0.007674,A AC,0.0076408,A AC,24/10/2022 13:00:06.1,0.007584,A AC,Interval,24/10/2022 13:00:06.2
48,0.007571,A AC,24/10/2022 13:00:06.2,0:00:01.0,24/10/2022 13:00:06.2,0.007571,A AC,0.0075192,A AC,24/10/2022 13:00:07.1,0.007471,A AC,Interval,24/10/2022 13:00:07.2
49,0.007474,A AC,24/10/2022 13:00:07.2,0:00:01.0,24/10/2022 13:00:08.1,0.007577,A AC,0.0075224,A AC,24/10/2022 13:00:07.2,0.007474,A AC,Interval,24/10/2022 13:00:08.2
50,0.007582,A AC,24/10/2022 13:00:08.2,0:00:01.0,24/10/2022 13:00:09.1,0.007649,A AC,0.0076076,A AC,24/10/2022 13:00:08.2,0.007582,A AC,Interval,24/10/2022 13:00:09.2
51,0.007661,A AC,24/10/2022 13:00:09.2,0:00:01.0,24/10/2022 13:00:09.2,0.007661,A AC,0.0076112,A AC,24/10/2022 13:00:10.1,0.007542,A AC,Interval,24/10/2022 13:00:10.2
52,0.007533,A AC,24/10/2022 13:00:10.2,0:00:01.0,24/10/2022 13:00:10.2,0.007533,A AC,0.00748,A AC,24/10/2022 13:00:10.9,0.007447,A AC,Interval,24/10/2022 13:00:11.2
