FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.836,V DC,24/10/2022 12:59:18.4,0:00:00.4,24/10/2022 12:59:18.4,4.836,V DC,4.836,V DC,24/10/2022 12:59:18.4,4.836,V DC,Interval,24/10/2022 12:59:18.8
2,4.836,V DC,24/10/2022 12:59:18.8,0:00:01.0,24/10/2022 12:59:18.8,4.836,V DC,4.8359,V DC,24/10/2022 12:59:19.7,4.8356,V DC,Interval,24/10/2022 12:59:19.8
3,4.8356,V DC,24/10/2022 12:59:19.8,0:00:01.0,24/10/2022 12:59:19.8,4.8356,V DC,4.83549,V DC,24/10/2022 12:59:20.2,4.8354,V DC,Interval,24/10/2022 12:59:20.8
4,4.8355,V DC,24/10/2022 12:59:20.8,0:00:01.0,24/10/2022 12:59:21.3,4.8357,V DC,4.8356,V DC,24/10/2022 12:59:20.8,4.8355,V DC,Interval,24/10/2022 12:59:21.8
5,4.8358,V DC,24/10/2022 12:59:21.8,0:00:01.0,24/10/2022 12:59:21.8,4.8358,V DC,4.83563,V DC,24/10/2022 12:59:22.6,4.8355,V DC,Interval,24/10/2022 12:59:22.8
6,4.8356,V DC,24/10/2022 12:59:22.8,0:00:00.9,24/10/2022 12:59:22.8,4.8356,V DC,4.8356,V DC,24/10/2022 12:59:22.8,4.8356,V DC,Interval,24/10/2022 12:59:23.7
7,4.8356,V DC,24/10/2022 12:59:23.7,0:00:01.0,24/10/2022 12:59:23.7,4.8356,V DC,4.8356,V DC,24/10/2022 12:59:23.7,4.8356,V DC,Interval,24/10/2022 12:59:24.7
8,4.8357,V DC,24/10/2022 12:59:24.7,0:00:01.0,24/10/2022 12:59:24.7,4.8357,V DC,4.83569,V DC,24/10/2022 12:59:25.2,4.8356,V DC,Interval,24/10/2022 12:59:25.7
9,4.8356,V DC,24/10/2022 12:59:25.7,0:00:01.0,24/10/2022 12:59:26.0,4.8357,V DC,4.83567,V DC,24/10/2022 12:59:25.7,4.8356,V DC,Interval,24/10/2022 12:59:26.7
10,4.8358,V DC,24/10/2022 12:59:26.7,0:00:01.0,24/10/2022 12:59:27.3,4.836,V DC,4.83593,V DC,24/10/2022 12:59:26.7,4.8358,V DC,Interval,24/10/2022 12:59:27.7
11,4.836,V DC,24/10/2022 12:59:27.7,0:00:01.0,24/10/2022 12:59:27.7,4.836,V DC,4.836,V DC,24/10/2022 12:59:27.7,4.836,V DC,Interval,24/10/2022 12:59:28.7
12,4.8359,V DC,24/10/2022 12:59:28.7,0:00:01.0,24/10/2022 12:59:29.6,4.836,V DC,4.83591,V DC,24/10/2022 12:59:28.7,4.8359,V DC,Interval,24/10/2022 12:59:29.7
13,4.836,V DC,24/10/2022 12:59:29.7,0:00:01.2,24/10/2022 12:59:29.9,4.8361,V DC,4.836025,V DC,24/10/2022 12:59:29.7,4.836,V DC,Interval,24/10/2022 12:59:30.9
14,4.836,V DC,24/10/2022 12:59:30.9,0:00:00.8,24/10/2022 12:59:30.9,4.836,V DC,4.83595,V DC,24/10/2022 12:59:31.2,4.8359,V DC,Interval,24/10/2022 12:59:31.7
15,4.8361,V DC,24/10/2022 12:59:31.7,0:00:01.0,24/10/2022 12:59:31.7,4.8361,V DC,4.83598,V DC,24/10/2022 12:59:32.2,4.8359,V DC,Interval,24/10/2022 12:59:32.7
16,4.8359,V DC,24/10/2022 12:59:32.7,0:00:01.0,24/10/2022 12:59:33.6,4.836,V DC,4.83591,V DC,24/10/2022 12:59:32.7,4.8359,V DC,Interval,24/10/2022 12:59:33.7
17,4.836,V DC,24/10/2022 12:59:33.7,0:00:01.0,24/10/2022 12:59:34.0,4.8361,V DC,4.83607,V DC,24/10/2022 12:59:33.7,4.836,V DC,Interval,24/10/2022 12:59:34.8
18,4.8361,V DC,24/10/2022 12:59:34.8,0:00:01.0,24/10/2022 12:59:35.1,4.8362,V DC,4.83617,V DC,24/10/2022 12:59:34.8,4.8361,V DC,Interval,24/10/2022 12:59:35.8
19,4.8362,V DC,24/10/2022 12:59:35.8,0:00:01.0,24/10/2022 12:59:35.8,4.8362,V DC,4.83615,V DC,24/10/2022 12:59:36.3,4.8361,V DC,Interval,24/10/2022 12:59:36.8
20,4.8361,V DC,24/10/2022 12:59:36.8,0:00:01.0,24/10/2022 12:59:36.8,4.8361,V DC,4.83609,V DC,24/10/2022 12:59:37.7,4.836,V DC,Interval,24/10/2022 12:59:37.8
21,4.836,V DC,24/10/2022 12:59:37.8,0:00:01.0,24/10/2022 12:59:37.8,4.836,V DC,4.836,V DC,24/10/2022 12:59:37.8,4.836,V DC,Interval,24/10/2022 12:59:38.8
