;detection_recording_timestamp;distance;detection
0;1666609225.1999562;323.86126708984375;1.0
1;1666609225.2086244;24.92049789428711;0.0
2;1666609225.2179942;21.589841842651367;0.0
3;1666609225.2273204;20.05320167541504;0.0
4;1666609225.236345;80.071533203125;0.0
5;1666609225.245276;39.306095123291016;0.0
6;1666609225.3150785;36.21562194824219;0.0
7;1666609225.3238146;25.423770904541016;0.0
8;1666609225.3325896;21.553436279296875;0.0
9;1666609225.3416255;30.922056198120117;0.0
10;1666609225.3503013;26.631942749023438;0.0
11;1666609225.359022;20.372215270996094;0.0
12;1666609225.3683608;25.84307861328125;0.0
13;1666609225.3773177;24.17764663696289;0.0
14;1666609225.385967;23.080093383789062;0.0
15;1666609225.3951535;22.17960548400879;0.0
16;1666609225.4037042;27.000492095947266;0.0
17;1666609225.412332;26.09990882873535;0.0
18;1666609225.4210382;23.632455825805664;0.0
19;1666609225.532373;29.018991470336914;0.0
20;1666609225.5410826;19.822376251220703;0.0
21;1666609225.5496595;16.778921127319336;0.0
22;1666609225.55863;22.748903274536133;0.0
23;1666609225.5670283;26.564319610595703;0.0
24;1666609225.575757;20.858793258666992;0.0
25;1666609225.584407;20.77582550048828;0.0
26;1666609225.5935287;20.870513916015625;0.0
27;1666609225.6020296;18.62693977355957;0.0
28;1666609225.6110072;22.85055160522461;0.0
29;1666609225.6195524;15.40269660949707;0.0
30;1666609225.6283882;20.32470703125;0.0
31;1666609225.6370673;19.23491668701172;0.0
32;1666609225.6460729;17.225923538208008;0.0
33;1666609225.655068;20.571439743041992;0.0
34;1666609225.6635692;17.799123764038086;0.0
35;1666609225.67253;21.00751495361328;0.0
36;1666609225.680965;16.243921279907227;0.0
37;1666609225.6899657;27.5264892578125;0.0
38;1666609225.6985745;17.498044967651367;0.0
39;1666609225.7073138;17.413305282592773;0.0
40;1666609225.7160356;25.789335250854492;0.0
41;1666609225.7245958;23.591903686523438;0.0
42;1666609225.733504;21.702362060546875;0.0
43;1666609225.7428825;26.63502311706543;0.0
44;1666609225.7769854;21.135841369628906;0.0
45;1666609225.785982;23.52187728881836;0.0
46;1666609225.7949078;17.793485641479492;0.0
47;1666609225.8038304;21.706390380859375;0.0
48;1666609225.8128755;17.192276000976562;0.0
49;1666609225.8218718;24.261337280273438;0.0
50;1666609225.9250052;18.673542022705078;0.0
51;1666609225.9335706;26.20785140991211;0.0
52;1666609225.9423501;17.38656234741211;0.0
53;1666609225.9510152;33.47072219848633;0.0
54;1666609225.9598255;24.486228942871094;0.0
55;1666609225.9686854;15.555981636047363;0.0
56;1666609225.9776514;31.6485538482666;0.0
57;1666609225.9863322;18.13411521911621;0.0
58;1666609225.995075;22.35189437866211;0.0
59;1666609226.0036526;25.035831451416016;0.0
60;1666609226.0125093;23.0214900970459;0.0
61;1666609226.0212064;23.018342971801758;0.0
62;1666609226.0297036;22.497034072875977;0.0
63;1666609226.0386398;19.784822463989258;0.0
64;1666609226.0474126;32.15628433227539;0.0
65;1666609226.0562086;21.10281753540039;0.0
66;1666609226.064641;27.01500129699707;0.0
67;1666609226.07294;20.146678924560547;0.0
68;1666609226.0813518;24.79240608215332;0.0
69;1666609226.089908;22.890945434570312;0.0
70;1666609226.0983472;18.256324768066406;0.0
71;1666609226.1068163;25.23451042175293;0.0
72;1666609226.1400301;17.844331741333008;0.0
73;1666609226.1484995;24.078845977783203;0.0
74;1666609226.1568232;24.215784072875977;0.0
75;1666609226.1650724;20.725868225097656;0.0
76;1666609226.1732838;24.561702728271484;0.0
77;1666609226.1816418;18.67165184020996;0.0
78;1666609226.3770194;19.704593658447266;0.0
79;1666609226.3853374;17.34532356262207;0.0
80;1666609226.3938372;18.814613342285156;0.0
81;1666609226.4022143;15.524048805236816;0.0
82;1666609226.4108076;17.73735809326172;0.0
83;1666609226.419351;18.545085906982422;0.0
84;1666609226.427959;17.22262191772461;0.0
85;1666609226.437067;16.034608840942383;0.0
86;1666609226.445889;20.078510284423828;0.0
87;1666609226.455279;16.158395767211914;0.0
88;1666609226.464673;20.526151657104492;0.0
89;1666609226.4740717;21.380176544189453;0.0
90;1666609226.482722;27.094234466552734;0.0
91;1666609226.4915264;16.668458938598633;0.0
92;1666609226.5007086;15.17983627319336;0.0
93;1666609226.5097737;19.01258659362793;0.0
94;1666609226.5194435;15.263465881347656;0.0
95;1666609226.5286324;24.30247688293457;0.0
96;1666609226.537346;15.764852523803711;0.0
97;1666609226.5464034;17.42595100402832;0.0
98;1666609226.5551932;22.43206214904785;0.0
99;1666609226.56446;12.703361511230469;0.0
100;1666609226.5734355;19.365633010864258;0.0
101;1666609226.5828402;14.646320343017578;0.0
102;1666609226.5924158;13.470629692077637;0.0
103;1666609226.601781;20.42389488220215;0.0
104;1666609226.6112623;11.181718826293945;0.0
105;1666609226.620589;15.204965591430664;0.0
106;1666609226.6293855;19.48568344116211;0.0
107;1666609226.6382792;13.721086502075195;0.0
108;1666609226.647263;25.176626205444336;0.0
109;1666609226.656089;29.829910278320312;0.0
110;1666609226.6649156;18.1832218170166;0.0
111;1666609226.6735902;14.946252822875977;0.0
112;1666609226.6824381;24.786067962646484;0.0
113;1666609226.691089;12.209795951843262;0.0
114;1666609226.6998003;17.341890335083008;0.0
115;1666609226.708794;14.256437301635742;0.0
116;1666609226.7176437;16.328399658203125;0.0
117;1666609226.7268147;15.22325611114502;0.0
118;1666609226.7357674;20.738832473754883;0.0
119;1666609226.7448232;18.465133666992188;0.0
120;1666609226.753598;15.348719596862793;0.0
121;1666609226.7817223;18.563785552978516;0.0
122;1666609226.790536;18.63007164001465;0.0
123;1666609226.7992222;18.524581909179688;0.0
124;1666609226.8080928;23.57903480529785;0.0
125;1666609226.8212824;17.493927001953125;0.0
126;1666609227.0109103;15.298563003540039;0.0
127;1666609227.0202425;17.756683349609375;0.0
128;1666609227.029475;14.29517650604248;0.0
129;1666609227.0388658;21.33711051940918;0.0
130;1666609227.048307;15.074506759643555;0.0
131;1666609227.0575843;18.96265411376953;0.0
132;1666609227.0667872;20.109466552734375;0.0
133;1666609227.0761902;17.231124877929688;0.0
134;1666609227.0856261;22.82025718688965;0.0
135;1666609227.0949054;15.561359405517578;0.0
136;1666609227.1046782;12.150398254394531;0.0
137;1666609227.1142123;21.23713493347168;0.0
138;1666609227.124891;14.672747611999512;0.0
139;1666609227.13382;15.045892715454102;0.0
140;1666609227.1431987;17.09162139892578;0.0
141;1666609227.1527686;16.119110107421875;0.0
142;1666609227.1620727;20.04187774658203;0.0
143;1666609227.1714482;17.92690086364746;0.0
144;1666609227.180745;12.579747200012207;0.0
145;1666609227.1900263;18.25250244140625;0.0
146;1666609227.1991713;12.078567504882812;0.0
147;1666609227.2084527;17.882347106933594;0.0
148;1666609227.2176049;15.13956069946289;0.0
149;1666609227.2269776;12.287635803222656;0.0
150;1666609227.236268;12.94005012512207;0.0
151;1666609227.245304;12.302000999450684;0.0
152;1666609227.2544754;12.835065841674805;0.0
153;1666609227.2636726;12.745763778686523;0.0
154;1666609227.272623;12.298979759216309;0.0
155;1666609227.2814717;12.98509407043457;0.0
156;1666609227.291128;11.942896842956543;0.0
157;1666609227.3003159;13.366691589355469;0.0
158;1666609227.3091145;12.199666023254395;0.0
159;1666609227.3180308;12.686405181884766;0.0
160;1666609227.327078;13.002808570861816;0.0
161;1666609227.3357463;12.298689842224121;0.0
162;1666609227.3854125;13.968425750732422;0.0
163;1666609227.3947587;12.61081600189209;0.0
164;1666609227.4032893;12.924539566040039;0.0
165;1666609227.4118826;12.967065811157227;0.0
166;1666609227.4203677;13.42026138305664;0.0
167;1666609227.4289103;15.344622611999512;0.0
168;1666609227.4375348;14.028546333312988;0.0
169;1666609227.445959;16.798641204833984;0.0
170;1666609227.4543383;14.242074012756348;0.0
171;1666609227.5188735;18.360469818115234;0.0
172;1666609227.5277677;19.552682876586914;0.0
173;1666609227.5362804;20.149372100830078;0.0
174;1666609227.5447898;20.030441284179688;0.0
175;1666609227.5533826;18.358802795410156;0.0
176;1666609227.5622616;17.61954116821289;0.0
177;1666609227.570724;18.032705307006836;0.0
178;1666609227.5790327;18.865434646606445;0.0
179;1666609227.5873482;17.091411590576172;0.0
180;1666609227.5958188;18.55057716369629;0.0
181;1666609227.6040728;16.834300994873047;0.0
182;1666609227.6128802;19.296884536743164;0.0
183;1666609227.6213458;18.321447372436523;0.0
184;1666609227.6340213;19.0467529296875;0.0
185;1666609227.6637585;17.46590232849121;0.0
186;1666609227.6720295;17.50656509399414;0.0
187;1666609227.6802614;16.28606414794922;0.0
188;1666609227.6887565;15.435357093811035;0.0
189;1666609227.697264;15.410377502441406;0.0
190;1666609227.7102942;16.990808486938477;0.0
191;1666609227.7233117;91.88259887695312;1.0
192;1666609227.7363944;28.659162521362305;0.0
193;1666609227.7759507;145.4733123779297;0.0
194;1666609227.784267;52.929100036621094;0.0
195;1666609227.7927144;45.61146926879883;0.0
196;1666609227.8011653;35.4824104309082;0.0
197;1666609227.8096473;36.271175384521484;0.0
198;1666609227.8183131;34.97637939453125;0.0
199;1666609227.8274207;35.82984924316406;0.0
200;1666609227.8622177;32.36961364746094;0.0
201;1666609227.870464;36.955501556396484;0.0
202;1666609227.879163;33.39763259887695;0.0
203;1666609227.8880403;34.47411346435547;0.0
204;1666609227.8965895;26.54057502746582;0.0
205;1666609227.9050817;39.918373107910156;0.0
206;1666609227.9614072;31.194496154785156;0.0
