time; timestamp; t_delta; target; angle
05/18/2022, 09:51:58; 1652860318.0959752; 10.078398942947388; 0.667614; 0.667614
05/18/2022, 09:52:08; 1652860328.1749852; 20.157408952713013; 1.335227; 1.321023
05/18/2022, 09:52:18; 1652860338.254385; 30.23680877685547; 2.002841; 1.988636
05/18/2022, 09:52:28; 1652860348.3351023; 40.31752610206604; 2.684659; 2.670454
05/18/2022, 09:52:38; 1652860358.4138052; 50.39622902870178; 3.352273; 3.352273
05/18/2022, 09:52:48; 1652860368.4950724; 60.47749614715576; 4.019886; 4.005682
05/18/2022, 09:52:58; 1652860378.5761743; 70.55859804153442; 4.701705; 4.701704
05/18/2022, 09:53:08; 1652860388.6538353; 80.63625907897949; 5.369318; 5.355113
05/18/2022, 09:53:18; 1652860398.7332106; 90.7156343460083; 6.036932; 6.036932
05/18/2022, 09:53:28; 1652860408.809642; 100.79206585884094; 6.71875; 6.71875
05/18/2022, 09:53:38; 1652860418.8894823; 110.871906042099; 7.386364; 7.386363
05/18/2022, 09:53:48; 1652860428.969714; 120.95213770866394; 8.053977; 8.053977
05/18/2022, 09:53:59; 1652860439.0499704; 131.0323941707611; 8.721591; 8.707386
05/18/2022, 09:54:09; 1652860449.1295168; 141.1119406223297; 9.403409; 9.403409
05/18/2022, 09:54:19; 1652860459.2083333; 151.1907570362091; 10.071023; 10.071023
05/18/2022, 09:54:29; 1652860469.2898839; 161.27230763435364; 10.738636; 10.724432
05/18/2022, 09:54:39; 1652860479.373045; 171.35546875; 11.420455; 11.420455
05/18/2022, 09:54:49; 1652860489.4567628; 181.43918657302856; 12.088068; 12.073864
05/18/2022, 09:54:59; 1652860499.5400505; 191.52247428894043; 12.755682; 12.741477
05/18/2022, 09:55:09; 1652860509.619862; 201.602285861969; 13.4375; 13.4375
05/18/2022, 09:55:19; 1652860519.7007556; 211.68317937850952; 14.105114; 14.105114
05/18/2022, 09:55:29; 1652860529.7831426; 221.76556634902954; 14.772727; 14.772727
05/18/2022, 09:55:39; 1652860539.8659706; 231.8483943939209; 15.454545; 15.440341
05/18/2022, 09:55:49; 1652860549.9480665; 241.93049025535583; 16.122159; 16.107954
05/18/2022, 09:56:00; 1652860560.0280135; 252.01043725013733; 16.789773; 16.775568
05/18/2022, 09:56:10; 1652860570.1125855; 262.0950093269348; 17.471591; 17.47159
05/18/2022, 09:56:20; 1652860580.1961892; 272.178612947464; 18.139205; 18.139204
05/18/2022, 09:56:30; 1652860590.2791147; 282.2615385055542; 18.806818; 18.806818
05/18/2022, 09:56:40; 1652860600.360029; 292.3424527645111; 19.488636; 19.474431
05/18/2022, 09:56:50; 1652860610.4417884; 302.42421221733093; 20.15625; 20.15625
05/18/2022, 09:57:00; 1652860620.5229335; 312.5053572654724; 20.823864; 20.809659
05/18/2022, 09:57:10; 1652860630.60461; 322.5870337486267; 21.505682; 21.491477
05/18/2022, 09:57:20; 1652860640.6852486; 332.6676723957062; 22.173295; 22.173295
05/18/2022, 09:57:30; 1652860650.7689013; 342.75132513046265; 22.840909; 22.840909
05/18/2022, 09:57:40; 1652860660.8527184; 352.8351421356201; 23.508523; 23.508522
05/18/2022, 09:57:50; 1652860670.9323626; 362.91478633880615; 24.190341; 24.176136
05/18/2022, 09:58:01; 1652860681.0162473; 372.9986710548401; 24.857955; 24.857954
05/18/2022, 09:58:11; 1652860691.0979621; 383.0803859233856; 25.525568; 25.511363
05/18/2022, 09:58:21; 1652860701.1802056; 393.162629365921; 26.207386; 26.193181
05/18/2022, 09:58:31; 1652860711.2616727; 403.24409651756287; 26.875; 26.875
05/18/2022, 09:58:41; 1652860721.3425164; 413.32494020462036; 27.542614; 27.528409
05/18/2022, 09:58:51; 1652860731.425671; 423.4080948829651; 28.224432; 28.210227
05/18/2022, 09:59:01; 1652860741.5086575; 433.49108123779297; 28.892045; 28.87784
05/18/2022, 09:59:11; 1652860751.588619; 443.5710427761078; 29.559659; 29.559659
05/18/2022, 09:59:21; 1652860761.670706; 453.6531298160553; 30.241477; 30.227272
05/18/2022, 09:59:31; 1652860771.7519834; 463.7344071865082; 30.909091; 30.90909
05/18/2022, 09:59:41; 1652860781.8346138; 473.81703758239746; 31.576705; 31.576704
05/18/2022, 09:59:51; 1652860791.9169173; 483.8993411064148; 32.258523; 32.258522
05/18/2022, 10:00:01; 1652860801.99771; 493.98013377189636; 32.926136; 32.926136
