FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007511,A AC,24/10/2022 13:06:11.8,0:00:00.3,24/10/2022 13:06:12.0,0.007537,A AC,0.007525,A AC,24/10/2022 13:06:11.8,0.007511,A AC,Interval,24/10/2022 13:06:12.1
2,0.007539,A AC,24/10/2022 13:06:12.1,0:00:01.0,24/10/2022 13:06:13.0,0.007595,A AC,0.0075593,A AC,24/10/2022 13:06:12.1,0.007539,A AC,Interval,24/10/2022 13:06:13.1
3,0.007612,A AC,24/10/2022 13:06:13.1,0:00:00.9,24/10/2022 13:06:13.1,0.007612,A AC,0.00757433333333333,A AC,24/10/2022 13:06:13.9,0.007516,A AC,Interval,24/10/2022 13:06:14.0
4,0.007495,A AC,24/10/2022 13:06:14.0,0:00:01.0,24/10/2022 13:06:14.0,0.007495,A AC,0.0074564,A AC,24/10/2022 13:06:14.9,0.007422,A AC,Interval,24/10/2022 13:06:15.0
5,0.007428,A AC,24/10/2022 13:06:15.0,0:00:01.0,24/10/2022 13:06:15.9,0.007525,A AC,0.0074744,A AC,24/10/2022 13:06:15.0,0.007428,A AC,Interval,24/10/2022 13:06:16.0
6,0.007533,A AC,24/10/2022 13:06:16.0,0:00:01.0,24/10/2022 13:06:17.0,0.007592,A AC,0.0075573,A AC,24/10/2022 13:06:16.0,0.007533,A AC,Interval,24/10/2022 13:06:17.1
7,0.007598,A AC,24/10/2022 13:06:17.1,0:00:01.0,24/10/2022 13:06:17.1,0.007598,A AC,0.0075592,A AC,24/10/2022 13:06:18.0,0.0075,A AC,Interval,24/10/2022 13:06:18.1
8,0.007482,A AC,24/10/2022 13:06:18.1,0:00:01.0,24/10/2022 13:06:19.0,0.007483,A AC,0.0074638,A AC,24/10/2022 13:06:18.5,0.007452,A AC,Interval,24/10/2022 13:06:19.1
9,0.007493,A AC,24/10/2022 13:06:19.1,0:00:01.0,24/10/2022 13:06:19.9,0.007562,A AC,0.007533,A AC,24/10/2022 13:06:19.1,0.007493,A AC,Interval,24/10/2022 13:06:20.1
10,0.007561,A AC,24/10/2022 13:06:20.1,0:00:01.0,24/10/2022 13:06:20.6,0.007627,A AC,0.0075922,A AC,24/10/2022 13:06:20.1,0.007561,A AC,Interval,24/10/2022 13:06:21.1
11,0.007565,A AC,24/10/2022 13:06:21.1,0:00:01.0,24/10/2022 13:06:21.1,0.007565,A AC,0.0075233,A AC,24/10/2022 13:06:22.0,0.007459,A AC,Interval,24/10/2022 13:06:22.1
12,0.007455,A AC,24/10/2022 13:06:22.1,0:00:01.0,24/10/2022 13:06:23.0,0.00748,A AC,0.007454,A AC,24/10/2022 13:06:22.6,0.007441,A AC,Interval,24/10/2022 13:06:23.1
13,0.007501,A AC,24/10/2022 13:06:23.1,0:00:01.0,24/10/2022 13:06:24.0,0.007581,A AC,0.0075542,A AC,24/10/2022 13:06:23.1,0.007501,A AC,Interval,24/10/2022 13:06:24.1
14,0.007592,A AC,24/10/2022 13:06:24.1,0:00:01.0,24/10/2022 13:06:24.6,0.007616,A AC,0.0076048,A AC,24/10/2022 13:06:25.0,0.007582,A AC,Interval,24/10/2022 13:06:25.1
15,0.007568,A AC,24/10/2022 13:06:25.1,0:00:01.0,24/10/2022 13:06:25.1,0.007568,A AC,0.0074841,A AC,24/10/2022 13:06:26.0,0.00741,A AC,Interval,24/10/2022 13:06:26.1
16,0.007403,A AC,24/10/2022 13:06:26.1,0:00:01.0,24/10/2022 13:06:27.0,0.007474,A AC,0.0074306,A AC,24/10/2022 13:06:26.2,0.007401,A AC,Interval,24/10/2022 13:06:27.1
17,0.00748,A AC,24/10/2022 13:06:27.1,0:00:01.0,24/10/2022 13:06:28.0,0.00758,A AC,0.0075383,A AC,24/10/2022 13:06:27.1,0.00748,A AC,Interval,24/10/2022 13:06:28.1
18,0.007591,A AC,24/10/2022 13:06:28.1,0:00:01.0,24/10/2022 13:06:28.5,0.007611,A AC,0.0075858,A AC,24/10/2022 13:06:29.0,0.007533,A AC,Interval,24/10/2022 13:06:29.1
19,0.007516,A AC,24/10/2022 13:06:29.1,0:00:01.0,24/10/2022 13:06:29.1,0.007516,A AC,0.0074547,A AC,24/10/2022 13:06:29.9,0.007413,A AC,Interval,24/10/2022 13:06:30.1
20,0.007429,A AC,24/10/2022 13:06:30.1,0:00:01.0,24/10/2022 13:06:31.0,0.007524,A AC,0.0074769,A AC,24/10/2022 13:06:30.1,0.007429,A AC,Interval,24/10/2022 13:06:31.1
21,0.007534,A AC,24/10/2022 13:06:31.1,0:00:00.9,24/10/2022 13:06:31.9,0.007591,A AC,0.00755844444444444,A AC,24/10/2022 13:06:31.1,0.007534,A AC,Interval,24/10/2022 13:06:32.0
22,0.007601,A AC,24/10/2022 13:06:32.0,0:00:01.0,24/10/2022 13:06:32.1,0.007603,A AC,0.0075599,A AC,24/10/2022 13:06:32.9,0.007492,A AC,Interval,24/10/2022 13:06:33.0
23,0.007485,A AC,24/10/2022 13:06:33.0,0:00:01.0,24/10/2022 13:06:33.0,0.007485,A AC,0.007423,A AC,24/10/2022 13:06:33.8,0.007384,A AC,Interval,24/10/2022 13:06:34.1
24,0.007396,A AC,24/10/2022 13:06:34.1,0:00:01.0,24/10/2022 13:06:35.0,0.007503,A AC,0.0074543,A AC,24/10/2022 13:06:34.1,0.007396,A AC,Interval,24/10/2022 13:06:35.1
25,0.007512,A AC,24/10/2022 13:06:35.1,0:00:01.0,24/10/2022 13:06:35.9,0.007618,A AC,0.0075659,A AC,24/10/2022 13:06:35.1,0.007512,A AC,Interval,24/10/2022 13:06:36.1
26,0.007607,A AC,24/10/2022 13:06:36.1,0:00:01.0,24/10/2022 13:06:36.1,0.007607,A AC,0.0075437,A AC,24/10/2022 13:06:37.0,0.007485,A AC,Interval,24/10/2022 13:06:37.1
27,0.007471,A AC,24/10/2022 13:06:37.1,0:00:01.0,24/10/2022 13:06:37.1,0.007471,A AC,0.0074213,A AC,24/10/2022 13:06:37.7,0.00739,A AC,Interval,24/10/2022 13:06:38.1
28,0.007427,A AC,24/10/2022 13:06:38.1,0:00:01.0,24/10/2022 13:06:39.0,0.007529,A AC,0.00749,A AC,24/10/2022 13:06:38.1,0.007427,A AC,Interval,24/10/2022 13:06:39.1
29,0.007541,A AC,24/10/2022 13:06:39.1,0:00:01.0,24/10/2022 13:06:39.8,0.00765,A AC,0.0076073,A AC,24/10/2022 13:06:39.1,0.007541,A AC,Interval,24/10/2022 13:06:40.1
30,0.007611,A AC,24/10/2022 13:06:40.1,0:00:01.0,24/10/2022 13:06:40.1,0.007611,A AC,0.0075468,A AC,24/10/2022 13:06:41.0,0.007497,A AC,Interval,24/10/2022 13:06:41.1
31,0.007484,A AC,24/10/2022 13:06:41.1,0:00:01.0,24/10/2022 13:06:42.0,0.007568,A AC,0.0075114,A AC,24/10/2022 13:06:41.2,0.007483,A AC,Interval,24/10/2022 13:06:42.1
32,0.007589,A AC,24/10/2022 13:06:42.1,0:00:01.0,24/10/2022 13:06:42.3,0.007604,A AC,0.0075761,A AC,24/10/2022 13:06:42.6,0.007559,A AC,Interval,24/10/2022 13:06:43.1
33,0.00759,A AC,24/10/2022 13:06:43.1,0:00:01.0,24/10/2022 13:06:43.5,0.007634,A AC,0.0076059,A AC,24/10/2022 13:06:44.0,0.007586,A AC,Interval,24/10/2022 13:06:44.1
34,0.00756,A AC,24/10/2022 13:06:44.1,0:00:01.0,24/10/2022 13:06:44.1,0.00756,A AC,0.0074866,A AC,24/10/2022 13:06:45.0,0.007427,A AC,Interval,24/10/2022 13:06:45.1
35,0.007423,A AC,24/10/2022 13:06:45.1,0:00:01.0,24/10/2022 13:06:46.0,0.00751,A AC,0.0074542,A AC,24/10/2022 13:06:45.2,0.007413,A AC,Interval,24/10/2022 13:06:46.1
36,0.007519,A AC,24/10/2022 13:06:46.1,0:00:01.0,24/10/2022 13:06:47.0,0.007569,A AC,0.0075366,A AC,24/10/2022 13:06:46.1,0.007519,A AC,Interval,24/10/2022 13:06:47.1
37,0.007573,A AC,24/10/2022 13:06:47.1,0:00:01.0,24/10/2022 13:06:47.4,0.0076,A AC,0.0075707,A AC,24/10/2022 13:06:48.0,0.00752,A AC,Interval,24/10/2022 13:06:48.1
38,0.007496,A AC,24/10/2022 13:06:48.1,0:00:00.9,24/10/2022 13:06:48.1,0.007496,A AC,0.00745022222222222,A AC,24/10/2022 13:06:48.8,0.007423,A AC,Interval,24/10/2022 13:06:49.0
