FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.7799,V DC,24/10/2022 13:06:10.5,0:00:00.5,24/10/2022 13:06:10.6,4.78,V DC,4.77994,V DC,24/10/2022 13:06:10.5,4.7799,V DC,Interval,24/10/2022 13:06:11.0
2,4.7799,V DC,24/10/2022 13:06:11.0,0:00:01.0,24/10/2022 13:06:11.0,4.7799,V DC,4.77987,V DC,24/10/2022 13:06:11.4,4.7798,V DC,Interval,24/10/2022 13:06:12.0
3,4.7799,V DC,24/10/2022 13:06:12.0,0:00:00.9,24/10/2022 13:06:12.2,4.78,V DC,4.7799,V DC,24/10/2022 13:06:12.1,4.7798,V DC,Interval,24/10/2022 13:06:12.9
4,4.7799,V DC,24/10/2022 13:06:12.9,0:00:01.0,24/10/2022 13:06:12.9,4.7799,V DC,4.7799,V DC,24/10/2022 13:06:12.9,4.7799,V DC,Interval,24/10/2022 13:06:13.9
5,4.7799,V DC,24/10/2022 13:06:13.9,0:00:01.0,24/10/2022 13:06:14.2,4.78,V DC,4.77996,V DC,24/10/2022 13:06:13.9,4.7799,V DC,Interval,24/10/2022 13:06:14.9
6,4.78,V DC,24/10/2022 13:06:14.9,0:00:01.0,24/10/2022 13:06:14.9,4.78,V DC,4.77999,V DC,24/10/2022 13:06:15.0,4.7799,V DC,Interval,24/10/2022 13:06:15.9
7,4.78,V DC,24/10/2022 13:06:15.9,0:00:01.0,24/10/2022 13:06:15.9,4.78,V DC,4.78,V DC,24/10/2022 13:06:15.9,4.78,V DC,Interval,24/10/2022 13:06:16.9
8,4.78,V DC,24/10/2022 13:06:16.9,0:00:01.0,24/10/2022 13:06:16.9,4.78,V DC,4.77991,V DC,24/10/2022 13:06:17.0,4.7799,V DC,Interval,24/10/2022 13:06:17.9
9,4.7799,V DC,24/10/2022 13:06:17.9,0:00:01.0,24/10/2022 13:06:17.9,4.7799,V DC,4.77987,V DC,24/10/2022 13:06:18.6,4.7798,V DC,Interval,24/10/2022 13:06:18.9
10,4.7798,V DC,24/10/2022 13:06:18.9,0:00:01.0,24/10/2022 13:06:19.2,4.7799,V DC,4.77987,V DC,24/10/2022 13:06:18.9,4.7798,V DC,Interval,24/10/2022 13:06:19.9
11,4.78,V DC,24/10/2022 13:06:19.9,0:00:01.0,24/10/2022 13:06:19.9,4.78,V DC,4.77997,V DC,24/10/2022 13:06:20.0,4.7799,V DC,Interval,24/10/2022 13:06:20.9
12,4.7801,V DC,24/10/2022 13:06:20.9,0:00:01.0,24/10/2022 13:06:20.9,4.7801,V DC,4.78009,V DC,24/10/2022 13:06:21.8,4.78,V DC,Interval,24/10/2022 13:06:21.9
13,4.78,V DC,24/10/2022 13:06:21.9,0:00:01.1,24/10/2022 13:06:21.9,4.78,V DC,4.78,V DC,24/10/2022 13:06:21.9,4.78,V DC,Interval,24/10/2022 13:06:23.0
14,4.7799,V DC,24/10/2022 13:06:23.0,0:00:00.9,24/10/2022 13:06:23.0,4.7799,V DC,4.77988888888889,V DC,24/10/2022 13:06:23.6,4.7798,V DC,Interval,24/10/2022 13:06:24.0
15,4.7799,V DC,24/10/2022 13:06:24.0,0:00:01.0,24/10/2022 13:06:24.0,4.7799,V DC,4.77982,V DC,24/10/2022 13:06:24.2,4.7798,V DC,Interval,24/10/2022 13:06:25.0
16,4.7798,V DC,24/10/2022 13:06:25.0,0:00:01.0,24/10/2022 13:06:25.2,4.7799,V DC,4.77988,V DC,24/10/2022 13:06:25.0,4.7798,V DC,Interval,24/10/2022 13:06:26.0
17,4.7799,V DC,24/10/2022 13:06:26.0,0:00:01.0,24/10/2022 13:06:26.4,4.78,V DC,4.77991,V DC,24/10/2022 13:06:26.0,4.7799,V DC,Interval,24/10/2022 13:06:27.0
