FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.7797,V DC,24/10/2022 13:36:27.7,0:00:00.4,24/10/2022 13:36:27.8,4.7799,V DC,4.7798,V DC,24/10/2022 13:36:27.7,4.7797,V DC,Interval,24/10/2022 13:36:28.1
2,4.7798,V DC,24/10/2022 13:36:28.1,0:00:01.0,24/10/2022 13:36:28.1,4.7798,V DC,4.7797,V DC,24/10/2022 13:36:28.7,4.7796,V DC,Interval,24/10/2022 13:36:29.1
3,4.7796,V DC,24/10/2022 13:36:29.1,0:00:01.0,24/10/2022 13:36:30.0,4.7804,V DC,4.77978,V DC,24/10/2022 13:36:29.1,4.7796,V DC,Interval,24/10/2022 13:36:30.1
4,4.7797,V DC,24/10/2022 13:36:30.1,0:00:01.0,24/10/2022 13:36:30.1,4.7797,V DC,4.77967,V DC,24/10/2022 13:36:30.3,4.7796,V DC,Interval,24/10/2022 13:36:31.1
5,4.7796,V DC,24/10/2022 13:36:31.1,0:00:01.0,24/10/2022 13:36:31.4,4.7797,V DC,4.77965,V DC,24/10/2022 13:36:31.1,4.7796,V DC,Interval,24/10/2022 13:36:32.1
6,4.7796,V DC,24/10/2022 13:36:32.1,0:00:01.0,24/10/2022 13:36:32.2,4.7797,V DC,4.77967,V DC,24/10/2022 13:36:32.1,4.7796,V DC,Interval,24/10/2022 13:36:33.1
7,4.7796,V DC,24/10/2022 13:36:33.1,0:00:01.0,24/10/2022 13:36:33.7,4.7798,V DC,4.77968,V DC,24/10/2022 13:36:33.1,4.7796,V DC,Interval,24/10/2022 13:36:34.1
8,4.7797,V DC,24/10/2022 13:36:34.1,0:00:01.0,24/10/2022 13:36:34.8,4.7798,V DC,4.77973,V DC,24/10/2022 13:36:34.1,4.7797,V DC,Interval,24/10/2022 13:36:35.1
9,4.7797,V DC,24/10/2022 13:36:35.1,0:00:01.0,24/10/2022 13:36:35.2,4.7798,V DC,4.77979,V DC,24/10/2022 13:36:35.1,4.7797,V DC,Interval,24/10/2022 13:36:36.2
10,4.7798,V DC,24/10/2022 13:36:36.2,0:00:01.0,24/10/2022 13:36:36.2,4.7798,V DC,4.77975,V DC,24/10/2022 13:36:37.0,4.7796,V DC,Interval,24/10/2022 13:36:37.2
11,4.7796,V DC,24/10/2022 13:36:37.2,0:00:00.9,24/10/2022 13:36:37.2,4.7796,V DC,4.77952222222222,V DC,24/10/2022 13:36:37.4,4.7795,V DC,Interval,24/10/2022 13:36:38.1
12,4.7795,V DC,24/10/2022 13:36:38.1,0:00:01.0,24/10/2022 13:36:38.2,4.7796,V DC,4.77959,V DC,24/10/2022 13:36:38.1,4.7795,V DC,Interval,24/10/2022 13:36:39.1
13,4.7796,V DC,24/10/2022 13:36:39.1,0:00:01.2,24/10/2022 13:36:39.6,4.7797,V DC,4.7796375,V DC,24/10/2022 13:36:39.1,4.7796,V DC,Interval,24/10/2022 13:36:40.3
14,4.7797,V DC,24/10/2022 13:36:40.3,0:00:00.8,24/10/2022 13:36:40.3,4.7797,V DC,4.7797,V DC,24/10/2022 13:36:40.3,4.7797,V DC,Interval,24/10/2022 13:36:41.1
15,4.7797,V DC,24/10/2022 13:36:41.1,0:00:01.0,24/10/2022 13:36:41.1,4.7797,V DC,4.77966,V DC,24/10/2022 13:36:41.5,4.7796,V DC,Interval,24/10/2022 13:36:42.1
16,4.7797,V DC,24/10/2022 13:36:42.1,0:00:01.0,24/10/2022 13:36:42.1,4.7797,V DC,4.7797,V DC,24/10/2022 13:36:42.1,4.7797,V DC,Interval,24/10/2022 13:36:43.1
17,4.7797,V DC,24/10/2022 13:36:43.1,0:00:01.0,24/10/2022 13:36:43.1,4.7797,V DC,4.77968,V DC,24/10/2022 13:36:43.9,4.7796,V DC,Interval,24/10/2022 13:36:44.1
18,4.7796,V DC,24/10/2022 13:36:44.1,0:00:01.0,24/10/2022 13:36:44.1,4.7796,V DC,4.7796,V DC,24/10/2022 13:36:44.1,4.7796,V DC,Interval,24/10/2022 13:36:45.1
