;execution_time_recording_timestamp;execution_time
0;1666611448.6618364;1.0000000000000002e-06
1;1666611448.6661353;1.0000000000000002e-06
2;1666611448.6705942;0.0
3;1666611448.6746924;1.0000000000000002e-06
4;1666611448.6788342;1.0000000000000002e-06
5;1666611448.6831856;1.0000000000000002e-06
6;1666611448.7189562;0.017975
7;1666611448.723372;1.0000000000000002e-06
8;1666611448.7277749;0.0
9;1666611448.732654;1.0000000000000002e-06
10;1666611448.737265;1.0000000000000002e-06
11;1666611448.7420795;0.0
12;1666611448.7463396;1.0000000000000002e-06
13;1666611448.750905;1.0000000000000002e-06
14;1666611448.75572;1.0000000000000002e-06
15;1666611448.7603922;0.0
16;1666611448.7644675;1.0000000000000002e-06
17;1666611448.7683794;1.0000000000000002e-06
18;1666611448.772945;0.0
19;1666611448.8464494;0.038931
20;1666611448.8507357;0.0
21;1666611448.8551772;1.0000000000000002e-06
22;1666611448.8591926;1.0000000000000002e-06
23;1666611448.8633492;0.0
24;1666611448.867621;1.0000000000000002e-06
25;1666611448.8716729;1.0000000000000002e-06
26;1666611448.8756273;1.0000000000000002e-06
27;1666611448.8798919;0.0
28;1666611448.8838203;1.0000000000000002e-06
29;1666611448.88763;1.0000000000000002e-06
30;1666611448.8918848;0.0
31;1666611448.8957303;1.0000000000000002e-06
32;1666611448.9000595;1.0000000000000002e-06
33;1666611448.903736;1.0000000000000002e-06
34;1666611448.907674;0.0
35;1666611448.9116228;1.0000000000000002e-06
36;1666611448.9158006;1.0000000000000002e-06
37;1666611448.919789;0.0
38;1666611448.9238849;1.0000000000000002e-06
39;1666611448.9281473;1.0000000000000002e-06
40;1666611448.932433;1.0000000000000002e-06
41;1666611448.936404;0.0
42;1666611448.9405174;1.0000000000000002e-06
43;1666611448.9446757;1.0000000000000002e-06
44;1666611449.080755;0.07488900000000001
45;1666611449.0848083;0.0
46;1666611449.0888264;1.0000000000000002e-06
47;1666611449.0925806;1.0000000000000002e-06
48;1666611449.0969253;1.0000000000000002e-06
49;1666611449.1012998;0.0
50;1666611449.137299;0.017977
51;1666611449.1416166;1.0000000000000002e-06
52;1666611449.145897;1.0000000000000002e-06
53;1666611449.1499867;0.0
54;1666611449.1538086;1.0000000000000002e-06
55;1666611449.1582015;1.0000000000000002e-06
56;1666611449.1623785;1.0000000000000002e-06
57;1666611449.166874;0.0
58;1666611449.1707997;1.0000000000000002e-06
59;1666611449.1749282;1.0000000000000002e-06
60;1666611449.1790884;0.0
61;1666611449.1832576;1.0000000000000002e-06
62;1666611449.1874936;1.0000000000000002e-06
63;1666611449.191821;1.0000000000000002e-06
64;1666611449.1960998;0.0
65;1666611449.2007618;1.0000000000000002e-06
66;1666611449.204826;1.0000000000000002e-06
67;1666611449.2092636;1.0000000000000002e-06
68;1666611449.2131157;0.0
69;1666611449.2171779;1.0000000000000002e-06
70;1666611449.2217028;1.0000000000000002e-06
71;1666611449.22563;0.0
72;1666611449.359215;0.06592
73;1666611449.3637466;1.0000000000000002e-06
74;1666611449.3680575;1.0000000000000002e-06
75;1666611449.3739047;0.0
76;1666611449.3813;1.0000000000000002e-06
77;1666611449.386247;1.0000000000000002e-06
78;1666611449.4278045;0.017955000000000002
79;1666611449.4330368;1.0000000000000002e-06
80;1666611449.4388323;1.0000000000000002e-06
81;1666611449.444353;0.0
82;1666611449.4494705;1.0000000000000002e-06
83;1666611449.4548304;1.0000000000000002e-06
84;1666611449.4607725;1.0000000000000002e-06
