timestamp,uptimeInS,gs_wdt_time_left_s,counter_wdt_gs,mpptConverterVoltage_0,mpptConverterVoltage_1,mpptConverterVoltage_2,mpptConverterVoltage_3,curSolarPanels_0,curSolarPanels_1,curSolarPanels_2,curSolarPanels_3,curSolarPanels_4,curSolarPanels_5,curSolarPanels_6,curSolarPanels_7,vBatt,curSolar,curBattIn,curBattOut,curOutput_0,curOutput_1,curOutput_2,curOutput_3,curOutput_4,curOutput_5,curOutput_6,curOutput_7,curOutput_8,curOutput_9,curOutput_10,curOutput_11,curOutput_12,curOutput_13,curOutput_14,curOutput_15,curOutput_16,curOutput_17,AOcurOutput_0,AOcurOutput_1,outputConverterVoltage_0,outputConverterVoltage_1,outputConverterVoltage_2,outputConverterVoltage_3,outputConverterVoltage_4,outputConverterVoltage_5,outputConverterVoltage_6,outputConverterVoltage_7,outputConverterState,outputStatus,outputFaultStatus,outputOnDelta_0,outputOnDelta_1,outputOnDelta_2,outputOnDelta_3,outputOnDelta_4,outputOnDelta_5,outputOnDelta_6,outputOnDelta_7,outputOnDelta_8,outputOnDelta_9,outputOnDelta_10,outputOnDelta_11,outputOnDelta_12,outputOnDelta_13,outputOnDelta_14,outputOnDelta_15,outputOnDelta_16,outputOnDelta_17,outputOffDelta_0,outputOffDelta_1,outputOffDelta_2,outputOffDelta_3,outputOffDelta_4,outputOffDelta_5,outputOffDelta_6,outputOffDelta_7,outputOffDelta_8,outputOffDelta_9,outputOffDelta_10,outputOffDelta_11,outputOffDelta_12,outputOffDelta_13,outputOffDelta_14,outputOffDelta_15,outputOffDelta_16,outputOffDelta_17,outputFaultCnt_0,outputFaultCnt_1,outputFaultCnt_2,outputFaultCnt_3,outputFaultCnt_4,outputFaultCnt_5,outputFaultCnt_6,outputFaultCnt_7,outputFaultCnt_8,outputFaultCnt_9,outputFaultCnt_10,outputFaultCnt_11,outputFaultCnt_12,outputFaultCnt_13,outputFaultCnt_14,outputFaultCnt_15,outputFaultCnt_16,outputFaultCnt_17,temp_0,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,temp_13,battState,mpptMode,batHeaterMode,batHeaterState,Unnamed: 123,time,angle,sin_of_angle,room_temperature,detection,distance,detection_recording_timestamp,execution_time,execution_time_recording_timestamp
2022-06-15 08:30:00.561340094,1177,57353,32,290,272,259,241,0,0,0,0,0,0,0,0,8380,174,76,0,0,0,0,137,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,39,0,3350,5013,12107,4987,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.655420815946844,1.0,209.14590454101562,1666606047.4468474,5e-06,1666606047.4036639
2022-06-15 08:30:05.661376953,1183,57348,32,308,272,259,241,0,0,0,0,0,0,0,0,8378,297,56,7,0,0,0,133,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,32,0,3350,5018,12107,4987,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.652773371561462,0.0,23.73374366760254,1666606047.460678,2.0000000000000003e-06,1666606047.4078736
2022-06-15 08:30:10.761383057,1188,57343,32,304,272,259,237,0,0,0,0,0,0,0,0,8378,297,56,7,0,0,0,133,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,33,0,3345,5018,12112,4987,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.650905403424,0.0,15.708097457885742,1666606047.4746308,3e-06,1666606047.4126427
2022-06-15 08:30:15.861419916,1193,57338,32,299,272,259,241,0,0,0,0,0,0,0,0,8378,172,75,0,0,0,0,137,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,32,0,3350,5018,12120,4982,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.652392914176,0.0,18.920711517333984,1666606047.4893246,2.0000000000000003e-06,1666606047.4169817
2022-06-15 08:30:20.961426020,1198,57332,32,295,272,259,241,0,0,0,0,0,0,0,0,8378,172,75,0,0,0,0,138,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,30,0,3350,5013,12103,4982,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.653880415893333,0.0,48.54378128051758,1666606047.5035033,3e-06,1666606047.4215937
2022-06-15 08:30:26.061461926,1203,57327,32,295,277,263,241,0,0,0,0,0,0,0,0,8378,171,73,0,0,0,0,134,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,35,0,3350,5018,12103,4987,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.655367926421334,0.0,24.810144424438477,1666606047.5177612,3e-06,1666606047.4258432
2022-06-15 08:30:31.261475086,1208,57322,32,290,272,259,237,0,0,0,0,0,0,0,0,8378,171,73,0,0,0,0,135,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,36,0,3350,5013,12094,4991,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.656884596896003,0.0,23.711763381958008,1666606047.5318494,2.0000000000000003e-06,1666606047.430405
2022-06-15 08:30:36.561492920,1213,57317,32,313,272,259,237,0,0,0,0,0,0,0,0,8370,629,12,3,0,0,0,133,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,33,0,3350,5018,12094,4987,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,37,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.658430435456,0.0,16.03779411315918,1666606047.5550315,0.07803800000000001,1666606047.5339615
2022-06-15 08:30:41.661499023,1219,57312,32,304,272,259,241,0,0,0,0,0,0,0,0,8370,629,12,3,0,0,0,129,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,35,0,3350,5018,12116,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,37,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.659917937248,0.0,17.741300582885742,1666606047.569046,3e-06,1666606047.538964
2022-06-15 08:30:46.761535883,1224,57307,32,295,272,259,241,0,0,0,0,0,0,0,0,8383,172,71,0,0,0,0,129,0,0,0,0,0,0,32767,32767,32767,32767,32767,32767,32767,32767,40,0,3350,5018,12112,4982,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,37,38,36,36,36,35,34,127,127,127,127,127,3,2,0,0,,,56.112407357158105,0.8301330449093534,20.661405448,0.0,16.124069213867188,1666606047.587294,0.022287,1666606047.5712795
