FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8693,V DC,24/10/2022 8:54:26.1,0:00:00.4,24/10/2022 8:54:26.1,4.8693,V DC,4.8693,V DC,24/10/2022 8:54:26.1,4.8693,V DC,Interval,24/10/2022 8:54:26.6
2,4.8693,V DC,24/10/2022 8:54:26.6,0:00:01.0,24/10/2022 8:54:27.4,4.8694,V DC,4.86932,V DC,24/10/2022 8:54:26.6,4.8693,V DC,Interval,24/10/2022 8:54:27.6
3,4.8694,V DC,24/10/2022 8:54:27.6,0:00:01.0,24/10/2022 8:54:27.6,4.8694,V DC,4.8694,V DC,24/10/2022 8:54:27.6,4.8694,V DC,Interval,24/10/2022 8:54:28.6
4,4.8694,V DC,24/10/2022 8:54:28.6,0:00:01.0,24/10/2022 8:54:28.7,4.8695,V DC,4.86941,V DC,24/10/2022 8:54:28.6,4.8694,V DC,Interval,24/10/2022 8:54:29.6
5,4.8694,V DC,24/10/2022 8:54:29.6,0:00:01.0,24/10/2022 8:54:29.6,4.8694,V DC,4.8694,V DC,24/10/2022 8:54:29.6,4.8694,V DC,Interval,24/10/2022 8:54:30.6
6,4.8694,V DC,24/10/2022 8:54:30.6,0:00:01.0,24/10/2022 8:54:30.6,4.8694,V DC,4.86927,V DC,24/10/2022 8:54:31.5,4.8691,V DC,Interval,24/10/2022 8:54:31.6
7,4.8692,V DC,24/10/2022 8:54:31.6,0:00:01.0,24/10/2022 8:54:31.6,4.8692,V DC,4.8692,V DC,24/10/2022 8:54:31.6,4.8692,V DC,Interval,24/10/2022 8:54:32.6
8,4.8693,V DC,24/10/2022 8:54:32.6,0:00:01.0,24/10/2022 8:54:32.6,4.8693,V DC,4.86922,V DC,24/10/2022 8:54:33.4,4.8691,V DC,Interval,24/10/2022 8:54:33.6
9,4.8691,V DC,24/10/2022 8:54:33.6,0:00:01.0,24/10/2022 8:54:34.5,4.8692,V DC,4.86911,V DC,24/10/2022 8:54:33.6,4.8691,V DC,Interval,24/10/2022 8:54:34.6
10,4.8692,V DC,24/10/2022 8:54:34.6,0:00:01.0,24/10/2022 8:54:35.1,4.8702,V DC,4.86956,V DC,24/10/2022 8:54:34.6,4.8692,V DC,Interval,24/10/2022 8:54:35.6
11,4.8696,V DC,24/10/2022 8:54:35.6,0:00:01.0,24/10/2022 8:54:35.6,4.8696,V DC,4.86921,V DC,24/10/2022 8:54:36.0,4.8691,V DC,Interval,24/10/2022 8:54:36.6
12,4.8692,V DC,24/10/2022 8:54:36.6,0:00:01.0,24/10/2022 8:54:36.6,4.8692,V DC,4.86909,V DC,24/10/2022 8:54:37.0,4.869,V DC,Interval,24/10/2022 8:54:37.6
13,4.8691,V DC,24/10/2022 8:54:37.6,0:00:01.1,24/10/2022 8:54:37.8,4.8692,V DC,4.86915714285714,V DC,24/10/2022 8:54:37.6,4.8691,V DC,Interval,24/10/2022 8:54:38.7
14,4.869,V DC,24/10/2022 8:54:38.7,0:00:00.9,24/10/2022 8:54:38.9,4.8692,V DC,4.86905555555556,V DC,24/10/2022 8:54:39.3,4.8689,V DC,Interval,24/10/2022 8:54:39.6
15,4.869,V DC,24/10/2022 8:54:39.6,0:00:00.9,24/10/2022 8:54:40.4,4.8691,V DC,4.86901111111111,V DC,24/10/2022 8:54:39.6,4.869,V DC,Interval,24/10/2022 8:54:40.5
16,4.8691,V DC,24/10/2022 8:54:40.5,0:00:01.0,24/10/2022 8:54:40.5,4.8691,V DC,4.86902,V DC,24/10/2022 8:54:40.7,4.869,V DC,Interval,24/10/2022 8:54:41.5
17,4.869,V DC,24/10/2022 8:54:41.5,0:00:01.0,24/10/2022 8:54:41.7,4.8691,V DC,4.86908,V DC,24/10/2022 8:54:41.5,4.869,V DC,Interval,24/10/2022 8:54:42.5
18,4.8691,V DC,24/10/2022 8:54:42.5,0:00:01.0,24/10/2022 8:54:43.4,4.8692,V DC,4.86912,V DC,24/10/2022 8:54:42.5,4.8691,V DC,Interval,24/10/2022 8:54:43.6
19,4.8692,V DC,24/10/2022 8:54:43.6,0:00:01.0,24/10/2022 8:54:43.6,4.8692,V DC,4.86915,V DC,24/10/2022 8:54:44.1,4.8691,V DC,Interval,24/10/2022 8:54:44.6
20,4.8691,V DC,24/10/2022 8:54:44.6,0:00:01.0,24/10/2022 8:54:45.5,4.8692,V DC,4.86911,V DC,24/10/2022 8:54:44.6,4.8691,V DC,Interval,24/10/2022 8:54:45.6
21,4.8691,V DC,24/10/2022 8:54:45.6,0:00:01.0,24/10/2022 8:54:45.6,4.8691,V DC,4.8691,V DC,24/10/2022 8:54:45.6,4.8691,V DC,Interval,24/10/2022 8:54:46.6
22,4.8692,V DC,24/10/2022 8:54:46.6,0:00:01.0,24/10/2022 8:54:46.6,4.8692,V DC,4.8692,V DC,24/10/2022 8:54:46.6,4.8692,V DC,Interval,24/10/2022 8:54:47.6
23,4.8691,V DC,24/10/2022 8:54:47.6,0:00:01.0,24/10/2022 8:54:47.7,4.8692,V DC,4.86917,V DC,24/10/2022 8:54:47.6,4.8691,V DC,Interval,24/10/2022 8:54:48.6
24,4.8692,V DC,24/10/2022 8:54:48.6,0:00:01.0,24/10/2022 8:54:48.6,4.8692,V DC,4.86918,V DC,24/10/2022 8:54:48.8,4.8691,V DC,Interval,24/10/2022 8:54:49.6
25,4.8691,V DC,24/10/2022 8:54:49.6,0:00:01.0,24/10/2022 8:54:49.6,4.8691,V DC,4.8691,V DC,24/10/2022 8:54:49.6,4.8691,V DC,Interval,24/10/2022 8:54:50.6
26,4.8691,V DC,24/10/2022 8:54:50.6,0:00:01.0,24/10/2022 8:54:51.4,4.8693,V DC,4.86918333333333,V DC,24/10/2022 8:54:50.6,4.8691,V DC,Interval,24/10/2022 8:54:51.6
27,4.8707,V DC,24/10/2022 8:54:51.6,0:00:01.0,24/10/2022 8:54:51.6,4.8707,V DC,4.86942,V DC,24/10/2022 8:54:51.8,4.8692,V DC,Interval,24/10/2022 8:54:52.6
28,4.8696,V DC,24/10/2022 8:54:52.6,0:00:01.0,24/10/2022 8:54:52.6,4.8696,V DC,4.86949,V DC,24/10/2022 8:54:52.7,4.8694,V DC,Interval,24/10/2022 8:54:53.6
29,4.8695,V DC,24/10/2022 8:54:53.6,0:00:01.0,24/10/2022 8:54:54.5,4.8702,V DC,4.86965,V DC,24/10/2022 8:54:53.6,4.8695,V DC,Interval,24/10/2022 8:54:54.6
30,4.8699,V DC,24/10/2022 8:54:54.6,0:00:01.0,24/10/2022 8:54:54.6,4.8699,V DC,4.86953,V DC,24/10/2022 8:54:55.1,4.8693,V DC,Interval,24/10/2022 8:54:55.6
31,4.8693,V DC,24/10/2022 8:54:55.6,0:00:00.9,24/10/2022 8:54:56.1,4.8696,V DC,4.86943333333333,V DC,24/10/2022 8:54:55.6,4.8693,V DC,Interval,24/10/2022 8:54:56.5
