FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8695,V DC,21/10/2022 10:39:19.1,0:00:00.5,21/10/2022 10:39:19.1,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:19.1,4.8695,V DC,Interval,21/10/2022 10:39:19.6
2,4.8695,V DC,21/10/2022 10:39:19.6,0:00:01.0,21/10/2022 10:39:19.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:19.6,4.8695,V DC,Interval,21/10/2022 10:39:20.7
3,4.8695,V DC,21/10/2022 10:39:20.7,0:00:01.0,21/10/2022 10:39:20.7,4.8695,V DC,4.86924,V DC,21/10/2022 10:39:21.4,4.8691,V DC,Interval,21/10/2022 10:39:21.7
4,4.8691,V DC,21/10/2022 10:39:21.7,0:00:00.9,21/10/2022 10:39:22.4,4.8692,V DC,4.86911111111111,V DC,21/10/2022 10:39:21.7,4.8691,V DC,Interval,21/10/2022 10:39:22.6
5,4.8692,V DC,21/10/2022 10:39:22.6,0:00:01.0,21/10/2022 10:39:22.6,4.8692,V DC,4.86919,V DC,21/10/2022 10:39:22.9,4.8691,V DC,Interval,21/10/2022 10:39:23.6
6,4.8693,V DC,21/10/2022 10:39:23.6,0:00:01.0,21/10/2022 10:39:23.8,4.8706,V DC,4.86969,V DC,21/10/2022 10:39:23.6,4.8693,V DC,Interval,21/10/2022 10:39:24.6
7,4.8699,V DC,21/10/2022 10:39:24.6,0:00:01.0,21/10/2022 10:39:24.6,4.8699,V DC,4.8696,V DC,21/10/2022 10:39:25.0,4.8694,V DC,Interval,21/10/2022 10:39:25.6
8,4.8695,V DC,21/10/2022 10:39:25.6,0:00:01.0,21/10/2022 10:39:25.9,4.8696,V DC,4.86953,V DC,21/10/2022 10:39:25.6,4.8695,V DC,Interval,21/10/2022 10:39:26.6
9,4.8695,V DC,21/10/2022 10:39:26.6,0:00:01.0,21/10/2022 10:39:27.3,4.8696,V DC,4.86952,V DC,21/10/2022 10:39:26.6,4.8695,V DC,Interval,21/10/2022 10:39:27.6
10,4.8696,V DC,21/10/2022 10:39:27.6,0:00:01.0,21/10/2022 10:39:27.6,4.8696,V DC,4.86951,V DC,21/10/2022 10:39:27.7,4.8695,V DC,Interval,21/10/2022 10:39:28.6
11,4.8696,V DC,21/10/2022 10:39:28.6,0:00:01.0,21/10/2022 10:39:29.2,4.8697,V DC,4.86963,V DC,21/10/2022 10:39:28.9,4.8695,V DC,Interval,21/10/2022 10:39:29.6
12,4.8697,V DC,21/10/2022 10:39:29.6,0:00:01.0,21/10/2022 10:39:29.9,4.8698,V DC,4.86971,V DC,21/10/2022 10:39:29.6,4.8697,V DC,Interval,21/10/2022 10:39:30.6
13,4.8697,V DC,21/10/2022 10:39:30.6,0:00:01.1,21/10/2022 10:39:30.6,4.8697,V DC,4.86962857142857,V DC,21/10/2022 10:39:31.2,4.8695,V DC,Interval,21/10/2022 10:39:31.7
14,4.8695,V DC,21/10/2022 10:39:31.7,0:00:00.9,21/10/2022 10:39:32.0,4.8701,V DC,4.86955555555556,V DC,21/10/2022 10:39:32.1,4.8694,V DC,Interval,21/10/2022 10:39:32.6
15,4.8709,V DC,21/10/2022 10:39:32.6,0:00:01.0,21/10/2022 10:39:33.3,4.8723,V DC,4.87025,V DC,21/10/2022 10:39:32.8,4.8694,V DC,Interval,21/10/2022 10:39:33.6
16,4.8713,V DC,21/10/2022 10:39:33.6,0:00:01.0,21/10/2022 10:39:33.6,4.8713,V DC,4.87037,V DC,21/10/2022 10:39:34.2,4.8695,V DC,Interval,21/10/2022 10:39:34.6
17,4.8712,V DC,21/10/2022 10:39:34.6,0:00:01.0,21/10/2022 10:39:34.7,4.8714,V DC,4.87024,V DC,21/10/2022 10:39:35.2,4.8694,V DC,Interval,21/10/2022 10:39:35.6
18,4.8695,V DC,21/10/2022 10:39:35.6,0:00:01.0,21/10/2022 10:39:35.6,4.8695,V DC,4.86947,V DC,21/10/2022 10:39:35.7,4.8694,V DC,Interval,21/10/2022 10:39:36.6
19,4.8694,V DC,21/10/2022 10:39:36.6,0:00:01.0,21/10/2022 10:39:36.7,4.8695,V DC,4.86945,V DC,21/10/2022 10:39:36.6,4.8694,V DC,Interval,21/10/2022 10:39:37.7
20,4.8695,V DC,21/10/2022 10:39:37.7,0:00:00.9,21/10/2022 10:39:37.9,4.8696,V DC,4.86948888888889,V DC,21/10/2022 10:39:38.3,4.8694,V DC,Interval,21/10/2022 10:39:38.6
21,4.8695,V DC,21/10/2022 10:39:38.6,0:00:01.0,21/10/2022 10:39:38.6,4.8695,V DC,4.86947,V DC,21/10/2022 10:39:38.7,4.8694,V DC,Interval,21/10/2022 10:39:39.6
22,4.8695,V DC,21/10/2022 10:39:39.6,0:00:01.0,21/10/2022 10:39:39.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:39.6,4.8695,V DC,Interval,21/10/2022 10:39:40.6
23,4.8696,V DC,21/10/2022 10:39:40.6,0:00:01.0,21/10/2022 10:39:40.6,4.8696,V DC,4.86952,V DC,21/10/2022 10:39:40.7,4.8695,V DC,Interval,21/10/2022 10:39:41.6
24,4.8695,V DC,21/10/2022 10:39:41.6,0:00:01.0,21/10/2022 10:39:41.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:41.6,4.8695,V DC,Interval,21/10/2022 10:39:42.6
25,4.8695,V DC,21/10/2022 10:39:42.6,0:00:01.0,21/10/2022 10:39:42.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:42.6,4.8695,V DC,Interval,21/10/2022 10:39:43.6
26,4.8695,V DC,21/10/2022 10:39:43.6,0:00:01.0,21/10/2022 10:39:43.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:43.6,4.8695,V DC,Interval,21/10/2022 10:39:44.6
27,4.8695,V DC,21/10/2022 10:39:44.6,0:00:01.0,21/10/2022 10:39:44.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:44.6,4.8695,V DC,Interval,21/10/2022 10:39:45.6
28,4.8695,V DC,21/10/2022 10:39:45.6,0:00:01.0,21/10/2022 10:39:45.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:45.6,4.8695,V DC,Interval,21/10/2022 10:39:46.6
29,4.8695,V DC,21/10/2022 10:39:46.6,0:00:01.0,21/10/2022 10:39:47.1,4.8696,V DC,4.86955,V DC,21/10/2022 10:39:46.6,4.8695,V DC,Interval,21/10/2022 10:39:47.6
30,4.8696,V DC,21/10/2022 10:39:47.6,0:00:01.0,21/10/2022 10:39:47.6,4.8696,V DC,4.8696,V DC,21/10/2022 10:39:47.6,4.8696,V DC,Interval,21/10/2022 10:39:48.6
31,4.8696,V DC,21/10/2022 10:39:48.6,0:00:01.0,21/10/2022 10:39:48.6,4.8696,V DC,4.86958,V DC,21/10/2022 10:39:49.4,4.8695,V DC,Interval,21/10/2022 10:39:49.6
32,4.8695,V DC,21/10/2022 10:39:49.6,0:00:01.0,21/10/2022 10:39:49.6,4.8695,V DC,4.86949,V DC,21/10/2022 10:39:50.5,4.8694,V DC,Interval,21/10/2022 10:39:50.6
33,4.8695,V DC,21/10/2022 10:39:50.6,0:00:01.0,21/10/2022 10:39:51.0,4.8696,V DC,4.86956,V DC,21/10/2022 10:39:50.6,4.8695,V DC,Interval,21/10/2022 10:39:51.6
34,4.8696,V DC,21/10/2022 10:39:51.6,0:00:01.0,21/10/2022 10:39:52.3,4.8697,V DC,4.86963,V DC,21/10/2022 10:39:51.6,4.8696,V DC,Interval,21/10/2022 10:39:52.6
35,4.8697,V DC,21/10/2022 10:39:52.6,0:00:01.0,21/10/2022 10:39:52.6,4.8697,V DC,4.86964,V DC,21/10/2022 10:39:53.6,4.8695,V DC,Interval,21/10/2022 10:39:53.7
36,4.8695,V DC,21/10/2022 10:39:53.7,0:00:01.0,21/10/2022 10:39:53.8,4.8696,V DC,4.86953,V DC,21/10/2022 10:39:53.7,4.8695,V DC,Interval,21/10/2022 10:39:54.7
37,4.8695,V DC,21/10/2022 10:39:54.7,0:00:00.9,21/10/2022 10:39:54.7,4.8695,V DC,4.86946666666667,V DC,21/10/2022 10:39:55.0,4.8694,V DC,Interval,21/10/2022 10:39:55.6
38,4.8695,V DC,21/10/2022 10:39:55.6,0:00:01.3,21/10/2022 10:39:55.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:55.6,4.8695,V DC,Interval,21/10/2022 10:39:56.9
39,4.8695,V DC,21/10/2022 10:39:56.9,0:00:00.7,21/10/2022 10:39:56.9,4.8695,V DC,4.8695,V DC,21/10/2022 10:39:56.9,4.8695,V DC,Interval,21/10/2022 10:39:57.6
40,4.8695,V DC,21/10/2022 10:39:57.6,0:00:01.0,21/10/2022 10:39:57.6,4.8695,V DC,4.86943,V DC,21/10/2022 10:39:57.9,4.8694,V DC,Interval,21/10/2022 10:39:58.6
41,4.8694,V DC,21/10/2022 10:39:58.6,0:00:01.0,21/10/2022 10:39:59.3,4.8695,V DC,4.86943,V DC,21/10/2022 10:39:58.6,4.8694,V DC,Interval,21/10/2022 10:39:59.6
42,4.8694,V DC,21/10/2022 10:39:59.6,0:00:01.0,21/10/2022 10:39:59.7,4.8695,V DC,4.86949,V DC,21/10/2022 10:39:59.6,4.8694,V DC,Interval,21/10/2022 10:40:00.6
43,4.8695,V DC,21/10/2022 10:40:00.6,0:00:01.0,21/10/2022 10:40:00.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:40:00.6,4.8695,V DC,Interval,21/10/2022 10:40:01.6
44,4.8695,V DC,21/10/2022 10:40:01.6,0:00:01.0,21/10/2022 10:40:01.8,4.8696,V DC,4.86952,V DC,21/10/2022 10:40:01.6,4.8695,V DC,Interval,21/10/2022 10:40:02.6
45,4.8695,V DC,21/10/2022 10:40:02.6,0:00:01.0,21/10/2022 10:40:02.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:40:02.6,4.8695,V DC,Interval,21/10/2022 10:40:03.6
46,4.8694,V DC,21/10/2022 10:40:03.6,0:00:01.0,21/10/2022 10:40:04.3,4.8695,V DC,4.86942,V DC,21/10/2022 10:40:03.6,4.8694,V DC,Interval,21/10/2022 10:40:04.6
47,4.8695,V DC,21/10/2022 10:40:04.6,0:00:01.0,21/10/2022 10:40:04.6,4.8695,V DC,4.8695,V DC,21/10/2022 10:40:04.6,4.8695,V DC,Interval,21/10/2022 10:40:05.6
48,4.8695,V DC,21/10/2022 10:40:05.6,0:00:01.0,21/10/2022 10:40:05.8,4.8696,V DC,4.86952,V DC,21/10/2022 10:40:05.6,4.8695,V DC,Interval,21/10/2022 10:40:06.6
49,4.8695,V DC,21/10/2022 10:40:06.6,0:00:01.0,21/10/2022 10:40:07.4,4.8696,V DC,4.86952,V DC,21/10/2022 10:40:06.6,4.8695,V DC,Interval,21/10/2022 10:40:07.6
50,4.8696,V DC,21/10/2022 10:40:07.6,0:00:01.0,21/10/2022 10:40:07.6,4.8696,V DC,4.8696,V DC,21/10/2022 10:40:07.6,4.8696,V DC,Interval,21/10/2022 10:40:08.6
51,4.8696,V DC,21/10/2022 10:40:08.6,0:00:01.0,21/10/2022 10:40:08.6,4.8696,V DC,4.8696,V DC,21/10/2022 10:40:08.6,4.8696,V DC,Interval,21/10/2022 10:40:09.7
52,4.8695,V DC,21/10/2022 10:40:09.7,0:00:01.0,21/10/2022 10:40:09.9,4.8696,V DC,4.86958,V DC,21/10/2022 10:40:09.7,4.8695,V DC,Interval,21/10/2022 10:40:10.7
53,4.8696,V DC,21/10/2022 10:40:10.7,0:00:00.9,21/10/2022 10:40:10.7,4.8696,V DC,4.86947777777778,V DC,21/10/2022 10:40:11.4,4.8693,V DC,Interval,21/10/2022 10:40:11.6
54,4.8692,V DC,21/10/2022 10:40:11.6,0:00:01.0,21/10/2022 10:40:11.6,4.8692,V DC,4.8692,V DC,21/10/2022 10:40:11.6,4.8692,V DC,Interval,21/10/2022 10:40:12.6
55,4.8692,V DC,21/10/2022 10:40:12.6,0:00:01.0,21/10/2022 10:40:13.1,4.8711,V DC,4.86975,V DC,21/10/2022 10:40:12.6,4.8692,V DC,Interval,21/10/2022 10:40:13.6
56,4.8697,V DC,21/10/2022 10:40:13.6,0:00:01.0,21/10/2022 10:40:14.1,4.8706,V DC,4.87004,V DC,21/10/2022 10:40:13.6,4.8697,V DC,Interval,21/10/2022 10:40:14.6
57,4.8701,V DC,21/10/2022 10:40:14.6,0:00:01.0,21/10/2022 10:40:14.8,4.8706,V DC,4.87022,V DC,21/10/2022 10:40:15.4,4.8696,V DC,Interval,21/10/2022 10:40:15.6
58,4.8709,V DC,21/10/2022 10:40:15.6,0:00:01.0,21/10/2022 10:40:15.8,4.8715,V DC,4.86468,V DC,21/10/2022 10:40:16.1,4.8543,V DC,Interval,21/10/2022 10:40:16.6
59,4.8696,V DC,21/10/2022 10:40:16.6,0:00:01.0,21/10/2022 10:40:16.6,4.8696,V DC,4.86314,V DC,21/10/2022 10:40:16.8,4.8596,V DC,Interval,21/10/2022 10:40:17.6
60,4.8575,V DC,21/10/2022 10:40:17.6,0:00:01.0,21/10/2022 10:40:18.3,4.859,V DC,4.85788,V DC,21/10/2022 10:40:17.9,4.8553,V DC,Interval,21/10/2022 10:40:18.6
