;execution_time_recording_timestamp;execution_time
0;1666605550.0145175;4.000000000000001e-06
1;1666605550.0191758;3e-06
2;1666605550.0238848;3e-06
3;1666605550.0281837;2.0000000000000003e-06
4;1666605550.032437;3e-06
5;1666605550.036818;3e-06
6;1666605550.0416095;2.0000000000000003e-06
7;1666605550.0460508;3e-06
8;1666605550.0503037;2.0000000000000003e-06
9;1666605550.054866;3e-06
10;1666605550.0605206;3e-06
11;1666605550.0659242;2.0000000000000003e-06
12;1666605550.0709765;3e-06
13;1666605550.077039;2.0000000000000003e-06
14;1666605550.0827985;3e-06
15;1666605550.0879815;3e-06
16;1666605550.093169;2.0000000000000003e-06
17;1666605550.0981312;3e-06
18;1666605550.1031923;3e-06
19;1666605550.1080713;2.0000000000000003e-06
20;1666605550.1129289;3e-06
21;1666605550.1171806;2.0000000000000003e-06
22;1666605550.1216137;3e-06
23;1666605550.1257584;3e-06
24;1666605550.1301758;2.0000000000000003e-06
25;1666605550.134256;3e-06
26;1666605550.1386669;2.0000000000000003e-06
27;1666605550.1429293;3e-06
28;1666605550.1474264;3e-06
29;1666605550.1518886;2.0000000000000003e-06
30;1666605550.156183;3e-06
31;1666605550.1607397;3e-06
32;1666605550.1651247;2.0000000000000003e-06
33;1666605550.1695037;3e-06
34;1666605550.173918;2.0000000000000003e-06
35;1666605550.1781726;3e-06
36;1666605550.6855059;0.40154900000000004
37;1666605550.7048607;0.011149000000000001
38;1666605550.7099342;3e-06
39;1666605550.745725;0.022302000000000002
40;1666605550.7643776;0.011128
41;1666605550.7835658;0.011153000000000001
42;1666605550.7886658;3e-06
43;1666605550.7927585;3e-06
44;1666605550.841231;0.0334
45;1666605550.8459291;2.0000000000000003e-06
46;1666605550.850542;3e-06
47;1666605550.8550098;2.0000000000000003e-06
48;1666605550.8598843;3e-06
49;1666605550.8641202;3e-06
50;1666605550.8684864;2.0000000000000003e-06
51;1666605550.8730664;3e-06
52;1666605550.8778012;3e-06
53;1666605550.882186;2.0000000000000003e-06
54;1666605550.887162;3e-06
55;1666605550.8917265;2.0000000000000003e-06
56;1666605550.8960466;4.000000000000001e-06
57;1666605550.9006066;2.0000000000000003e-06
58;1666605550.904977;3e-06
59;1666605550.909162;3e-06
60;1666605550.9129796;2.0000000000000003e-06
61;1666605550.9169183;3e-06
62;1666605550.9212952;2.0000000000000003e-06
63;1666605550.9255443;3e-06
64;1666605550.929913;3e-06
65;1666605550.9342902;2.0000000000000003e-06
66;1666605550.9388514;3e-06
67;1666605550.943423;3e-06
68;1666605550.9477863;2.0000000000000003e-06
69;1666605550.9520438;3e-06
70;1666605550.956123;2.0000000000000003e-06
71;1666605550.9602509;3e-06
72;1666605550.9649904;3e-06
73;1666605551.3918884;0.32338700000000004
74;1666605551.396318;3e-06
75;1666605551.4010615;2.0000000000000003e-06
76;1666605551.4058788;3e-06
77;1666605551.4108076;3e-06
78;1666605551.4154472;2.0000000000000003e-06
79;1666605551.4203098;3e-06
80;1666605551.4253569;3e-06
81;1666605551.4301333;2.0000000000000003e-06
82;1666605551.4347491;3e-06
83;1666605551.4391932;2.0000000000000003e-06
84;1666605551.4439945;3e-06
85;1666605551.4488719;3e-06
86;1666605551.4538572;2.0000000000000003e-06
87;1666605551.459056;3e-06
88;1666605551.4643102;3e-06
89;1666605551.46944;2.0000000000000003e-06
90;1666605551.4740713;3e-06
91;1666605551.479123;2.0000000000000003e-06
92;1666605551.4841282;3e-06
93;1666605551.4893727;3e-06
94;1666605551.4944453;2.0000000000000003e-06
95;1666605551.4990878;3e-06
96;1666605551.5039032;3e-06
97;1666605551.5094135;2.0000000000000003e-06
98;1666605551.5150673;3e-06
99;1666605551.5209153;3e-06
100;1666605551.5266552;2.0000000000000003e-06
101;1666605551.5324218;3e-06
102;1666605551.5383189;2.0000000000000003e-06
103;1666605551.5444202;3e-06
104;1666605551.550293;3e-06
105;1666605551.5561147;2.0000000000000003e-06
106;1666605551.562538;3e-06
107;1666605551.5677848;3e-06
108;1666605551.5736692;2.0000000000000003e-06
109;1666605552.1077633;0.401565
110;1666605552.1277459;0.011158000000000001
111;1666605552.1324925;2.0000000000000003e-06
112;1666605552.1369832;3e-06
113;1666605552.1425154;3e-06
114;1666605552.147583;2.0000000000000003e-06
115;1666605552.2282863;0.055751
116;1666605552.2331681;3e-06
117;1666605552.238696;2.0000000000000003e-06
118;1666605552.2447872;3e-06
119;1666605552.250405;3e-06
120;1666605552.2563617;2.0000000000000003e-06
121;1666605552.2625344;3e-06
122;1666605552.2679784;3e-06
123;1666605552.2731156;2.0000000000000003e-06
124;1666605552.2788754;3e-06
125;1666605552.284087;2.0000000000000003e-06
126;1666605552.289619;3e-06
127;1666605552.2946029;3e-06
128;1666605552.299768;2.0000000000000003e-06
129;1666605552.3048122;3e-06
130;1666605552.3100412;3e-06
131;1666605552.3155837;2.0000000000000003e-06
132;1666605552.320678;3e-06
133;1666605552.325112;2.0000000000000003e-06
134;1666605552.3312554;3e-06
135;1666605552.336644;3e-06
136;1666605552.3418593;2.0000000000000003e-06
137;1666605552.3468802;3e-06
138;1666605552.3518853;3e-06
139;1666605552.6981087;0.267687
140;1666605552.7026854;2.0000000000000003e-06
141;1666605552.7071066;3e-06
142;1666605552.7114894;2.0000000000000003e-06
143;1666605552.71642;3e-06
144;1666605552.7206056;3e-06
145;1666605552.7249975;2.0000000000000003e-06
146;1666605552.729548;3e-06
147;1666605552.7337892;3e-06
148;1666605552.740487;2.0000000000000003e-06
149;1666605552.7453656;3e-06
150;1666605552.7506292;2.0000000000000003e-06
151;1666605552.7553773;3e-06
152;1666605552.7601671;3e-06
153;1666605552.7646148;2.0000000000000003e-06
154;1666605552.7688723;3e-06
155;1666605552.773414;3e-06
156;1666605552.7780478;2.0000000000000003e-06
157;1666605552.782792;3e-06
158;1666605552.787123;3e-06
159;1666605552.7916875;2.0000000000000003e-06
160;1666605552.7964966;3e-06
161;1666605552.8009205;3e-06
162;1666605552.8053803;2.0000000000000003e-06
163;1666605552.8099804;3e-06
164;1666605552.814677;2.0000000000000003e-06
165;1666605552.8193085;3e-06
166;1666605552.8243196;3e-06
167;1666605552.8288164;2.0000000000000003e-06
168;1666605553.2437222;0.32338500000000003
169;1666605553.2488592;3e-06
170;1666605553.2536697;2.0000000000000003e-06
171;1666605553.2583008;3e-06
172;1666605553.2624886;3e-06
173;1666605553.2668674;2.0000000000000003e-06
174;1666605553.271602;3e-06
175;1666605553.2761662;3e-06
176;1666605553.280426;2.0000000000000003e-06
177;1666605553.2844996;3e-06
178;1666605553.2890437;2.0000000000000003e-06
179;1666605553.2932885;3e-06
180;1666605553.2974975;3e-06
181;1666605553.3016634;2.0000000000000003e-06
182;1666605553.3057532;3e-06
183;1666605553.3100388;3e-06
184;1666605553.3142905;2.0000000000000003e-06
185;1666605553.3187928;3e-06
186;1666605553.3232973;2.0000000000000003e-06
187;1666605553.3278565;3e-06
188;1666605553.3324137;3e-06
189;1666605553.336984;2.0000000000000003e-06
190;1666605553.3411717;3e-06
191;1666605553.345413;3e-06
192;1666605553.3496633;2.0000000000000003e-06
193;1666605553.353914;3e-06
194;1666605553.3582883;3e-06
195;1666605553.3625429;2.0000000000000003e-06
196;1666605553.3671694;3e-06
197;1666605553.3715384;2.0000000000000003e-06
198;1666605553.375998;3e-06
199;1666605553.3806026;3e-06
200;1666605553.384664;2.0000000000000003e-06
201;1666605553.3896165;3e-06
202;1666605553.3941643;3e-06
203;1666605553.3984134;2.0000000000000003e-06
204;1666605553.4027975;3e-06
205;1666605553.407228;2.0000000000000003e-06
206;1666605553.4116652;3e-06
207;1666605553.416044;3e-06
208;1666605553.4202368;2.0000000000000003e-06
209;1666605553.4247975;3e-06
210;1666605553.4292316;3e-06
211;1666605553.4341018;2.0000000000000003e-06
212;1666605553.4383528;3e-06
213;1666605553.4428005;3e-06
214;1666605553.4472346;2.0000000000000003e-06
215;1666605553.4516826;3e-06
216;1666605553.456123;3e-06
217;1666605553.4618835;2.0000000000000003e-06
218;1666605553.467134;3e-06
219;1666605554.200521;0.569115
220;1666605554.2052338;3e-06
221;1666605554.2099304;3e-06
222;1666605554.2143652;2.0000000000000003e-06
223;1666605554.218928;3e-06
224;1666605554.223431;3e-06
225;1666605554.2281716;2.0000000000000003e-06
226;1666605554.2321322;3e-06
227;1666605554.2366786;3e-06
228;1666605554.240918;2.0000000000000003e-06
229;1666605554.244996;3e-06
230;1666605554.24938;2.0000000000000003e-06
231;1666605554.253747;3e-06
232;1666605554.258038;3e-06
233;1666605554.262293;2.0000000000000003e-06
234;1666605554.4761758;0.16723600000000002
235;1666605554.4809196;3e-06
236;1666605554.4851065;2.0000000000000003e-06
237;1666605554.4896848;3e-06
238;1666605554.4939806;2.0000000000000003e-06
239;1666605554.4983625;3e-06
240;1666605554.5027916;3e-06
241;1666605554.5070498;2.0000000000000003e-06
242;1666605554.5116055;3e-06
243;1666605554.516046;3e-06
244;1666605554.520006;2.0000000000000003e-06
245;1666605554.5247328;3e-06
246;1666605554.5289915;3e-06
247;1666605554.5332503;2.0000000000000003e-06
248;1666605554.5377924;3e-06
249;1666605554.5421789;3e-06
250;1666605554.5469182;2.0000000000000003e-06
251;1666605554.5513067;3e-06
252;1666605554.5557334;2.0000000000000003e-06
253;1666605554.5600004;3e-06
254;1666605554.5647328;3e-06
255;1666605554.569308;2.0000000000000003e-06
256;1666605554.5734189;3e-06
257;1666605554.5776787;3e-06
258;1666605554.5820446;2.0000000000000003e-06
259;1666605554.5860066;3e-06
260;1666605554.59042;2.0000000000000003e-06
261;1666605554.594674;3e-06
262;1666605554.990002;0.312265
263;1666605555.0082173;0.011142
264;1666605555.0129805;2.0000000000000003e-06
265;1666605555.0177307;3e-06
266;1666605555.0222344;2.0000000000000003e-06
267;1666605555.0265083;3e-06
268;1666605555.0310602;3e-06
269;1666605555.0354822;2.0000000000000003e-06
270;1666605555.1392336;0.078045
