FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.7764,V DC,21/10/2022 8:34:46.5,0:00:00.5,21/10/2022 8:34:46.8,4.7766,V DC,4.77652,V DC,21/10/2022 8:34:46.5,4.7764,V DC,Interval,21/10/2022 8:34:47.0
2,4.7766,V DC,21/10/2022 8:34:47.0,0:00:01.0,21/10/2022 8:34:47.2,4.7767,V DC,4.77668,V DC,21/10/2022 8:34:47.0,4.7766,V DC,Interval,21/10/2022 8:34:48.0
3,4.7767,V DC,21/10/2022 8:34:48.0,0:00:00.9,21/10/2022 8:34:48.8,4.7768,V DC,4.77671111111111,V DC,21/10/2022 8:34:48.0,4.7767,V DC,Interval,21/10/2022 8:34:48.9
4,4.7767,V DC,21/10/2022 8:34:48.9,0:00:01.0,21/10/2022 8:34:49.0,4.7768,V DC,4.77679,V DC,21/10/2022 8:34:48.9,4.7767,V DC,Interval,21/10/2022 8:34:49.9
5,4.7768,V DC,21/10/2022 8:34:49.9,0:00:01.0,21/10/2022 8:34:49.9,4.7768,V DC,4.7766,V DC,21/10/2022 8:34:50.8,4.7764,V DC,Interval,21/10/2022 8:34:50.9
6,4.7764,V DC,21/10/2022 8:34:50.9,0:00:01.0,21/10/2022 8:34:50.9,4.7764,V DC,4.77635,V DC,21/10/2022 8:34:51.4,4.7763,V DC,Interval,21/10/2022 8:34:51.9
7,4.7763,V DC,21/10/2022 8:34:51.9,0:00:01.0,21/10/2022 8:34:52.4,4.7764,V DC,4.77635,V DC,21/10/2022 8:34:51.9,4.7763,V DC,Interval,21/10/2022 8:34:52.9
8,4.7765,V DC,21/10/2022 8:34:52.9,0:00:01.0,21/10/2022 8:34:53.2,4.7778,V DC,4.77665,V DC,21/10/2022 8:34:53.8,4.7762,V DC,Interval,21/10/2022 8:34:53.9
9,4.7766,V DC,21/10/2022 8:34:53.9,0:00:01.0,21/10/2022 8:34:54.1,4.7768,V DC,4.77654,V DC,21/10/2022 8:34:54.0,4.7764,V DC,Interval,21/10/2022 8:34:55.0
10,4.7766,V DC,21/10/2022 8:34:55.0,0:00:01.0,21/10/2022 8:34:55.0,4.7766,V DC,4.77652,V DC,21/10/2022 8:34:55.5,4.7764,V DC,Interval,21/10/2022 8:34:56.0
