timestamp,uptimeInS,bootCount,lastResetCause,templ4cuInDeciC,sunSensorsIsPowerOn,sunSensorsNum0fOvercurrentChecks,sunSensorsNum0fOvercurrentsDetected,gpsIsPowerOn,gpsNum0fOvercurrentChecks,gpsNum0fOvercurrentsDetected,extTempAndMagneticSensorsIsPowerOn,extTempAndMagneticSensorsNum0fOvercurrentChecks,extTempAndMagneticSensorsNum0fOvercurrentsDetected,mtqVoltageMV,mtqCurrentMA,sunSensorsCurrenthiA,gpsCurrentMA,extTempAndMagneticSensorsTempMA,solarPanelTempl,solarPanelTemp2,solarPanelTemp3,solarPanelTemp4,solarPanelTemp5,solarPanelTemp6,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,
978911440,368,962,71434240,284,1,7365,0,1,7365,0,1,7365,0,0.000000,0.181274,4.229736,0.251770,0.135956,22.000000,24.000000,nan,31.500000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911445,373,962,71434240,286,1,7467,0,1,7467,0,1,7467,0,0.302124,0.140991,4.149170,0.261841,0.135956,22.000000,24.000000,nan,31.500000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911450,378,962,71434240,287,1,7569,0,1,7569,0,1,7569,0,0.201416,0.100708,4.179382,0.231628,0.226593,22.000000,24.500000,nan,32.000000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911455,383,962,71434240,286,1,7671,0,1,7671,0,1,7671,0,0.402832,0.201416,4.169312,0.231628,0.161133,22.000000,24.500000,nan,32.000000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911460,388,962,71434240,286,1,7773,0,1,7773,0,1,7773,0,0.000000,0.241699,4.219666,0.251770,0.140991,22.500000,24.500000,nan,32.000000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911465,393,962,71434240,287,1,7875,0,1,7875,0,1,7875,0,0.402832,0.140991,4.259949,0.241699,0.181274,22.500000,24.500000,nan,32.000000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911470,398,962,71434240,287,1,7977,0,1,7977,0,1,7977,0,0.302124,0.221558,4.098816,0.251770,0.201416,22.500000,24.500000,nan,32.000000,23.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911475,403,962,71434240,290,1,8079,0,1,8079,0,1,8079,0,0.402832,0.100708,4.179382,0.292053,0.181274,22.500000,24.500000,nan,32.000000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911480,409,962,71434240,288,1,8181,0,1,8181,0,1,8181,0,0.000000,0.181274,4.098816,0.261841,0.216522,22.500000,24.500000,nan,32.000000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911486,414,962,71434240,291,1,8283,0,1,8283,0,1,8283,0,0.402832,0.161133,4.813843,0.271912,0.211487,22.500000,24.500000,nan,32.000000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911491,419,962,71434240,292,1,8385,0,1,8385,0,1,8385,0,0.201416,0.181274,4.098816,0.251770,0.206451,22.500000,24.500000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911496,424,962,71434240,291,1,8487,0,1,8487,0,1,8487,0,0.000000,0.161133,4.179382,0.251770,0.151062,22.500000,24.500000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911501,429,962,71434240,289,1,8589,0,1,8589,0,1,8589,0,0.604248,0.201416,4.118958,0.251770,0.125885,22.500000,24.500000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911506,434,962,71434240,291,1,8691,0,1,8691,0,1,8691,0,0.604248,0.140991,4.068604,0.231628,0.211487,22.500000,24.500000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911511,439,962,71434240,292,1,8793,0,1,8793,0,1,8793,0,0.000000,0.201416,7.694092,0.251770,0.216522,22.500000,24.500000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911516,444,962,71434240,292,1,8895,0,1,8895,0,1,8895,0,0.000000,0.221558,4.199524,0.261841,0.211487,22.500000,25.000000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911521,449,962,71434240,294,1,8997,0,1,8997,0,1,8997,0,0.302124,0.201416,4.058533,0.251770,0.216522,22.500000,25.000000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911526,454,962,71434240,294,1,9099,0,1,9099,0,1,9099,0,0.402832,0.120850,4.209595,0.261841,0.146027,22.500000,25.000000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911531,460,962,71434240,294,1,9201,0,1,9201,0,1,9201,0,0.201416,0.120850,4.088745,0.241699,0.191345,22.500000,25.000000,nan,32.500000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911537,465,962,71434240,295,1,9303,0,1,9303,0,1,9303,0,0.604248,0.120850,6.445313,0.261841,0.191345,22.500000,25.000000,nan,33.000000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911542,470,962,71434240,296,1,9405,0,1,9405,0,1,9405,0,0.604248,0.140991,4.129028,0.241699,0.201416,22.500000,25.000000,nan,33.000000,23.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911547,475,962,71434240,296,1,9507,0,1,9507,0,1,9507,0,0.000000,0.140991,4.139099,0.241699,0.146027,22.500000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911552,480,962,71434240,296,1,9609,0,1,9609,0,1,9609,0,0.201416,0.100708,4.159241,0.251770,0.231628,22.500000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911557,485,962,71434240,298,1,9711,0,1,9711,0,1,9711,0,0.402832,0.080566,4.229736,0.221558,0.216522,22.500000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911562,490,962,71434240,298,1,9813,0,1,9813,0,1,9813,0,0.503540,0.221558,4.088745,0.261841,0.140991,22.500000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911567,495,962,71434240,298,1,9915,0,1,9915,0,1,9915,0,0.503540,0.140991,4.199524,0.251770,0.151062,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911572,500,962,71434240,298,1,10017,0,1,10017,0,1,10017,0,0.503540,0.120850,4.159241,0.261841,0.211487,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911577,505,962,71434240,300,1,10119,0,1,10119,0,1,10119,0,0.604248,0.100708,4.189453,0.241699,0.161133,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911582,511,962,71434240,301,1,10221,0,1,10221,0,1,10221,0,0.402832,0.221558,4.199524,0.241699,0.135956,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911588,516,962,71434240,300,1,10323,0,1,10323,0,1,10323,0,0.402832,0.161133,4.098816,0.231628,0.156097,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911601,1,963,71434240,284,1,21,0,1,21,0,1,21,0,0.402832,0.120850,0.251770,0.221558,0.196381,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911607,6,963,71434240,296,1,123,0,1,123,0,1,123,0,0.503540,0.100708,4.139099,0.221558,0.211487,23.000000,25.000000,nan,33.000000,24.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911612,11,963,71434240,301,1,225,0,1,225,0,1,225,0,0.100708,0.161133,4.259949,0.241699,0.191345,23.000000,25.000000,nan,33.000000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911617,16,963,71434240,303,1,327,0,1,327,0,1,327,0,0.503540,0.100708,4.209595,0.241699,0.196381,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911622,21,963,71434240,322,1,429,0,1,429,0,1,429,0,0.906372,0.302124,4.189453,0.271912,0.216522,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911627,26,963,71434240,304,1,531,0,1,531,0,1,531,0,0.503540,0.120850,4.199524,0.211487,0.206451,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911632,31,963,71434240,305,1,633,0,1,633,0,1,633,0,0.604248,0.100708,4.239807,0.221558,0.201416,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911637,36,963,71434240,305,1,735,0,1,735,0,1,735,0,0.604248,0.120850,4.229736,0.231628,0.191345,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911642,41,963,71434240,305,1,837,0,1,837,0,1,837,0,0.503540,0.140991,4.139099,0.241699,0.120850,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911647,46,963,71434240,306,1,939,0,1,939,0,1,939,0,0.503540,0.080566,4.249878,0.241699,0.191345,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911652,52,963,71434240,307,1,1041,0,1,1041,0,1,1041,0,0.503540,0.100708,4.259949,0.241699,0.201416,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911658,57,963,71434240,307,1,1143,0,1,1143,0,1,1143,0,0.604248,0.080566,4.229736,0.221558,0.125885,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911663,62,963,71434240,308,1,1245,0,1,1245,0,1,1245,0,0.100708,0.120850,4.259949,0.221558,0.120850,23.000000,25.500000,nan,33.500000,24.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911668,67,963,71434240,309,1,1347,0,1,1347,0,1,1347,0,0.402832,0.080566,4.199524,0.221558,0.161133,23.500000,25.500000,nan,33.500000,25.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911673,72,963,71434240,309,1,1449,0,1,1449,0,1,1449,0,0.503540,0.080566,4.239807,0.221558,0.151062,23.500000,25.500000,nan,33.500000,25.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911678,77,963,71434240,310,1,1551,0,1,1551,0,1,1551,0,0.604248,0.181274,4.169312,0.241699,0.125885,23.500000,25.500000,nan,33.500000,25.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911683,82,963,71434240,310,1,1653,0,1,1653,0,1,1653,0,0.100708,0.100708,4.259949,0.221558,0.125885,23.500000,25.500000,nan,33.500000,25.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911694,1,964,71434240,295,1,21,0,1,21,0,1,21,0,0.402832,0.221558,0.191345,0.231628,0.206451,23.500000,25.500000,nan,33.500000,25.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911700,6,964,71434240,307,1,123,0,1,123,0,1,123,0,0.000000,0.201416,4.088745,0.251770,0.206451,23.500000,25.500000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911705,11,964,71434240,310,1,225,0,1,225,0,1,225,0,0.100708,0.140991,4.108887,0.251770,0.211487,23.500000,25.500000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911710,16,964,71434240,313,1,327,0,1,327,0,1,327,0,0.503540,0.221558,4.118958,0.271912,0.221558,23.500000,25.500000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911715,21,964,71434240,312,1,429,0,1,429,0,1,429,0,0.302124,0.161133,4.088745,0.271912,0.196381,23.500000,25.500000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911720,26,964,71434240,314,1,531,0,1,531,0,1,531,0,0.000000,0.221558,4.209595,0.231628,0.211487,23.500000,26.000000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911725,31,964,71434240,314,1,633,0,1,633,0,1,633,0,0.503540,0.100708,4.239807,0.261841,0.196381,23.500000,26.000000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911730,36,964,71434240,314,1,735,0,1,735,0,1,735,0,0.503540,0.140991,4.129028,0.251770,0.211487,23.500000,26.000000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911735,41,964,71434240,316,1,837,0,1,837,0,1,837,0,0.503540,0.161133,4.078674,0.251770,0.201416,23.500000,26.000000,nan,33.500000,25.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911740,46,964,71434240,316,1,939,0,1,939,0,1,939,0,0.604248,0.120850,4.199524,0.261841,0.211487,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911745,52,964,71434240,316,1,1041,0,1,1041,0,1,1041,0,0.704956,0.120850,4.209595,0.251770,0.221558,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911751,57,964,71434240,316,1,1143,0,1,1143,0,1,1143,0,0.402832,0.181274,7.895508,0.271912,2.573090,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911756,62,964,71434240,317,1,1245,0,1,1245,0,1,1245,0,0.201416,0.100708,4.199524,0.271912,0.211487,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911761,67,964,71434240,317,1,1347,0,1,1347,0,1,1347,0,0.503540,0.100708,4.118958,0.261841,0.196381,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911766,72,964,71434240,319,1,1449,0,1,1449,0,1,1449,0,0.000000,0.221558,4.179382,0.271912,0.156097,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911771,77,964,71434240,318,1,1551,0,1,1551,0,1,1551,0,0.402832,0.241699,4.229736,0.261841,0.140991,23.500000,26.000000,nan,33.500000,26.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911776,82,964,71434240,318,1,1653,0,1,1653,0,1,1653,0,0.503540,0.100708,4.682922,0.261841,0.196381,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911781,87,964,71434240,318,1,1755,0,1,1755,0,1,1755,0,0.503540,0.140991,4.229736,0.241699,0.156097,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911786,92,964,71434240,319,1,1857,0,1,1857,0,1,1857,0,0.402832,0.140991,4.189453,0.251770,0.156097,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911791,97,964,71434240,320,1,1959,0,1,1959,0,1,1959,0,0.604248,0.181274,4.189453,0.251770,0.140991,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911796,103,964,71434240,320,1,2061,0,1,2061,0,1,2061,0,0.503540,0.140991,4.179382,0.261841,0.211487,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911802,108,964,71434240,320,1,2163,0,1,2163,0,1,2163,0,0.503540,0.120850,7.744446,0.241699,0.151062,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911807,113,964,71434240,319,1,2265,0,1,2265,0,1,2265,0,0.000000,0.181274,4.189453,0.261841,0.151062,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911812,118,964,71434240,322,1,2367,0,1,2367,0,1,2367,0,0.000000,0.201416,4.159241,0.281982,0.151062,24.000000,26.000000,nan,33.500000,26.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911817,123,964,71434240,322,1,2469,0,1,2469,0,1,2469,0,0.302124,0.140991,4.219666,0.271912,0.216522,24.000000,26.000000,nan,33.500000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911822,128,964,71434240,322,1,2571,0,1,2571,0,1,2571,0,0.100708,0.201416,4.108887,0.241699,0.161133,24.000000,26.000000,nan,33.500000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911827,133,964,71434240,322,1,2673,0,1,2673,0,1,2673,0,0.000000,0.181274,4.179382,0.292053,0.156097,24.000000,26.000000,nan,33.500000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911832,138,964,71434240,323,1,2775,0,1,2775,0,1,2775,0,0.000000,0.181274,4.108887,0.251770,0.201416,24.000000,26.500000,nan,33.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911837,143,964,71434240,323,1,2877,0,1,2877,0,1,2877,0,0.503540,0.201416,4.058533,0.271912,0.231628,24.000000,26.500000,nan,33.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911842,148,964,71434240,324,1,2979,0,1,2979,0,1,2979,0,0.201416,0.221558,4.108887,0.251770,0.186310,24.000000,26.500000,nan,33.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911847,154,964,71434240,325,1,3081,0,1,3081,0,1,3081,0,0.000000,0.181274,4.209595,0.241699,0.211487,24.000000,26.500000,nan,33.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911853,159,964,71434240,325,1,3183,0,1,3183,0,1,3183,0,0.503540,0.161133,4.108887,0.292053,0.196381,24.000000,26.500000,nan,33.000000,27.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911858,164,964,71434240,325,1,3285,0,1,3285,0,1,3285,0,0.402832,0.201416,4.088745,0.231628,0.226593,24.000000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911863,169,964,71434240,325,1,3387,0,1,3387,0,1,3387,0,0.100708,0.201416,4.139099,0.261841,0.196381,24.000000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911868,174,964,71434240,325,1,3489,0,1,3489,0,1,3489,0,0.604248,0.120850,4.159241,0.271912,0.191345,24.000000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911873,179,964,71434240,326,1,3591,0,1,3591,0,1,3591,0,0.503540,0.181274,4.098816,0.271912,0.216522,24.000000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911878,184,964,71434240,326,1,3693,0,1,3693,0,1,3693,0,0.604248,0.140991,4.088745,0.261841,0.216522,24.000000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911883,189,964,71434240,325,1,3795,0,1,3795,0,1,3795,0,0.100708,0.120850,4.219666,0.251770,0.191345,24.500000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911888,194,964,71434240,327,1,3897,0,1,3897,0,1,3897,0,0.503540,0.161133,4.098816,0.271912,0.231628,24.500000,26.500000,nan,33.000000,27.500000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911893,199,964,71434240,327,1,3999,0,1,3999,0,1,3999,0,0.201416,0.181274,4.149170,0.271912,0.211487,24.500000,26.500000,nan,33.000000,28.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911898,205,964,71434240,327,1,4101,0,1,4101,0,1,4101,0,0.302124,0.120850,4.189453,0.251770,0.216522,24.500000,26.500000,nan,33.000000,28.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
978911904,210,964,71434240,327,1,4203,0,1,4203,0,1,4203,0,0.503540,0.120850,4.229736,0.261841,0.201416,24.500000,26.500000,nan,33.000000,28.000000,nan,0,0,0,0,0,0,0,192,127,0,0,192,127,0,0,192,127,0,0,192,127,0,0,0,0,0,0,0,0,0,0,192,127,
