time; timestamp; t_delta; target; angle
06/22/2022, 09:29:06; 1655882946.7284088; 10.079558849334717; 0.667614; 0.667614
06/22/2022, 09:29:16; 1655882956.8053381; 20.156488180160522; 1.335227; 1.321023
06/22/2022, 09:29:26; 1655882966.882414; 30.233564138412476; 2.002841; 1.988636
06/22/2022, 09:29:36; 1655882976.9596636; 40.310813665390015; 2.684659; 2.670454
06/22/2022, 09:29:47; 1655882987.037709; 50.388859033584595; 3.352273; 3.352273
06/22/2022, 09:29:57; 1655882997.115167; 60.46631693840027; 4.019886; 4.005682
06/22/2022, 09:30:07; 1655883007.1948225; 70.5459725856781; 4.701705; 4.6875
06/22/2022, 09:30:17; 1655883017.2726774; 80.62382745742798; 5.369318; 5.355113
06/22/2022, 09:30:27; 1655883027.3498466; 90.70099663734436; 6.036932; 6.036932
06/22/2022, 09:30:37; 1655883037.4294848; 100.78063488006592; 6.704545; 6.690341
06/22/2022, 09:30:47; 1655883047.5073912; 110.85854125022888; 7.386364; 7.386363
06/22/2022, 09:30:57; 1655883057.5871375; 120.93828749656677; 8.053977; 8.039773
06/22/2022, 09:31:07; 1655883067.6668255; 131.01797556877136; 8.721591; 8.721591
06/22/2022, 09:31:17; 1655883077.7473938; 141.09854388237; 9.403409; 9.403409
06/22/2022, 09:31:27; 1655883087.8278286; 151.17897868156433; 10.071023; 10.071023
06/22/2022, 09:31:37; 1655883097.909098; 161.26024794578552; 10.738636; 10.724432
06/22/2022, 09:31:47; 1655883107.989904; 171.34105396270752; 11.420455; 11.420455
06/22/2022, 09:31:58; 1655883118.0709507; 181.4221007823944; 12.088068; 12.073864
06/22/2022, 09:32:08; 1655883128.154952; 191.50610208511353; 12.755682; 12.741477
06/22/2022, 09:32:18; 1655883138.2376657; 201.5888156890869; 13.4375; 13.4375
06/22/2022, 09:32:28; 1655883148.321894; 211.67304396629333; 14.105114; 14.105114
06/22/2022, 09:32:38; 1655883158.4038355; 221.7549855709076; 14.772727; 14.772727
06/22/2022, 09:32:48; 1655883168.4839263; 231.83507633209229; 15.454545; 15.454545
06/22/2022, 09:32:58; 1655883178.561731; 241.91288113594055; 16.122159; 16.107954
06/22/2022, 09:33:08; 1655883188.643427; 251.99457693099976; 16.789773; 16.775568
06/22/2022, 09:33:18; 1655883198.7269225; 262.0780725479126; 17.471591; 17.47159
06/22/2022, 09:33:28; 1655883208.8097599; 272.16090989112854; 18.139205; 18.139204
06/22/2022, 09:33:38; 1655883218.8914022; 282.242552280426; 18.806818; 18.806818
06/22/2022, 09:33:48; 1655883228.977056; 292.3282060623169; 19.474432; 19.460227
06/22/2022, 09:33:59; 1655883239.0594583; 302.410608291626; 20.15625; 20.142045
06/22/2022, 09:34:09; 1655883249.140233; 312.4913830757141; 20.823864; 20.809659
06/22/2022, 09:34:19; 1655883259.2243314; 322.5754814147949; 21.491477; 21.477272
06/22/2022, 09:34:29; 1655883269.3054605; 332.6566104888916; 22.173295; 22.173295
06/22/2022, 09:34:39; 1655883279.3900042; 342.7411541938782; 22.840909; 22.840909
06/22/2022, 09:34:49; 1655883289.4738934; 352.8250434398651; 23.508523; 23.522727
06/22/2022, 09:34:59; 1655883299.555578; 362.9067280292511; 24.190341; 24.176136
06/22/2022, 09:35:09; 1655883309.6353655; 372.9865155220032; 24.857955; 24.857954
06/22/2022, 09:35:19; 1655883319.719572; 383.0707221031189; 25.525568; 25.511363
06/22/2022, 09:35:29; 1655883329.7998352; 393.1509852409363; 26.207386; 26.193181
06/22/2022, 09:35:39; 1655883339.881727; 403.2328770160675; 26.875; 26.875
06/22/2022, 09:35:49; 1655883349.9617755; 413.3129255771637; 27.542614; 27.528409
06/22/2022, 09:36:00; 1655883360.0426216; 423.393771648407; 28.224432; 28.210227
06/22/2022, 09:36:10; 1655883370.125097; 433.47624707221985; 28.892045; 28.87784
06/22/2022, 09:36:20; 1655883380.2087967; 443.5599467754364; 29.559659; 29.559659
06/22/2022, 09:36:30; 1655883390.2919526; 453.643102645874; 30.241477; 30.227272
06/22/2022, 09:36:40; 1655883400.37515; 463.7263000011444; 30.909091; 30.90909
06/22/2022, 09:36:50; 1655883410.4546847; 473.80583477020264; 31.576705; 31.576704
06/22/2022, 09:37:00; 1655883420.5339515; 483.88510155677795; 32.258523; 32.258522
06/22/2022, 09:37:10; 1655883430.6084454; 493.95959544181824; 32.926136; 32.926136
06/22/2022, 09:37:20; 1655883440.684715; 504.03586506843567; 33.59375; 33.59375
06/22/2022, 09:37:30; 1655883450.7608647; 514.1120147705078; 34.261364; 34.247158
06/22/2022, 09:37:40; 1655883460.8382115; 524.1893615722656; 34.943182; 34.94318
06/22/2022, 09:37:50; 1655883470.9134164; 534.2645664215088; 35.610795; 35.596591
06/22/2022, 09:38:00; 1655883480.9900262; 544.3411762714386; 36.278409; 36.278408
06/22/2022, 09:38:11; 1655883491.0662851; 554.41743516922; 36.960227; 36.960227
06/22/2022, 09:38:21; 1655883501.142998; 564.494148015976; 37.627841; 37.613636
06/22/2022, 09:38:31; 1655883511.2189302; 574.570080280304; 38.295455; 38.28125
06/22/2022, 09:38:41; 1655883521.2956192; 584.646769285202; 38.963068; 38.948863
06/22/2022, 09:38:51; 1655883531.3713806; 594.7225306034088; 39.644886; 39.644886
06/22/2022, 09:39:01; 1655883541.447147; 604.7982969284058; 40.3125; 40.3125
06/22/2022, 09:39:11; 1655883551.5230966; 614.87424659729; 40.980114; 40.965908
06/22/2022, 09:39:21; 1655883561.600115; 624.9512650966644; 41.661932; 41.647727
06/22/2022, 09:39:31; 1655883571.6753795; 635.0265295505524; 42.329545; 42.301136
06/22/2022, 09:39:41; 1655883581.7512228; 645.1023728847504; 42.997159; 42.997158
06/22/2022, 09:39:51; 1655883591.827603; 655.1787531375885; 43.664773; 43.650569
06/22/2022, 09:40:01; 1655883601.9052026; 665.2563526630402; 44.346591; 44.346591
06/22/2022, 09:40:11; 1655883611.9807904; 675.3319404125214; 45.014205; 45.014205
06/22/2022, 09:40:22; 1655883622.0566835; 685.4078335762024; 45.681818; 45.681819
06/22/2022, 09:40:32; 1655883632.133703; 695.4848530292511; 46.363636; 46.363636
