Reading;Sample;;Start Time;Duration;Max Time;Max;;Average;;Min Time;Min;;Description;Stop Time
1;21,4;°C;15.06.22 6:29:09,6;0:01:00,1;15.06.22 6:29:49,9;21,5;°C;21,4149068322981;°C;15.06.22 6:29:09,6;21,4;°C;Interval;15.06.22 6:30:09,7
2;21,5;°C;15.06.22 6:30:09,7;0:01:00,0;15.06.22 6:30:09,7;21,5;°C;21,4509316770186;°C;15.06.22 6:30:10,0;21,4;°C;Interval;15.06.22 6:31:09,7
3;21,5;°C;15.06.22 6:31:09,7;0:01:00,1;15.06.22 6:31:09,7;21,5;°C;21,4869565217391;°C;15.06.22 6:31:10,5;21,4;°C;Interval;15.06.22 6:32:09,8
4;21,5;°C;15.06.22 6:32:09,8;0:01:00,1;15.06.22 6:32:30,7;21,6;°C;21,5024844720497;°C;15.06.22 6:32:09,8;21,5;°C;Interval;15.06.22 6:33:09,9
5;21,5;°C;15.06.22 6:33:09,9;0:01:00,0;15.06.22 6:33:09,9;21,5;°C;21,5;°C;15.06.22 6:33:09,9;21,5;°C;Interval;15.06.22 6:34:09,9
6;21,5;°C;15.06.22 6:34:09,9;0:01:00,1;15.06.22 6:34:10,7;21,6;°C;21,5175;°C;15.06.22 6:34:09,9;21,5;°C;Interval;15.06.22 6:35:10,0
7;21,6;°C;15.06.22 6:35:10,0;0:00:59,7;15.06.22 6:35:10,0;21,6;°C;21,5163522012579;°C;15.06.22 6:35:11,2;21,5;°C;Interval;15.06.22 6:36:09,7
8;21,5;°C;15.06.22 6:36:09,7;0:01:00,0;15.06.22 6:36:23,6;21,6;°C;21,501875;°C;15.06.22 6:36:09,7;21,5;°C;Interval;15.06.22 6:37:09,7
9;21,5;°C;15.06.22 6:37:09,7;0:01:00,0;15.06.22 6:37:09,7;21,5;°C;21,499375;°C;15.06.22 6:37:22,4;21,4;°C;Interval;15.06.22 6:38:09,7
10;21,5;°C;15.06.22 6:38:09,7;0:01:00,1;15.06.22 6:38:22,6;21,6;°C;21,500625;°C;15.06.22 6:38:45,7;21,4;°C;Interval;15.06.22 6:39:09,9
11;21,5;°C;15.06.22 6:39:09,9;0:01:00,0;15.06.22 6:39:24,8;21,6;°C;21,49;°C;15.06.22 6:39:15,8;21,4;°C;Interval;15.06.22 6:40:09,9
12;21,4;°C;15.06.22 6:40:09,9;0:01:00,1;15.06.22 6:40:36,1;21,5;°C;21,399375;°C;15.06.22 6:40:55,3;21,3;°C;Interval;15.06.22 6:41:09,9
13;21,3;°C;15.06.22 6:41:09,9;0:00:59,7;15.06.22 6:41:10,4;21,4;°C;21,3874213836478;°C;15.06.22 6:41:09,9;21,3;°C;Interval;15.06.22 6:42:09,6
14;21,4;°C;15.06.22 6:42:09,6;0:01:00,2;15.06.22 6:42:09,6;21,4;°C;21,345;°C;15.06.22 6:42:11,2;21,3;°C;Interval;15.06.22 6:43:09,8
15;21,4;°C;15.06.22 6:43:09,8;0:01:00,0;15.06.22 6:43:09,8;21,4;°C;21,3025;°C;15.06.22 6:43:10,1;21,3;°C;Interval;15.06.22 6:44:09,8
16;21,3;°C;15.06.22 6:44:09,8;0:01:00,0;15.06.22 6:44:09,8;21,3;°C;21,271875;°C;15.06.22 6:44:16,9;21,2;°C;Interval;15.06.22 6:45:09,8
17;21,3;°C;15.06.22 6:45:09,8;0:01:00,2;15.06.22 6:45:09,8;21,3;°C;21,224375;°C;15.06.22 6:45:10,6;21,2;°C;Interval;15.06.22 6:46:10,0
18;21,2;°C;15.06.22 6:46:10,0;0:00:59,7;15.06.22 6:46:12,2;21,3;°C;21,2031446540881;°C;15.06.22 6:47:08,6;21,1;°C;Interval;15.06.22 6:47:09,7
19;21,2;°C;15.06.22 6:47:09,7;0:01:00,0;15.06.22 6:47:09,7;21,2;°C;21,1975;°C;15.06.22 6:47:10,4;21,1;°C;Interval;15.06.22 6:48:09,7
20;21,2;°C;15.06.22 6:48:09,7;0:01:00,0;15.06.22 6:48:09,7;21,2;°C;21,1525;°C;15.06.22 6:48:12,3;21,1;°C;Interval;15.06.22 6:49:09,7
21;21,1;°C;15.06.22 6:49:09,7;0:01:00,1;15.06.22 6:49:10,5;21,2;°C;21,111875;°C;15.06.22 6:49:09,7;21,1;°C;Interval;15.06.22 6:50:09,8
22;21,1;°C;15.06.22 6:50:09,8;0:01:00,0;15.06.22 6:50:09,8;21,1;°C;21,1;°C;15.06.22 6:50:09,8;21,1;°C;Interval;15.06.22 6:51:09,9
23;21,1;°C;15.06.22 6:51:09,9;0:01:00,0;15.06.22 6:51:09,9;21,1;°C;21,0875;°C;15.06.22 6:51:29,0;21;°C;Interval;15.06.22 6:52:09,9
24;21,1;°C;15.06.22 6:52:09,9;0:01:00,1;15.06.22 6:52:09,9;21,1;°C;21,049375;°C;15.06.22 6:52:11,5;21;°C;Interval;15.06.22 6:53:10,0
25;21;°C;15.06.22 6:53:10,0;0:00:59,7;15.06.22 6:53:13,7;21,1;°C;21,0075471698113;°C;15.06.22 6:53:10,0;21;°C;Interval;15.06.22 6:54:09,7
26;21;°C;15.06.22 6:54:09,7;0:01:00,1;15.06.22 6:54:10,4;21,1;°C;21,006875;°C;15.06.22 6:54:09,7;21;°C;Interval;15.06.22 6:55:09,8
27;21;°C;15.06.22 6:55:09,8;0:01:00,0;15.06.22 6:55:48,1;21,1;°C;21,03125;°C;15.06.22 6:55:09,8;21;°C;Interval;15.06.22 6:56:09,8
28;21,1;°C;15.06.22 6:56:09,8;0:01:00,1;15.06.22 6:56:09,8;21,1;°C;21,058125;°C;15.06.22 6:56:10,3;21;°C;Interval;15.06.22 6:57:09,9
29;21;°C;15.06.22 6:57:09,9;0:01:00,0;15.06.22 6:57:10,6;21,1;°C;21,041875;°C;15.06.22 6:57:09,9;21;°C;Interval;15.06.22 6:58:09,9
30;21;°C;15.06.22 6:58:09,9;0:01:00,0;15.06.22 6:58:11,9;21,1;°C;21,005625;°C;15.06.22 6:58:09,9;21;°C;Interval;15.06.22 6:59:09,9
31;21;°C;15.06.22 6:59:09,9;0:00:59,7;15.06.22 6:59:09,9;21;°C;20,9974842767296;°C;15.06.22 6:59:12,2;20,9;°C;Interval;15.06.22 7:00:09,6
32;21;°C;15.06.22 7:00:09,6;0:01:00,2;15.06.22 7:00:09,6;21;°C;20,98125;°C;15.06.22 7:00:10,7;20,9;°C;Interval;15.06.22 7:01:09,8
33;20,9;°C;15.06.22 7:01:09,8;0:01:00,0;15.06.22 7:01:10,4;21;°C;20,948125;°C;15.06.22 7:01:09,8;20,9;°C;Interval;15.06.22 7:02:09,8
34;21;°C;15.06.22 7:02:09,8;0:01:00,0;15.06.22 7:02:09,8;21;°C;20,918125;°C;15.06.22 7:02:10,9;20,9;°C;Interval;15.06.22 7:03:09,8
