time; timestamp; t_delta; target; angle
06/15/2022, 09:53:03; 1655279583.1401744; 10.080040693283081; 0.667614; 0.667614
06/15/2022, 09:53:13; 1655279593.217231; 20.157097339630127; 1.335227; 1.321023
06/15/2022, 09:53:23; 1655279603.2962015; 30.23606777191162; 2.002841; 1.988636
06/15/2022, 09:53:33; 1655279613.3732462; 40.31311249732971; 2.684659; 2.670454
06/15/2022, 09:53:43; 1655279623.4510603; 50.39092659950256; 3.352273; 3.352273
06/15/2022, 09:53:53; 1655279633.5309696; 60.47083592414856; 4.019886; 4.019886
06/15/2022, 09:54:03; 1655279643.6122508; 70.5521171092987; 4.701705; 4.701704
06/15/2022, 09:54:13; 1655279653.6922488; 80.63211512565613; 5.369318; 5.355113
06/15/2022, 09:54:23; 1655279663.7718687; 90.7117350101471; 6.036932; 6.036932
06/15/2022, 09:54:33; 1655279673.8520083; 100.7918746471405; 6.71875; 6.71875
06/15/2022, 09:54:43; 1655279683.9321885; 110.87205481529236; 7.386364; 7.386363
06/15/2022, 09:54:54; 1655279694.0101333; 120.94999957084656; 8.053977; 8.053977
06/15/2022, 09:55:04; 1655279704.08941; 131.0292763710022; 8.721591; 8.707386
06/15/2022, 09:55:14; 1655279714.167407; 141.10727334022522; 9.403409; 9.403409
06/15/2022, 09:55:24; 1655279724.2453923; 151.18525862693787; 10.071023; 10.071023
06/15/2022, 09:55:34; 1655279734.3310823; 161.27094864845276; 10.738636; 10.724432
06/15/2022, 09:55:44; 1655279744.4137661; 171.35363245010376; 11.420455; 11.420455
06/15/2022, 09:55:54; 1655279754.4949238; 181.43479013442993; 12.088068; 12.073864
06/15/2022, 09:56:04; 1655279764.5827203; 191.5225865840912; 12.755682; 12.741477
06/15/2022, 09:56:14; 1655279774.6630027; 201.60286903381348; 13.4375; 13.4375
06/15/2022, 09:56:24; 1655279784.7453175; 211.68518376350403; 14.105114; 14.105114
06/15/2022, 09:56:34; 1655279794.8263724; 221.7662386894226; 14.772727; 14.772727
06/15/2022, 09:56:44; 1655279804.911451; 231.85131740570068; 15.454545; 15.440341
06/15/2022, 09:56:54; 1655279814.9972296; 241.93709588050842; 16.122159; 16.107954
06/15/2022, 09:57:05; 1655279825.077905; 252.01777124404907; 16.789773; 16.775568
06/15/2022, 09:57:15; 1655279835.158867; 262.0987331867218; 17.471591; 17.47159
06/15/2022, 09:57:25; 1655279845.2412155; 272.1810817718506; 18.139205; 18.139204
06/15/2022, 09:57:35; 1655279855.3227634; 282.26262974739075; 18.806818; 18.806818
06/15/2022, 09:57:45; 1655279865.4056518; 292.3455181121826; 19.488636; 19.474431
06/15/2022, 09:57:55; 1655279875.4876385; 302.4275047779083; 20.15625; 20.15625
06/15/2022, 09:58:05; 1655279885.5698826; 312.50974893569946; 20.823864; 20.809659
06/15/2022, 09:58:15; 1655279895.6524694; 322.59233570098877; 21.505682; 21.491477
06/15/2022, 09:58:25; 1655279905.7336783; 332.67354464530945; 22.173295; 22.173295
06/15/2022, 09:58:35; 1655279915.8153925; 342.75525879859924; 22.840909; 22.840909
06/15/2022, 09:58:45; 1655279925.9014468; 352.841313123703; 23.522727; 23.522727
06/15/2022, 09:58:55; 1655279935.9838226; 362.9236888885498; 24.190341; 24.176136
06/15/2022, 09:59:06; 1655279946.0656455; 373.00551176071167; 24.857955; 24.857954
06/15/2022, 09:59:16; 1655279956.1466246; 383.0864908695221; 25.525568; 25.511363
06/15/2022, 09:59:26; 1655279966.2301214; 393.16998767852783; 26.207386; 26.193181
06/15/2022, 09:59:36; 1655279976.3116333; 403.25149965286255; 26.875; 26.875
06/15/2022, 09:59:46; 1655279986.3944957; 413.3343620300293; 27.542614; 27.528409
06/15/2022, 09:59:56; 1655279996.4798324; 423.41969871520996; 28.224432; 28.210227
06/15/2022, 10:00:06; 1655280006.5598884; 433.4997546672821; 28.892045; 28.87784
06/15/2022, 10:00:16; 1655280016.6435444; 443.5834107398987; 29.559659; 29.559659
06/15/2022, 10:00:26; 1655280026.7241278; 453.6639940738678; 30.241477; 30.227272
06/15/2022, 10:00:36; 1655280036.8071425; 463.7470088005066; 30.909091; 30.90909
06/15/2022, 10:00:46; 1655280046.8946211; 473.8344874382019; 31.576705; 31.576704
06/15/2022, 10:00:56; 1655280056.978999; 483.9188652038574; 32.258523; 32.258522
06/15/2022, 10:01:07; 1655280067.0622349; 494.0021011829376; 32.926136; 32.926136
06/15/2022, 10:01:17; 1655280077.1435487; 504.0834150314331; 33.59375; 33.59375
06/15/2022, 10:01:27; 1655280087.2233837; 514.1632499694824; 34.275568; 34.261363
06/15/2022, 10:01:37; 1655280097.3089857; 524.2488520145416; 34.943182; 34.94318
06/15/2022, 10:01:47; 1655280107.3932736; 534.3331398963928; 35.610795; 35.596591
06/15/2022, 10:01:57; 1655280117.4749973; 544.4148635864258; 36.292614; 36.292613
06/15/2022, 10:02:07; 1655280127.5578792; 554.497745513916; 36.960227; 36.960227
06/15/2022, 10:02:17; 1655280137.643353; 564.5832192897797; 37.627841; 37.613636
06/15/2022, 10:02:27; 1655280147.731029; 574.6708953380585; 38.309659; 38.309658
06/15/2022, 10:02:37; 1655280157.8104208; 584.7502870559692; 38.977273; 38.963069
06/15/2022, 10:02:47; 1655280167.8947184; 594.8345847129822; 39.644886; 39.644886
06/15/2022, 10:02:57; 1655280177.9793065; 604.9191727638245; 40.326705; 40.3125
06/15/2022, 10:03:08; 1655280188.0635533; 615.00341963768; 40.994318; 40.994319
06/15/2022, 10:03:18; 1655280198.1433926; 625.0832588672638; 41.661932; 41.647727
06/15/2022, 10:03:28; 1655280208.224974; 635.164840221405; 42.34375; 42.34375
06/15/2022, 10:03:38; 1655280218.3077722; 645.247638463974; 43.011364; 42.997158
06/15/2022, 10:03:48; 1655280228.3879564; 655.3278226852417; 43.678977; 43.664772
06/15/2022, 10:03:58; 1655280238.4716063; 665.4114725589752; 44.346591; 44.346591
06/15/2022, 10:04:08; 1655280248.555074; 675.4949402809143; 45.028409; 45.028408
06/15/2022, 10:04:18; 1655280258.6386118; 685.5784780979156; 45.696023; 45.681819
06/15/2022, 10:04:28; 1655280268.7237005; 695.663566827774; 46.363636; 46.34943
06/15/2022, 10:04:38; 1655280278.8083677; 705.7482340335846; 47.045455; 47.045455
06/15/2022, 10:04:48; 1655280288.8916569; 715.8315231800079; 47.713068; 47.713069
06/15/2022, 10:04:58; 1655280298.9751582; 725.9150245189667; 48.380682; 48.366477
06/15/2022, 10:05:09; 1655280309.0596764; 735.9995427131653; 49.0625; 49.0625
06/15/2022, 10:05:19; 1655280319.1413195; 746.0811858177185; 49.730114; 49.715908
06/15/2022, 10:05:29; 1655280329.2255597; 756.1654260158539; 50.397727; 50.383522
06/15/2022, 10:05:39; 1655280339.305875; 766.2457413673401; 51.079545; 51.065341
06/15/2022, 10:05:49; 1655280349.3918362; 776.3317024707794; 51.747159; 51.747158
06/15/2022, 10:05:59; 1655280359.475839; 786.41570520401; 52.414773; 52.400569
06/15/2022, 10:06:09; 1655280369.5588176; 796.4986839294434; 53.096591; 53.096591
06/15/2022, 10:06:19; 1655280379.6368506; 806.5767168998718; 53.764205; 53.764205
06/15/2022, 10:06:29; 1655280389.7198467; 816.6597130298615; 54.431818; 54.431819
06/15/2022, 10:06:39; 1655280399.8012936; 826.7411599159241; 55.113636; 55.09943
06/15/2022, 10:06:49; 1655280409.8829749; 836.82284116745; 55.78125; 55.767044
