time; timestamp; t_delta; target; angle
02/16/2022, 10:26:33; 1645003593.2246268; 10.158151149749756; 0.667614; 0.667614
02/16/2022, 10:26:43; 1645003603.382656; 20.31618046760559; 1.349432; 1.349432
02/16/2022, 10:26:53; 1645003613.5410087; 30.474533081054688; 2.03125; 2.03125
02/16/2022, 10:27:03; 1645003623.6917188; 40.625243186950684; 2.698864; 2.698864
02/16/2022, 10:27:13; 1645003633.8477364; 50.78126072883606; 3.380682; 3.380682
02/16/2022, 10:27:24; 1645003644.0062063; 60.939730644226074; 4.0625; 4.0625
02/16/2022, 10:27:34; 1645003654.162564; 71.09608840942383; 4.730114; 4.730113
02/16/2022, 10:27:44; 1645003664.3121545; 81.24567890167236; 5.411932; 5.411932
02/16/2022, 10:27:54; 1645003674.4641583; 91.39768266677856; 6.079545; 6.065341
02/16/2022, 10:28:04; 1645003684.618336; 101.55186033248901; 6.761364; 6.761363
02/16/2022, 10:28:14; 1645003694.771517; 111.70504140853882; 7.443182; 7.443182
02/16/2022, 10:28:24; 1645003704.9287188; 121.86224317550659; 8.110795; 8.096591
02/16/2022, 10:28:35; 1645003715.0866623; 132.02018666267395; 8.792614; 8.778409
02/16/2022, 10:28:45; 1645003725.2417228; 142.1752471923828; 9.474432; 9.474432
02/16/2022, 10:28:55; 1645003735.400106; 152.33363032341003; 10.142045; 10.127841
02/16/2022, 10:29:06; 1645003746.166107; 163.09963130950928; 10.866477; 10.866477
02/16/2022, 10:29:16; 1645003756.3259492; 173.2594735622406; 11.548295; 11.534091
02/16/2022, 10:29:26; 1645003766.4871147; 183.42063903808594; 12.215909; 12.201705
02/16/2022, 10:29:36; 1645003776.6478295; 193.58135390281677; 12.897727; 12.897727
02/16/2022, 10:29:46; 1645003786.811082; 203.74460625648499; 13.579545; 13.565341
02/16/2022, 10:29:56; 1645003796.9746702; 213.90819454193115; 14.247159; 14.232955
02/16/2022, 10:30:07; 1645003807.135748; 224.06927227973938; 14.928977; 14.928977
02/16/2022, 10:30:17; 1645003817.2974446; 234.23096895217896; 15.610795; 15.596591
02/16/2022, 10:30:27; 1645003827.4559743; 244.38949871063232; 16.292614; 16.292613
02/16/2022, 10:30:37; 1645003837.617134; 254.55065846443176; 16.960227; 16.946022
02/16/2022, 10:30:47; 1645003847.7857392; 264.7192635536194; 17.642045; 17.62784
02/16/2022, 10:30:57; 1645003857.9455788; 274.87910318374634; 18.323864; 18.323863
02/16/2022, 10:31:08; 1645003868.106603; 285.04012727737427; 18.991477; 18.977272
