time; timestamp; t_delta; target; angle
02/25/2022, 11:43:37; 1645785817.24748; 10.15672516822815; 1.349432; 0.9375
02/25/2022, 11:43:47; 1645785827.4062774; 20.31552267074585; 2.698864; 2.386364
02/25/2022, 11:43:57; 1645785837.5640752; 30.473320484161377; 4.0625; 3.835227
02/25/2022, 11:44:07; 1645785847.7296748; 40.638920068740845; 5.411932; 5.085227
02/25/2022, 11:44:17; 1645785857.896892; 50.80613732337952; 6.761364; 6.548295
02/25/2022, 11:44:28; 1645785868.053431; 60.96267628669739; 8.125; 7.8125
02/25/2022, 11:44:38; 1645785878.7978714; 71.70711660385132; 9.559659; 9.261364
02/25/2022, 11:44:48; 1645785888.9638045; 81.87304973602295; 10.909091; 10.696023
02/25/2022, 11:44:59; 1645785899.128066; 92.0373113155365; 12.258523; 11.960227
02/25/2022, 11:45:09; 1645785909.2932503; 102.20249557495117; 13.622159; 13.423295
02/25/2022, 11:45:19; 1645785919.4563534; 112.36559867858887; 14.971591; 14.673295
02/25/2022, 11:45:29; 1645785929.6213472; 122.53059244155884; 16.335227; 16.321022
02/25/2022, 11:45:39; 1645785939.786156; 132.69540119171143; 17.684659; 17.47159
02/25/2022, 11:45:49; 1645785949.9511223; 142.8603675365448; 19.034091; 18.636363
02/25/2022, 11:46:00; 1645785960.114424; 153.0236692428589; 20.397727; 20.085227
02/25/2022, 11:46:10; 1645785970.2789276; 163.18817281723022; 21.747159; 21.5625
02/25/2022, 11:46:20; 1645785980.442677; 173.35192227363586; 23.110795; 23.110795
02/25/2022, 11:46:30; 1645785990.6072006; 183.51644587516785; 24.460227; 24.460227
02/25/2022, 11:46:40; 1645786000.76962; 193.67886519432068; 25.809659; 25.511363
02/25/2022, 11:46:50; 1645786010.934421; 203.84366631507874; 27.173295; 26.960227
02/25/2022, 11:47:01; 1645786021.0991416; 214.00838685035706; 28.522727; 28.40909
02/25/2022, 11:47:11; 1645786031.261951; 224.1711962223053; 29.886364; 29.673295
02/25/2022, 11:47:21; 1645786041.4278946; 234.3371398448944; 31.235795; 30.9375
02/25/2022, 11:47:31; 1645786051.59217; 244.50141525268555; 32.599432; 32.528408
02/25/2022, 11:47:41; 1645786061.7596662; 254.66891145706177; 33.948864; 33.835227
02/25/2022, 11:47:51; 1645786071.9236999; 264.8329451084137; 35.298295; 35.085227
02/25/2022, 11:48:02; 1645786082.087103; 274.9963481426239; 36.661932; 36.335227
02/25/2022, 11:48:12; 1645786092.330409; 285.23965430259705; 38.025568; 38.011363
02/25/2022, 11:48:22; 1645786102.4945767; 295.40382194519043; 39.375; 39.375
02/25/2022, 11:48:32; 1645786112.6599107; 305.5691559314728; 40.738636; 40.610794
02/25/2022, 11:48:42; 1645786122.8222651; 315.7315104007721; 42.088068; 41.860794
02/25/2022, 11:48:52; 1645786132.9857419; 325.89498710632324; 43.451705; 43.210227
02/25/2022, 11:49:03; 1645786143.1514761; 336.0607213973999; 44.801136; 44.460227
02/25/2022, 11:49:13; 1645786153.315999; 346.22524428367615; 46.150568; 45.852272
02/25/2022, 11:49:23; 1645786163.482101; 356.3913462162018; 47.514205; 47.173294
02/25/2022, 11:49:33; 1645786173.645361; 366.5546061992645; 48.863636; 48.821022
02/25/2022, 11:49:43; 1645786183.8104877; 376.71973299980164; 50.227273; 50.071022
02/25/2022, 11:49:53; 1645786193.9992652; 386.90851044654846; 51.576705; 51.335227
02/25/2022, 11:50:04; 1645786204.1647606; 397.07400584220886; 52.940341; 52.698863
02/25/2022, 11:50:14; 1645786214.32798; 407.23722529411316; 54.289773; 54.034091
02/25/2022, 11:50:24; 1645786224.4914656; 417.40071082115173; 55.653409; 55.284091
02/25/2022, 11:50:34; 1645786234.6559837; 427.5652289390564; 57.002841; 56.946022
02/25/2022, 11:50:44; 1645786244.821647; 437.7308921813965; 58.352273; 58.011363
02/25/2022, 11:50:54; 1645786254.9853618; 447.89460706710815; 59.715909; 59.460227
02/25/2022, 11:51:05; 1645786265.1480694; 458.0573146343231; 61.065341; 60.909091
02/25/2022, 11:51:15; 1645786275.315575; 468.2248201370239; 62.428977; 62.159091
02/25/2022, 11:51:25; 1645786285.480788; 478.39003324508667; 63.778409; 63.636363
02/25/2022, 11:51:35; 1645786295.6451573; 488.554402589798; 65.127841; 65.071022
02/25/2022, 11:51:45; 1645786305.8089535; 498.7181987762451; 66.491477; 66.335227
02/25/2022, 11:51:55; 1645786315.9718137; 508.8810589313507; 67.840909; 67.784088
02/25/2022, 11:52:06; 1645786326.1442137; 519.0534589290619; 69.204545; 68.849433
02/25/2022, 11:52:16; 1645786336.3072958; 529.2165410518646; 70.553977; 70.3125
02/25/2022, 11:52:26; 1645786346.4723656; 539.3816108703613; 71.903409; 71.5625
02/25/2022, 11:52:36; 1645786356.6368175; 549.546062707901; 73.267045; 73.01136
02/25/2022, 11:52:46; 1645786366.8011196; 559.710364818573; 74.616477; 74.460227
02/25/2022, 11:52:56; 1645786376.9657607; 569.8750059604645; 75.980114; 75.724433
02/25/2022, 11:53:07; 1645786387.1288564; 580.0381016731262; 77.329545; 76.960227
02/25/2022, 11:53:17; 1645786397.2931373; 590.2023825645447; 78.693182; 78.4375
02/25/2022, 11:53:27; 1645786407.4552062; 600.3644514083862; 80.042614; 80.028411
02/25/2022, 11:53:37; 1645786417.6193595; 610.5286047458649; 81.392045; 81.13636
