FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007451,A AC,21/10/2022 8:48:39.3,0:00:00.2,21/10/2022 8:48:39.3,0.007451,A AC,0.0074505,A AC,21/10/2022 8:48:39.5,0.00745,A AC,Interval,21/10/2022 8:48:39.6
2,0.007456,A AC,21/10/2022 8:48:39.6,0:00:01.0,21/10/2022 8:48:40.5,0.007497,A AC,0.0074798,A AC,21/10/2022 8:48:39.6,0.007456,A AC,Interval,21/10/2022 8:48:40.6
3,0.007502,A AC,21/10/2022 8:48:40.6,0:00:01.0,21/10/2022 8:48:41.5,0.007556,A AC,0.0075233,A AC,21/10/2022 8:48:40.7,0.007501,A AC,Interval,21/10/2022 8:48:41.6
4,0.007554,A AC,21/10/2022 8:48:41.6,0:00:01.0,21/10/2022 8:48:41.6,0.007554,A AC,0.0075161,A AC,21/10/2022 8:48:42.5,0.007474,A AC,Interval,21/10/2022 8:48:42.6
5,0.007464,A AC,21/10/2022 8:48:42.6,0:00:01.0,21/10/2022 8:48:42.6,0.007464,A AC,0.0074307,A AC,21/10/2022 8:48:43.2,0.007411,A AC,Interval,21/10/2022 8:48:43.6
6,0.007451,A AC,21/10/2022 8:48:43.6,0:00:01.0,21/10/2022 8:48:44.5,0.007532,A AC,0.0075023,A AC,21/10/2022 8:48:43.6,0.007451,A AC,Interval,21/10/2022 8:48:44.6
7,0.007542,A AC,21/10/2022 8:48:44.6,0:00:01.0,21/10/2022 8:48:45.3,0.007594,A AC,0.0075712,A AC,21/10/2022 8:48:44.6,0.007542,A AC,Interval,21/10/2022 8:48:45.6
8,0.007564,A AC,21/10/2022 8:48:45.6,0:00:01.0,21/10/2022 8:48:45.6,0.007564,A AC,0.0075016,A AC,21/10/2022 8:48:46.5,0.007441,A AC,Interval,21/10/2022 8:48:46.6
9,0.007435,A AC,21/10/2022 8:48:46.6,0:00:01.0,21/10/2022 8:48:47.5,0.007446,A AC,0.0074189,A AC,21/10/2022 8:48:46.9,0.007399,A AC,Interval,21/10/2022 8:48:47.6
10,0.007459,A AC,21/10/2022 8:48:47.6,0:00:00.9,21/10/2022 8:48:48.0,0.007508,A AC,0.00749411111111111,A AC,21/10/2022 8:48:47.6,0.007459,A AC,Interval,21/10/2022 8:48:48.5
11,0.007508,A AC,21/10/2022 8:48:48.5,0:00:01.0,21/10/2022 8:48:49.2,0.007584,A AC,0.0075529,A AC,21/10/2022 8:48:48.5,0.007508,A AC,Interval,21/10/2022 8:48:49.5
12,0.007557,A AC,21/10/2022 8:48:49.5,0:00:01.0,21/10/2022 8:48:49.5,0.007557,A AC,0.0074832,A AC,21/10/2022 8:48:50.4,0.007426,A AC,Interval,21/10/2022 8:48:50.5
