FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.7738,V DC,21/10/2022 8:48:38.0,0:00:00.5,21/10/2022 8:48:38.4,4.7755,V DC,4.77486,V DC,21/10/2022 8:48:38.0,4.7738,V DC,Interval,21/10/2022 8:48:38.5
2,4.7756,V DC,21/10/2022 8:48:38.5,0:00:01.0,21/10/2022 8:48:39.0,4.776,V DC,4.77572,V DC,21/10/2022 8:48:38.6,4.7751,V DC,Interval,21/10/2022 8:48:39.5
3,4.7761,V DC,21/10/2022 8:48:39.5,0:00:01.0,21/10/2022 8:48:39.8,4.7762,V DC,4.77611,V DC,21/10/2022 8:48:39.6,4.776,V DC,Interval,21/10/2022 8:48:40.5
4,4.7762,V DC,21/10/2022 8:48:40.5,0:00:00.9,21/10/2022 8:48:40.5,4.7762,V DC,4.77617777777778,V DC,21/10/2022 8:48:40.6,4.7761,V DC,Interval,21/10/2022 8:48:41.4
5,4.7761,V DC,21/10/2022 8:48:41.4,0:00:01.0,21/10/2022 8:48:41.8,4.7764,V DC,4.77627,V DC,21/10/2022 8:48:41.4,4.7761,V DC,Interval,21/10/2022 8:48:42.4
6,4.7762,V DC,21/10/2022 8:48:42.4,0:00:01.0,21/10/2022 8:48:42.5,4.7763,V DC,4.77622,V DC,21/10/2022 8:48:42.4,4.7762,V DC,Interval,21/10/2022 8:48:43.4
7,4.7762,V DC,21/10/2022 8:48:43.4,0:00:01.0,21/10/2022 8:48:43.5,4.7763,V DC,4.77622,V DC,21/10/2022 8:48:43.4,4.7762,V DC,Interval,21/10/2022 8:48:44.5
8,4.7763,V DC,21/10/2022 8:48:44.5,0:00:01.0,21/10/2022 8:48:44.5,4.7763,V DC,4.7763,V DC,21/10/2022 8:48:44.5,4.7763,V DC,Interval,21/10/2022 8:48:45.5
9,4.7763,V DC,21/10/2022 8:48:45.5,0:00:01.0,21/10/2022 8:48:45.5,4.7763,V DC,4.7763,V DC,21/10/2022 8:48:45.5,4.7763,V DC,Interval,21/10/2022 8:48:46.5
10,4.7763,V DC,21/10/2022 8:48:46.5,0:00:01.0,21/10/2022 8:48:46.5,4.7763,V DC,4.7763,V DC,21/10/2022 8:48:46.5,4.7763,V DC,Interval,21/10/2022 8:48:47.5
11,4.7763,V DC,21/10/2022 8:48:47.5,0:00:01.0,21/10/2022 8:48:48.4,4.7764,V DC,4.77631,V DC,21/10/2022 8:48:47.5,4.7763,V DC,Interval,21/10/2022 8:48:48.5
12,4.7764,V DC,21/10/2022 8:48:48.5,0:00:01.0,21/10/2022 8:48:48.5,4.7764,V DC,4.77632,V DC,21/10/2022 8:48:48.7,4.7763,V DC,Interval,21/10/2022 8:48:49.5
13,4.7763,V DC,21/10/2022 8:48:49.5,0:00:01.1,21/10/2022 8:48:49.5,4.7763,V DC,4.7763,V DC,21/10/2022 8:48:49.5,4.7763,V DC,Interval,21/10/2022 8:48:50.6
14,4.7763,V DC,21/10/2022 8:48:50.6,0:00:00.9,21/10/2022 8:48:50.6,4.7763,V DC,4.77623333333333,V DC,21/10/2022 8:48:50.9,4.7762,V DC,Interval,21/10/2022 8:48:51.5
15,4.7762,V DC,21/10/2022 8:48:51.5,0:00:01.0,21/10/2022 8:48:51.7,4.7763,V DC,4.77627,V DC,21/10/2022 8:48:51.5,4.7762,V DC,Interval,21/10/2022 8:48:52.5
16,4.7763,V DC,21/10/2022 8:48:52.5,0:00:01.0,21/10/2022 8:48:52.5,4.7763,V DC,4.7763,V DC,21/10/2022 8:48:52.5,4.7763,V DC,Interval,21/10/2022 8:48:53.5
17,4.7764,V DC,21/10/2022 8:48:53.5,0:00:01.0,21/10/2022 8:48:53.5,4.7764,V DC,4.77639,V DC,21/10/2022 8:48:53.9,4.7763,V DC,Interval,21/10/2022 8:48:54.5
18,4.7764,V DC,21/10/2022 8:48:54.5,0:00:01.0,21/10/2022 8:48:54.5,4.7764,V DC,4.7764,V DC,21/10/2022 8:48:54.5,4.7764,V DC,Interval,21/10/2022 8:48:55.5
19,4.7764,V DC,21/10/2022 8:48:55.5,0:00:01.0,21/10/2022 8:48:56.3,4.7765,V DC,4.77642,V DC,21/10/2022 8:48:55.5,4.7764,V DC,Interval,21/10/2022 8:48:56.5
20,4.7765,V DC,21/10/2022 8:48:56.5,0:00:01.0,21/10/2022 8:48:56.5,4.7765,V DC,4.77639,V DC,21/10/2022 8:48:57.3,4.7763,V DC,Interval,21/10/2022 8:48:57.5
21,4.7763,V DC,21/10/2022 8:48:57.5,0:00:00.9,21/10/2022 8:48:58.0,4.7764,V DC,4.77634444444444,V DC,21/10/2022 8:48:57.5,4.7763,V DC,Interval,21/10/2022 8:48:58.4
22,4.7764,V DC,21/10/2022 8:48:58.4,0:00:01.0,21/10/2022 8:48:58.7,4.7765,V DC,4.77642,V DC,21/10/2022 8:48:58.4,4.7764,V DC,Interval,21/10/2022 8:48:59.4
