;detection_recording_timestamp;distance;detection
0;1666334973.3818944;236.95745849609375;1.0
1;1666334973.3869524;21.3779296875;0.0
2;1666334973.3924937;16.992223739624023;0.0
3;1666334973.3980188;14.497252464294434;0.0
4;1666334973.4033408;60.83055877685547;0.0
5;1666334973.408815;30.73334312438965;0.0
6;1666334973.4148085;19.759519577026367;0.0
7;1666334973.4419136;18.671030044555664;0.0
8;1666334973.4475667;15.888284683227539;0.0
9;1666334973.453044;14.759346008300781;0.0
10;1666334973.458526;22.15062713623047;0.0
11;1666334973.464188;11.353887557983398;0.0
12;1666334973.496644;15.996286392211914;0.0
13;1666334973.5020862;16.5343074798584;0.0
14;1666334973.5075614;15.10509967803955;0.0
15;1666334973.513032;12.970242500305176;0.0
16;1666334973.5184681;20.003572463989258;0.0
17;1666334973.5239182;14.063013076782227;0.0
18;1666334973.5515862;17.68138313293457;0.0
19;1666334973.557084;20.222801208496094;0.0
20;1666334973.56278;9.65765380859375;0.0
21;1666334973.5680947;13.152081489562988;0.0
22;1666334973.573657;19.220796585083008;0.0
23;1666334973.5960119;14.484111785888672;0.0
24;1666334973.6013222;18.046918869018555;0.0
25;1666334973.606636;13.884844779968262;0.0
26;1666334973.6121233;11.657328605651855;0.0
27;1666334973.622074;18.1755313873291;0.0
28;1666334973.63583;22.265222549438477;0.0
29;1666334973.6412194;16.24765396118164;0.0
30;1666334973.6509092;22.143884658813477;0.0
31;1666334973.664827;16.92898941040039;0.0
32;1666334973.6702127;14.53775405883789;0.0
33;1666334973.7026613;18.712902069091797;0.0
34;1666334973.7079773;19.66693115234375;0.0
35;1666334973.71347;21.922874450683594;0.0
36;1666334973.719097;18.845157623291016;0.0
37;1666334973.7244868;21.8365535736084;0.0
38;1666334973.730084;23.37367820739746;0.0
39;1666334973.7624102;13.704018592834473;0.0
40;1666334973.7677968;25.79138946533203;0.0
41;1666334973.7732406;17.765560150146484;0.0
42;1666334973.7789178;18.072067260742188;0.0
43;1666334973.7843604;21.49003791809082;0.0
44;1666334973.790118;16.249603271484375;0.0
45;1666334973.836331;15.299412727355957;0.0
46;1666334973.8417683;15.948986053466797;0.0
47;1666334973.847151;13.641077995300293;0.0
48;1666334973.8524365;15.206732749938965;0.0
49;1666334973.8579123;16.747915267944336;0.0
50;1666334973.8633242;12.374885559082031;0.0
51;1666334973.8689363;16.21725082397461;0.0
52;1666334973.8746645;15.316681861877441;0.0
53;1666334973.880152;20.814836502075195;0.0
54;1666334973.9329088;13.232483863830566;0.0
55;1666334973.938421;18.84603500366211;0.0
