FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.7793,V DC,24/10/2022 13:13:13.6,0:00:00.4,24/10/2022 13:13:13.6,4.7793,V DC,4.7793,V DC,24/10/2022 13:13:13.6,4.7793,V DC,Interval,24/10/2022 13:13:14.0
2,4.7793,V DC,24/10/2022 13:13:14.0,0:00:01.0,24/10/2022 13:13:14.0,4.7793,V DC,4.7793,V DC,24/10/2022 13:13:14.0,4.7793,V DC,Interval,24/10/2022 13:13:15.0
3,4.7793,V DC,24/10/2022 13:13:15.0,0:00:01.0,24/10/2022 13:13:15.0,4.7793,V DC,4.7793,V DC,24/10/2022 13:13:15.0,4.7793,V DC,Interval,24/10/2022 13:13:16.0
4,4.7793,V DC,24/10/2022 13:13:16.0,0:00:01.0,24/10/2022 13:13:16.0,4.7793,V DC,4.77927,V DC,24/10/2022 13:13:16.7,4.7792,V DC,Interval,24/10/2022 13:13:17.0
5,4.7792,V DC,24/10/2022 13:13:17.0,0:00:01.0,24/10/2022 13:13:17.0,4.7792,V DC,4.77914,V DC,24/10/2022 13:13:17.4,4.7791,V DC,Interval,24/10/2022 13:13:18.0
6,4.7792,V DC,24/10/2022 13:13:18.0,0:00:01.0,24/10/2022 13:13:18.4,4.7793,V DC,4.77926,V DC,24/10/2022 13:13:18.0,4.7792,V DC,Interval,24/10/2022 13:13:19.0
7,4.7793,V DC,24/10/2022 13:13:19.0,0:00:01.0,24/10/2022 13:13:19.0,4.7793,V DC,4.7793,V DC,24/10/2022 13:13:19.0,4.7793,V DC,Interval,24/10/2022 13:13:20.0
8,4.7793,V DC,24/10/2022 13:13:20.0,0:00:01.0,24/10/2022 13:13:20.2,4.7794,V DC,4.77938,V DC,24/10/2022 13:13:20.0,4.7793,V DC,Interval,24/10/2022 13:13:21.0
9,4.7794,V DC,24/10/2022 13:13:21.0,0:00:01.0,24/10/2022 13:13:21.0,4.7794,V DC,4.77935,V DC,24/10/2022 13:13:21.4,4.7793,V DC,Interval,24/10/2022 13:13:22.0
10,4.7793,V DC,24/10/2022 13:13:22.0,0:00:01.0,24/10/2022 13:13:22.2,4.7795,V DC,4.77935,V DC,24/10/2022 13:13:22.8,4.7792,V DC,Interval,24/10/2022 13:13:23.0
11,4.7792,V DC,24/10/2022 13:13:23.0,0:00:01.0,24/10/2022 13:13:23.0,4.7792,V DC,4.7792,V DC,24/10/2022 13:13:23.0,4.7792,V DC,Interval,24/10/2022 13:13:24.0
12,4.7792,V DC,24/10/2022 13:13:24.0,0:00:01.0,24/10/2022 13:13:24.7,4.7793,V DC,4.77923,V DC,24/10/2022 13:13:24.0,4.7792,V DC,Interval,24/10/2022 13:13:25.0
13,4.7793,V DC,24/10/2022 13:13:25.0,0:00:01.1,24/10/2022 13:13:25.0,4.7793,V DC,4.77928571428571,V DC,24/10/2022 13:13:25.5,4.7792,V DC,Interval,24/10/2022 13:13:26.2
14,4.7792,V DC,24/10/2022 13:13:26.2,0:00:00.9,24/10/2022 13:13:26.3,4.7793,V DC,4.77922222222222,V DC,24/10/2022 13:13:26.2,4.7792,V DC,Interval,24/10/2022 13:13:27.1
15,4.7792,V DC,24/10/2022 13:13:27.1,0:00:01.0,24/10/2022 13:13:27.1,4.7792,V DC,4.77915,V DC,24/10/2022 13:13:27.4,4.7791,V DC,Interval,24/10/2022 13:13:28.1
16,4.7792,V DC,24/10/2022 13:13:28.1,0:00:01.0,24/10/2022 13:13:28.8,4.7793,V DC,4.77922,V DC,24/10/2022 13:13:28.2,4.7791,V DC,Interval,24/10/2022 13:13:29.1
17,4.7793,V DC,24/10/2022 13:13:29.1,0:00:01.0,24/10/2022 13:13:30.0,4.7794,V DC,4.77913,V DC,24/10/2022 13:13:29.7,4.7785,V DC,Interval,24/10/2022 13:13:30.1
18,4.7793,V DC,24/10/2022 13:13:30.1,0:00:01.0,24/10/2022 13:13:30.3,4.7795,V DC,4.77934,V DC,24/10/2022 13:13:30.2,4.7792,V DC,Interval,24/10/2022 13:13:31.1
19,4.7793,V DC,24/10/2022 13:13:31.1,0:00:00.9,24/10/2022 13:13:31.3,4.7794,V DC,4.77914444444444,V DC,24/10/2022 13:13:31.9,4.7788,V DC,Interval,24/10/2022 13:13:32.0
20,4.7789,V DC,24/10/2022 13:13:32.0,0:00:01.0,24/10/2022 13:13:32.3,4.7791,V DC,4.77896,V DC,24/10/2022 13:13:32.0,4.7789,V DC,Interval,24/10/2022 13:13:33.0
21,4.779,V DC,24/10/2022 13:13:33.0,0:00:01.0,24/10/2022 13:13:33.0,4.779,V DC,4.77898,V DC,24/10/2022 13:13:33.1,4.7789,V DC,Interval,24/10/2022 13:13:34.0
22,4.779,V DC,24/10/2022 13:13:34.0,0:00:01.0,24/10/2022 13:13:34.0,4.779,V DC,4.77894,V DC,24/10/2022 13:13:34.1,4.7789,V DC,Interval,24/10/2022 13:13:35.0
