time; timestamp; t_delta; target; angle
02/09/2022, 10:39:39; 1644399579.7979248; 10.160388231277466; 0.667614; 0.667614
02/09/2022, 10:39:49; 1644399589.9531982; 20.315661668777466; 1.349432; 1.349432
02/09/2022, 10:40:00; 1644399600.1103158; 30.472779273986816; 2.03125; 2.03125
02/09/2022, 10:40:10; 1644399610.275897; 40.63836050033569; 2.698864; 2.698864
02/09/2022, 10:40:20; 1644399620.4314964; 50.793959856033325; 3.380682; 3.380682
02/09/2022, 10:40:30; 1644399630.5931408; 60.95560431480408; 4.0625; 4.0625
02/09/2022, 10:40:40; 1644399640.7521033; 71.11456680297852; 4.730114; 4.730113
02/09/2022, 10:40:50; 1644399650.9098828; 81.27234625816345; 5.411932; 5.411932
02/09/2022, 10:41:01; 1644399661.0691962; 91.43165969848633; 6.09375; 6.09375
02/09/2022, 10:41:11; 1644399671.2280772; 101.59054064750671; 6.761364; 6.761363
02/09/2022, 10:41:21; 1644399681.3914235; 111.75388693809509; 7.443182; 7.443182
02/09/2022, 10:41:31; 1644399691.553572; 121.91603541374207; 8.125; 8.125
02/09/2022, 10:41:41; 1644399701.7182825; 132.08074593544006; 8.792614; 8.778409
02/09/2022, 10:41:51; 1644399711.876245; 142.23870849609375; 9.474432; 9.474432
02/09/2022, 10:42:02; 1644399722.035246; 152.39770936965942; 10.15625; 10.15625
02/09/2022, 10:42:12; 1644399732.1991336; 162.56159710884094; 10.823864; 10.823864
02/09/2022, 10:42:22; 1644399742.3647485; 172.72721195220947; 11.505682; 11.491477
02/09/2022, 10:42:32; 1644399752.5307267; 182.89319014549255; 12.1875; 12.1875
02/09/2022, 10:42:42; 1644399762.6949403; 193.0574038028717; 12.869318; 12.855114
02/09/2022, 10:42:52; 1644399772.8592393; 203.22170281410217; 13.536932; 13.522727
02/09/2022, 10:43:03; 1644399783.02447; 213.38693356513977; 14.21875; 14.21875
02/09/2022, 10:43:13; 1644399793.1901453; 223.5526087284088; 14.900568; 14.886364
02/09/2022, 10:43:23; 1644399803.3558848; 233.7183482646942; 15.568182; 15.553977
02/09/2022, 10:43:33; 1644399813.4294848; 243.79194831848145; 16.25; 16.25
02/09/2022, 10:43:43; 1644399823.5952613; 253.9577248096466; 16.917614; 16.917613
02/09/2022, 10:43:53; 1644399833.7614808; 264.12394428253174; 17.599432; 17.585227
02/09/2022, 10:44:03; 1644399843.9265378; 274.28900122642517; 18.28125; 18.28125
02/09/2022, 10:44:14; 1644399854.0912647; 284.4537281990051; 18.963068; 18.963068
02/09/2022, 10:44:24; 1644399864.2452705; 294.60773396492004; 19.630682; 19.616477
02/09/2022, 10:44:34; 1644399874.4176655; 304.78012895584106; 20.3125; 20.3125
02/09/2022, 10:44:44; 1644399884.5822985; 314.94476199150085; 20.994318; 20.980113
02/09/2022, 10:44:54; 1644399894.747215; 325.1096785068512; 21.661932; 21.647727
02/09/2022, 10:45:04; 1644399904.9153407; 335.27780413627625; 22.34375; 22.34375
02/09/2022, 10:45:15; 1644399915.0804517; 345.44291520118713; 23.025568; 23.011363
02/09/2022, 10:45:25; 1644399925.247818; 355.61028146743774; 23.693182; 23.678977
02/09/2022, 10:45:35; 1644399935.4144874; 365.77695083618164; 24.375; 24.375
02/09/2022, 10:45:45; 1644399945.5790575; 375.94152092933655; 25.056818; 25.042613
02/09/2022, 10:45:55; 1644399955.7493496; 386.1118130683899; 25.738636; 25.724431
02/09/2022, 10:46:05; 1644399965.9141695; 396.2766330242157; 26.40625; 26.40625
02/09/2022, 10:46:16; 1644399976.078925; 406.44138836860657; 27.088068; 27.073863
02/09/2022, 10:46:26; 1644399986.2425137; 416.6049771308899; 27.769886; 27.755681
02/09/2022, 10:46:36; 1644399996.4058628; 426.7683262825012; 28.4375; 28.4375
02/09/2022, 10:46:46; 1644400006.5761921; 436.9386556148529; 29.119318; 29.105113
02/09/2022, 10:46:56; 1644400016.7411792; 447.10364270210266; 29.801136; 29.786931
02/09/2022, 10:47:06; 1644400026.9068453; 457.2693088054657; 30.482955; 30.482954
02/09/2022, 10:47:17; 1644400037.0730855; 467.4355490207672; 31.150568; 31.136363
02/09/2022, 10:47:27; 1644400047.2375724; 477.600035905838; 31.832386; 31.818181
02/09/2022, 10:47:37; 1644400057.4027147; 487.76517820358276; 32.514205; 32.5
02/09/2022, 10:47:47; 1644400067.566034; 497.9284975528717; 33.181818; 33.167613
02/09/2022, 10:47:57; 1644400077.7301383; 508.09260177612305; 33.863636; 33.863636
02/09/2022, 10:48:07; 1644400087.8923836; 518.2548470497131; 34.545455; 34.53125
02/09/2022, 10:48:18; 1644400098.0562375; 528.4187009334564; 35.227273; 35.213069
02/09/2022, 10:48:28; 1644400108.2235215; 538.5859849452972; 35.894886; 35.894886
02/09/2022, 10:48:38; 1644400118.3867652; 548.7492287158966; 36.576705; 36.5625
02/09/2022, 10:48:48; 1644400128.5510378; 558.9135012626648; 37.258523; 37.258522
02/09/2022, 10:48:58; 1644400138.7135577; 569.076021194458; 37.926136; 37.926136
02/09/2022, 10:49:08; 1644400148.878443; 579.2409064769745; 38.607955; 38.59375
02/09/2022, 10:49:19; 1644400159.043171; 589.4056344032288; 39.289773; 39.275569
02/09/2022, 10:49:29; 1644400169.2099159; 599.5723793506622; 39.957386; 39.94318
02/09/2022, 10:49:39; 1644400179.3739562; 609.7364196777344; 40.639205; 40.625
02/09/2022, 10:49:49; 1644400189.5466752; 619.9091386795044; 41.321023; 41.321022
02/09/2022, 10:49:59; 1644400199.7104337; 630.072897195816; 42.002841; 41.988636
02/09/2022, 10:50:09; 1644400209.8757606; 640.238224029541; 42.670455; 42.670455
02/09/2022, 10:50:20; 1644400220.0401838; 650.4026472568512; 43.352273; 43.338069
02/09/2022, 10:50:30; 1644400230.2124743; 660.5749378204346; 44.034091; 44.034091
02/09/2022, 10:50:40; 1644400240.3759477; 670.7384111881256; 44.701705; 44.701705
02/09/2022, 10:50:50; 1644400250.5390897; 680.9015531539917; 45.383523; 45.369319
