FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8353,V DC,21/10/2022 9:51:47.2,0:00:00.4,21/10/2022 9:51:47.2,4.8353,V DC,4.8353,V DC,21/10/2022 9:51:47.2,4.8353,V DC,Interval,21/10/2022 9:51:47.7
2,4.8353,V DC,21/10/2022 9:51:47.7,0:00:01.0,21/10/2022 9:51:47.7,4.8353,V DC,4.8353,V DC,21/10/2022 9:51:47.7,4.8353,V DC,Interval,21/10/2022 9:51:48.7
3,4.8353,V DC,21/10/2022 9:51:48.7,0:00:01.0,21/10/2022 9:51:48.7,4.8353,V DC,4.8353,V DC,21/10/2022 9:51:48.7,4.8353,V DC,Interval,21/10/2022 9:51:49.7
4,4.8353,V DC,21/10/2022 9:51:49.7,0:00:01.0,21/10/2022 9:51:49.8,4.8354,V DC,4.83539,V DC,21/10/2022 9:51:49.7,4.8353,V DC,Interval,21/10/2022 9:51:50.7
5,4.8354,V DC,21/10/2022 9:51:50.7,0:00:01.0,21/10/2022 9:51:50.7,4.8354,V DC,4.8354,V DC,21/10/2022 9:51:50.7,4.8354,V DC,Interval,21/10/2022 9:51:51.7
6,4.8354,V DC,21/10/2022 9:51:51.7,0:00:01.0,21/10/2022 9:51:51.7,4.8354,V DC,4.83537,V DC,21/10/2022 9:51:52.1,4.8353,V DC,Interval,21/10/2022 9:51:52.7
7,4.8353,V DC,21/10/2022 9:51:52.7,0:00:01.0,21/10/2022 9:51:53.0,4.8354,V DC,4.83535,V DC,21/10/2022 9:51:52.7,4.8353,V DC,Interval,21/10/2022 9:51:53.7
8,4.8354,V DC,21/10/2022 9:51:53.7,0:00:01.0,21/10/2022 9:51:53.7,4.8354,V DC,4.83539,V DC,21/10/2022 9:51:54.6,4.8353,V DC,Interval,21/10/2022 9:51:54.7
9,4.8353,V DC,21/10/2022 9:51:54.7,0:00:01.0,21/10/2022 9:51:54.7,4.8353,V DC,4.8353,V DC,21/10/2022 9:51:54.7,4.8353,V DC,Interval,21/10/2022 9:51:55.7
10,4.8353,V DC,21/10/2022 9:51:55.7,0:00:01.0,21/10/2022 9:51:55.7,4.8353,V DC,4.83511,V DC,21/10/2022 9:51:56.4,4.835,V DC,Interval,21/10/2022 9:51:56.7
11,4.835,V DC,21/10/2022 9:51:56.7,0:00:00.9,21/10/2022 9:51:56.7,4.835,V DC,4.83496666666667,V DC,21/10/2022 9:51:56.8,4.8349,V DC,Interval,21/10/2022 9:51:57.6
12,4.835,V DC,21/10/2022 9:51:57.6,0:00:01.0,21/10/2022 9:51:57.6,4.835,V DC,4.835,V DC,21/10/2022 9:51:57.6,4.835,V DC,Interval,21/10/2022 9:51:58.6
13,4.835,V DC,21/10/2022 9:51:58.6,0:00:01.2,21/10/2022 9:51:59.2,4.8352,V DC,4.835075,V DC,21/10/2022 9:51:58.6,4.835,V DC,Interval,21/10/2022 9:51:59.8
14,4.8352,V DC,21/10/2022 9:51:59.8,0:00:00.8,21/10/2022 9:51:59.8,4.8352,V DC,4.8350875,V DC,21/10/2022 9:52:00.3,4.835,V DC,Interval,21/10/2022 9:52:00.6
15,4.8351,V DC,21/10/2022 9:52:00.6,0:00:01.0,21/10/2022 9:52:01.2,4.8352,V DC,4.83512,V DC,21/10/2022 9:52:00.6,4.8351,V DC,Interval,21/10/2022 9:52:01.6
16,4.8351,V DC,21/10/2022 9:52:01.6,0:00:01.0,21/10/2022 9:52:02.1,4.8353,V DC,4.83517,V DC,21/10/2022 9:52:01.6,4.8351,V DC,Interval,21/10/2022 9:52:02.6
17,4.8351,V DC,21/10/2022 9:52:02.6,0:00:01.0,21/10/2022 9:52:02.6,4.8351,V DC,4.83505,V DC,21/10/2022 9:52:03.1,4.835,V DC,Interval,21/10/2022 9:52:03.6
18,4.835,V DC,21/10/2022 9:52:03.6,0:00:01.0,21/10/2022 9:52:04.5,4.8353,V DC,4.83517,V DC,21/10/2022 9:52:03.6,4.835,V DC,Interval,21/10/2022 9:52:04.7
19,4.8354,V DC,21/10/2022 9:52:04.7,0:00:01.0,21/10/2022 9:52:05.4,4.8355,V DC,4.83543,V DC,21/10/2022 9:52:04.7,4.8354,V DC,Interval,21/10/2022 9:52:05.7
20,4.8355,V DC,21/10/2022 9:52:05.7,0:00:01.0,21/10/2022 9:52:05.7,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:05.7,4.8355,V DC,Interval,21/10/2022 9:52:06.7
21,4.8354,V DC,21/10/2022 9:52:06.7,0:00:01.0,21/10/2022 9:52:07.3,4.8355,V DC,4.83543,V DC,21/10/2022 9:52:06.7,4.8354,V DC,Interval,21/10/2022 9:52:07.7
22,4.8355,V DC,21/10/2022 9:52:07.7,0:00:01.0,21/10/2022 9:52:07.7,4.8355,V DC,4.83549,V DC,21/10/2022 9:52:07.8,4.8354,V DC,Interval,21/10/2022 9:52:08.7
23,4.8355,V DC,21/10/2022 9:52:08.7,0:00:01.0,21/10/2022 9:52:08.7,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:08.7,4.8355,V DC,Interval,21/10/2022 9:52:09.7
24,4.8355,V DC,21/10/2022 9:52:09.7,0:00:01.0,21/10/2022 9:52:09.7,4.8355,V DC,4.83549,V DC,21/10/2022 9:52:10.6,4.8354,V DC,Interval,21/10/2022 9:52:10.7
25,4.8354,V DC,21/10/2022 9:52:10.7,0:00:01.0,21/10/2022 9:52:10.7,4.8354,V DC,4.83535,V DC,21/10/2022 9:52:11.2,4.8353,V DC,Interval,21/10/2022 9:52:11.7
26,4.8353,V DC,21/10/2022 9:52:11.7,0:00:00.9,21/10/2022 9:52:11.8,4.8354,V DC,4.83538,V DC,21/10/2022 9:52:11.7,4.8353,V DC,Interval,21/10/2022 9:52:12.6
27,4.8354,V DC,21/10/2022 9:52:12.6,0:00:01.0,21/10/2022 9:52:12.8,4.8355,V DC,4.83542,V DC,21/10/2022 9:52:12.6,4.8354,V DC,Interval,21/10/2022 9:52:13.6
28,4.8354,V DC,21/10/2022 9:52:13.6,0:00:01.0,21/10/2022 9:52:13.7,4.8355,V DC,4.83545,V DC,21/10/2022 9:52:13.6,4.8354,V DC,Interval,21/10/2022 9:52:14.6
29,4.8355,V DC,21/10/2022 9:52:14.6,0:00:01.0,21/10/2022 9:52:14.6,4.8355,V DC,4.83541,V DC,21/10/2022 9:52:14.7,4.8354,V DC,Interval,21/10/2022 9:52:15.6
30,4.8354,V DC,21/10/2022 9:52:15.6,0:00:01.0,21/10/2022 9:52:15.6,4.8354,V DC,4.8354,V DC,21/10/2022 9:52:15.6,4.8354,V DC,Interval,21/10/2022 9:52:16.6
31,4.8354,V DC,21/10/2022 9:52:16.6,0:00:01.0,21/10/2022 9:52:16.7,4.8355,V DC,4.83549,V DC,21/10/2022 9:52:16.6,4.8354,V DC,Interval,21/10/2022 9:52:17.6
32,4.8355,V DC,21/10/2022 9:52:17.6,0:00:01.0,21/10/2022 9:52:17.6,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:17.6,4.8355,V DC,Interval,21/10/2022 9:52:18.6
33,4.8355,V DC,21/10/2022 9:52:18.6,0:00:01.0,21/10/2022 9:52:18.8,4.8356,V DC,4.83552,V DC,21/10/2022 9:52:18.6,4.8355,V DC,Interval,21/10/2022 9:52:19.6
34,4.8355,V DC,21/10/2022 9:52:19.6,0:00:01.0,21/10/2022 9:52:19.6,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:19.6,4.8355,V DC,Interval,21/10/2022 9:52:20.7
35,4.8355,V DC,21/10/2022 9:52:20.7,0:00:01.0,21/10/2022 9:52:20.7,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:20.7,4.8355,V DC,Interval,21/10/2022 9:52:21.7
36,4.8355,V DC,21/10/2022 9:52:21.7,0:00:01.0,21/10/2022 9:52:22.1,4.8356,V DC,4.83556,V DC,21/10/2022 9:52:21.7,4.8355,V DC,Interval,21/10/2022 9:52:22.7
37,4.8356,V DC,21/10/2022 9:52:22.7,0:00:01.0,21/10/2022 9:52:22.7,4.8356,V DC,4.8356,V DC,21/10/2022 9:52:22.7,4.8356,V DC,Interval,21/10/2022 9:52:23.7
38,4.8356,V DC,21/10/2022 9:52:23.7,0:00:01.3,21/10/2022 9:52:23.7,4.8356,V DC,4.8356,V DC,21/10/2022 9:52:23.7,4.8356,V DC,Interval,21/10/2022 9:52:25.0
39,4.8356,V DC,21/10/2022 9:52:25.0,0:00:00.7,21/10/2022 9:52:25.0,4.8356,V DC,4.8356,V DC,21/10/2022 9:52:25.0,4.8356,V DC,Interval,21/10/2022 9:52:25.7
40,4.8356,V DC,21/10/2022 9:52:25.7,0:00:01.0,21/10/2022 9:52:26.0,4.8357,V DC,4.83567,V DC,21/10/2022 9:52:25.7,4.8356,V DC,Interval,21/10/2022 9:52:26.7
41,4.8357,V DC,21/10/2022 9:52:26.7,0:00:01.0,21/10/2022 9:52:26.7,4.8357,V DC,4.83566,V DC,21/10/2022 9:52:27.0,4.8356,V DC,Interval,21/10/2022 9:52:27.7
42,4.8356,V DC,21/10/2022 9:52:27.7,0:00:00.9,21/10/2022 9:52:27.7,4.8356,V DC,4.8356,V DC,21/10/2022 9:52:27.7,4.8356,V DC,Interval,21/10/2022 9:52:28.6
43,4.8356,V DC,21/10/2022 9:52:28.6,0:00:01.0,21/10/2022 9:52:28.6,4.8356,V DC,4.83554,V DC,21/10/2022 9:52:29.0,4.8355,V DC,Interval,21/10/2022 9:52:29.6
44,4.8355,V DC,21/10/2022 9:52:29.6,0:00:01.0,21/10/2022 9:52:29.6,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:29.6,4.8355,V DC,Interval,21/10/2022 9:52:30.6
45,4.8355,V DC,21/10/2022 9:52:30.6,0:00:01.0,21/10/2022 9:52:30.6,4.8355,V DC,4.83542,V DC,21/10/2022 9:52:30.8,4.8354,V DC,Interval,21/10/2022 9:52:31.6
46,4.8354,V DC,21/10/2022 9:52:31.6,0:00:01.0,21/10/2022 9:52:32.1,4.8355,V DC,4.83545,V DC,21/10/2022 9:52:31.6,4.8354,V DC,Interval,21/10/2022 9:52:32.6
47,4.8355,V DC,21/10/2022 9:52:32.6,0:00:01.0,21/10/2022 9:52:33.3,4.8356,V DC,4.83552,V DC,21/10/2022 9:52:32.7,4.8354,V DC,Interval,21/10/2022 9:52:33.6
48,4.8356,V DC,21/10/2022 9:52:33.6,0:00:01.0,21/10/2022 9:52:33.6,4.8356,V DC,4.83554,V DC,21/10/2022 9:52:33.8,4.8355,V DC,Interval,21/10/2022 9:52:34.6
49,4.8356,V DC,21/10/2022 9:52:34.6,0:00:01.0,21/10/2022 9:52:34.6,4.8356,V DC,4.83553,V DC,21/10/2022 9:52:34.9,4.8355,V DC,Interval,21/10/2022 9:52:35.6
50,4.8355,V DC,21/10/2022 9:52:35.6,0:00:01.0,21/10/2022 9:52:36.6,4.8356,V DC,4.83551,V DC,21/10/2022 9:52:35.6,4.8355,V DC,Interval,21/10/2022 9:52:36.7
51,4.8355,V DC,21/10/2022 9:52:36.7,0:00:01.0,21/10/2022 9:52:36.9,4.8356,V DC,4.83556666666667,V DC,21/10/2022 9:52:36.7,4.8355,V DC,Interval,21/10/2022 9:52:37.7
52,4.8356,V DC,21/10/2022 9:52:37.7,0:00:01.0,21/10/2022 9:52:37.7,4.8356,V DC,4.83553,V DC,21/10/2022 9:52:38.0,4.8355,V DC,Interval,21/10/2022 9:52:38.7
53,4.8355,V DC,21/10/2022 9:52:38.7,0:00:01.0,21/10/2022 9:52:38.7,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:38.7,4.8355,V DC,Interval,21/10/2022 9:52:39.7
54,4.8356,V DC,21/10/2022 9:52:39.7,0:00:01.0,21/10/2022 9:52:39.7,4.8356,V DC,4.83554,V DC,21/10/2022 9:52:40.1,4.8355,V DC,Interval,21/10/2022 9:52:40.7
55,4.8355,V DC,21/10/2022 9:52:40.7,0:00:01.0,21/10/2022 9:52:40.8,4.8356,V DC,4.83551,V DC,21/10/2022 9:52:40.7,4.8355,V DC,Interval,21/10/2022 9:52:41.7
56,4.8355,V DC,21/10/2022 9:52:41.7,0:00:01.0,21/10/2022 9:52:41.7,4.8355,V DC,4.8355,V DC,21/10/2022 9:52:41.7,4.8355,V DC,Interval,21/10/2022 9:52:42.7
57,4.8355,V DC,21/10/2022 9:52:42.7,0:00:01.0,21/10/2022 9:52:42.7,4.8355,V DC,4.83532,V DC,21/10/2022 9:52:43.5,4.8351,V DC,Interval,21/10/2022 9:52:43.7
