FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007507,A AC,21/10/2022 9:51:48.1,0:00:00.2,21/10/2022 9:51:48.1,0.007507,A AC,0.007495,A AC,21/10/2022 9:51:48.2,0.007483,A AC,Interval,21/10/2022 9:51:48.3
2,0.007465,A AC,21/10/2022 9:51:48.3,0:00:01.0,21/10/2022 9:51:48.3,0.007465,A AC,0.007432,A AC,21/10/2022 9:51:48.7,0.007414,A AC,Interval,21/10/2022 9:51:49.3
3,0.007464,A AC,21/10/2022 9:51:49.3,0:00:01.0,21/10/2022 9:51:50.1,0.007535,A AC,0.0075098,A AC,21/10/2022 9:51:49.3,0.007464,A AC,Interval,21/10/2022 9:51:50.3
4,0.007534,A AC,21/10/2022 9:51:50.3,0:00:01.0,21/10/2022 9:51:50.8,0.007586,A AC,0.0075656,A AC,21/10/2022 9:51:50.4,0.007532,A AC,Interval,21/10/2022 9:51:51.3
5,0.007558,A AC,21/10/2022 9:51:51.3,0:00:01.0,21/10/2022 9:51:51.3,0.007558,A AC,0.0074906,A AC,21/10/2022 9:51:52.2,0.007438,A AC,Interval,21/10/2022 9:51:52.3
6,0.007427,A AC,21/10/2022 9:51:52.3,0:00:01.0,21/10/2022 9:51:53.2,0.007489,A AC,0.0074406,A AC,21/10/2022 9:51:52.5,0.00742,A AC,Interval,21/10/2022 9:51:53.3
7,0.007511,A AC,21/10/2022 9:51:53.3,0:00:01.0,21/10/2022 9:51:54.2,0.007593,A AC,0.0075461,A AC,21/10/2022 9:51:53.3,0.007511,A AC,Interval,21/10/2022 9:51:54.3
8,0.007612,A AC,21/10/2022 9:51:54.3,0:00:01.0,21/10/2022 9:51:54.6,0.007633,A AC,0.0076087,A AC,21/10/2022 9:51:55.2,0.007566,A AC,Interval,21/10/2022 9:51:55.3
9,0.007553,A AC,21/10/2022 9:51:55.3,0:00:01.0,21/10/2022 9:51:55.3,0.007553,A AC,0.0074887,A AC,21/10/2022 9:51:56.3,0.007451,A AC,Interval,21/10/2022 9:51:56.4
10,0.007445,A AC,21/10/2022 9:51:56.4,0:00:01.0,21/10/2022 9:51:57.3,0.007544,A AC,0.0074927,A AC,21/10/2022 9:51:56.5,0.007442,A AC,Interval,21/10/2022 9:51:57.4
11,0.007554,A AC,21/10/2022 9:51:57.4,0:00:01.0,21/10/2022 9:51:58.3,0.007626,A AC,0.0075833,A AC,21/10/2022 9:51:57.4,0.007554,A AC,Interval,21/10/2022 9:51:58.4
12,0.007638,A AC,21/10/2022 9:51:58.4,0:00:00.9,21/10/2022 9:51:58.5,0.007644,A AC,0.00760611111111111,A AC,21/10/2022 9:51:59.2,0.00755,A AC,Interval,21/10/2022 9:51:59.3
13,0.007538,A AC,21/10/2022 9:51:59.3,0:00:01.0,21/10/2022 9:51:59.3,0.007538,A AC,0.0074924,A AC,21/10/2022 9:52:00.1,0.007459,A AC,Interval,21/10/2022 9:52:00.3
14,0.007451,A AC,21/10/2022 9:52:00.3,0:00:01.0,21/10/2022 9:52:01.2,0.007555,A AC,0.0074927,A AC,21/10/2022 9:52:00.4,0.007438,A AC,Interval,21/10/2022 9:52:01.3
15,0.007558,A AC,21/10/2022 9:52:01.3,0:00:01.0,21/10/2022 9:52:02.2,0.007645,A AC,0.0075934,A AC,21/10/2022 9:52:01.4,0.007556,A AC,Interval,21/10/2022 9:52:02.3
16,0.007643,A AC,21/10/2022 9:52:02.3,0:00:01.0,21/10/2022 9:52:02.3,0.007643,A AC,0.0075924,A AC,21/10/2022 9:52:03.2,0.007536,A AC,Interval,21/10/2022 9:52:03.3
17,0.007524,A AC,21/10/2022 9:52:03.3,0:00:01.0,21/10/2022 9:52:03.3,0.007524,A AC,0.0074651,A AC,21/10/2022 9:52:04.0,0.007428,A AC,Interval,21/10/2022 9:52:04.3
18,0.007496,A AC,21/10/2022 9:52:04.3,0:00:01.0,21/10/2022 9:52:05.2,0.007589,A AC,0.007554,A AC,21/10/2022 9:52:04.3,0.007496,A AC,Interval,21/10/2022 9:52:05.3
