FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8684,V DC,21/10/2022 10:31:44.1,0:00:00.4,21/10/2022 10:31:44.1,4.8684,V DC,4.86835,V DC,21/10/2022 10:31:44.3,4.8683,V DC,Interval,21/10/2022 10:31:44.5
2,4.8683,V DC,21/10/2022 10:31:44.5,0:00:01.0,21/10/2022 10:31:44.5,4.8683,V DC,4.86829,V DC,21/10/2022 10:31:45.4,4.8682,V DC,Interval,21/10/2022 10:31:45.5
3,4.8682,V DC,21/10/2022 10:31:45.5,0:00:01.0,21/10/2022 10:31:45.5,4.8682,V DC,4.86805,V DC,21/10/2022 10:31:46.2,4.8679,V DC,Interval,21/10/2022 10:31:46.5
4,4.8679,V DC,21/10/2022 10:31:46.5,0:00:01.0,21/10/2022 10:31:46.5,4.8679,V DC,4.86783,V DC,21/10/2022 10:31:46.7,4.8678,V DC,Interval,21/10/2022 10:31:47.5
5,4.8678,V DC,21/10/2022 10:31:47.5,0:00:01.0,21/10/2022 10:31:48.0,4.8684,V DC,4.86788,V DC,21/10/2022 10:31:47.5,4.8678,V DC,Interval,21/10/2022 10:31:48.5
6,4.8678,V DC,21/10/2022 10:31:48.5,0:00:01.0,21/10/2022 10:31:49.3,4.8688,V DC,4.868,V DC,21/10/2022 10:31:48.5,4.8678,V DC,Interval,21/10/2022 10:31:49.5
7,4.8682,V DC,21/10/2022 10:31:49.5,0:00:01.0,21/10/2022 10:31:49.5,4.8682,V DC,4.86798,V DC,21/10/2022 10:31:50.4,4.8677,V DC,Interval,21/10/2022 10:31:50.5
8,4.8679,V DC,21/10/2022 10:31:50.5,0:00:01.0,21/10/2022 10:31:51.3,4.8681,V DC,4.86794,V DC,21/10/2022 10:31:50.5,4.8679,V DC,Interval,21/10/2022 10:31:51.5
9,4.868,V DC,21/10/2022 10:31:51.5,0:00:01.0,21/10/2022 10:31:52.2,4.8684,V DC,4.86821,V DC,21/10/2022 10:31:51.5,4.868,V DC,Interval,21/10/2022 10:31:52.5
10,4.8684,V DC,21/10/2022 10:31:52.5,0:00:01.0,21/10/2022 10:31:52.5,4.8684,V DC,4.86832,V DC,21/10/2022 10:31:53.3,4.8682,V DC,Interval,21/10/2022 10:31:53.5
