FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007589,A AC,21/10/2022 10:31:45.5,0:00:00.2,21/10/2022 10:31:45.6,0.007612,A AC,0.0076005,A AC,21/10/2022 10:31:45.5,0.007589,A AC,Interval,21/10/2022 10:31:45.7
2,0.007626,A AC,21/10/2022 10:31:45.7,0:00:01.0,21/10/2022 10:31:46.6,0.007672,A AC,0.0076467,A AC,21/10/2022 10:31:45.7,0.007626,A AC,Interval,21/10/2022 10:31:46.7
3,0.007687,A AC,21/10/2022 10:31:46.7,0:00:01.0,21/10/2022 10:31:46.9,0.007688,A AC,0.0076519,A AC,21/10/2022 10:31:47.6,0.007572,A AC,Interval,21/10/2022 10:31:47.7
4,0.007559,A AC,21/10/2022 10:31:47.7,0:00:01.0,21/10/2022 10:31:47.7,0.007559,A AC,0.0075127,A AC,21/10/2022 10:31:48.4,0.007483,A AC,Interval,21/10/2022 10:31:48.7
5,0.007489,A AC,21/10/2022 10:31:48.7,0:00:01.0,21/10/2022 10:31:49.5,0.007597,A AC,0.0075482,A AC,21/10/2022 10:31:48.7,0.007489,A AC,Interval,21/10/2022 10:31:49.8
6,0.007562,A AC,21/10/2022 10:31:49.8,0:00:00.9,21/10/2022 10:31:50.6,0.007632,A AC,0.00759444444444444,A AC,21/10/2022 10:31:49.8,0.007562,A AC,Interval,21/10/2022 10:31:50.7
7,0.007628,A AC,21/10/2022 10:31:50.7,0:00:01.0,21/10/2022 10:31:50.7,0.007628,A AC,0.0075749,A AC,21/10/2022 10:31:51.6,0.007515,A AC,Interval,21/10/2022 10:31:51.7
8,0.0075,A AC,21/10/2022 10:31:51.7,0:00:01.0,21/10/2022 10:31:51.7,0.0075,A AC,0.0074574,A AC,21/10/2022 10:31:52.2,0.007439,A AC,Interval,21/10/2022 10:31:52.7
9,0.007472,A AC,21/10/2022 10:31:52.7,0:00:01.0,21/10/2022 10:31:53.6,0.007582,A AC,0.007521,A AC,21/10/2022 10:31:52.7,0.007472,A AC,Interval,21/10/2022 10:31:53.7
10,0.007596,A AC,21/10/2022 10:31:53.7,0:00:01.0,21/10/2022 10:31:54.5,0.007678,A AC,0.0076439,A AC,21/10/2022 10:31:53.7,0.007596,A AC,Interval,21/10/2022 10:31:54.7
11,0.007646,A AC,21/10/2022 10:31:54.7,0:00:01.0,21/10/2022 10:31:54.7,0.007646,A AC,0.0075851,A AC,21/10/2022 10:31:55.6,0.007508,A AC,Interval,21/10/2022 10:31:55.7
12,0.007481,A AC,21/10/2022 10:31:55.7,0:00:01.0,21/10/2022 10:31:56.6,0.007518,A AC,0.0074711,A AC,21/10/2022 10:31:55.9,0.007445,A AC,Interval,21/10/2022 10:31:56.7
13,0.007529,A AC,21/10/2022 10:31:56.7,0:00:01.0,21/10/2022 10:31:57.6,0.00759,A AC,0.0075626,A AC,21/10/2022 10:31:56.7,0.007529,A AC,Interval,21/10/2022 10:31:57.7
14,0.007597,A AC,21/10/2022 10:31:57.7,0:00:01.0,21/10/2022 10:31:58.0,0.007631,A AC,0.0076098,A AC,21/10/2022 10:31:58.6,0.007575,A AC,Interval,21/10/2022 10:31:58.7
15,0.00756,A AC,21/10/2022 10:31:58.7,0:00:01.0,21/10/2022 10:31:58.7,0.00756,A AC,0.0075121,A AC,21/10/2022 10:31:59.5,0.007468,A AC,Interval,21/10/2022 10:31:59.7
16,0.007486,A AC,21/10/2022 10:31:59.7,0:00:01.0,21/10/2022 10:32:00.6,0.007606,A AC,0.0075407,A AC,21/10/2022 10:31:59.7,0.007486,A AC,Interval,21/10/2022 10:32:00.7
17,0.007611,A AC,21/10/2022 10:32:00.7,0:00:01.0,21/10/2022 10:32:01.6,0.007693,A AC,0.007644,A AC,21/10/2022 10:32:00.7,0.007611,A AC,Interval,21/10/2022 10:32:01.7
18,0.007695,A AC,21/10/2022 10:32:01.7,0:00:01.0,21/10/2022 10:32:01.9,0.00771,A AC,0.0076771,A AC,21/10/2022 10:32:02.6,0.007621,A AC,Interval,21/10/2022 10:32:02.7
19,0.007616,A AC,21/10/2022 10:32:02.7,0:00:01.0,21/10/2022 10:32:02.7,0.007616,A AC,0.0075748,A AC,21/10/2022 10:32:03.3,0.007552,A AC,Interval,21/10/2022 10:32:03.7
20,0.007535,A AC,21/10/2022 10:32:03.7,0:00:01.0,21/10/2022 10:32:04.6,0.007587,A AC,0.0075514,A AC,21/10/2022 10:32:04.0,0.00753,A AC,Interval,21/10/2022 10:32:04.7
21,0.007589,A AC,21/10/2022 10:32:04.7,0:00:01.0,21/10/2022 10:32:05.5,0.007728,A AC,0.007638,A AC,21/10/2022 10:32:04.7,0.007589,A AC,Interval,21/10/2022 10:32:05.7
22,0.007691,A AC,21/10/2022 10:32:05.7,0:00:01.0,21/10/2022 10:32:05.7,0.007691,A AC,0.007603,A AC,21/10/2022 10:32:06.6,0.007532,A AC,Interval,21/10/2022 10:32:06.8
23,0.007516,A AC,21/10/2022 10:32:06.8,0:00:00.9,21/10/2022 10:32:06.8,0.007516,A AC,0.00748433333333333,A AC,21/10/2022 10:32:07.4,0.007466,A AC,Interval,21/10/2022 10:32:07.7
24,0.007517,A AC,21/10/2022 10:32:07.7,0:00:01.0,21/10/2022 10:32:08.6,0.007628,A AC,0.0075922,A AC,21/10/2022 10:32:07.7,0.007517,A AC,Interval,21/10/2022 10:32:08.7
25,0.007631,A AC,21/10/2022 10:32:08.7,0:00:01.0,21/10/2022 10:32:09.3,0.007683,A AC,0.0076619,A AC,21/10/2022 10:32:08.7,0.007631,A AC,Interval,21/10/2022 10:32:09.7
26,0.007682,A AC,21/10/2022 10:32:09.7,0:00:01.0,21/10/2022 10:32:09.7,0.007682,A AC,0.0075956,A AC,21/10/2022 10:32:10.6,0.007539,A AC,Interval,21/10/2022 10:32:10.7
27,0.007534,A AC,21/10/2022 10:32:10.7,0:00:01.0,21/10/2022 10:32:11.6,0.00756,A AC,0.007522,A AC,21/10/2022 10:32:11.2,0.007501,A AC,Interval,21/10/2022 10:32:11.7
28,0.007568,A AC,21/10/2022 10:32:11.7,0:00:01.0,21/10/2022 10:32:12.6,0.007601,A AC,0.0075844,A AC,21/10/2022 10:32:11.7,0.007568,A AC,Interval,21/10/2022 10:32:12.7
29,0.007608,A AC,21/10/2022 10:32:12.7,0:00:01.0,21/10/2022 10:32:13.2,0.007648,A AC,0.0076233,A AC,21/10/2022 10:32:13.6,0.007592,A AC,Interval,21/10/2022 10:32:13.7
30,0.007585,A AC,21/10/2022 10:32:13.7,0:00:01.0,21/10/2022 10:32:13.7,0.007585,A AC,0.0075236,A AC,21/10/2022 10:32:14.6,0.007474,A AC,Interval,21/10/2022 10:32:14.7
31,0.007469,A AC,21/10/2022 10:32:14.7,0:00:01.0,21/10/2022 10:32:15.6,0.007573,A AC,0.0075125,A AC,21/10/2022 10:32:14.7,0.007469,A AC,Interval,21/10/2022 10:32:15.7
32,0.007591,A AC,21/10/2022 10:32:15.7,0:00:01.0,21/10/2022 10:32:16.6,0.007629,A AC,0.0076009,A AC,21/10/2022 10:32:15.8,0.007585,A AC,Interval,21/10/2022 10:32:16.7
33,0.007643,A AC,21/10/2022 10:32:16.7,0:00:01.0,21/10/2022 10:32:16.8,0.007645,A AC,0.007612,A AC,21/10/2022 10:32:17.6,0.007546,A AC,Interval,21/10/2022 10:32:17.7
34,0.007553,A AC,21/10/2022 10:32:17.7,0:00:01.0,21/10/2022 10:32:17.8,0.007554,A AC,0.0075208,A AC,21/10/2022 10:32:18.4,0.007491,A AC,Interval,21/10/2022 10:32:18.7
35,0.007511,A AC,21/10/2022 10:32:18.7,0:00:01.0,21/10/2022 10:32:19.6,0.007614,A AC,0.0075682,A AC,21/10/2022 10:32:18.7,0.007511,A AC,Interval,21/10/2022 10:32:19.7
36,0.007613,A AC,21/10/2022 10:32:19.7,0:00:01.0,21/10/2022 10:32:20.6,0.007631,A AC,0.0076042,A AC,21/10/2022 10:32:19.9,0.007583,A AC,Interval,21/10/2022 10:32:20.7
37,0.007626,A AC,21/10/2022 10:32:20.7,0:00:01.0,21/10/2022 10:32:20.7,0.007626,A AC,0.0075717,A AC,21/10/2022 10:32:21.6,0.007514,A AC,Interval,21/10/2022 10:32:21.7
38,0.007514,A AC,21/10/2022 10:32:21.7,0:00:01.0,21/10/2022 10:32:21.7,0.007514,A AC,0.0074828,A AC,21/10/2022 10:32:22.2,0.007465,A AC,Interval,21/10/2022 10:32:22.7
39,0.007514,A AC,21/10/2022 10:32:22.7,0:00:01.0,21/10/2022 10:32:23.6,0.007609,A AC,0.0075702,A AC,21/10/2022 10:32:22.7,0.007514,A AC,Interval,21/10/2022 10:32:23.7
40,0.007623,A AC,21/10/2022 10:32:23.7,0:00:00.9,21/10/2022 10:32:24.5,0.007685,A AC,0.007659,A AC,21/10/2022 10:32:23.7,0.007623,A AC,Interval,21/10/2022 10:32:24.7
41,0.007667,A AC,21/10/2022 10:32:24.7,0:00:01.0,21/10/2022 10:32:24.7,0.007667,A AC,0.0075969,A AC,21/10/2022 10:32:25.6,0.007507,A AC,Interval,21/10/2022 10:32:25.7
42,0.007493,A AC,21/10/2022 10:32:25.7,0:00:01.0,21/10/2022 10:32:26.6,0.007554,A AC,0.0075129,A AC,21/10/2022 10:32:25.7,0.007493,A AC,Interval,21/10/2022 10:32:26.7
43,0.007579,A AC,21/10/2022 10:32:26.7,0:00:01.0,21/10/2022 10:32:27.3,0.007627,A AC,0.0076125,A AC,21/10/2022 10:32:26.7,0.007579,A AC,Interval,21/10/2022 10:32:27.7
44,0.007625,A AC,21/10/2022 10:32:27.7,0:00:01.0,21/10/2022 10:32:28.1,0.007717,A AC,0.0076883,A AC,21/10/2022 10:32:27.7,0.007625,A AC,Interval,21/10/2022 10:32:28.7
45,0.007643,A AC,21/10/2022 10:32:28.7,0:00:01.0,21/10/2022 10:32:28.7,0.007643,A AC,0.0075686,A AC,21/10/2022 10:32:29.6,0.007508,A AC,Interval,21/10/2022 10:32:29.7
46,0.007503,A AC,21/10/2022 10:32:29.7,0:00:01.0,21/10/2022 10:32:30.6,0.007594,A AC,0.0075385,A AC,21/10/2022 10:32:29.9,0.0075,A AC,Interval,21/10/2022 10:32:30.7
47,0.007602,A AC,21/10/2022 10:32:30.7,0:00:01.0,21/10/2022 10:32:31.6,0.00767,A AC,0.0076272,A AC,21/10/2022 10:32:30.7,0.007602,A AC,Interval,21/10/2022 10:32:31.7
48,0.00767,A AC,21/10/2022 10:32:31.7,0:00:01.0,21/10/2022 10:32:31.9,0.007694,A AC,0.0076511,A AC,21/10/2022 10:32:32.6,0.007586,A AC,Interval,21/10/2022 10:32:32.7
49,0.007576,A AC,21/10/2022 10:32:32.7,0:00:01.0,21/10/2022 10:32:32.7,0.007576,A AC,0.0075253,A AC,21/10/2022 10:32:33.6,0.007489,A AC,Interval,21/10/2022 10:32:33.7
50,0.007492,A AC,21/10/2022 10:32:33.7,0:00:01.0,21/10/2022 10:32:34.6,0.007555,A AC,0.0075217,A AC,21/10/2022 10:32:33.7,0.007492,A AC,Interval,21/10/2022 10:32:34.7
51,0.007559,A AC,21/10/2022 10:32:34.7,0:00:01.0,21/10/2022 10:32:35.6,0.007615,A AC,0.0075847,A AC,21/10/2022 10:32:34.7,0.007559,A AC,Interval,21/10/2022 10:32:35.7
52,0.007616,A AC,21/10/2022 10:32:35.7,0:00:01.0,21/10/2022 10:32:35.9,0.007634,A AC,0.0076009,A AC,21/10/2022 10:32:36.6,0.00756,A AC,Interval,21/10/2022 10:32:36.7
53,0.007538,A AC,21/10/2022 10:32:36.7,0:00:01.0,21/10/2022 10:32:36.7,0.007538,A AC,0.0075042,A AC,21/10/2022 10:32:37.3,0.007485,A AC,Interval,21/10/2022 10:32:37.7
54,0.007536,A AC,21/10/2022 10:32:37.7,0:00:01.0,21/10/2022 10:32:38.6,0.007585,A AC,0.0075664,A AC,21/10/2022 10:32:37.7,0.007536,A AC,Interval,21/10/2022 10:32:38.7
55,0.007594,A AC,21/10/2022 10:32:38.7,0:00:00.9,21/10/2022 10:32:39.3,0.009844,A AC,0.00811766666666667,A AC,21/10/2022 10:32:38.7,0.007594,A AC,Unstable,21/10/2022 10:32:39.6
56,0.010633,A AC,21/10/2022 10:32:39.6,0:00:00.1,21/10/2022 10:32:39.6,0.010633,A AC,0.010633,A AC,21/10/2022 10:32:39.6,0.010633,A AC,Interval,21/10/2022 10:32:39.7
57,0.012792,A AC,21/10/2022 10:32:39.7,0:00:00.9,21/10/2022 10:32:39.8,0.012981,A AC,0.010709,A AC,21/10/2022 10:32:40.3,0.008596,A AC,Unstable,21/10/2022 10:32:40.6
58,0.008907,A AC,21/10/2022 10:32:40.6,0:00:00.1,21/10/2022 10:32:40.6,0.008907,A AC,0.008907,A AC,21/10/2022 10:32:40.6,0.008907,A AC,Interval,21/10/2022 10:32:40.7
59,0.008965,A AC,21/10/2022 10:32:40.7,0:00:00.8,21/10/2022 10:32:41.5,0.011645,A AC,0.009535875,A AC,21/10/2022 10:32:41.1,0.008545,A AC,Unstable,21/10/2022 10:32:41.6
60,0.010135,A AC,21/10/2022 10:32:41.6,0:00:00.1,21/10/2022 10:32:41.6,0.010135,A AC,0.010135,A AC,21/10/2022 10:32:41.6,0.010135,A AC,Interval,21/10/2022 10:32:41.7
61,0.008935,A AC,21/10/2022 10:32:41.7,0:00:00.9,21/10/2022 10:32:42.5,0.011142,A AC,0.00899444444444444,A AC,21/10/2022 10:32:42.1,0.008328,A AC,Unstable,21/10/2022 10:32:42.6
62,0.009315,A AC,21/10/2022 10:32:42.6,0:00:00.1,21/10/2022 10:32:42.6,0.009315,A AC,0.009315,A AC,21/10/2022 10:32:42.6,0.009315,A AC,Interval,21/10/2022 10:32:42.7
63,0.008682,A AC,21/10/2022 10:32:42.7,0:00:00.9,21/10/2022 10:32:43.2,0.010621,A AC,0.00887755555555556,A AC,21/10/2022 10:32:43.0,0.008373,A AC,Unstable,21/10/2022 10:32:43.6
64,0.009052,A AC,21/10/2022 10:32:43.6,0:00:00.1,21/10/2022 10:32:43.6,0.009052,A AC,0.009052,A AC,21/10/2022 10:32:43.6,0.009052,A AC,Interval,21/10/2022 10:32:43.7
