FLUKE 289,  V1.16,  33850029

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,4.8366,V DC,24/10/2022 12:34:35.5,0:00:00.4,24/10/2022 12:34:35.5,4.8366,V DC,4.8366,V DC,24/10/2022 12:34:35.5,4.8366,V DC,Interval,24/10/2022 12:34:35.9
2,4.8366,V DC,24/10/2022 12:34:35.9,0:00:01.0,24/10/2022 12:34:35.9,4.8366,V DC,4.83651,V DC,24/10/2022 12:34:36.0,4.8365,V DC,Interval,24/10/2022 12:34:36.9
3,4.8365,V DC,24/10/2022 12:34:36.9,0:00:01.0,24/10/2022 12:34:37.8,4.8366,V DC,4.83651,V DC,24/10/2022 12:34:36.9,4.8365,V DC,Interval,24/10/2022 12:34:37.9
4,4.8366,V DC,24/10/2022 12:34:37.9,0:00:01.0,24/10/2022 12:34:37.9,4.8366,V DC,4.83658,V DC,24/10/2022 12:34:38.1,4.8365,V DC,Interval,24/10/2022 12:34:38.9
5,4.8365,V DC,24/10/2022 12:34:38.9,0:00:01.0,24/10/2022 12:34:38.9,4.8365,V DC,4.8365,V DC,24/10/2022 12:34:38.9,4.8365,V DC,Interval,24/10/2022 12:34:39.9
6,4.8365,V DC,24/10/2022 12:34:39.9,0:00:01.0,24/10/2022 12:34:40.4,4.8366,V DC,4.83652,V DC,24/10/2022 12:34:39.9,4.8365,V DC,Interval,24/10/2022 12:34:40.9
7,4.8365,V DC,24/10/2022 12:34:40.9,0:00:01.0,24/10/2022 12:34:40.9,4.8365,V DC,4.8365,V DC,24/10/2022 12:34:40.9,4.8365,V DC,Interval,24/10/2022 12:34:41.9
8,4.8365,V DC,24/10/2022 12:34:41.9,0:00:01.0,24/10/2022 12:34:42.8,4.8366,V DC,4.83651,V DC,24/10/2022 12:34:41.9,4.8365,V DC,Interval,24/10/2022 12:34:42.9
9,4.8366,V DC,24/10/2022 12:34:42.9,0:00:01.0,24/10/2022 12:34:42.9,4.8366,V DC,4.8366,V DC,24/10/2022 12:34:42.9,4.8366,V DC,Interval,24/10/2022 12:34:44.0
10,4.8366,V DC,24/10/2022 12:34:44.0,0:00:01.0,24/10/2022 12:34:44.0,4.8366,V DC,4.8366,V DC,24/10/2022 12:34:44.0,4.8366,V DC,Interval,24/10/2022 12:34:45.0
11,4.8367,V DC,24/10/2022 12:34:45.0,0:00:01.0,24/10/2022 12:34:45.0,4.8367,V DC,4.8367,V DC,24/10/2022 12:34:45.0,4.8367,V DC,Interval,24/10/2022 12:34:46.0
12,4.8367,V DC,24/10/2022 12:34:46.0,0:00:01.0,24/10/2022 12:34:46.0,4.8367,V DC,4.83662,V DC,24/10/2022 12:34:46.2,4.8366,V DC,Interval,24/10/2022 12:34:47.0
13,4.8366,V DC,24/10/2022 12:34:47.0,0:00:01.1,24/10/2022 12:34:47.0,4.8366,V DC,4.8366,V DC,24/10/2022 12:34:47.0,4.8366,V DC,Interval,24/10/2022 12:34:48.1
14,4.8366,V DC,24/10/2022 12:34:48.1,0:00:00.9,24/10/2022 12:34:48.1,4.8366,V DC,4.8366,V DC,24/10/2022 12:34:48.1,4.8366,V DC,Interval,24/10/2022 12:34:49.0
15,4.8366,V DC,24/10/2022 12:34:49.0,0:00:01.0,24/10/2022 12:34:49.9,4.8367,V DC,4.83661,V DC,24/10/2022 12:34:49.0,4.8366,V DC,Interval,24/10/2022 12:34:50.0
16,4.8366,V DC,24/10/2022 12:34:50.0,0:00:01.0,24/10/2022 12:34:50.0,4.8366,V DC,4.83657,V DC,24/10/2022 12:34:50.7,4.8365,V DC,Interval,24/10/2022 12:34:51.0
17,4.8365,V DC,24/10/2022 12:34:51.0,0:00:01.0,24/10/2022 12:34:51.0,4.8365,V DC,4.8365,V DC,24/10/2022 12:34:51.0,4.8365,V DC,Interval,24/10/2022 12:34:52.0
18,4.8365,V DC,24/10/2022 12:34:52.0,0:00:00.9,24/10/2022 12:34:52.0,4.8365,V DC,4.8365,V DC,24/10/2022 12:34:52.0,4.8365,V DC,Interval,24/10/2022 12:34:52.9
19,4.8365,V DC,24/10/2022 12:34:52.9,0:00:01.0,24/10/2022 12:34:52.9,4.8365,V DC,4.8365,V DC,24/10/2022 12:34:52.9,4.8365,V DC,Interval,24/10/2022 12:34:53.9
20,4.8365,V DC,24/10/2022 12:34:53.9,0:00:01.0,24/10/2022 12:34:53.9,4.8365,V DC,4.8365,V DC,24/10/2022 12:34:53.9,4.8365,V DC,Interval,24/10/2022 12:34:54.9
21,4.8365,V DC,24/10/2022 12:34:54.9,0:00:01.0,24/10/2022 12:34:55.5,4.8366,V DC,4.83651,V DC,24/10/2022 12:34:54.9,4.8365,V DC,Interval,24/10/2022 12:34:55.9
22,4.8365,V DC,24/10/2022 12:34:55.9,0:00:01.0,24/10/2022 12:34:56.0,4.8366,V DC,4.83659,V DC,24/10/2022 12:34:55.9,4.8365,V DC,Interval,24/10/2022 12:34:56.9
23,4.8366,V DC,24/10/2022 12:34:56.9,0:00:01.0,24/10/2022 12:34:56.9,4.8366,V DC,4.8366,V DC,24/10/2022 12:34:56.9,4.8366,V DC,Interval,24/10/2022 12:34:57.9
