FLUKE 289,  V1.16,  32940021

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Reading,Sample,,Start Time,Duration,Max Time,Max,,Average,,Min Time,Min,,Description,Stop Time
1,0.007608,A AC,21/10/2022 9:28:08.2,0:00:00.2,21/10/2022 9:28:08.2,0.007608,A AC,0.0076025,A AC,21/10/2022 9:28:08.3,0.007597,A AC,Interval,21/10/2022 9:28:08.4
2,0.007601,A AC,21/10/2022 9:28:08.4,0:00:01.0,21/10/2022 9:28:08.4,0.007601,A AC,0.0075532,A AC,21/10/2022 9:28:09.3,0.007506,A AC,Interval,21/10/2022 9:28:09.4
3,0.007497,A AC,21/10/2022 9:28:09.4,0:00:01.0,21/10/2022 9:28:10.3,0.00751,A AC,0.0074777,A AC,21/10/2022 9:28:09.8,0.007458,A AC,Interval,21/10/2022 9:28:10.4
4,0.007526,A AC,21/10/2022 9:28:10.4,0:00:01.0,21/10/2022 9:28:10.9,0.007592,A AC,0.0075591,A AC,21/10/2022 9:28:10.4,0.007526,A AC,Interval,21/10/2022 9:28:11.4
5,0.007562,A AC,21/10/2022 9:28:11.4,0:00:01.0,21/10/2022 9:28:12.1,0.007629,A AC,0.0076016,A AC,21/10/2022 9:28:11.4,0.007562,A AC,Interval,21/10/2022 9:28:12.4
6,0.007595,A AC,21/10/2022 9:28:12.4,0:00:01.0,21/10/2022 9:28:12.4,0.007595,A AC,0.0075412,A AC,21/10/2022 9:28:13.3,0.0075,A AC,Interval,21/10/2022 9:28:13.4
7,0.007491,A AC,21/10/2022 9:28:13.4,0:00:01.0,21/10/2022 9:28:14.3,0.007494,A AC,0.0074848,A AC,21/10/2022 9:28:14.0,0.007478,A AC,Interval,21/10/2022 9:28:14.4
8,0.007518,A AC,21/10/2022 9:28:14.4,0:00:00.9,21/10/2022 9:28:15.2,0.007601,A AC,0.007554,A AC,21/10/2022 9:28:14.4,0.007518,A AC,Interval,21/10/2022 9:28:15.3
9,0.007601,A AC,21/10/2022 9:28:15.3,0:00:01.0,21/10/2022 9:28:15.6,0.007666,A AC,0.0076399,A AC,21/10/2022 9:28:15.3,0.007601,A AC,Interval,21/10/2022 9:28:16.3
10,0.007599,A AC,21/10/2022 9:28:16.3,0:00:01.0,21/10/2022 9:28:16.3,0.007599,A AC,0.0075358,A AC,21/10/2022 9:28:17.2,0.007492,A AC,Interval,21/10/2022 9:28:17.3
11,0.00748,A AC,21/10/2022 9:28:17.3,0:00:01.0,21/10/2022 9:28:18.2,0.007557,A AC,0.007501,A AC,21/10/2022 9:28:17.4,0.007473,A AC,Interval,21/10/2022 9:28:18.3
12,0.007565,A AC,21/10/2022 9:28:18.3,0:00:01.0,21/10/2022 9:28:19.2,0.007624,A AC,0.007591,A AC,21/10/2022 9:28:18.3,0.007565,A AC,Interval,21/10/2022 9:28:19.3
13,0.007632,A AC,21/10/2022 9:28:19.3,0:00:01.0,21/10/2022 9:28:19.6,0.007652,A AC,0.0076247,A AC,21/10/2022 9:28:20.2,0.007572,A AC,Interval,21/10/2022 9:28:20.3
14,0.007558,A AC,21/10/2022 9:28:20.3,0:00:01.0,21/10/2022 9:28:20.3,0.007558,A AC,0.0075105,A AC,21/10/2022 9:28:21.2,0.007475,A AC,Interval,21/10/2022 9:28:21.3
15,0.007474,A AC,21/10/2022 9:28:21.3,0:00:01.0,21/10/2022 9:28:22.2,0.007578,A AC,0.0075225,A AC,21/10/2022 9:28:21.3,0.007474,A AC,Interval,21/10/2022 9:28:22.4
16,0.007581,A AC,21/10/2022 9:28:22.4,0:00:01.0,21/10/2022 9:28:23.2,0.007642,A AC,0.0076072,A AC,21/10/2022 9:28:22.4,0.007581,A AC,Interval,21/10/2022 9:28:23.4
17,0.007643,A AC,21/10/2022 9:28:23.4,0:00:01.0,21/10/2022 9:28:23.4,0.007643,A AC,0.0075912,A AC,21/10/2022 9:28:24.3,0.007521,A AC,Interval,21/10/2022 9:28:24.4
18,0.007513,A AC,21/10/2022 9:28:24.4,0:00:01.0,21/10/2022 9:28:24.4,0.007513,A AC,0.0074663,A AC,21/10/2022 9:28:25.3,0.007429,A AC,Interval,21/10/2022 9:28:25.4
19,0.007438,A AC,21/10/2022 9:28:25.4,0:00:01.0,21/10/2022 9:28:26.3,0.007528,A AC,0.0074923,A AC,21/10/2022 9:28:25.4,0.007438,A AC,Interval,21/10/2022 9:28:26.4
20,0.007534,A AC,21/10/2022 9:28:26.4,0:00:01.0,21/10/2022 9:28:27.1,0.007597,A AC,0.0075682,A AC,21/10/2022 9:28:26.4,0.007534,A AC,Interval,21/10/2022 9:28:27.4
21,0.007575,A AC,21/10/2022 9:28:27.4,0:00:01.0,21/10/2022 9:28:27.4,0.007575,A AC,0.007516,A AC,21/10/2022 9:28:28.3,0.007461,A AC,Interval,21/10/2022 9:28:28.4
22,0.007438,A AC,21/10/2022 9:28:28.4,0:00:01.0,21/10/2022 9:28:29.3,0.00747,A AC,0.0074291,A AC,21/10/2022 9:28:28.8,0.007407,A AC,Interval,21/10/2022 9:28:29.4
23,0.007474,A AC,21/10/2022 9:28:29.4,0:00:01.0,21/10/2022 9:28:30.3,0.007537,A AC,0.0075142,A AC,21/10/2022 9:28:29.4,0.007474,A AC,Interval,21/10/2022 9:28:30.4
24,0.00755,A AC,21/10/2022 9:28:30.4,0:00:01.0,21/10/2022 9:28:31.2,0.00761,A AC,0.0075836,A AC,21/10/2022 9:28:30.4,0.00755,A AC,Interval,21/10/2022 9:28:31.4
25,0.007589,A AC,21/10/2022 9:28:31.4,0:00:01.0,21/10/2022 9:28:31.4,0.007589,A AC,0.0075243,A AC,21/10/2022 9:28:32.3,0.007479,A AC,Interval,21/10/2022 9:28:32.4
26,0.007468,A AC,21/10/2022 9:28:32.4,0:00:00.9,21/10/2022 9:28:33.0,0.007507,A AC,0.00748466666666667,A AC,21/10/2022 9:28:32.5,0.007462,A AC,Interval,21/10/2022 9:28:33.3
27,0.007508,A AC,21/10/2022 9:28:33.3,0:00:01.0,21/10/2022 9:28:34.2,0.007572,A AC,0.0075466,A AC,21/10/2022 9:28:33.3,0.007508,A AC,Interval,21/10/2022 9:28:34.3
28,0.007576,A AC,21/10/2022 9:28:34.3,0:00:01.0,21/10/2022 9:28:34.7,0.007621,A AC,0.0076053,A AC,21/10/2022 9:28:34.3,0.007576,A AC,Interval,21/10/2022 9:28:35.3
29,0.007574,A AC,21/10/2022 9:28:35.3,0:00:01.0,21/10/2022 9:28:35.3,0.007574,A AC,0.0075157,A AC,21/10/2022 9:28:36.2,0.007474,A AC,Interval,21/10/2022 9:28:36.3
30,0.007472,A AC,21/10/2022 9:28:36.3,0:00:01.0,21/10/2022 9:28:37.2,0.007554,A AC,0.0074955,A AC,21/10/2022 9:28:36.8,0.007471,A AC,Interval,21/10/2022 9:28:37.3
31,0.007561,A AC,21/10/2022 9:28:37.3,0:00:01.0,21/10/2022 9:28:38.2,0.007616,A AC,0.0075888,A AC,21/10/2022 9:28:37.3,0.007561,A AC,Interval,21/10/2022 9:28:38.3
32,0.007625,A AC,21/10/2022 9:28:38.3,0:00:01.0,21/10/2022 9:28:38.6,0.007641,A AC,0.0076071,A AC,21/10/2022 9:28:39.2,0.007549,A AC,Interval,21/10/2022 9:28:39.3
33,0.00753,A AC,21/10/2022 9:28:39.3,0:00:01.0,21/10/2022 9:28:39.3,0.00753,A AC,0.0074704,A AC,21/10/2022 9:28:40.2,0.007426,A AC,Interval,21/10/2022 9:28:40.4
34,0.007438,A AC,21/10/2022 9:28:40.4,0:00:01.0,21/10/2022 9:28:41.3,0.007577,A AC,0.0075,A AC,21/10/2022 9:28:40.4,0.007438,A AC,Interval,21/10/2022 9:28:41.4
