;detection_recording_timestamp;distance;detection
0;1666337352.460887;236.95745849609375;1.0
1;1666337352.4691594;21.3779296875;0.0
2;1666337352.4781387;16.992223739624023;0.0
3;1666337352.4868922;14.497252464294434;0.0
4;1666337352.4955888;60.83055877685547;0.0
5;1666337352.5042048;30.73334312438965;0.0
6;1666337352.5125642;19.759519577026367;0.0
7;1666337352.542324;18.671030044555664;0.0
8;1666337352.5506272;15.888284683227539;0.0
9;1666337352.5590978;14.759346008300781;0.0
10;1666337352.567534;22.15062713623047;0.0
11;1666337352.5760334;11.353887557983398;0.0
12;1666337352.6102722;15.996286392211914;0.0
13;1666337352.6190817;16.5343074798584;0.0
14;1666337352.627532;15.10509967803955;0.0
15;1666337352.6361315;12.970242500305176;0.0
16;1666337352.6444414;20.003572463989258;0.0
17;1666337352.6528141;14.063013076782227;0.0
18;1666337352.6818802;17.68138313293457;0.0
19;1666337352.690514;20.222801208496094;0.0
20;1666337352.6989741;9.65765380859375;0.0
21;1666337352.7075055;13.152081489562988;0.0
22;1666337352.7157872;19.220796585083008;0.0
23;1666337352.7420902;14.484111785888672;0.0
24;1666337352.7506638;18.046918869018555;0.0
25;1666337352.7597432;13.884844779968262;0.0
26;1666337352.7681644;11.657328605651855;0.0
27;1666337352.7816384;18.1755313873291;0.0
28;1666337352.7999449;22.265222549438477;0.0
29;1666337352.8084135;16.24765396118164;0.0
30;1666337352.8213089;22.143884658813477;0.0
31;1666337352.8386822;16.92898941040039;0.0
32;1666337352.846884;14.53775405883789;0.0
33;1666337352.8813715;18.712902069091797;0.0
34;1666337352.8898716;19.66693115234375;0.0
35;1666337352.898265;21.922874450683594;0.0
36;1666337352.9074898;18.845157623291016;0.0
37;1666337352.915997;21.8365535736084;0.0
38;1666337352.924774;23.37367820739746;0.0
39;1666337352.9581292;13.704018592834473;0.0
40;1666337352.9666953;25.79138946533203;0.0
41;1666337352.975122;17.765560150146484;0.0
42;1666337352.983776;18.072067260742188;0.0
43;1666337352.9926014;21.49003791809082;0.0
44;1666337353.0020077;16.249603271484375;0.0
45;1666337353.0473208;15.299412727355957;0.0
46;1666337353.0554962;15.948986053466797;0.0
47;1666337353.0638144;13.641077995300293;0.0
48;1666337353.0721214;15.206732749938965;0.0
49;1666337353.0805974;16.747915267944336;0.0
50;1666337353.0891216;12.374885559082031;0.0
51;1666337353.097633;16.21725082397461;0.0
52;1666337353.1061735;15.316681861877441;0.0
53;1666337353.1148186;20.814836502075195;0.0
